MiniDOT Logger Concatenated Data File
Sensor:             7450-599155
Concatenation Date: 2020Jul21 15:03:15 EDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 282.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1571006700,           2019-10-13 22:45:00,           2019-10-13 18:45:00,      3.460000,      3.657000,         11.015000,                    86.141613,      0.979000
                1571008500,           2019-10-13 23:15:00,           2019-10-13 19:15:00,      3.460000,      3.668000,         10.898000,                    85.251473,      0.979000
                1571010300,           2019-10-13 23:45:00,           2019-10-13 19:45:00,      3.460000,      3.596000,         11.002000,                    85.900888,      0.979000
                1571012100,           2019-10-14 00:15:00,           2019-10-13 20:15:00,      3.460000,      3.627000,         10.907000,                    85.229203,      0.979000
                1571013900,           2019-10-14 00:45:00,           2019-10-13 20:45:00,      3.460000,      3.606000,         10.923000,                    85.306704,      0.979000
                1571015700,           2019-10-14 01:15:00,           2019-10-13 21:15:00,      3.460000,      3.616000,         10.922000,                    85.321522,      0.979000
                1571017500,           2019-10-14 01:45:00,           2019-10-13 21:45:00,      3.460000,      3.596000,         10.716000,                    83.667871,      0.979000
                1571019300,           2019-10-14 02:15:00,           2019-10-13 22:15:00,      3.460000,      3.606000,         10.899000,                    85.119268,      0.979000
                1571021100,           2019-10-14 02:45:00,           2019-10-13 22:45:00,      3.460000,      3.637000,         10.868000,                    84.946970,      0.979000
                1571022900,           2019-10-14 03:15:00,           2019-10-13 23:15:00,      3.460000,      3.575000,         10.842000,                    84.604486,      0.979000
                1571024700,           2019-10-14 03:45:00,           2019-10-13 23:45:00,      3.460000,      3.637000,         10.746000,                    83.993388,      0.979000
                1571026500,           2019-10-14 04:15:00,           2019-10-14 00:15:00,      3.460000,      3.534000,         10.763000,                    83.896634,      0.979000
                1571028300,           2019-10-14 04:45:00,           2019-10-14 00:45:00,      3.460000,      3.575000,         10.778000,                    84.105068,      0.979000
                1571030100,           2019-10-14 05:15:00,           2019-10-14 01:15:00,      3.460000,      3.637000,         10.540000,                    82.383241,      0.979000
                1571031900,           2019-10-14 05:45:00,           2019-10-14 01:45:00,      3.460000,      3.565000,         10.724000,                    83.661474,      0.979000
                1571033700,           2019-10-14 06:15:00,           2019-10-14 02:15:00,      3.460000,      3.421000,         10.892000,                    84.647452,      0.979000
                1571035500,           2019-10-14 06:45:00,           2019-10-14 02:45:00,      3.460000,      3.410000,         10.866000,                    84.420668,      0.979000
                1571037300,           2019-10-14 07:15:00,           2019-10-14 03:15:00,      3.460000,      3.441000,         10.835000,                    84.249307,      0.979000
                1571039100,           2019-10-14 07:45:00,           2019-10-14 03:45:00,      3.460000,      3.245000,         10.943000,                    84.645664,      0.979000
                1571040900,           2019-10-14 08:15:00,           2019-10-14 04:15:00,      3.460000,      3.317000,         10.908000,                    84.537219,      0.979000
                1571042700,           2019-10-14 08:45:00,           2019-10-14 04:45:00,      3.460000,      3.338000,         10.866000,                    84.258887,      0.979000
                1571044500,           2019-10-14 09:15:00,           2019-10-14 05:15:00,      3.460000,      3.297000,         10.877000,                    84.252008,      0.979000
                1571046300,           2019-10-14 09:45:00,           2019-10-14 05:45:00,      3.460000,      3.328000,         10.785000,                    83.608489,      0.979000
                1571048100,           2019-10-14 10:15:00,           2019-10-14 06:15:00,      3.460000,      3.348000,         10.750000,                    83.381605,      0.978000
                1571049900,           2019-10-14 10:45:00,           2019-10-14 06:45:00,      3.460000,      3.286000,         10.897000,                    84.382155,      0.979000
                1571051700,           2019-10-14 11:15:00,           2019-10-14 07:15:00,      3.460000,      3.317000,         10.943000,                    84.808470,      0.979000
                1571053500,           2019-10-14 11:45:00,           2019-10-14 07:45:00,      3.460000,      3.348000,         11.053000,                    85.731803,      0.979000
                1571055300,           2019-10-14 12:15:00,           2019-10-14 08:15:00,      3.460000,      3.400000,         10.997000,                    85.415694,      0.979000
                1571057100,           2019-10-14 12:45:00,           2019-10-14 08:45:00,      3.460000,      3.472000,         11.234000,                    87.423859,      0.979000
                1571058900,           2019-10-14 13:15:00,           2019-10-14 09:15:00,      3.460000,      3.348000,         11.155000,                    86.522959,      0.979000
                1571060700,           2019-10-14 13:45:00,           2019-10-14 09:45:00,      3.460000,      3.421000,         11.174000,                    86.839023,      0.979000
                1571062500,           2019-10-14 14:15:00,           2019-10-14 10:15:00,      3.460000,      3.214000,         11.164000,                    86.283647,      0.979000
                1571064300,           2019-10-14 14:45:00,           2019-10-14 10:45:00,      3.460000,      3.255000,         11.159000,                    86.339507,      0.979000
                1571066100,           2019-10-14 15:15:00,           2019-10-14 11:15:00,      3.460000,      3.255000,         11.290000,                    87.353081,      0.979000
                1571067900,           2019-10-14 15:45:00,           2019-10-14 11:45:00,      3.460000,      3.224000,         11.272000,                    87.141631,      0.978000
                1571069700,           2019-10-14 16:15:00,           2019-10-14 12:15:00,      3.460000,      3.245000,         11.339000,                    87.708780,      0.979000
                1571071500,           2019-10-14 16:45:00,           2019-10-14 12:45:00,      3.460000,      3.193000,         11.372000,                    87.841909,      0.979000
                1571073300,           2019-10-14 17:15:00,           2019-10-14 13:15:00,      3.460000,      3.162000,         11.404000,                    88.016101,      0.979000
                1571075100,           2019-10-14 17:45:00,           2019-10-14 13:45:00,      3.460000,      3.193000,         11.386000,                    87.950051,      0.979000
                1571076900,           2019-10-14 18:15:00,           2019-10-14 14:15:00,      3.460000,      3.203000,         11.340000,                    87.618145,      0.978000
                1571078700,           2019-10-14 18:45:00,           2019-10-14 14:45:00,      3.460000,      3.245000,         11.313000,                    87.507666,      0.979000
                1571080500,           2019-10-14 19:15:00,           2019-10-14 15:15:00,      3.460000,      3.193000,         11.362000,                    87.764665,      0.979000
                1571082300,           2019-10-14 19:45:00,           2019-10-14 15:45:00,      3.460000,      3.183000,         11.360000,                    87.725761,      0.979000
                1571084100,           2019-10-14 20:15:00,           2019-10-14 16:15:00,      3.460000,      3.172000,         11.352000,                    87.638201,      0.978000
                1571085900,           2019-10-14 20:45:00,           2019-10-14 16:45:00,      3.460000,      3.193000,         11.280000,                    87.131264,      0.979000
                1571087700,           2019-10-14 21:15:00,           2019-10-14 17:15:00,      3.460000,      3.235000,         11.230000,                    86.842452,      0.979000
                1571089500,           2019-10-14 21:45:00,           2019-10-14 17:45:00,      3.460000,      3.193000,         11.279000,                    87.123540,      0.978000
                1571091300,           2019-10-14 22:15:00,           2019-10-14 18:15:00,      3.460000,      3.162000,         11.300000,                    87.213429,      0.979000
                1571093100,           2019-10-14 22:45:00,           2019-10-14 18:45:00,      3.460000,      3.245000,         11.226000,                    86.834709,      0.978000
                1571094900,           2019-10-14 23:15:00,           2019-10-14 19:15:00,      3.460000,      3.235000,         11.273000,                    87.174975,      0.979000
                1571096700,           2019-10-14 23:45:00,           2019-10-14 19:45:00,      3.460000,      3.214000,         11.325000,                    87.527974,      0.979000
                1571098500,           2019-10-15 00:15:00,           2019-10-14 20:15:00,      3.460000,      3.245000,         11.366000,                    87.917629,      0.979000
                1571100300,           2019-10-15 00:45:00,           2019-10-14 20:45:00,      3.460000,      3.203000,         11.383000,                    87.950383,      0.979000
                1571102100,           2019-10-15 01:15:00,           2019-10-14 21:15:00,      3.460000,      3.224000,         11.390000,                    88.053866,      0.978000
                1571103900,           2019-10-15 01:45:00,           2019-10-14 21:45:00,      3.460000,      3.203000,         11.385000,                    87.965836,      0.978000
                1571105700,           2019-10-15 02:15:00,           2019-10-14 22:15:00,      3.460000,      3.203000,         11.362000,                    87.788127,      0.979000
                1571107500,           2019-10-15 02:45:00,           2019-10-14 22:45:00,      3.460000,      3.203000,         11.359000,                    87.764948,      0.979000
                1571109300,           2019-10-15 03:15:00,           2019-10-14 23:15:00,      3.460000,      3.172000,         11.388000,                    87.916123,      0.979000
                1571111100,           2019-10-15 03:45:00,           2019-10-14 23:45:00,      3.460000,      3.245000,         11.333000,                    87.662369,      0.978000
                1571112900,           2019-10-15 04:15:00,           2019-10-15 00:15:00,      3.460000,      3.245000,         11.354000,                    87.824807,      0.978000
                1571114700,           2019-10-15 04:45:00,           2019-10-15 00:45:00,      3.460000,      3.162000,         11.366000,                    87.722817,      0.978000
                1571116500,           2019-10-15 05:15:00,           2019-10-15 01:15:00,      3.460000,      3.235000,         11.325000,                    87.577095,      0.978000
                1571118300,           2019-10-15 05:45:00,           2019-10-15 01:45:00,      3.460000,      3.245000,         11.281000,                    87.260142,      0.979000
                1571120100,           2019-10-15 06:15:00,           2019-10-15 02:15:00,      3.460000,      3.214000,         11.334000,                    87.597533,      0.979000
                1571121900,           2019-10-15 06:45:00,           2019-10-15 02:45:00,      3.460000,      3.193000,         11.355000,                    87.710594,      0.978000
                1571123700,           2019-10-15 07:15:00,           2019-10-15 03:15:00,      3.460000,      3.245000,         11.341000,                    87.724250,      0.979000
                1571125500,           2019-10-15 07:45:00,           2019-10-15 03:45:00,      3.460000,      3.069000,         11.367000,                    87.512388,      0.979000
                1571127300,           2019-10-15 08:15:00,           2019-10-15 04:15:00,      3.460000,      3.027000,         11.415000,                    87.783052,      0.978000
                1571129100,           2019-10-15 08:45:00,           2019-10-15 04:45:00,      3.460000,      3.089000,         11.255000,                    86.696559,      0.978000
                1571130900,           2019-10-15 09:15:00,           2019-10-15 05:15:00,      3.460000,      2.975000,         11.406000,                    87.591562,      0.978000
                1571132700,           2019-10-15 09:45:00,           2019-10-15 05:45:00,      3.460000,      3.048000,         11.392000,                    87.655514,      0.978000
                1571134500,           2019-10-15 10:15:00,           2019-10-15 06:15:00,      3.460000,      3.069000,         11.381000,                    87.620172,      0.979000
                1571136300,           2019-10-15 10:45:00,           2019-10-15 06:45:00,      3.460000,      3.027000,         11.390000,                    87.590798,      0.978000
                1571138100,           2019-10-15 11:15:00,           2019-10-15 07:15:00,      3.460000,      3.006000,         11.420000,                    87.772054,      0.979000
                1571139900,           2019-10-15 11:45:00,           2019-10-15 07:45:00,      3.460000,      2.965000,         11.435000,                    87.790696,      0.978000
                1571141700,           2019-10-15 12:15:00,           2019-10-15 08:15:00,      3.460000,      2.985000,         11.404000,                    87.599710,      0.978000
                1571143500,           2019-10-15 12:45:00,           2019-10-15 08:45:00,      3.460000,      2.933000,         11.446000,                    87.799667,      0.978000
                1571145300,           2019-10-15 13:15:00,           2019-10-15 09:15:00,      3.460000,      3.027000,         11.426000,                    87.867643,      0.978000
                1571147100,           2019-10-15 13:45:00,           2019-10-15 09:45:00,      3.460000,      3.017000,         11.482000,                    88.274616,      0.979000
                1571148900,           2019-10-15 14:15:00,           2019-10-15 10:15:00,      3.460000,      2.996000,         11.555000,                    88.785817,      0.979000
                1571150700,           2019-10-15 14:45:00,           2019-10-15 10:45:00,      3.460000,      2.954000,         11.585000,                    88.916037,      0.978000
                1571152500,           2019-10-15 15:15:00,           2019-10-15 11:15:00,      3.460000,      2.996000,         11.570000,                    88.901073,      0.978000
                1571154300,           2019-10-15 15:45:00,           2019-10-15 11:45:00,      3.460000,      2.933000,         11.619000,                    89.126710,      0.978000
                1571156100,           2019-10-15 16:15:00,           2019-10-15 12:15:00,      3.460000,      3.017000,         11.586000,                    89.074177,      0.979000
                1571157900,           2019-10-15 16:45:00,           2019-10-15 12:45:00,      3.460000,      3.017000,         11.565000,                    88.912727,      0.978000
                1571159700,           2019-10-15 17:15:00,           2019-10-15 13:15:00,      3.460000,      2.944000,         11.543000,                    88.569896,      0.978000
                1571161500,           2019-10-15 17:45:00,           2019-10-15 13:45:00,      3.460000,      3.069000,         11.408000,                    87.828040,      0.978000
                1571163300,           2019-10-15 18:15:00,           2019-10-15 14:15:00,      3.460000,      3.058000,         11.421000,                    87.902210,      0.979000
                1571165100,           2019-10-15 18:45:00,           2019-10-15 14:45:00,      3.460000,      3.141000,         11.379000,                    87.773826,      0.978000
                1571166900,           2019-10-15 19:15:00,           2019-10-15 15:15:00,      3.460000,      3.089000,         11.334000,                    87.305091,      0.978000
                1571168700,           2019-10-15 19:45:00,           2019-10-15 15:45:00,      3.460000,      3.037000,         11.431000,                    87.929667,      0.978000
                1571170500,           2019-10-15 20:15:00,           2019-10-15 16:15:00,      3.460000,      2.996000,         11.521000,                    88.524569,      0.978000
                1571172300,           2019-10-15 20:45:00,           2019-10-15 16:45:00,      3.460000,      2.996000,         11.532000,                    88.609091,      0.978000
                1571174100,           2019-10-15 21:15:00,           2019-10-15 17:15:00,      3.460000,      3.141000,         11.472000,                    88.491197,      0.978000
                1571175900,           2019-10-15 21:45:00,           2019-10-15 17:45:00,      3.460000,      3.193000,         11.454000,                    88.475310,      0.979000
                1571177700,           2019-10-15 22:15:00,           2019-10-15 18:15:00,      3.460000,      3.328000,         11.375000,                    88.182342,      0.979000
                1571179500,           2019-10-15 22:45:00,           2019-10-15 18:45:00,      3.460000,      3.369000,         11.352000,                    88.100266,      0.979000
                1571181300,           2019-10-15 23:15:00,           2019-10-15 19:15:00,      3.460000,      3.235000,         11.423000,                    88.334936,      0.978000
                1571183100,           2019-10-15 23:45:00,           2019-10-15 19:45:00,      3.460000,      3.224000,         11.467000,                    88.649138,      0.978000
                1571184900,           2019-10-16 00:15:00,           2019-10-15 20:15:00,      3.460000,      3.338000,         11.413000,                    88.500522,      0.979000
                1571186700,           2019-10-16 00:45:00,           2019-10-15 20:45:00,      3.460000,      3.297000,         11.431000,                    88.543229,      0.978000
                1571188500,           2019-10-16 01:15:00,           2019-10-15 21:15:00,      3.460000,      3.245000,         11.495000,                    88.915462,      0.979000
                1571190300,           2019-10-16 01:45:00,           2019-10-15 21:45:00,      3.460000,      3.276000,         11.458000,                    88.702646,      0.979000
                1571192100,           2019-10-16 02:15:00,           2019-10-15 22:15:00,      3.460000,      3.235000,         11.495000,                    88.891718,      0.979000
                1571193900,           2019-10-16 02:45:00,           2019-10-15 22:45:00,      3.460000,      3.224000,         11.467000,                    88.649138,      0.979000
                1571195700,           2019-10-16 03:15:00,           2019-10-15 23:15:00,      3.460000,      3.276000,         11.444000,                    88.594264,      0.979000
                1571197500,           2019-10-16 03:45:00,           2019-10-15 23:45:00,      3.460000,      3.245000,         11.454000,                    88.598322,      0.979000
                1571199300,           2019-10-16 04:15:00,           2019-10-16 00:15:00,      3.460000,      3.224000,         11.437000,                    88.417214,      0.979000
                1571201100,           2019-10-16 04:45:00,           2019-10-16 00:45:00,      3.460000,      3.193000,         11.443000,                    88.390342,      0.978000
                1571202900,           2019-10-16 05:15:00,           2019-10-16 01:15:00,      3.460000,      3.235000,         11.416000,                    88.280805,      0.978000
                1571204700,           2019-10-16 05:45:00,           2019-10-16 01:45:00,      3.460000,      3.245000,         11.352000,                    87.809337,      0.979000
                1571206500,           2019-10-16 06:15:00,           2019-10-16 02:15:00,      3.460000,      3.203000,         11.423000,                    88.259442,      0.979000
                1571208300,           2019-10-16 06:45:00,           2019-10-16 02:45:00,      3.460000,      3.162000,         11.430000,                    88.216769,      0.979000
                1571210100,           2019-10-16 07:15:00,           2019-10-16 03:15:00,      3.460000,      3.235000,         11.392000,                    88.095211,      0.979000
                1571211900,           2019-10-16 07:45:00,           2019-10-16 03:45:00,      3.460000,      3.266000,         11.379000,                    88.067553,      0.979000
                1571213700,           2019-10-16 08:15:00,           2019-10-16 04:15:00,      3.460000,      3.224000,         11.401000,                    88.138905,      0.979000
                1571215500,           2019-10-16 08:45:00,           2019-10-16 04:45:00,      3.460000,      3.297000,         11.359000,                    87.985525,      0.979000
                1571217300,           2019-10-16 09:15:00,           2019-10-16 05:15:00,      3.460000,      3.317000,         11.307000,                    87.629477,      0.979000
                1571219100,           2019-10-16 09:45:00,           2019-10-16 05:45:00,      3.460000,      3.255000,         11.279000,                    87.267972,      0.979000
                1571220900,           2019-10-16 10:15:00,           2019-10-16 06:15:00,      3.460000,      3.224000,         11.307000,                    87.412209,      0.979000
                1571222700,           2019-10-16 10:45:00,           2019-10-16 06:45:00,      3.460000,      3.245000,         11.307000,                    87.461256,      0.979000
                1571224500,           2019-10-16 11:15:00,           2019-10-16 07:15:00,      3.460000,      3.369000,         11.254000,                    87.339710,      0.979000
                1571226300,           2019-10-16 11:45:00,           2019-10-16 07:45:00,      3.460000,      3.338000,         11.309000,                    87.694069,      0.979000
                1571228100,           2019-10-16 12:15:00,           2019-10-16 08:15:00,      3.460000,      3.328000,         11.340000,                    87.911012,      0.979000
                1571229900,           2019-10-16 12:45:00,           2019-10-16 08:45:00,      3.460000,      3.379000,         11.359000,                    88.178080,      0.979000
                1571231700,           2019-10-16 13:15:00,           2019-10-16 09:15:00,      3.460000,      3.348000,         11.425000,                    88.617194,      0.979000
                1571233500,           2019-10-16 13:45:00,           2019-10-16 09:45:00,      3.460000,      3.348000,         11.458000,                    88.873156,      0.979000
                1571235300,           2019-10-16 14:15:00,           2019-10-16 10:15:00,      3.460000,      3.317000,         11.502000,                    89.140731,      0.978000
                1571237100,           2019-10-16 14:45:00,           2019-10-16 10:45:00,      3.460000,      3.348000,         11.534000,                    89.462645,      0.979000
                1571238900,           2019-10-16 15:15:00,           2019-10-16 11:15:00,      3.460000,      3.379000,         11.583000,                    89.916956,      0.979000
                1571240700,           2019-10-16 15:45:00,           2019-10-16 11:45:00,      3.460000,      3.390000,         11.605000,                    90.114138,      0.979000
                1571242500,           2019-10-16 16:15:00,           2019-10-16 12:15:00,      3.460000,      3.400000,         11.629000,                    90.324552,      0.979000
                1571244300,           2019-10-16 16:45:00,           2019-10-16 12:45:00,      3.460000,      3.369000,         11.687000,                    90.700124,      0.979000
                1571246100,           2019-10-16 17:15:00,           2019-10-16 13:15:00,      3.460000,      3.369000,         11.683000,                    90.669081,      0.979000
                1571247900,           2019-10-16 17:45:00,           2019-10-16 13:45:00,      3.460000,      3.317000,         11.704000,                    90.706235,      0.979000
                1571249700,           2019-10-16 18:15:00,           2019-10-16 14:15:00,      3.460000,      3.338000,         11.662000,                    90.431358,      0.978000
                1571251500,           2019-10-16 18:45:00,           2019-10-16 14:45:00,      3.460000,      3.317000,         11.663000,                    90.388484,      0.979000
                1571253300,           2019-10-16 19:15:00,           2019-10-16 15:15:00,      3.460000,      3.338000,         11.632000,                    90.198727,      0.979000
                1571255100,           2019-10-16 19:45:00,           2019-10-16 15:45:00,      3.460000,      3.286000,         11.660000,                    90.290532,      0.979000
                1571256900,           2019-10-16 20:15:00,           2019-10-16 16:15:00,      3.460000,      3.286000,         11.645000,                    90.174378,      0.979000
                1571258700,           2019-10-16 20:45:00,           2019-10-16 16:45:00,      3.460000,      3.276000,         11.625000,                    89.995484,      0.979000
                1571260500,           2019-10-16 21:15:00,           2019-10-16 17:15:00,      3.460000,      3.328000,         11.576000,                    89.740553,      0.979000
                1571262300,           2019-10-16 21:45:00,           2019-10-16 17:45:00,      3.460000,      3.286000,         11.596000,                    89.794941,      0.979000
                1571264100,           2019-10-16 22:15:00,           2019-10-16 18:15:00,      3.460000,      3.297000,         11.575000,                    89.658637,      0.979000
                1571265900,           2019-10-16 22:45:00,           2019-10-16 18:45:00,      3.460000,      3.338000,         11.537000,                    89.462063,      0.979000
                1571267700,           2019-10-16 23:15:00,           2019-10-16 19:15:00,      3.460000,      3.328000,         11.523000,                    89.329682,      0.979000
                1571269500,           2019-10-16 23:45:00,           2019-10-16 19:45:00,      3.460000,      3.348000,         11.476000,                    89.012772,      0.979000
                1571271300,           2019-10-17 00:15:00,           2019-10-16 20:15:00,      3.460000,      3.338000,         11.452000,                    88.802942,      0.979000
                1571273100,           2019-10-17 00:45:00,           2019-10-16 20:45:00,      3.460000,      3.235000,         11.463000,                    88.644259,      0.979000
                1571274900,           2019-10-17 01:15:00,           2019-10-16 21:15:00,      3.460000,      3.214000,         11.471000,                    88.656370,      0.978000
                1571276700,           2019-10-17 01:45:00,           2019-10-16 21:45:00,      3.460000,      3.183000,         11.465000,                    88.536606,      0.979000
                1571278500,           2019-10-17 02:15:00,           2019-10-16 22:15:00,      3.460000,      3.172000,         11.475000,                    88.587769,      0.979000
                1571280300,           2019-10-17 02:45:00,           2019-10-16 22:45:00,      3.460000,      3.110000,         11.492000,                    88.571949,      0.979000
                1571282100,           2019-10-17 03:15:00,           2019-10-16 23:15:00,      3.460000,      3.120000,         11.487000,                    88.557117,      0.979000
                1571283900,           2019-10-17 03:45:00,           2019-10-16 23:45:00,      3.460000,      3.183000,         11.448000,                    88.405326,      0.978000
                1571285700,           2019-10-17 04:15:00,           2019-10-17 00:15:00,      3.460000,      3.162000,         11.459000,                    88.440591,      0.978000
                1571287500,           2019-10-17 04:45:00,           2019-10-17 00:45:00,      3.460000,      3.224000,         11.450000,                    88.517715,      0.979000
                1571289300,           2019-10-17 05:15:00,           2019-10-17 01:15:00,      3.460000,      3.183000,         11.462000,                    88.513439,      0.978000
                1571291100,           2019-10-17 05:45:00,           2019-10-17 01:45:00,      3.460000,      3.100000,         11.495000,                    88.571352,      0.979000
                1571292900,           2019-10-17 06:15:00,           2019-10-17 02:15:00,      3.460000,      3.183000,         11.416000,                    88.158211,      0.979000
                1571294700,           2019-10-17 06:45:00,           2019-10-17 02:45:00,      3.460000,      3.141000,         11.407000,                    87.989809,      0.978000
                1571296500,           2019-10-17 07:15:00,           2019-10-17 03:15:00,      3.460000,      3.120000,         11.427000,                    88.094557,      0.979000
                1571298300,           2019-10-17 07:45:00,           2019-10-17 03:45:00,      3.460000,      3.193000,         11.401000,                    88.065917,      0.979000
                1571300100,           2019-10-17 08:15:00,           2019-10-17 04:15:00,      3.460000,      3.037000,         11.452000,                    88.091203,      0.979000
                1571301900,           2019-10-17 08:45:00,           2019-10-17 04:45:00,      3.460000,      3.079000,         11.424000,                    87.974787,      0.978000
                1571303700,           2019-10-17 09:15:00,           2019-10-17 05:15:00,      3.460000,      3.058000,         11.442000,                    88.063838,      0.979000
                1571305500,           2019-10-17 09:45:00,           2019-10-17 05:45:00,      3.460000,      3.089000,         11.433000,                    88.067682,      0.979000
                1571307300,           2019-10-17 10:15:00,           2019-10-17 06:15:00,      3.460000,      3.048000,         11.457000,                    88.155656,      0.978000
                1571309100,           2019-10-17 10:45:00,           2019-10-17 06:45:00,      3.460000,      3.131000,         11.448000,                    88.282441,      0.978000
                1571310900,           2019-10-17 11:15:00,           2019-10-17 07:15:00,      3.460000,      3.110000,         11.504000,                    88.664436,      0.979000
                1571312700,           2019-10-17 11:45:00,           2019-10-17 07:45:00,      3.460000,      3.110000,         11.544000,                    88.972727,      0.979000
                1571314500,           2019-10-17 12:15:00,           2019-10-17 08:15:00,      3.460000,      3.120000,         11.546000,                    89.011968,      0.978000
                1571316300,           2019-10-17 12:45:00,           2019-10-17 08:45:00,      3.460000,      3.152000,         11.559000,                    89.188531,      0.979000
                1571318100,           2019-10-17 13:15:00,           2019-10-17 09:15:00,      3.460000,      3.193000,         11.573000,                    89.394514,      0.978000
                1571319900,           2019-10-17 13:45:00,           2019-10-17 09:45:00,      3.460000,      3.183000,         11.607000,                    89.633178,      0.979000
                1571321700,           2019-10-17 14:15:00,           2019-10-17 10:15:00,      3.460000,      3.141000,         11.630000,                    89.709956,      0.978000
                1571323500,           2019-10-17 14:45:00,           2019-10-17 10:45:00,      3.460000,      3.203000,         11.645000,                    89.974718,      0.979000
                1571325300,           2019-10-17 15:15:00,           2019-10-17 11:15:00,      3.460000,      3.224000,         11.662000,                    90.156645,      0.979000
                1571327100,           2019-10-17 15:45:00,           2019-10-17 11:45:00,      3.460000,      3.235000,         11.659000,                    90.159942,      0.978000
                1571328900,           2019-10-17 16:15:00,           2019-10-17 12:15:00,      3.460000,      3.193000,         11.707000,                    90.429584,      0.978000
                1571330700,           2019-10-17 16:45:00,           2019-10-17 12:45:00,      3.460000,      3.224000,         11.702000,                    90.465877,      0.979000
                1571332500,           2019-10-17 17:15:00,           2019-10-17 13:15:00,      3.460000,      3.120000,         11.739000,                    90.499869,      0.979000
                1571334300,           2019-10-17 17:45:00,           2019-10-17 13:45:00,      3.460000,      3.048000,         11.755000,                    90.448611,      0.979000
                1571336100,           2019-10-17 18:15:00,           2019-10-17 14:15:00,      3.460000,      3.069000,         11.724000,                    90.260864,      0.979000
                1571337900,           2019-10-17 18:45:00,           2019-10-17 14:45:00,      3.460000,      3.048000,         11.705000,                    90.063887,      0.978000
                1571339700,           2019-10-17 19:15:00,           2019-10-17 15:15:00,      3.460000,      3.006000,         11.748000,                    90.293002,      0.978000
                1571341500,           2019-10-17 19:45:00,           2019-10-17 15:45:00,      3.460000,      2.944000,         11.784000,                    90.419098,      0.979000
                1571343300,           2019-10-17 20:15:00,           2019-10-17 16:15:00,      3.460000,      2.912000,         11.788000,                    90.372068,      0.978000
                1571345100,           2019-10-17 20:45:00,           2019-10-17 16:45:00,      3.460000,      2.933000,         11.774000,                    90.315680,      0.978000
                1571346900,           2019-10-17 21:15:00,           2019-10-17 17:15:00,      3.460000,      2.923000,         11.731000,                    89.961666,      0.978000
                1571348700,           2019-10-17 21:45:00,           2019-10-17 17:45:00,      3.460000,      2.881000,         11.727000,                    89.829531,      0.978000
                1571350500,           2019-10-17 22:15:00,           2019-10-17 18:15:00,      3.460000,      2.912000,         11.699000,                    89.689754,      0.978000
                1571352300,           2019-10-17 22:45:00,           2019-10-17 18:45:00,      3.460000,      2.923000,         11.663000,                    89.440194,      0.978000
                1571354100,           2019-10-17 23:15:00,           2019-10-17 19:15:00,      3.460000,      2.965000,         11.619000,                    89.203332,      0.978000
                1571355900,           2019-10-17 23:45:00,           2019-10-17 19:45:00,      3.460000,      2.985000,         11.602000,                    89.120645,      0.978000
                1571357700,           2019-10-18 00:15:00,           2019-10-17 20:15:00,      3.460000,      2.985000,         11.569000,                    88.867156,      0.978000
                1571359500,           2019-10-18 00:45:00,           2019-10-17 20:45:00,      3.460000,      2.933000,         11.602000,                    88.996307,      0.978000
                1571361300,           2019-10-18 01:15:00,           2019-10-17 21:15:00,      3.460000,      2.944000,         11.578000,                    88.838452,      0.979000
                1571363100,           2019-10-18 01:45:00,           2019-10-17 21:45:00,      3.460000,      2.954000,         11.554000,                    88.678109,      0.978000
                1571364900,           2019-10-18 02:15:00,           2019-10-17 22:15:00,      3.460000,      2.923000,         11.555000,                    88.611973,      0.979000
                1571366700,           2019-10-18 02:45:00,           2019-10-17 22:45:00,      3.460000,      2.944000,         11.535000,                    88.508511,      0.979000
                1571368500,           2019-10-18 03:15:00,           2019-10-17 23:15:00,      3.460000,      2.902000,         11.546000,                    88.493003,      0.978000
                1571370300,           2019-10-18 03:45:00,           2019-10-17 23:45:00,      3.460000,      2.892000,         11.535000,                    88.384934,      0.978000
                1571372100,           2019-10-18 04:15:00,           2019-10-18 00:15:00,      3.460000,      2.881000,         11.530000,                    88.320499,      0.978000
                1571373900,           2019-10-18 04:45:00,           2019-10-18 00:45:00,      3.460000,      2.860000,         11.523000,                    88.217043,      0.978000
                1571375700,           2019-10-18 05:15:00,           2019-10-18 01:15:00,      3.460000,      2.871000,         11.503000,                    88.089986,      0.979000
                1571377500,           2019-10-18 05:45:00,           2019-10-18 01:45:00,      3.460000,      2.829000,         11.519000,                    88.112895,      0.979000
                1571379300,           2019-10-18 06:15:00,           2019-10-18 02:15:00,      3.460000,      2.839000,         11.512000,                    88.083051,      0.979000
                1571381100,           2019-10-18 06:45:00,           2019-10-18 02:45:00,      3.460000,      2.777000,         11.519000,                    87.989606,      0.979000
                1571382900,           2019-10-18 07:15:00,           2019-10-18 03:15:00,      3.460000,      2.871000,         11.462000,                    87.776008,      0.979000
                1571384700,           2019-10-18 07:45:00,           2019-10-18 03:45:00,      3.460000,      2.892000,         11.406000,                    87.396494,      0.978000
