Plot Title: miniDOT-Benthic-St33							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Temperature)"	"Intensity, Lux (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Light Intensity)"	Coupler Attached (LGR S/N: 10517221)	Host Connected (LGR S/N: 10517221)	Stopped (LGR S/N: 10517221)	End Of File (LGR S/N: 10517221)
1204	7/8/2018 8:30	13.365	1463.9				
1205	7/8/2018 9:00	13.365	2927.8				
1206	7/8/2018 9:30	13.365	2497.2				
1207	7/8/2018 10:00	13.461	1227.1				
1208	7/8/2018 10:30	13.654	4994.5				
1209	7/8/2018 11:00	13.654	4133.4				
1210	7/8/2018 11:30	13.654	4477.8				
1211	7/8/2018 12:00	13.558	4305.6				
1212	7/8/2018 12:30	13.558	2927.8				
1213	7/8/2018 13:00	13.461	1550				
1214	7/8/2018 13:30	13.365	1151.7				
1215	7/8/2018 14:00	13.365	1377.8				
1216	7/8/2018 14:30	13.269	624.3				
1217	7/8/2018 15:00	13.269	430.6				
1218	7/8/2018 15:30	13.173	441.3				
1219	7/8/2018 16:00	13.173	871.9				
1220	7/8/2018 16:30	13.173	635.1				
1221	7/8/2018 17:00	13.173	613.5				
1222	7/8/2018 17:30	13.173	538.2				
1223	7/8/2018 18:00	13.173	301.4				
1224	7/8/2018 18:30	13.173	699.7				
1225	7/8/2018 19:00	13.269	495.1				
1226	7/8/2018 19:30	13.269	107.6				
1227	7/8/2018 20:00	13.269	247.6				
1228	7/8/2018 20:30	13.269	193.8				
1229	7/8/2018 21:00	13.173	129.2				
1230	7/8/2018 21:30	13.173	161.5				
1231	7/8/2018 22:00	13.173	10.8				
1232	7/8/2018 22:30	13.173	43.1				
1233	7/8/2018 23:00	13.076	10.8				
1234	7/8/2018 23:30	13.076	0				
1235	7/9/2018 0:00	12.98	0				
1236	7/9/2018 0:30	12.883	0				
1237	7/9/2018 1:00	12.883	0				
1238	7/9/2018 1:30	12.787	0				
1239	7/9/2018 2:00	12.787	0				
1240	7/9/2018 2:30	12.787	0				
1241	7/9/2018 3:00	12.787	0				
1242	7/9/2018 3:30	12.787	0				
1243	7/9/2018 4:00	12.69	10.8				
1244	7/9/2018 4:30	12.69	64.6				
1245	7/9/2018 5:00	12.69	86.1				
1246	7/9/2018 5:30	12.69	118.4				
1247	7/9/2018 6:00	12.69	419.8				
1248	7/9/2018 6:30	12.69	333.7				
1249	7/9/2018 7:00	12.69	183				
1250	7/9/2018 7:30	12.594	75.3				
1251	7/9/2018 8:00	12.497	172.2				
1252	7/9/2018 8:30	12.304	150.7				
1253	7/9/2018 9:00	12.304	86.1				
1254	7/9/2018 9:30	12.304	398.3				
1255	7/9/2018 10:00	12.304	96.9				
1256	7/9/2018 10:30	12.401	398.3				
1257	7/9/2018 11:00	12.401	139.9				
1258	7/9/2018 11:30	12.401	183				
1259	7/9/2018 12:00	12.401	301.4				
1260	7/9/2018 12:30	12.497	86.1				
1261	7/9/2018 13:00	12.497	161.5				
1262	7/9/2018 13:30	12.497	43.1				
1263	7/9/2018 14:00	12.594	10.8				
1264	7/9/2018 14:30	12.594	10.8				
1265	7/9/2018 15:00	12.497	0				
1266	7/9/2018 15:30	12.497	32.3				
1267	7/9/2018 16:00	12.594	0				
1268	7/9/2018 16:30	12.594	0				
1269	7/9/2018 17:00	12.594	0				
1270	7/9/2018 17:30	12.594	0				
1271	7/9/2018 18:00	12.594	0				
1272	7/9/2018 18:30	12.594	0				
1273	7/9/2018 19:00	12.787	0				
1274	7/9/2018 19:30	12.787	0				
1275	7/9/2018 20:00	12.69	0				
1276	7/9/2018 20:30	12.594	0				
1277	7/9/2018 21:00	12.497	0				
1278	7/9/2018 21:30	12.497	0				
1279	7/9/2018 22:00	12.401	0				
1280	7/9/2018 22:30	12.401	0				
1281	7/9/2018 23:00	12.304	0				
1282	7/9/2018 23:30	12.304	0				
1283	7/10/2018 0:00	12.207	0				
1284	7/10/2018 0:30	12.207	0				
1285	7/10/2018 1:00	12.11	0				
1286	7/10/2018 1:30	12.11	0				
1287	7/10/2018 2:00	12.11	0				
1288	7/10/2018 2:30	12.013	0				
1289	7/10/2018 3:00	11.916	0				
1290	7/10/2018 3:30	11.916	0				
1291	7/10/2018 4:00	11.819	0				
1292	7/10/2018 4:30	11.819	0				
1293	7/10/2018 5:00	11.819	0				
1294	7/10/2018 5:30	11.819	0				
1295	7/10/2018 6:00	11.722	0				
1296	7/10/2018 6:30	11.722	0				
1297	7/10/2018 7:00	11.625	0				
1298	7/10/2018 7:30	11.625	0				
1299	7/10/2018 8:00	11.625	0				
1300	7/10/2018 8:30	11.625	0				
1301	7/10/2018 9:00	11.625	0				
1302	7/10/2018 9:30	11.625	10.8				
1303	7/10/2018 10:00	11.625	0				
1304	7/10/2018 10:30	11.625	0				
1305	7/10/2018 11:00	11.625	0				
1306	7/10/2018 11:30	11.722	0				
1307	7/10/2018 12:00	11.722	0				
1308	7/10/2018 12:30	11.722	0				
1309	7/10/2018 13:00	11.722	0				
1310	7/10/2018 13:30	11.819	0				
1311	7/10/2018 14:00	11.819	0				
1312	7/10/2018 14:30	11.819	0				
1313	7/10/2018 15:00	11.819	0				
1314	7/10/2018 15:30	11.819	0				
1315	7/10/2018 16:00	11.819	0				
1316	7/10/2018 16:30	11.819	10.8				
1317	7/10/2018 17:00	11.819	21.5				
1318	7/10/2018 17:30	11.819	21.5				
1319	7/10/2018 18:00	11.819	21.5				
1320	7/10/2018 18:30	11.819	21.5				
1321	7/10/2018 19:00	11.819	10.8				
1322	7/10/2018 19:30	11.819	10.8				
1323	7/10/2018 20:00	11.722	32.3				
1324	7/10/2018 20:30	11.722	43.1				
1325	7/10/2018 21:00	11.819	10.8				
1326	7/10/2018 21:30	11.819	0				
1327	7/10/2018 22:00	11.819	0				
1328	7/10/2018 22:30	11.722	0				
1329	7/10/2018 23:00	11.722	0				
1330	7/10/2018 23:30	11.625	0				
1331	7/11/2018 0:00	11.625	0				
1332	7/11/2018 0:30	11.625	0				
1333	7/11/2018 1:00	11.625	0				
1334	7/11/2018 1:30	11.625	0				
1335	7/11/2018 2:00	11.625	0				
1336	7/11/2018 2:30	11.528	0				
1337	7/11/2018 3:00	11.528	0				
1338	7/11/2018 3:30	11.431	0				
1339	7/11/2018 4:00	11.431	0				
1340	7/11/2018 4:30	11.431	10.8				
1341	7/11/2018 5:00	11.431	32.3				
1342	7/11/2018 5:30	11.334	43.1				
1343	7/11/2018 6:00	11.334	32.3				
1344	7/11/2018 6:30	11.334	43.1				
1345	7/11/2018 7:00	11.334	32.3				
1346	7/11/2018 7:30	11.334	64.6				
1347	7/11/2018 8:00	11.334	21.5				
1348	7/11/2018 8:30	11.334	75.3				
1349	7/11/2018 9:00	11.334	139.9				
1350	7/11/2018 9:30	11.334	215.3				
1351	7/11/2018 10:00	11.334	279.9				
1352	7/11/2018 10:30	11.431	322.9				
1353	7/11/2018 11:00	11.431	1033.3				
1354	7/11/2018 11:30	11.528	688.9				
1355	7/11/2018 12:00	11.528	602.8				
1356	7/11/2018 12:30	11.625	592				
1357	7/11/2018 13:00	11.625	419.8				
1358	7/11/2018 13:30	11.625	269.1				
1359	7/11/2018 14:00	11.625	387.5				
1360	7/11/2018 14:30	11.625	398.3				
1361	7/11/2018 15:00	11.625	247.6				
1362	7/11/2018 15:30	11.722	161.5				
1363	7/11/2018 16:00	11.722	258.3				
1364	7/11/2018 16:30	11.722	247.6				
1365	7/11/2018 17:00	11.722	204.5				
1366	7/11/2018 17:30	11.722	86.1				
1367	7/11/2018 18:00	11.722	107.6				
1368	7/11/2018 18:30	11.722	75.3				
1369	7/11/2018 19:00	11.722	86.1				
1370	7/11/2018 19:30	11.722	43.1				
1371	7/11/2018 20:00	11.722	21.5				
1372	7/11/2018 20:30	11.625	0				
1373	7/11/2018 21:00	11.625	0				
1374	7/11/2018 21:30	11.625	0				
1375	7/11/2018 22:00	11.625	0				
1376	7/11/2018 22:30	11.625	0				
1377	7/11/2018 23:00	11.625	0				
1378	7/11/2018 23:30	11.625	0				
1379	7/12/2018 0:00	11.625	0				
1380	7/12/2018 0:30	11.528	0				
1381	7/12/2018 1:00	11.528	0				
1382	7/12/2018 1:30	11.528	0				
1383	7/12/2018 2:00	11.528	0				
1384	7/12/2018 2:30	11.528	0				
1385	7/12/2018 3:00	11.528	0				
1386	7/12/2018 3:30	11.528	0				
1387	7/12/2018 4:00	11.528	0				
1388	7/12/2018 4:30	11.528	32.3				
1389	7/12/2018 5:00	11.528	32.3				
1390	7/12/2018 5:30	11.528	86.1				
1391	7/12/2018 6:00	11.528	193.8				
1392	7/12/2018 6:30	11.528	226				
1393	7/12/2018 7:00	11.528	301.4				
1394	7/12/2018 7:30	11.528	322.9				
1395	7/12/2018 8:00	11.528	366				
1396	7/12/2018 8:30	11.528	398.3				
1397	7/12/2018 9:00	11.625	495.1				
1398	7/12/2018 9:30	11.625	968.8				
1399	7/12/2018 10:00	11.722	1894.5				
1400	7/12/2018 10:30	11.819	1894.5				
1401	7/12/2018 11:00	11.819	1162.5				
1402	7/12/2018 11:30	11.819	925.7				
1403	7/12/2018 12:00	11.819	785.8				
1404	7/12/2018 12:30	11.819	1033.3				
1405	7/12/2018 13:00	11.819	764.2				
1406	7/12/2018 13:30	11.819	818.1				
1407	7/12/2018 14:00	11.916	1022.6				
1408	7/12/2018 14:30	11.916	1119.5				
1409	7/12/2018 15:00	11.916	904.2				
1410	7/12/2018 15:30	12.013	2755.6				
1411	7/12/2018 16:00	12.013	1227.1				
1412	7/12/2018 16:30	12.013	1151.7				
1413	7/12/2018 17:00	12.013	1356.3				
1414	7/12/2018 17:30	12.11	1237.9				
1415	7/12/2018 18:00	12.11	785.8				
1416	7/12/2018 18:30	12.207	1011.8				
1417	7/12/2018 19:00	12.207	753.5				
1418	7/12/2018 19:30	12.304	775				
1419	7/12/2018 20:00	12.304	527.4				
1420	7/12/2018 20:30	12.304	204.5				
1421	7/12/2018 21:00	12.304	301.4				
1422	7/12/2018 21:30	12.304	215.3				
1423	7/12/2018 22:00	12.304	129.2				
1424	7/12/2018 22:30	12.304	64.6				
1425	7/12/2018 23:00	12.304	21.5				
1426	7/12/2018 23:30	12.207	0				
1427	7/13/2018 0:00	12.207	0				
1428	7/13/2018 0:30	12.207	0				
1429	7/13/2018 1:00	12.207	0				
1430	7/13/2018 1:30	12.207	0				
1431	7/13/2018 2:00	12.11	0				
1432	7/13/2018 2:30	12.11	0				
1433	7/13/2018 3:00	12.11	0				
1434	7/13/2018 3:30	12.11	10.8				
1435	7/13/2018 4:00	12.11	43.1				
1436	7/13/2018 4:30	12.11	75.3				
1437	7/13/2018 5:00	12.11	183				
1438	7/13/2018 5:30	12.11	150.7				
1439	7/13/2018 6:00	12.11	269.1				
1440	7/13/2018 6:30	12.11	344.4				
1441	7/13/2018 7:00	12.11	549				
1442	7/13/2018 7:30	12.11	667.4				
1443	7/13/2018 8:00	12.207	1151.7				
1444	7/13/2018 8:30	12.207	753.5				
1445	7/13/2018 9:00	12.207	527.4				
1446	7/13/2018 9:30	12.207	764.2				
1447	7/13/2018 10:00	12.207	731.9				
1448	7/13/2018 10:30	12.207	581.3				
1449	7/13/2018 11:00	12.207	968.8				
1450	7/13/2018 11:30	12.207	645.8				
1451	7/13/2018 12:00	12.304	570.5				
1452	7/13/2018 12:30	12.304	1237.9				
1453	7/13/2018 13:00	12.401	1722.2				
1454	7/13/2018 13:30	12.401	925.7				
1455	7/13/2018 14:00	12.401	839.6				
1456	7/13/2018 14:30	12.401	1141				
1457	7/13/2018 15:00	12.401	850.4				
1458	7/13/2018 15:30	12.401	678.1				
1459	7/13/2018 16:00	12.401	635.1				
1460	7/13/2018 16:30	12.401	527.4				
1461	7/13/2018 17:00	12.304	333.7				
1462	7/13/2018 17:30	12.304	215.3				
1463	7/13/2018 18:00	12.304	226				
1464	7/13/2018 18:30	12.304	150.7				
1465	7/13/2018 19:00	12.304	172.2				
1466	7/13/2018 19:30	12.304	204.5				
1467	7/13/2018 20:00	12.304	86.1				
1468	7/13/2018 20:30	12.304	96.9				
1469	7/13/2018 21:00	12.304	129.2				
1470	7/13/2018 21:30	12.304	96.9				
1471	7/13/2018 22:00	12.304	43.1				
1472	7/13/2018 22:30	12.304	10.8				
1473	7/13/2018 23:00	12.207	0				
1474	7/13/2018 23:30	12.207	0				
1475	7/14/2018 0:00	12.207	0				
1476	7/14/2018 0:30	12.304	0				
1477	7/14/2018 1:00	12.304	0				
1478	7/14/2018 1:30	12.304	0				
1479	7/14/2018 2:00	12.304	0				
1480	7/14/2018 2:30	12.304	0				
1481	7/14/2018 3:00	12.304	0				
1482	7/14/2018 3:30	12.304	0				
1483	7/14/2018 4:00	12.304	10.8				
1484	7/14/2018 4:30	12.304	32.3				
1485	7/14/2018 5:00	12.304	64.6				
1486	7/14/2018 5:30	12.304	172.2				
1487	7/14/2018 6:00	12.304	613.5				
1488	7/14/2018 6:30	12.304	452.1				
1489	7/14/2018 7:00	12.304	355.2				
1490	7/14/2018 7:30	12.304	527.4				
1491	7/14/2018 8:00	12.304	505.9				
1492	7/14/2018 8:30	12.401	914.9				
1493	7/14/2018 9:00	12.401	484.4				
1494	7/14/2018 9:30	12.401	947.2				
1495	7/14/2018 10:00	12.401	1054.9				
1496	7/14/2018 10:30	12.497	1313.2				
1497	7/14/2018 11:00	12.497	1980.6				
1498	7/14/2018 11:30	12.69	3616.7				
1499	7/14/2018 12:00	12.787	1463.9				
1500	7/14/2018 12:30	12.69	2669.5				
1501	7/14/2018 13:00	12.69	807.3				
1502	7/14/2018 13:30	12.69	1173.3				
1503	7/14/2018 14:00	12.69	1151.7				
1504	7/14/2018 14:30	12.883	3272.2				
1505	7/14/2018 15:00	12.883	1324				
1506	7/14/2018 15:30	12.883	2325				
1507	7/14/2018 16:00	12.98	1550				
1508	7/14/2018 16:30	12.98	1259.4				
1509	7/14/2018 17:00	12.98	1377.8				
1510	7/14/2018 17:30	12.98	1463.9				
1511	7/14/2018 18:00	12.98	947.2				
1512	7/14/2018 18:30	12.98	1022.6				
1513	7/14/2018 19:00	12.98	914.9				
1514	7/14/2018 19:30	13.076	1550				
1515	7/14/2018 20:00	12.98	527.4				
1516	7/14/2018 20:30	12.98	344.4				
1517	7/14/2018 21:00	12.98	236.8				
1518	7/14/2018 21:30	12.98	204.5				
1519	7/14/2018 22:00	12.98	139.9				
1520	7/14/2018 22:30	12.98	32.3				
1521	7/14/2018 23:00	12.98	10.8				
1522	7/14/2018 23:30	12.883	0				
1523	7/15/2018 0:00	12.883	0				
1524	7/15/2018 0:30	12.883	0				
1525	7/15/2018 1:00	12.883	0				
1526	7/15/2018 1:30	12.883	0				
1527	7/15/2018 2:00	12.787	0				
1528	7/15/2018 2:30	12.787	0				
1529	7/15/2018 3:00	12.787	0				
1530	7/15/2018 3:30	12.787	0				
1531	7/15/2018 4:00	12.787	32.3				
1532	7/15/2018 4:30	12.787	10.8				
1533	7/15/2018 5:00	12.787	32.3				
1534	7/15/2018 5:30	12.787	64.6				
1535	7/15/2018 6:00	12.787	107.6				
1536	7/15/2018 6:30	12.787	236.8				
1537	7/15/2018 7:00	12.787	204.5				
1538	7/15/2018 7:30	12.787	473.6				
1539	7/15/2018 8:00	12.787	322.9				
1540	7/15/2018 8:30	12.883	871.9				
1541	7/15/2018 9:00	12.883	947.2				
1542	7/15/2018 9:30	12.98	914.9				
1543	7/15/2018 10:00	12.98	1033.3				
1544	7/15/2018 10:30	13.076	1463.9				
1545	7/15/2018 11:00	13.076	818.1				
1546	7/15/2018 11:30	13.269	1894.5				
1547	7/15/2018 12:00	13.076	1001				
1548	7/15/2018 12:30	13.173	1550				
1549	7/15/2018 13:00	13.365	2927.8				
1550	7/15/2018 13:30	13.558	5166.7				
1551	7/15/2018 14:00	13.654	4994.5				
1552	7/15/2018 14:30	13.75	4477.8				
1553	7/15/2018 15:00	13.654	1216.3				
1554	7/15/2018 15:30	13.75	4477.8				
1555	7/15/2018 16:00	13.846	5166.7				
1556	7/15/2018 16:30	13.75	1722.2				
1557	7/15/2018 17:00	13.654	602.8				
1558	7/15/2018 17:30	13.654	312.2				
1559	7/15/2018 18:00	13.654	1216.3				
1560	7/15/2018 18:30	13.654	1377.8				
1561	7/15/2018 19:00	13.654	538.2				
1562	7/15/2018 19:30	13.654	538.2				
1563	7/15/2018 20:00	13.558	204.5				
1564	7/15/2018 20:30	13.558	32.3				
1565	7/15/2018 21:00	13.558	10.8				
1566	7/15/2018 21:30	13.461	10.8				
1567	7/15/2018 22:00	13.461	10.8				
1568	7/15/2018 22:30	13.461	0				
1569	7/15/2018 23:00	13.365	0				
1570	7/15/2018 23:30	13.365	0				
1571	7/16/2018 0:00	13.365	0				
1572	7/16/2018 0:30	13.365	0				
1573	7/16/2018 1:00	13.365	0				
1574	7/16/2018 1:30	13.269	0				
1575	7/16/2018 2:00	13.269	0				
1576	7/16/2018 2:30	13.269	0				
1577	7/16/2018 3:00	13.269	0				
1578	7/16/2018 3:30	13.269	10.8				
1579	7/16/2018 4:00	13.269	53.8				
1580	7/16/2018 4:30	13.269	64.6				
1581	7/16/2018 5:00	13.173	86.1				
1582	7/16/2018 5:30	13.269	150.7				
1583	7/16/2018 6:00	13.173	312.2				
1584	7/16/2018 6:30	13.269	602.8				
1585	7/16/2018 7:00	13.269	452.1				
1586	7/16/2018 7:30	13.173	452.1				
1587	7/16/2018 8:00	13.173	419.8				
1588	7/16/2018 8:30	13.173	387.5				
1589	7/16/2018 9:00	13.173	355.2				
1590	7/16/2018 9:30	13.173	570.5				
1591	7/16/2018 10:00	13.173	344.4				
1592	7/16/2018 10:30	13.173	473.6				
1593	7/16/2018 11:00	13.076	355.2				
1594	7/16/2018 11:30	13.076	355.2				
1595	7/16/2018 12:00	13.076	462.9				
1596	7/16/2018 12:30	13.076	731.9				
1597	7/16/2018 13:00	13.076	387.5				
1598	7/16/2018 13:30	13.076	505.9				
1599	7/16/2018 14:00	13.076	624.3				
1600	7/16/2018 14:30	13.076	775				
1601	7/16/2018 15:00	13.076	667.4				
1602	7/16/2018 15:30	13.076	893.4				
1603	7/16/2018 16:00	13.076	871.9				
1604	7/16/2018 16:30	13.076	667.4				
1605	7/16/2018 17:00	13.076	958				
1606	7/16/2018 17:30	12.98	656.6				
1607	7/16/2018 18:00	12.98	355.2				
1608	7/16/2018 18:30	12.98	204.5				
1609	7/16/2018 19:00	12.883	258.3				
1610	7/16/2018 19:30	12.883	118.4				
1611	7/16/2018 20:00	12.883	118.4				
1612	7/16/2018 20:30	12.883	53.8				
1613	7/16/2018 21:00	12.883	43.1				
1614	7/16/2018 21:30	12.787	64.6				
1615	7/16/2018 22:00	12.787	32.3				
1616	7/16/2018 22:30	12.787	0				
1617	7/16/2018 23:00	12.69	0				
1618	7/16/2018 23:30	12.69	0				
1619	7/17/2018 0:00	12.69	0				
1620	7/17/2018 0:30	12.69	0				
1621	7/17/2018 1:00	12.69	0				
1622	7/17/2018 1:30	12.69	0				
1623	7/17/2018 2:00	12.69	0				
1624	7/17/2018 2:30	12.594	0				
1625	7/17/2018 3:00	12.594	0				
1626	7/17/2018 3:30	12.594	0				
1627	7/17/2018 4:00	12.594	10.8				
1628	7/17/2018 4:30	12.594	21.5				
1629	7/17/2018 5:00	12.594	53.8				
1630	7/17/2018 5:30	12.497	86.1				
1631	7/17/2018 6:00	12.497	129.2				
1632	7/17/2018 6:30	12.497	129.2				
1633	7/17/2018 7:00	12.497	269.1				
1634	7/17/2018 7:30	12.497	366				
1635	7/17/2018 8:00	12.497	484.4				
1636	7/17/2018 8:30	12.497	538.2				
1637	7/17/2018 9:00	12.497	538.2				
1638	7/17/2018 9:30	12.497	592				
1639	7/17/2018 10:00	12.594	796.5				
1640	7/17/2018 10:30	12.594	1022.6				
1641	7/17/2018 11:00	12.594	1054.9				
1642	7/17/2018 11:30	12.594	925.7				
1643	7/17/2018 12:00	12.69	1550				
1644	7/17/2018 12:30	12.69	1324				
1645	7/17/2018 13:00	12.787	1636.1				
1646	7/17/2018 13:30	12.787	1636.1				
1647	7/17/2018 14:00	12.787	1130.2				
1648	7/17/2018 14:30	12.787	1377.8				
1649	7/17/2018 15:00	12.883	1550				
1650	7/17/2018 15:30	12.883	1377.8				
1651	7/17/2018 16:00	12.883	1463.9				
1652	7/17/2018 16:30	12.883	1367				
1653	7/17/2018 17:00	12.787	1130.2				
1654	7/17/2018 17:30	12.787	968.8				
1655	7/17/2018 18:00	12.883	1054.9				
1656	7/17/2018 18:30	12.787	656.6				
1657	7/17/2018 19:00	12.787	721.2				
1658	7/17/2018 19:30	12.883	979.5				
1659	7/17/2018 20:00	12.883	731.9				
1660	7/17/2018 20:30	12.883	344.4				
1661	7/17/2018 21:00	12.787	226				
1662	7/17/2018 21:30	12.787	150.7				
1663	7/17/2018 22:00	12.787	86.1				
1664	7/17/2018 22:30	12.787	43.1				
1665	7/17/2018 23:00	12.787	10.8				
1666	7/17/2018 23:30	12.787	0				
1667	7/18/2018 0:00	12.787	0				
1668	7/18/2018 0:30	12.69	0				
1669	7/18/2018 1:00	12.69	0				
1670	7/18/2018 1:30	12.69	0				
1671	7/18/2018 2:00	12.69	0				
1672	7/18/2018 2:30	12.69	0				
1673	7/18/2018 3:00	12.69	0				
1674	7/18/2018 3:30	12.594	21.5				
1675	7/18/2018 4:00	12.594	43.1				
1676	7/18/2018 4:30	12.594	86.1				
1677	7/18/2018 5:00	12.594	150.7				
1678	7/18/2018 5:30	12.594	236.8				
1679	7/18/2018 6:00	12.594	366				
1680	7/18/2018 6:30	12.594	527.4				
1681	7/18/2018 7:00	12.69	828.8				
1682	7/18/2018 7:30	12.594	258.3				
1683	7/18/2018 8:00	12.69	1022.6				
1684	7/18/2018 8:30	12.787	1227.1				
1685	7/18/2018 9:00	12.883	1377.8				
1686	7/18/2018 9:30	12.883	1550				
1687	7/18/2018 10:00	12.98	1808.3				
1688	7/18/2018 10:30	12.98	882.6				
1689	7/18/2018 11:00	12.98	1237.9				
1690	7/18/2018 11:30	12.98	1248.6				
1691	7/18/2018 12:00	12.98	1248.6				
1692	7/18/2018 12:30	12.883	1130.2				
1693	7/18/2018 13:00	12.98	1550				
1694	7/18/2018 13:30	13.173	2497.2				
1695	7/18/2018 14:00	12.98	1463.9				
1696	7/18/2018 14:30	13.076	1194.8				
1697	7/18/2018 15:00	13.076	990.3				
1698	7/18/2018 15:30	13.076	807.3				
1699	7/18/2018 16:00	13.076	764.2				
1700	7/18/2018 16:30	13.076	559.7				
1701	7/18/2018 17:00	13.076	538.2				
1702	7/18/2018 17:30	12.98	505.9				
1703	7/18/2018 18:00	12.98	441.3				
1704	7/18/2018 18:30	12.98	398.3				
1705	7/18/2018 19:00	12.98	183				
1706	7/18/2018 19:30	13.173	183				
1707	7/18/2018 20:00	13.173	183				
1708	7/18/2018 20:30	13.173	118.4				
1709	7/18/2018 21:00	13.173	53.8				
1710	7/18/2018 21:30	13.173	75.3				
1711	7/18/2018 22:00	13.173	43.1				
1712	7/18/2018 22:30	13.173	10.8				
1713	7/18/2018 23:00	13.076	0				
1714	7/18/2018 23:30	13.076	0				
1715	7/19/2018 0:00	13.076	0				
1716	7/19/2018 0:30	13.076	0				
1717	7/19/2018 1:00	12.98	0				
1718	7/19/2018 1:30	12.98	0				
1719	7/19/2018 2:00	12.98	0				
1720	7/19/2018 2:30	12.98	0				
1721	7/19/2018 3:00	12.98	0				
1722	7/19/2018 3:30	12.98	32.3				
1723	7/19/2018 4:00	12.98	43.1				
1724	7/19/2018 4:30	12.883	53.8				
1725	7/19/2018 5:00	12.883	64.6				
1726	7/19/2018 5:30	12.883	161.5				
1727	7/19/2018 6:00	12.883	183				
1728	7/19/2018 6:30	12.883	247.6				
1729	7/19/2018 7:00	12.98	366				
1730	7/19/2018 7:30	12.98	667.4				
1731	7/19/2018 8:00	13.076	678.1				
1732	7/19/2018 8:30	13.076	1011.8				
1733	7/19/2018 9:00	13.173	1184				
1734	7/19/2018 9:30	13.173	1377.8				
1735	7/19/2018 10:00	13.365	1980.6				
1736	7/19/2018 10:30	13.365	2152.8				
1737	7/19/2018 11:00	13.461	2411.1				
1738	7/19/2018 11:30	13.365	1227.1				
1739	7/19/2018 12:00	13.365	2411.1				
1740	7/19/2018 12:30	13.558	1980.6				
1741	7/19/2018 13:00	13.654	3100				
1742	7/19/2018 13:30	13.558	1356.3				
1743	7/19/2018 14:00	13.654	2927.8				
1744	7/19/2018 14:30	13.654	2583.4				
1745	7/19/2018 15:00	13.654	2755.6				
1746	7/19/2018 15:30	13.75	3616.7				
1747	7/19/2018 16:00	13.846	4133.4				
1748	7/19/2018 16:30	13.846	3616.7				
1749	7/19/2018 17:00	13.846	2497.2				
1750	7/19/2018 17:30	13.846	2669.5				
1751	7/19/2018 18:00	13.75	1248.6				
1752	7/19/2018 18:30	13.75	904.2				
1753	7/19/2018 19:00	13.654	473.6				
1754	7/19/2018 19:30	13.654	398.3				
1755	7/19/2018 20:00	13.654	495.1				
1756	7/19/2018 20:30	13.654	150.7				
1757	7/19/2018 21:00	13.654	258.3				
1758	7/19/2018 21:30	13.654	118.4				
1759	7/19/2018 22:00	13.558	53.8				
1760	7/19/2018 22:30	13.558	32.3				
1761	7/19/2018 23:00	13.558	0				
1762	7/19/2018 23:30	13.461	0				
1763	7/20/2018 0:00	13.461	0				
1764	7/20/2018 0:30	13.461	0				
1765	7/20/2018 1:00	13.461	0				
1766	7/20/2018 1:30	13.365	0				
1767	7/20/2018 2:00	13.365	0				
1768	7/20/2018 2:30	13.365	0				
1769	7/20/2018 3:00	13.365	0				
1770	7/20/2018 3:30	13.365	21.5				
1771	7/20/2018 4:00	13.365	107.6				
1772	7/20/2018 4:30	13.365	161.5				
1773	7/20/2018 5:00	13.365	355.2				
1774	7/20/2018 5:30	13.365	484.4				
1775	7/20/2018 6:00	13.365	753.5				
1776	7/20/2018 6:30	13.365	1259.4				
1777	7/20/2018 7:00	13.365	1550				
1778	7/20/2018 7:30	13.365	1108.7				
1779	7/20/2018 8:00	13.365	1894.5				
1780	7/20/2018 8:30	13.461	1894.5				
1781	7/20/2018 9:00	13.461	1636.1				
1782	7/20/2018 9:30	13.461	1216.3				
1783	7/20/2018 10:00	13.365	796.5				
1784	7/20/2018 10:30	13.365	990.3				
1785	7/20/2018 11:00	13.461	1108.7				
1786	7/20/2018 11:30	13.461	1894.5				
1787	7/20/2018 12:00	13.558	1636.1				
1788	7/20/2018 12:30	13.558	1550				
1789	7/20/2018 13:00	13.654	3444.5				
1790	7/20/2018 13:30	13.654	1980.6				
1791	7/20/2018 14:00	13.654	1636.1				
1792	7/20/2018 14:30	13.654	1463.9				
1793	7/20/2018 15:00	13.654	1377.8				
1794	7/20/2018 15:30	13.654	775				
1795	7/20/2018 16:00	13.654	1194.8				
1796	7/20/2018 16:30	13.558	441.3				
1797	7/20/2018 17:00	13.558	441.3				
1798	7/20/2018 17:30	13.558	430.6				
1799	7/20/2018 18:00	13.654	1550				
1800	7/20/2018 18:30	13.558	398.3				
1801	7/20/2018 19:00	13.558	559.7				
1802	7/20/2018 19:30	13.558	441.3				
1803	7/20/2018 20:00	13.558	688.9				
1804	7/20/2018 20:30	13.558	258.3				
1805	7/20/2018 21:00	13.558	279.9				
1806	7/20/2018 21:30	13.461	139.9				
1807	7/20/2018 22:00	13.461	53.8				
1808	7/20/2018 22:30	13.461	21.5				
1809	7/20/2018 23:00	13.461	0				
1810	7/20/2018 23:30	13.461	0				
1811	7/21/2018 0:00	13.461	0				
1812	7/21/2018 0:30	13.365	0				
1813	7/21/2018 1:00	13.365	0				
1814	7/21/2018 1:30	13.365	0				
1815	7/21/2018 2:00	13.365	0				
