"Plot Title: MD_E5a_19August18"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Temp)","Intensity, Lux (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Light)","End Of File (LGR S/N: 10517216)"
259,09/10/18 12:00:00,9.077,409.0,
260,09/10/18 14:00:00,9.077,1237.9,
261,09/10/18 16:00:00,9.176,1636.1,
262,09/10/18 18:00:00,9.275,570.5,
263,09/10/18 20:00:00,9.275,0.0,
264,09/10/18 22:00:00,9.176,0.0,
265,09/11/18 00:00:00,9.176,0.0,
266,09/11/18 02:00:00,9.176,0.0,
267,09/11/18 04:00:00,9.176,0.0,
268,09/11/18 06:00:00,9.176,0.0,
269,09/11/18 08:00:00,9.176,226.0,
270,09/11/18 10:00:00,9.176,581.3,
271,09/11/18 12:00:00,9.275,1011.8,
272,09/11/18 14:00:00,9.373,1087.2,
273,09/11/18 16:00:00,9.373,667.4,
274,09/11/18 18:00:00,9.472,387.5,
275,09/11/18 20:00:00,9.472,0.0,
276,09/11/18 22:00:00,9.472,0.0,
277,09/12/18 00:00:00,9.373,0.0,
278,09/12/18 02:00:00,9.275,0.0,
279,09/12/18 04:00:00,9.176,0.0,
280,09/12/18 06:00:00,8.978,0.0,
281,09/12/18 08:00:00,8.879,441.3,
282,09/12/18 10:00:00,8.978,1270.1,
283,09/12/18 12:00:00,9.176,1636.1,
284,09/12/18 14:00:00,9.373,1550.0,
285,09/12/18 16:00:00,9.472,936.5,
286,09/12/18 18:00:00,9.472,441.3,
287,09/12/18 20:00:00,9.275,0.0,
288,09/12/18 22:00:00,9.077,0.0,
289,09/13/18 00:00:00,8.879,0.0,
290,09/13/18 02:00:00,8.779,0.0,
291,09/13/18 04:00:00,8.680,0.0,
292,09/13/18 06:00:00,8.779,0.0,
293,09/13/18 08:00:00,8.680,419.8,
294,09/13/18 10:00:00,8.779,559.7,
295,09/13/18 12:00:00,8.879,1377.8,
296,09/13/18 14:00:00,8.879,1722.2,
297,09/13/18 16:00:00,8.779,1151.7,
298,09/13/18 18:00:00,8.978,129.2,
299,09/13/18 20:00:00,8.779,0.0,
300,09/13/18 22:00:00,8.481,0.0,
301,09/14/18 00:00:00,8.182,0.0,
302,09/14/18 02:00:00,8.182,0.0,
303,09/14/18 04:00:00,8.082,0.0,
304,09/14/18 06:00:00,7.983,0.0,
305,09/14/18 08:00:00,7.983,559.7,
306,09/14/18 10:00:00,8.082,871.9,
307,09/14/18 12:00:00,7.983,1722.2,
308,09/14/18 14:00:00,7.983,1377.8,
309,09/14/18 16:00:00,7.983,839.6,
310,09/14/18 18:00:00,7.882,279.9,
311,09/14/18 20:00:00,7.983,0.0,
312,09/14/18 22:00:00,7.682,0.0,
313,09/15/18 00:00:00,7.280,0.0,
314,09/15/18 02:00:00,7.280,0.0,
315,09/15/18 04:00:00,7.381,0.0,
316,09/15/18 06:00:00,7.280,0.0,
317,09/15/18 08:00:00,6.877,914.9,
318,09/15/18 10:00:00,6.877,2497.2,
319,09/15/18 12:00:00,6.978,3100.0,
320,09/15/18 14:00:00,7.079,1377.8,
321,09/15/18 16:00:00,7.582,1162.5,
322,09/15/18 18:00:00,7.179,667.4,
323,09/15/18 20:00:00,7.079,0.0,
324,09/15/18 22:00:00,7.381,0.0,
325,09/16/18 00:00:00,7.582,0.0,
326,09/16/18 02:00:00,7.481,0.0,
327,09/16/18 04:00:00,7.481,0.0,
328,09/16/18 06:00:00,7.179,0.0,
329,09/16/18 08:00:00,6.978,172.2,
330,09/16/18 10:00:00,7.179,441.3,
331,09/16/18 12:00:00,7.179,581.3,
332,09/16/18 14:00:00,7.179,1550.0,
333,09/16/18 16:00:00,7.280,2066.7,
334,09/16/18 18:00:00,7.280,301.4,
335,09/16/18 20:00:00,7.179,0.0,
336,09/16/18 22:00:00,7.079,0.0,
337,09/17/18 00:00:00,6.877,0.0,
338,09/17/18 02:00:00,6.573,0.0,
339,09/17/18 04:00:00,6.370,0.0,
340,09/17/18 06:00:00,6.471,0.0,
341,09/17/18 08:00:00,6.471,376.7,
342,09/17/18 10:00:00,6.573,893.4,
343,09/17/18 12:00:00,6.573,1894.5,
344,09/17/18 14:00:00,6.877,2066.7,
345,09/17/18 16:00:00,6.775,1313.2,
346,09/17/18 18:00:00,7.179,505.9,
347,09/17/18 20:00:00,7.381,0.0,
348,09/17/18 22:00:00,7.280,0.0,
349,09/18/18 00:00:00,7.179,0.0,
350,09/18/18 02:00:00,7.179,0.0,
351,09/18/18 04:00:00,7.079,0.0,
352,09/18/18 06:00:00,7.079,0.0,
353,09/18/18 08:00:00,6.978,452.1,
354,09/18/18 10:00:00,6.978,1141.0,
355,09/18/18 12:00:00,7.079,613.5,
356,09/18/18 14:00:00,7.280,1270.1,
357,09/18/18 16:00:00,7.381,398.3,
358,09/18/18 18:00:00,7.381,129.2,
359,09/18/18 20:00:00,7.280,0.0,
360,09/18/18 22:00:00,7.079,0.0,
361,09/19/18 00:00:00,6.978,0.0,
362,09/19/18 02:00:00,6.978,0.0,
363,09/19/18 04:00:00,6.978,0.0,
364,09/19/18 06:00:00,6.877,0.0,
365,09/19/18 08:00:00,6.877,183.0,
366,09/19/18 10:00:00,6.775,419.8,
367,09/19/18 12:00:00,6.877,1280.9,
368,09/19/18 14:00:00,6.877,807.3,
369,09/19/18 16:00:00,6.877,1377.8,
370,09/19/18 18:00:00,6.674,290.6,
371,09/19/18 20:00:00,6.573,0.0,
372,09/19/18 22:00:00,6.573,0.0,
373,09/20/18 00:00:00,6.370,0.0,
374,09/20/18 02:00:00,6.166,0.0,
375,09/20/18 04:00:00,6.166,0.0,
376,09/20/18 06:00:00,6.064,0.0,
377,09/20/18 08:00:00,5.962,64.6,
378,09/20/18 10:00:00,5.552,721.2,
379,09/20/18 12:00:00,5.552,914.9,
380,09/20/18 14:00:00,5.244,2325.0,
381,09/20/18 16:00:00,5.450,1001.0,
382,09/20/18 18:00:00,5.655,86.1,
383,09/20/18 20:00:00,5.450,0.0,
384,09/20/18 22:00:00,5.244,0.0,
385,09/21/18 00:00:00,4.831,0.0,
386,09/21/18 02:00:00,4.727,0.0,
387,09/21/18 04:00:00,4.934,0.0,
388,09/21/18 06:00:00,4.519,0.0,
389,09/21/18 08:00:00,4.519,96.9,
390,09/21/18 10:00:00,4.415,366.0,
391,09/21/18 12:00:00,4.415,699.7,
392,09/21/18 14:00:00,4.623,861.1,
393,09/21/18 16:00:00,4.623,462.9,
394,09/21/18 18:00:00,4.519,75.3,
395,09/21/18 20:00:00,4.519,0.0,
396,09/21/18 22:00:00,4.415,0.0,
397,09/22/18 00:00:00,4.311,0.0,
398,09/22/18 02:00:00,4.207,0.0,
399,09/22/18 04:00:00,4.207,0.0,
400,09/22/18 06:00:00,4.207,0.0,
401,09/22/18 08:00:00,4.102,53.8,
402,09/22/18 10:00:00,3.998,441.3,
403,09/22/18 12:00:00,4.102,484.4,
404,09/22/18 14:00:00,4.102,613.5,
405,09/22/18 16:00:00,4.102,387.5,
406,09/22/18 18:00:00,4.102,118.4,
407,09/22/18 20:00:00,3.998,0.0,
408,09/22/18 22:00:00,3.998,0.0,
409,09/23/18 00:00:00,4.311,0.0,
410,09/23/18 02:00:00,4.311,0.0,
411,09/23/18 04:00:00,4.415,0.0,
412,09/23/18 06:00:00,4.207,0.0,
413,09/23/18 08:00:00,4.102,215.3,
414,09/23/18 10:00:00,3.893,742.7,
415,09/23/18 12:00:00,3.788,990.3,
416,09/23/18 14:00:00,3.893,1054.9,
417,09/23/18 16:00:00,3.998,699.7,
418,09/23/18 18:00:00,3.998,204.5,
419,09/23/18 20:00:00,3.893,0.0,
420,09/23/18 22:00:00,3.683,0.0,
421,09/24/18 00:00:00,3.472,0.0,
422,09/24/18 02:00:00,3.367,0.0,
423,09/24/18 04:00:00,3.261,0.0,
424,09/24/18 06:00:00,3.155,0.0,
425,09/24/18 08:00:00,3.155,753.5,
426,09/24/18 10:00:00,3.155,721.2,
427,09/24/18 12:00:00,3.367,2411.1,
428,09/24/18 14:00:00,3.578,2411.1,
429,09/24/18 16:00:00,3.683,904.2,
430,09/24/18 18:00:00,3.578,53.8,
431,09/24/18 20:00:00,3.578,0.0,
432,09/24/18 22:00:00,3.578,0.0,
433,09/25/18 00:00:00,3.472,0.0,
434,09/25/18 02:00:00,3.155,0.0,
435,09/25/18 04:00:00,3.261,0.0,
436,09/25/18 06:00:00,3.155,0.0,
437,09/25/18 08:00:00,3.261,10.8,
438,09/25/18 10:00:00,3.155,86.1,
439,09/25/18 12:00:00,3.049,53.8,
440,09/25/18 14:00:00,3.049,409.0,
441,09/25/18 16:00:00,3.155,473.6,
442,09/25/18 18:00:00,3.155,96.9,
443,09/25/18 20:00:00,3.261,0.0,
444,09/25/18 22:00:00,3.261,0.0,
445,09/26/18 00:00:00,3.155,0.0,
446,09/26/18 02:00:00,3.155,0.0,
447,09/26/18 04:00:00,3.261,0.0,
448,09/26/18 06:00:00,3.155,0.0,
449,09/26/18 08:00:00,3.155,10.8,
450,09/26/18 10:00:00,3.155,290.6,
451,09/26/18 12:00:00,3.155,387.5,
452,09/26/18 14:00:00,3.261,333.7,
453,09/26/18 16:00:00,3.367,473.6,
454,09/26/18 18:00:00,3.367,43.1,
455,09/26/18 20:00:00,3.472,0.0,
456,09/26/18 22:00:00,3.472,0.0,
457,09/27/18 00:00:00,3.367,0.0,
458,09/27/18 02:00:00,3.472,0.0,
459,09/27/18 04:00:00,3.472,0.0,
460,09/27/18 06:00:00,3.472,0.0,
461,09/27/18 08:00:00,3.472,258.3,
462,09/27/18 10:00:00,3.261,1291.7,
463,09/27/18 12:00:00,3.261,1205.6,
464,09/27/18 14:00:00,3.367,1022.6,
465,09/27/18 16:00:00,3.472,656.6,
466,09/27/18 18:00:00,3.472,118.4,
467,09/27/18 20:00:00,3.367,0.0,
468,09/27/18 22:00:00,3.472,0.0,
469,09/28/18 00:00:00,3.472,0.0,
470,09/28/18 02:00:00,3.472,0.0,
471,09/28/18 04:00:00,3.578,0.0,
472,09/28/18 06:00:00,3.472,0.0,
473,09/28/18 08:00:00,3.261,21.5,
474,09/28/18 10:00:00,3.472,204.5,
475,09/28/18 12:00:00,3.578,409.0,
476,09/28/18 14:00:00,3.261,0.0,
477,09/28/18 16:00:00,3.578,0.0,
478,09/28/18 18:00:00,3.788,0.0,
479,09/28/18 20:00:00,3.893,0.0,
480,09/28/18 22:00:00,3.788,0.0,
481,09/29/18 00:00:00,3.788,0.0,
482,09/29/18 02:00:00,3.683,0.0,
483,09/29/18 04:00:00,3.683,0.0,
484,09/29/18 06:00:00,3.578,0.0,
485,09/29/18 08:00:00,3.578,0.0,
486,09/29/18 10:00:00,3.578,32.3,
487,09/29/18 12:00:00,3.578,172.2,
488,09/29/18 14:00:00,3.683,53.8,
489,09/29/18 16:00:00,3.788,10.8,
490,09/29/18 18:00:00,3.578,0.0,
491,09/29/18 20:00:00,3.472,0.0,
492,09/29/18 22:00:00,3.472,0.0,
493,09/30/18 00:00:00,3.261,0.0,
494,09/30/18 02:00:00,3.261,0.0,
495,09/30/18 04:00:00,3.472,0.0,
496,09/30/18 06:00:00,3.472,0.0,
497,09/30/18 08:00:00,3.472,107.6,
498,09/30/18 10:00:00,3.261,549.0,
499,09/30/18 12:00:00,3.472,1151.7,
500,09/30/18 14:00:00,3.472,1108.7,
501,09/30/18 16:00:00,3.367,430.6,
502,09/30/18 18:00:00,3.155,21.5,
503,09/30/18 20:00:00,3.049,0.0,
504,09/30/18 22:00:00,2.943,0.0,
505,10/01/18 00:00:00,2.837,0.0,
506,10/01/18 02:00:00,2.837,0.0,
507,10/01/18 04:00:00,2.837,0.0,
508,10/01/18 06:00:00,2.943,0.0,
509,10/01/18 08:00:00,2.837,0.0,
510,10/01/18 10:00:00,2.837,75.3,
511,10/01/18 12:00:00,2.730,53.8,
512,10/01/18 14:00:00,2.730,86.1,
513,10/01/18 16:00:00,3.049,183.0,
514,10/01/18 18:00:00,3.049,21.5,
515,10/01/18 20:00:00,3.049,0.0,
516,10/01/18 22:00:00,2.943,0.0,
517,10/02/18 00:00:00,2.837,0.0,
518,10/02/18 02:00:00,2.837,0.0,
519,10/02/18 04:00:00,2.730,0.0,
520,10/02/18 06:00:00,2.730,0.0,
521,10/02/18 08:00:00,2.624,10.8,
522,10/02/18 10:00:00,2.730,333.7,
523,10/02/18 12:00:00,2.730,613.5,
524,10/02/18 14:00:00,2.943,441.3,
525,10/02/18 16:00:00,3.049,366.0,
526,10/02/18 18:00:00,3.049,96.9,
527,10/02/18 20:00:00,2.943,0.0,
528,10/02/18 22:00:00,2.943,0.0,
529,10/03/18 00:00:00,2.943,0.0,
530,10/03/18 02:00:00,2.837,0.0,
531,10/03/18 04:00:00,2.943,0.0,
532,10/03/18 06:00:00,3.049,0.0,
533,10/03/18 08:00:00,3.155,107.6,
534,10/03/18 10:00:00,3.367,430.6,
535,10/03/18 12:00:00,3.578,958.0,
536,10/03/18 14:00:00,2.730,828.8,
537,10/03/18 16:00:00,2.730,322.9,
538,10/03/18 18:00:00,2.943,21.5,
539,10/03/18 20:00:00,2.943,0.0,
540,10/03/18 22:00:00,2.730,0.0,
541,10/04/18 00:00:00,4.102,0.0,
542,10/04/18 02:00:00,2.624,0.0,
543,10/04/18 04:00:00,2.624,0.0,
544,10/04/18 06:00:00,2.730,0.0,
545,10/04/18 08:00:00,2.517,0.0,
546,10/04/18 10:00:00,2.624,0.0,
547,10/04/18 12:00:00,2.517,10.8,
548,10/04/18 14:00:00,2.624,0.0,
549,10/04/18 16:00:00,2.624,0.0,
550,10/04/18 18:00:00,2.730,0.0,
551,10/04/18 20:00:00,2.517,0.0,
552,10/04/18 22:00:00,2.624,0.0,
553,10/05/18 00:00:00,2.410,0.0,
554,10/05/18 02:00:00,2.730,0.0,
555,10/05/18 04:00:00,2.410,0.0,
556,10/05/18 06:00:00,2.410,0.0,
557,10/05/18 08:00:00,2.195,0.0,
558,10/05/18 10:00:00,2.195,215.3,
559,10/05/18 12:00:00,2.088,118.4,
560,10/05/18 14:00:00,2.195,183.0,
561,10/05/18 16:00:00,2.088,161.5,
562,10/05/18 18:00:00,2.088,0.0,
563,10/05/18 20:00:00,2.195,0.0,
564,10/05/18 22:00:00,2.195,0.0,
565,10/06/18 00:00:00,2.088,0.0,
566,10/06/18 02:00:00,2.088,0.0,
567,10/06/18 04:00:00,1.980,0.0,
568,10/06/18 06:00:00,1.764,0.0,
569,10/06/18 08:00:00,1.764,43.1,
570,10/06/18 10:00:00,1.656,409.0,
571,10/06/18 12:00:00,1.872,742.7,
572,10/06/18 14:00:00,1.980,818.1,
573,10/06/18 16:00:00,1.872,366.0,
574,10/06/18 18:00:00,1.872,10.8,
575,10/06/18 20:00:00,1.872,0.0,
576,10/06/18 22:00:00,1.764,0.0,
577,10/07/18 00:00:00,1.656,0.0,
578,10/07/18 02:00:00,1.656,0.0,
579,10/07/18 04:00:00,1.548,0.0,
580,10/07/18 06:00:00,1.656,0.0,
581,10/07/18 08:00:00,1.980,10.8,
582,10/07/18 10:00:00,2.088,215.3,
583,10/07/18 12:00:00,1.980,1054.9,
584,10/07/18 14:00:00,2.088,893.4,
585,10/07/18 16:00:00,2.088,366.0,
586,10/07/18 18:00:00,2.088,21.5,
587,10/07/18 20:00:00,1.980,0.0,
