"Plot Title: MD_e5_5Jun2021"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)","Coupler Attached (LGR S/N: 10517223)","Host Connected (LGR S/N: 10517223)","Coupler Detached (LGR S/N: 10517223)","Bad Battery (LGR S/N: 10517223)","Stopped (LGR S/N: 10517223)","End Of File (LGR S/N: 10517223)"
923,07/13/21 23:30:00,17.094,0.0,,,,,,
924,07/14/21 00:30:00,17.094,0.0,,,,,,
925,07/14/21 01:30:00,17.094,0.0,,,,,,
926,07/14/21 02:30:00,16.999,0.0,,,,,,
927,07/14/21 03:30:00,16.713,21.5,,,,,,
928,07/14/21 04:30:00,16.523,247.6,,,,,,
929,07/14/21 05:30:00,16.523,635.1,,,,,,
930,07/14/21 06:30:00,16.427,581.3,,,,,,
931,07/14/21 07:30:00,15.951,1377.8,,,,,,
932,07/14/21 08:30:00,15.951,2497.2,,,,,,
933,07/14/21 09:30:00,15.855,2152.8,,,,,,
934,07/14/21 10:30:00,15.855,3100.0,,,,,,
935,07/14/21 11:30:00,15.664,2325.0,,,,,,
936,07/14/21 12:30:00,16.237,3100.0,,,,,,
937,07/14/21 13:30:00,16.046,753.5,,,,,,
938,07/14/21 14:30:00,15.951,1463.9,,,,,,
939,07/14/21 15:30:00,15.760,1550.0,,,,,,
940,07/14/21 16:30:00,15.760,2755.6,,,,,,
941,07/14/21 17:30:00,15.664,1980.6,,,,,,
942,07/14/21 18:30:00,15.760,2238.9,,,,,,
943,07/14/21 19:30:00,15.664,818.1,,,,,,
944,07/14/21 20:30:00,15.569,602.8,,,,,,
945,07/14/21 21:30:00,15.473,322.9,,,,,,
946,07/14/21 22:30:00,15.378,53.8,,,,,,
947,07/14/21 23:30:00,15.282,10.8,,,,,,
948,07/15/21 00:30:00,15.091,0.0,,,,,,
949,07/15/21 01:30:00,14.996,0.0,,,,,,
950,07/15/21 02:30:00,14.996,0.0,,,,,,
951,07/15/21 03:30:00,14.900,32.3,,,,,,
952,07/15/21 04:30:00,14.900,279.9,,,,,,
953,07/15/21 05:30:00,14.900,1087.2,,,,,,
954,07/15/21 06:30:00,14.900,1173.3,,,,,,
955,07/15/21 07:30:00,14.709,1001.0,,,,,,
956,07/15/21 08:30:00,14.613,1001.0,,,,,,
957,07/15/21 09:30:00,14.421,1119.5,,,,,,
958,07/15/21 10:30:00,14.804,4822.3,,,,,,
959,07/15/21 11:30:00,14.900,4650.0,,,,,,
960,07/15/21 12:30:00,15.282,3272.2,,,,,,
961,07/15/21 13:30:00,15.187,2411.1,,,,,,
962,07/15/21 14:30:00,15.282,3444.5,,,,,,
963,07/15/21 15:30:00,15.378,4477.8,,,,,,
964,07/15/21 16:30:00,15.473,4822.3,,,,,,
965,07/15/21 17:30:00,15.378,2238.9,,,,,,
966,07/15/21 18:30:00,15.187,828.8,,,,,,
967,07/15/21 19:30:00,15.187,592.0,,,,,,
968,07/15/21 20:30:00,15.091,1463.9,,,,,,
969,07/15/21 21:30:00,14.996,32.3,,,,,,
970,07/15/21 22:30:00,14.996,53.8,,,,,,
971,07/15/21 23:30:00,14.996,10.8,,,,,,
972,07/16/21 00:30:00,14.996,0.0,,,,,,
973,07/16/21 01:30:00,14.804,0.0,,,,,,
974,07/16/21 02:30:00,14.613,0.0,,,,,,
975,07/16/21 03:30:00,14.421,53.8,,,,,,
976,07/16/21 04:30:00,14.421,355.2,,,,,,
977,07/16/21 05:30:00,14.325,549.0,,,,,,
978,07/16/21 06:30:00,14.230,215.3,,,,,,
979,07/16/21 07:30:00,14.230,1173.3,,,,,,
980,07/16/21 08:30:00,14.038,258.3,,,,,,
981,07/16/21 09:30:00,14.134,419.8,,,,,,
982,07/16/21 10:30:00,14.134,1270.1,,,,,,
983,07/16/21 11:30:00,14.230,1808.3,,,,,,
984,07/16/21 12:30:00,14.230,2066.7,,,,,,
985,07/16/21 13:30:00,14.230,538.2,,,,,,
986,07/16/21 14:30:00,14.421,1636.1,,,,,,
987,07/16/21 15:30:00,14.325,1722.2,,,,,,
988,07/16/21 16:30:00,14.325,1291.7,,,,,,
989,07/16/21 17:30:00,14.230,667.4,,,,,,
990,07/16/21 18:30:00,13.942,1205.6,,,,,,
991,07/16/21 19:30:00,13.846,742.7,,,,,,
992,07/16/21 20:30:00,13.942,473.6,,,,,,
993,07/16/21 21:30:00,14.038,452.1,,,,,,
994,07/16/21 22:30:00,13.942,0.0,,,,,,
995,07/16/21 23:30:00,13.750,0.0,,,,,,
996,07/17/21 00:30:00,13.654,0.0,,,,,,
997,07/17/21 01:30:00,13.654,0.0,,,,,,
998,07/17/21 02:30:00,13.558,0.0,,,,,,
999,07/17/21 03:30:00,13.461,0.0,,,,,,
1000,07/17/21 04:30:00,13.461,0.0,,,,,,
1001,07/17/21 05:30:00,13.365,96.9,,,,,,
1002,07/17/21 06:30:00,13.269,96.9,,,,,,
1003,07/17/21 07:30:00,13.269,1141.0,,,,,,
1004,07/17/21 08:30:00,13.076,301.4,,,,,,
1005,07/17/21 09:30:00,13.269,3100.0,,,,,,
1006,07/17/21 10:30:00,13.461,4305.6,,,,,,
1007,07/17/21 11:30:00,13.654,1377.8,,,,,,
1008,07/17/21 12:30:00,13.846,4650.0,,,,,,
1009,07/17/21 13:30:00,14.038,4477.8,,,,,,
1010,07/17/21 14:30:00,13.750,4305.6,,,,,,
1011,07/17/21 15:30:00,13.654,3961.1,,,,,,
1012,07/17/21 16:30:00,13.365,3444.5,,,,,,
1013,07/17/21 17:30:00,13.365,2927.8,,,,,,
1014,07/17/21 18:30:00,13.654,1980.6,,,,,,
1015,07/17/21 19:30:00,13.846,1280.9,,,,,,
1016,07/17/21 20:30:00,14.325,516.7,,,,,,
1017,07/17/21 21:30:00,15.282,161.5,,,,,,
1018,07/17/21 22:30:00,15.473,43.1,,,,,,
1019,07/17/21 23:30:00,15.378,0.0,,,,,,
1020,07/18/21 00:30:00,15.282,0.0,,,,,,
1021,07/18/21 01:30:00,15.091,0.0,,,,,,
1022,07/18/21 02:30:00,14.996,0.0,,,,,,
1023,07/18/21 03:30:00,14.421,32.3,,,,,,
1024,07/18/21 04:30:00,13.942,215.3,,,,,,
1025,07/18/21 05:30:00,13.846,602.8,,,,,,
1026,07/18/21 06:30:00,13.846,1173.3,,,,,,
1027,07/18/21 07:30:00,13.846,1550.0,,,,,,
1028,07/18/21 08:30:00,13.846,2497.2,,,,,,
1029,07/18/21 09:30:00,13.942,3444.5,,,,,,
1030,07/18/21 10:30:00,14.134,4477.8,,,,,,
1031,07/18/21 11:30:00,14.230,3961.1,,,,,,
1032,07/18/21 12:30:00,14.230,3616.7,,,,,,
1033,07/18/21 13:30:00,14.325,4305.6,,,,,,
1034,07/18/21 14:30:00,14.421,4650.0,,,,,,
1035,07/18/21 15:30:00,14.613,4305.6,,,,,,
1036,07/18/21 16:30:00,14.230,3616.7,,,,,,
1037,07/18/21 17:30:00,14.613,3272.2,,,,,,
1038,07/18/21 18:30:00,14.804,2411.1,,,,,,
1039,07/18/21 19:30:00,14.804,1087.2,,,,,,
1040,07/18/21 20:30:00,14.996,775.0,,,,,,
1041,07/18/21 21:30:00,14.996,387.5,,,,,,
1042,07/18/21 22:30:00,14.900,86.1,,,,,,
1043,07/18/21 23:30:00,15.569,0.0,,,,,,
1044,07/19/21 00:30:00,15.760,0.0,,,,,,
1045,07/19/21 01:30:00,15.855,0.0,,,,,,
1046,07/19/21 02:30:00,14.900,0.0,,,,,,
1047,07/19/21 03:30:00,14.709,21.5,,,,,,
1048,07/19/21 04:30:00,14.804,226.0,,,,,,
1049,07/19/21 05:30:00,15.091,247.6,,,,,,
1050,07/19/21 06:30:00,15.187,183.0,,,,,,
1051,07/19/21 07:30:00,15.091,301.4,,,,,,
1052,07/19/21 08:30:00,14.996,839.6,,,,,,
1053,07/19/21 09:30:00,14.996,775.0,,,,,,
1054,07/19/21 10:30:00,14.996,1722.2,,,,,,
1055,07/19/21 11:30:00,15.091,1808.3,,,,,,
1056,07/19/21 12:30:00,15.187,1550.0,,,,,,
1057,07/19/21 13:30:00,15.187,2411.1,,,,,,
1058,07/19/21 14:30:00,15.187,2669.5,,,,,,
1059,07/19/21 15:30:00,15.282,3961.1,,,,,,
1060,07/19/21 16:30:00,15.187,1216.3,,,,,,
1061,07/19/21 17:30:00,14.996,1044.1,,,,,,
1062,07/19/21 18:30:00,15.091,1550.0,,,,,,
1063,07/19/21 19:30:00,14.996,1636.1,,,,,,
1064,07/19/21 20:30:00,14.804,516.7,,,,,,
1065,07/19/21 21:30:00,14.613,193.8,,,,,,
1066,07/19/21 22:30:00,14.709,86.1,,,,,,
1067,07/19/21 23:30:00,14.709,0.0,,,,,,
1068,07/20/21 00:30:00,14.709,0.0,,,,,,
1069,07/20/21 01:30:00,14.804,0.0,,,,,,
1070,07/20/21 02:30:00,14.613,0.0,,,,,,
1071,07/20/21 03:30:00,14.421,75.3,,,,,,
1072,07/20/21 04:30:00,14.421,247.6,,,,,,
1073,07/20/21 05:30:00,14.517,613.5,,,,,,
1074,07/20/21 06:30:00,14.421,1237.9,,,,,,
1075,07/20/21 07:30:00,14.517,1550.0,,,,,,
1076,07/20/21 08:30:00,14.613,2669.5,,,,,,
1077,07/20/21 09:30:00,14.709,3100.0,,,,,,
1078,07/20/21 10:30:00,14.900,4133.4,,,,,,
1079,07/20/21 11:30:00,14.996,3788.9,,,,,,
1080,07/20/21 12:30:00,15.091,4305.6,,,,,,
1081,07/20/21 13:30:00,15.378,3788.9,,,,,,
1082,07/20/21 14:30:00,15.091,4822.3,,,,,,
1083,07/20/21 15:30:00,15.187,4994.5,,,,,,
1084,07/20/21 16:30:00,15.378,5166.7,,,,,,
1085,07/20/21 17:30:00,15.664,3788.9,,,,,,
1086,07/20/21 18:30:00,15.760,2755.6,,,,,,
1087,07/20/21 19:30:00,15.951,441.3,,,,,,
1088,07/20/21 20:30:00,16.141,968.8,,,,,,
1089,07/20/21 21:30:00,16.046,215.3,,,,,,
1090,07/20/21 22:30:00,16.523,21.5,,,,,,
1091,07/20/21 23:30:00,16.332,0.0,,,,,,
1092,07/21/21 00:30:00,16.046,0.0,,,,,,
1093,07/21/21 01:30:00,16.713,0.0,,,,,,
1094,07/21/21 02:30:00,16.808,0.0,,,,,,
1095,07/21/21 03:30:00,15.760,0.0,,,,,,
1096,07/21/21 04:30:00,14.996,32.3,,,,,,
1097,07/21/21 05:30:00,14.613,258.3,,,,,,
1098,07/21/21 06:30:00,14.804,667.4,,,,,,
1099,07/21/21 07:30:00,14.709,1302.4,,,,,,
1100,07/21/21 08:30:00,14.230,2497.2,,,,,,
1101,07/21/21 09:30:00,14.709,775.0,,,,,,
1102,07/21/21 10:30:00,14.804,3961.1,,,,,,
1103,07/21/21 11:30:00,15.091,2669.5,,,,,,
1104,07/21/21 12:30:00,15.282,1894.5,,,,,,
1105,07/21/21 13:30:00,15.378,1550.0,,,,,,
1106,07/21/21 14:30:00,15.473,3272.2,,,,,,
1107,07/21/21 15:30:00,15.855,3272.2,,,,,,
1108,07/21/21 16:30:00,15.855,2755.6,,,,,,
1109,07/21/21 17:30:00,15.951,1722.2,,,,,,
1110,07/21/21 18:30:00,15.951,1463.9,,,,,,
1111,07/21/21 19:30:00,15.951,947.2,,,,,,
1112,07/21/21 20:30:00,15.951,484.4,,,,,,
1113,07/21/21 21:30:00,15.951,139.9,,,,,,
1114,07/21/21 22:30:00,15.951,21.5,,,,,,
1115,07/21/21 23:30:00,15.951,0.0,,,,,,
1116,07/22/21 00:30:00,15.760,0.0,,,,,,
1117,07/22/21 01:30:00,15.760,0.0,,,,,,
1118,07/22/21 02:30:00,15.760,0.0,,,,,,
1119,07/22/21 03:30:00,15.760,0.0,,,,,,
1120,07/22/21 04:30:00,15.664,53.8,,,,,,
1121,07/22/21 05:30:00,15.664,183.0,,,,,,
1122,07/22/21 06:30:00,15.569,462.9,,,,,,
1123,07/22/21 07:30:00,15.664,688.9,,,,,,
1124,07/22/21 08:30:00,15.664,1011.8,,,,,,
1125,07/22/21 09:30:00,15.664,1141.0,,,,,,
1126,07/22/21 10:30:00,15.760,1087.2,,,,,,
1127,07/22/21 11:30:00,15.473,1270.1,,,,,,
1128,07/22/21 12:30:00,15.473,1345.5,,,,,,
1129,07/22/21 13:30:00,15.473,1722.2,,,,,,
1130,07/22/21 14:30:00,15.378,2066.7,,,,,,
1131,07/22/21 15:30:00,15.473,785.8,,,,,,
1132,07/22/21 16:30:00,16.332,2583.4,,,,,,
1133,07/22/21 17:30:00,16.237,775.0,,,,,,
1134,07/22/21 18:30:00,16.237,279.9,,,,,,
1135,07/22/21 19:30:00,16.237,516.7,,,,,,
1136,07/22/21 20:30:00,16.237,107.6,,,,,,
1137,07/22/21 21:30:00,16.237,10.8,,,,,,
1138,07/22/21 22:30:00,16.141,0.0,,,,,,
1139,07/22/21 23:30:00,16.141,0.0,,,,,,
1140,07/23/21 00:30:00,15.951,0.0,,,,,,
1141,07/23/21 01:30:00,15.760,0.0,,,,,,
1142,07/23/21 02:30:00,15.760,0.0,,,,,,
1143,07/23/21 03:30:00,15.760,0.0,,,,,,
1144,07/23/21 04:30:00,15.855,96.9,,,,,,
1145,07/23/21 05:30:00,15.951,86.1,,,,,,
1146,07/23/21 06:30:00,15.855,462.9,,,,,,
1147,07/23/21 07:30:00,15.855,398.3,,,,,,
1148,07/23/21 08:30:00,15.855,538.2,,,,,,
1149,07/23/21 09:30:00,15.855,2152.8,,,,,,
1150,07/23/21 10:30:00,15.664,3444.5,,,,,,
1151,07/23/21 11:30:00,15.855,1044.1,,,,,,
1152,07/23/21 12:30:00,15.855,861.1,,,,,,
1153,07/23/21 13:30:00,16.046,775.0,,,,,,
1154,07/23/21 14:30:00,16.141,1054.9,,,,,,
1155,07/23/21 15:30:00,16.141,1119.5,,,,,,
1156,07/23/21 16:30:00,16.141,344.4,,,,,,
1157,07/23/21 17:30:00,16.046,473.6,,,,,,
1158,07/23/21 18:30:00,16.046,398.3,,,,,,
1159,07/23/21 19:30:00,16.046,172.2,,,,,,
1160,07/23/21 20:30:00,16.046,96.9,,,,,,
1161,07/23/21 21:30:00,15.951,64.6,,,,,,
1162,07/23/21 22:30:00,15.760,0.0,,,,,,
1163,07/23/21 23:30:00,15.473,0.0,,,,,,
1164,07/24/21 00:30:00,15.378,0.0,,,,,,
1165,07/24/21 01:30:00,15.378,0.0,,,,,,
1166,07/24/21 02:30:00,15.378,0.0,,,,,,
1167,07/24/21 03:30:00,15.378,0.0,,,,,,
1168,07/24/21 04:30:00,15.378,64.6,,,,,,
1169,07/24/21 05:30:00,15.473,10.8,,,,,,
1170,07/24/21 06:30:00,15.473,279.9,,,,,,
1171,07/24/21 07:30:00,15.473,1054.9,,,,,,
1172,07/24/21 08:30:00,15.664,925.7,,,,,,
1173,07/24/21 09:30:00,15.664,581.3,,,,,,
1174,07/24/21 10:30:00,15.664,430.6,,,,,,
1175,07/24/21 11:30:00,15.664,710.4,,,,,,
1176,07/24/21 12:30:00,15.855,1636.1,,,,,,
1177,07/24/21 13:30:00,15.951,3272.2,,,,,,
1178,07/24/21 14:30:00,15.855,409.0,,,,,,
1179,07/24/21 15:30:00,15.760,322.9,,,,,,
1180,07/24/21 16:30:00,15.855,882.6,,,,,,
1181,07/24/21 17:30:00,15.855,1550.0,,,,,,
1182,07/24/21 18:30:00,15.760,1205.6,,,,,,
1183,07/24/21 19:30:00,15.760,570.5,,,,,,
1184,07/24/21 20:30:00,15.664,75.3,,,,,,
1185,07/24/21 21:30:00,15.664,32.3,,,,,,
1186,07/24/21 22:30:00,15.569,0.0,,,,,,
1187,07/24/21 23:30:00,15.282,0.0,,,,,,
1188,07/25/21 00:30:00,15.187,0.0,,,,,,
1189,07/25/21 01:30:00,14.996,0.0,,,,,,
1190,07/25/21 02:30:00,14.900,0.0,,,,,,
1191,07/25/21 03:30:00,14.517,10.8,,,,,,
1192,07/25/21 04:30:00,14.325,118.4,,,,,,
1193,07/25/21 05:30:00,14.230,624.3,,,,,,
1194,07/25/21 06:30:00,14.134,1162.5,,,,,,
1195,07/25/21 07:30:00,14.038,2325.0,,,,,,
1196,07/25/21 08:30:00,14.038,559.7,,,,,,
1197,07/25/21 09:30:00,14.230,635.1,,,,,,
1198,07/25/21 10:30:00,14.038,1894.5,,,,,,
1199,07/25/21 11:30:00,14.325,2755.6,,,,,,
1200,07/25/21 12:30:00,14.421,2238.9,,,,,,
1201,07/25/21 13:30:00,14.325,1636.1,,,,,,
1202,07/25/21 14:30:00,14.325,1550.0,,,,,,
1203,07/25/21 15:30:00,14.325,979.5,,,,,,
1204,07/25/21 16:30:00,14.230,1194.8,,,,,,
1205,07/25/21 17:30:00,14.230,807.3,,,,,,
1206,07/25/21 18:30:00,14.230,710.4,,,,,,
1207,07/25/21 19:30:00,14.134,290.6,,,,,,
1208,07/25/21 20:30:00,13.942,129.2,,,,,,
1209,07/25/21 21:30:00,13.750,344.4,,,,,,
1210,07/25/21 22:30:00,13.654,21.5,,,,,,
1211,07/25/21 23:30:00,13.654,0.0,,,,,,
1212,07/26/21 00:30:00,13.461,0.0,,,,,,
1213,07/26/21 01:30:00,13.173,0.0,,,,,,
1214,07/26/21 02:30:00,12.883,0.0,,,,,,
1215,07/26/21 03:30:00,12.690,0.0,,,,,,
1216,07/26/21 04:30:00,12.690,129.2,,,,,,
1217,07/26/21 05:30:00,12.980,301.4,,,,,,
1218,07/26/21 06:30:00,12.883,635.1,,,,,,
1219,07/26/21 07:30:00,12.883,1216.3,,,,,,
1220,07/26/21 08:30:00,12.883,2066.7,,,,,,
1221,07/26/21 09:30:00,13.076,2755.6,,,,,,
1222,07/26/21 10:30:00,13.076,1722.2,,,,,,
1223,07/26/21 11:30:00,13.365,1636.1,,,,,,
1224,07/26/21 12:30:00,13.461,2755.6,,,,,,
1225,07/26/21 13:30:00,13.654,2755.6,,,,,,
1226,07/26/21 14:30:00,13.654,1980.6,,,,,,
1227,07/26/21 15:30:00,13.654,1097.9,,,,,,
1228,07/26/21 16:30:00,13.750,2927.8,,,,,,
1229,07/26/21 17:30:00,13.654,2755.6,,,,,,
1230,07/26/21 18:30:00,13.654,2411.1,,,,,,
1231,07/26/21 19:30:00,13.558,1001.0,,,,,,
1232,07/26/21 20:30:00,13.461,1119.5,,,,,,
1233,07/26/21 21:30:00,13.461,430.6,,,,,,
1234,07/26/21 22:30:00,13.461,21.5,,,,,,
1235,07/26/21 23:30:00,13.365,0.0,,,,,,
1236,07/27/21 00:30:00,13.269,0.0,,,,,,
1237,07/27/21 01:30:00,13.269,0.0,,,,,,
1238,07/27/21 02:30:00,13.269,0.0,,,,,,
1239,07/27/21 03:30:00,13.269,0.0,,,,,,
1240,07/27/21 04:30:00,13.173,96.9,,,,,,
1241,07/27/21 05:30:00,13.173,452.1,,,,,,
1242,07/27/21 06:30:00,13.173,215.3,,,,,,
1243,07/27/21 07:30:00,13.269,559.7,,,,,,
1244,07/27/21 08:30:00,13.269,344.4,,,,,,
1245,07/27/21 09:30:00,13.173,828.8,,,,,,
1246,07/27/21 10:30:00,13.269,958.0,,,,,,
1247,07/27/21 11:30:00,13.076,624.3,,,,,,
1248,07/27/21 12:30:00,12.980,656.6,,,,,,
1249,07/27/21 13:30:00,12.980,1377.8,,,,,,
1250,07/27/21 14:30:00,12.883,818.1,,,,,,
1251,07/27/21 15:30:00,12.787,1173.3,,,,,,
1252,07/27/21 16:30:00,12.787,452.1,,,,,,
1253,07/27/21 17:30:00,12.787,430.6,,,,,,
1254,07/27/21 18:30:00,12.787,86.1,,,,,,
1255,07/27/21 19:30:00,12.690,43.1,,,,,,
1256,07/27/21 20:30:00,12.690,10.8,,,,,,
1257,07/27/21 21:30:00,12.690,0.0,,,,,,
1258,07/27/21 22:30:00,12.594,0.0,,,,,,
1259,07/27/21 23:30:00,12.497,0.0,,,,,,
1260,07/28/21 00:30:00,12.401,0.0,,,,,,
1261,07/28/21 01:30:00,12.401,0.0,,,,,,
1262,07/28/21 02:30:00,12.594,0.0,,,,,,
1263,07/28/21 03:30:00,12.690,0.0,,,,,,
1264,07/28/21 04:30:00,12.690,10.8,,,,,,
1265,07/28/21 05:30:00,12.594,226.0,,,,,,
1266,07/28/21 06:30:00,12.497,731.9,,,,,,
1267,07/28/21 07:30:00,12.401,301.4,,,,,,
1268,07/28/21 08:30:00,12.304,269.1,,,,,,
1269,07/28/21 09:30:00,12.304,559.7,,,,,,
1270,07/28/21 10:30:00,12.304,505.9,,,,,,
1271,07/28/21 11:30:00,12.207,452.1,,,,,,
1272,07/28/21 12:30:00,12.207,592.0,,,,,,
1273,07/28/21 13:30:00,12.304,2238.9,,,,,,
1274,07/28/21 14:30:00,12.207,807.3,,,,,,
1275,07/28/21 15:30:00,12.207,925.7,,,,,,
1276,07/28/21 16:30:00,12.110,538.2,,,,,,
1277,07/28/21 17:30:00,12.110,430.6,,,,,,
1278,07/28/21 18:30:00,12.207,183.0,,,,,,
1279,07/28/21 19:30:00,12.110,172.2,,,,,,
1280,07/28/21 20:30:00,12.013,96.9,,,,,,
1281,07/28/21 21:30:00,12.013,53.8,,,,,,
1282,07/28/21 22:30:00,11.916,0.0,,,,,,
1283,07/28/21 23:30:00,11.916,0.0,,,,,,
1284,07/29/21 00:30:00,11.916,0.0,,,,,,
1285,07/29/21 01:30:00,11.916,0.0,,,,,,
1286,07/29/21 02:30:00,11.819,0.0,,,,,,
1287,07/29/21 03:30:00,11.819,0.0,,,,,,
1288,07/29/21 04:30:00,11.722,0.0,,,,,,
1289,07/29/21 05:30:00,11.625,43.1,,,,,,
1290,07/29/21 06:30:00,11.625,150.7,,,,,,
1291,07/29/21 07:30:00,11.528,258.3,,,,,,
1292,07/29/21 08:30:00,11.528,527.4,,,,,,
1293,07/29/21 09:30:00,11.625,430.6,,,,,,
1294,07/29/21 10:30:00,11.722,1097.9,,,,,,
1295,07/29/21 11:30:00,11.819,1550.0,,,,,,
1296,07/29/21 12:30:00,11.819,1463.9,,,,,,
1297,07/29/21 13:30:00,11.431,1044.1,,,,,,
1298,07/29/21 14:30:00,11.334,635.1,,,,,,
1299,07/29/21 15:30:00,11.431,710.4,,,,,,
1300,07/29/21 16:30:00,11.431,204.5,,,,,,
1301,07/29/21 17:30:00,11.528,96.9,,,,,,
1302,07/29/21 18:30:00,11.722,183.0,,,,,,
1303,07/29/21 19:30:00,11.625,64.6,,,,,,
1304,07/29/21 20:30:00,11.528,64.6,,,,,,
1305,07/29/21 21:30:00,11.528,0.0,,,,,,
1306,07/29/21 22:30:00,11.431,0.0,,,,,,
1307,07/29/21 23:30:00,11.722,0.0,,,,,,
1308,07/30/21 00:30:00,11.722,0.0,,,,,,
1309,07/30/21 01:30:00,11.625,0.0,,,,,,
1310,07/30/21 02:30:00,11.722,0.0,,,,,,
1311,07/30/21 03:30:00,11.625,0.0,,,,,,
1312,07/30/21 04:30:00,11.722,107.6,,,,,,
1313,07/30/21 05:30:00,11.722,409.0,,,,,,
1314,07/30/21 06:30:00,11.722,592.0,,,,,,
1315,07/30/21 07:30:00,11.819,656.6,,,,,,
1316,07/30/21 08:30:00,11.916,925.7,,,,,,
1317,07/30/21 09:30:00,12.013,1065.6,,,,,,
1318,07/30/21 10:30:00,12.013,1097.9,,,,,,
1319,07/30/21 11:30:00,12.013,2325.0,,,,,,
1320,07/30/21 12:30:00,11.916,796.5,,,,,,
1321,07/30/21 13:30:00,12.980,2583.4,,,,,,
1322,07/30/21 14:30:00,12.980,3272.2,,,,,,
1323,07/30/21 15:30:00,13.269,2927.8,,,,,,
1324,07/30/21 16:30:00,13.365,3444.5,,,,,,
1325,07/30/21 17:30:00,13.654,2755.6,,,,,,
1326,07/30/21 18:30:00,13.750,871.9,,,,,,
1327,07/30/21 19:30:00,13.461,785.8,,,,,,
1328,07/30/21 20:30:00,13.461,226.0,,,,,,
1329,07/30/21 21:30:00,13.365,107.6,,,,,,
1330,07/30/21 22:30:00,13.269,0.0,,,,,,
1331,07/30/21 23:30:00,13.173,0.0,,,,,,
1332,07/31/21 00:30:00,12.883,0.0,,,,,,
1333,07/31/21 01:30:00,12.980,0.0,,,,,,
1334,07/31/21 02:30:00,12.980,0.0,,,,,,
1335,07/31/21 03:30:00,12.497,0.0,,,,,,
1336,07/31/21 04:30:00,12.401,86.1,,,,,,
1337,07/31/21 05:30:00,12.401,279.9,,,,,,
1338,07/31/21 06:30:00,12.401,592.0,,,,,,
1339,07/31/21 07:30:00,12.497,1087.2,,,,,,
1340,07/31/21 08:30:00,12.594,1722.2,,,,,,
1341,07/31/21 09:30:00,12.497,2411.1,,,,,,
1342,07/31/21 10:30:00,12.690,2066.7,,,,,,
1343,07/31/21 11:30:00,12.690,2927.8,,,,,,
1344,07/31/21 12:30:00,12.980,4477.8,,,,,,
1345,07/31/21 13:30:00,13.269,4477.8,,,,,,
1346,07/31/21 14:30:00,13.173,4650.0,,,,,,
1347,07/31/21 15:30:00,13.365,5511.1,,,,,,
1348,07/31/21 16:30:00,13.558,4650.0,,,,,,
1349,07/31/21 17:30:00,13.461,4305.6,,,,,,
1350,07/31/21 18:30:00,13.365,2927.8,,,,,,
1351,07/31/21 19:30:00,13.846,1463.9,,,,,,
1352,07/31/21 20:30:00,13.654,785.8,,,,,,
1353,07/31/21 21:30:00,13.461,150.7,,,,,,
1354,07/31/21 22:30:00,13.365,10.8,,,,,,
1355,07/31/21 23:30:00,13.365,0.0,,,,,,
1356,08/01/21 00:30:00,14.709,0.0,,,,,,
1357,08/01/21 01:30:00,14.613,0.0,,,,,,
1358,08/01/21 02:30:00,14.996,0.0,,,,,,
1359,08/01/21 03:30:00,14.900,0.0,,,,,,
1360,08/01/21 04:30:00,14.804,10.8,,,,,,
1361,08/01/21 05:30:00,14.709,312.2,,,,,,
1362,08/01/21 06:30:00,14.709,850.4,,,,,,
1363,08/01/21 07:30:00,14.709,688.9,,,,,,
1364,08/01/21 08:30:00,14.709,1463.9,,,,,,
1365,08/01/21 09:30:00,14.325,2238.9,,,,,,
1366,08/01/21 10:30:00,13.846,2583.4,,,,,,
1367,08/01/21 11:30:00,13.461,1980.6,,,,,,
1368,08/01/21 12:30:00,14.134,2411.1,,,,,,
1369,08/01/21 13:30:00,13.942,1550.0,,,,,,
1370,08/01/21 14:30:00,14.038,1463.9,,,,,,
1371,08/01/21 15:30:00,14.038,3100.0,,,,,,
1372,08/01/21 16:30:00,14.230,4305.6,,,,,,
1373,08/01/21 17:30:00,14.230,2325.0,,,,,,
1374,08/01/21 18:30:00,14.134,904.2,,,,,,
1375,08/01/21 19:30:00,14.230,785.8,,,,,,
1376,08/01/21 20:30:00,14.230,279.9,,,,,,
1377,08/01/21 21:30:00,14.134,64.6,,,,,,
1378,08/01/21 22:30:00,14.134,0.0,,,,,,
1379,08/01/21 23:30:00,14.134,0.0,,,,,,
1380,08/02/21 00:30:00,14.134,0.0,,,,,,
1381,08/02/21 01:30:00,14.038,0.0,,,,,,
1382,08/02/21 02:30:00,14.038,0.0,,,,,,
1383,08/02/21 03:30:00,14.038,0.0,,,,,,
1384,08/02/21 04:30:00,13.942,53.8,,,,,,
1385,08/02/21 05:30:00,13.942,118.4,,,,,,
1386,08/02/21 06:30:00,13.942,312.2,,,,,,
1387,08/02/21 07:30:00,14.038,1808.3,,,,,,
1388,08/02/21 08:30:00,13.942,1980.6,,,,,,
1389,08/02/21 09:30:00,14.038,2411.1,,,,,,
1390,08/02/21 10:30:00,14.038,3272.2,,,,,,
1391,08/02/21 11:30:00,14.134,5338.9,,,,,,
1392,08/02/21 12:30:00,14.230,4305.6,,,,,,
1393,08/02/21 13:30:00,14.421,6200.0,,,,,,
