"Plot Title: St33_SONDE_18Jul21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 2409646, SEN S/N: 2409646)","Intensity, Lux (LGR S/N: 2409646, SEN S/N: 2409646)","Coupler Attached (LGR S/N: 2409646)","Host Connected (LGR S/N: 2409646)","Stopped (LGR S/N: 2409646)","End Of File (LGR S/N: 2409646)"
143,07/21/21 09:00:00,15.282,18600.1,,,,
144,07/21/21 09:30:00,16.332,115734.1,,,,
145,07/21/21 10:00:00,16.999,66133.8,,,,
146,07/21/21 10:30:00,17.475,115734.1,,,,
147,07/21/21 11:00:00,16.237,52355.9,,,,
148,07/21/21 11:30:00,16.523,104711.8,,,,
149,07/21/21 12:00:00,17.475,38578.0,,,,
150,07/21/21 12:30:00,16.332,85422.8,,,,
151,07/21/21 13:00:00,17.189,49600.3,,,,
152,07/21/21 13:30:00,18.711,44089.2,,,,
153,07/21/21 14:00:00,18.045,110223.0,,,,
154,07/21/21 14:30:00,21.473,99200.7,,,,
155,07/21/21 15:00:00,19.662,110223.0,,,,
156,07/21/21 15:30:00,18.996,170845.6,,,,
157,07/21/21 16:00:00,19.187,176356.7,,,,
158,07/21/21 16:30:00,22.621,34444.7,,,,
159,07/21/21 17:00:00,21.760,44089.2,,,,
160,07/21/21 17:30:00,17.855,22044.6,,,,
161,07/21/21 18:00:00,17.855,34444.7,,,,
162,07/21/21 18:30:00,17.950,37200.2,,,,
163,07/21/21 19:00:00,19.377,15844.5,,,,
164,07/21/21 19:30:00,19.187,24800.2,,,,
165,07/21/21 20:00:00,16.046,7577.8,,,,
166,07/21/21 20:30:00,18.711,8266.7,,,,
167,07/21/21 21:00:00,18.806,8266.7,,,,
168,07/21/21 21:30:00,16.808,3100.0,,,,
169,07/21/21 22:00:00,16.332,3100.0,,,,
170,07/21/21 22:30:00,14.804,1550.0,,,,
171,07/21/21 23:00:00,14.325,527.4,,,,
172,07/21/21 23:30:00,14.517,183.0,,,,
173,07/22/21 00:00:00,14.804,64.6,,,,
174,07/22/21 00:30:00,15.282,43.1,,,,
175,07/22/21 01:00:00,14.996,0.0,,,,
176,07/22/21 01:30:00,14.996,10.8,,,,
177,07/22/21 02:00:00,15.091,10.8,,,,
178,07/22/21 02:30:00,15.091,86.1,,,,
179,07/22/21 03:00:00,14.996,344.4,,,,
180,07/22/21 03:30:00,15.187,678.1,,,,
181,07/22/21 04:00:00,15.187,1130.2,,,,
182,07/22/21 04:30:00,14.804,4305.6,,,,
183,07/22/21 05:00:00,15.569,6544.5,,,,
184,07/22/21 05:30:00,15.473,5338.9,,,,
185,07/22/21 06:00:00,15.569,6200.0,,,,
186,07/22/21 06:30:00,15.378,22044.6,,,,
187,07/22/21 07:00:00,15.664,17222.3,,,,
188,07/22/21 07:30:00,16.237,93689.5,,,,
189,07/22/21 08:00:00,18.426,42711.4,,,,
190,07/22/21 08:30:00,20.519,30311.3,,,,
191,07/22/21 09:00:00,24.448,44089.2,,,,
192,07/22/21 09:30:00,28.853,99200.7,,,,
193,07/22/21 10:00:00,31.880,115734.1,,,,
194,07/22/21 10:30:00,30.255,126756.4,,,,
195,07/22/21 11:00:00,31.983,110223.0,,,,
196,07/22/21 11:30:00,31.983,132267.5,,,,
197,07/22/21 12:00:00,31.166,93689.5,,,,
198,07/22/21 12:30:00,30.963,137778.7,,,,
199,07/22/21 13:00:00,35.864,148801.0,,,,
200,07/22/21 13:30:00,40.415,132267.5,,,,
201,07/22/21 14:00:00,36.837,126756.4,,,,
202,07/22/21 14:30:00,37.384,132267.5,,,,
203,07/22/21 15:00:00,35.649,46844.8,,,,
204,07/22/21 15:30:00,27.862,37200.2,,,,
205,07/22/21 16:00:00,19.758,44089.2,,,,
206,07/22/21 16:30:00,18.711,34444.7,,,,
207,07/22/21 17:00:00,17.284,23422.4,,,,
208,07/22/21 17:30:00,16.237,34444.7,,,,
209,07/22/21 18:00:00,15.664,6200.0,,,,
210,07/22/21 18:30:00,15.760,9300.1,,,,
211,07/22/21 19:00:00,15.187,5166.7,,,,
212,07/22/21 19:30:00,15.760,15155.7,,,,
213,07/22/21 20:00:00,15.282,8611.2,,,,
214,07/22/21 20:30:00,15.569,5166.7,,,,
215,07/22/21 21:00:00,15.473,4305.6,,,,
216,07/22/21 21:30:00,15.378,2238.9,,,,
217,07/22/21 22:00:00,15.091,2669.5,,,,
218,07/22/21 22:30:00,14.900,699.7,,,,
219,07/22/21 23:00:00,14.613,215.3,,,,
220,07/22/21 23:30:00,14.325,64.6,,,,
221,07/23/21 00:00:00,14.709,21.5,,,,
222,07/23/21 00:30:00,14.996,10.8,,,,
223,07/23/21 01:00:00,14.900,0.0,,,,
224,07/23/21 01:30:00,15.282,0.0,,,,
225,07/23/21 02:00:00,15.187,10.8,,,,
226,07/23/21 02:30:00,15.091,43.1,,,,
227,07/23/21 03:00:00,15.091,183.0,,,,
228,07/23/21 03:30:00,14.709,1141.0,,,,
229,07/23/21 04:00:00,15.187,1980.6,,,,
230,07/23/21 04:30:00,14.996,4822.3,,,,
231,07/23/21 05:00:00,15.282,5338.9,,,,
232,07/23/21 05:30:00,14.804,3788.9,,,,
233,07/23/21 06:00:00,15.091,6544.5,,,,
234,07/23/21 06:30:00,15.187,11711.2,,,,
235,07/23/21 07:00:00,15.378,13777.9,,,,
236,07/23/21 07:30:00,15.378,13777.9,,,,
237,07/23/21 08:00:00,15.760,23422.4,,,,
238,07/23/21 08:30:00,17.094,38578.0,,,,
239,07/23/21 09:00:00,15.855,18600.1,,,,
240,07/23/21 09:30:00,18.045,57867.0,,,,
241,07/23/21 10:00:00,17.950,20666.8,,,,
242,07/23/21 10:30:00,20.138,198401.3,,,,
243,07/23/21 11:00:00,18.996,30311.3,,,,
244,07/23/21 11:30:00,17.094,41333.6,,,,
245,07/23/21 12:00:00,16.332,24800.2,,,,
246,07/23/21 12:30:00,16.999,26178.0,,,,
247,07/23/21 13:00:00,17.284,26178.0,,,,
248,07/23/21 13:30:00,16.713,33066.9,,,,
249,07/23/21 14:00:00,16.713,33066.9,,,,
250,07/23/21 14:30:00,16.618,35822.5,,,,
251,07/23/21 15:00:00,16.427,27555.7,,,,
252,07/23/21 15:30:00,16.618,38578.0,,,,
253,07/23/21 16:00:00,15.951,9644.5,,,,
254,07/23/21 16:30:00,16.046,14466.8,,,,
255,07/23/21 17:00:00,15.855,15844.5,,,,
256,07/23/21 17:30:00,15.951,18600.1,,,,
257,07/23/21 18:00:00,16.046,18600.1,,,,
258,07/23/21 18:30:00,15.855,14466.8,,,,
259,07/23/21 19:00:00,16.141,23422.4,,,,
260,07/23/21 19:30:00,15.664,7577.8,,,,
261,07/23/21 20:00:00,15.951,17911.2,,,,
262,07/23/21 20:30:00,15.378,4133.4,,,,
263,07/23/21 21:00:00,15.282,2411.1,,,,
264,07/23/21 21:30:00,15.378,2411.1,,,,
265,07/23/21 22:00:00,15.282,1141.0,,,,
266,07/23/21 22:30:00,14.804,818.1,,,,
267,07/23/21 23:00:00,14.900,312.2,,,,
268,07/23/21 23:30:00,14.613,107.6,,,,
269,07/24/21 00:00:00,14.517,10.8,,,,
270,07/24/21 00:30:00,14.900,0.0,,,,
271,07/24/21 01:00:00,14.709,0.0,,,,
272,07/24/21 01:30:00,13.942,0.0,,,,
273,07/24/21 02:00:00,14.421,10.8,,,,
274,07/24/21 02:30:00,14.230,21.5,,,,
275,07/24/21 03:00:00,13.846,172.2,,,,
276,07/24/21 03:30:00,13.558,613.5,,,,
277,07/24/21 04:00:00,14.038,2411.1,,,,
278,07/24/21 04:30:00,14.421,2583.4,,,,
