Plot Title: Sonde_MAY_2018,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961)",Host Connected (LGR S/N: 10349961),Coupler Attached (LGR S/N: 10349961),Stopped (LGR S/N: 10349961),End Of File (LGR S/N: 10349961)
1,5/21/18 15:00,24.545,301.4,,,,
2,5/21/18 15:30,22.812,21.5,,,,
3,5/21/18 16:00,19.948,64.6,,,,
4,5/21/18 16:30,19.472,32.3,,,,
5,5/21/18 17:00,15.569,236.8,,,,
6,5/21/18 17:30,7.983,18600.1,,,,
7,5/21/18 18:00,7.079,3272.2,,,,
8,5/21/18 18:30,4.727,1808.3,,,,
9,5/21/18 19:00,5.347,6544.5,,,,
10,5/21/18 19:30,7.682,925.7,,,,
11,5/21/18 20:00,7.882,430.6,,,,
12,5/21/18 20:30,7.983,710.4,,,,
13,5/21/18 21:00,7.983,559.7,,,,
14,5/21/18 21:30,6.978,247.6,,,,
15,5/21/18 22:00,6.268,269.1,,,,
16,5/21/18 22:30,6.775,215.3,,,,
17,5/21/18 23:00,6.674,64.6,,,,
18,5/21/18 23:30,5.86,32.3,,,,
19,5/22/18 0:00,5.45,0,,,,
20,5/22/18 0:30,5.141,0,,,,
21,5/22/18 1:00,5.347,0,,,,
22,5/22/18 1:30,5.347,0,,,,
23,5/22/18 2:00,5.552,0,,,,
24,5/22/18 2:30,5.45,10.8,,,,
25,5/22/18 3:00,5.655,43.1,,,,
26,5/22/18 3:30,5.655,32.3,,,,
27,5/22/18 4:00,5.962,64.6,,,,
28,5/22/18 4:30,6.37,172.2,,,,
29,5/22/18 5:00,6.166,301.4,,,,
30,5/22/18 5:30,6.877,376.7,,,,
31,5/22/18 6:00,7.179,366,,,,
32,5/22/18 6:30,7.28,624.3,,,,
33,5/22/18 7:00,8.182,968.8,,,,
34,5/22/18 7:30,9.275,516.7,,,,
35,5/22/18 8:00,9.571,936.5,,,,
36,5/22/18 8:30,10.161,1463.9,,,,
37,5/22/18 9:00,10.455,1270.1,,,,
38,5/22/18 9:30,10.944,1367,,,,
39,5/22/18 10:00,11.625,1894.5,,,,
40,5/22/18 10:30,12.11,2066.7,,,,
41,5/22/18 11:00,13.076,2497.2,,,,
42,5/22/18 11:30,13.365,2411.1,,,,
43,5/22/18 12:00,13.558,1980.6,,,,
44,5/22/18 12:30,13.461,2583.4,,,,
45,5/22/18 13:00,12.787,2238.9,,,,
46,5/22/18 13:30,11.819,1980.6,,,,
47,5/22/18 14:00,11.528,1550,,,,
48,5/22/18 14:30,11.139,1141,,,,
49,5/22/18 15:00,10.748,979.5,,,,
50,5/22/18 15:30,10.063,958,,,,
51,5/22/18 16:00,10.259,1162.5,,,,
52,5/22/18 16:30,10.748,1808.3,,,,
53,5/22/18 17:00,10.846,1636.1,,,,
54,5/22/18 17:30,10.651,2066.7,,,,
55,5/22/18 18:00,11.041,1377.8,,,,
56,5/22/18 18:30,10.748,1130.2,,,,
57,5/22/18 19:00,10.651,1011.8,,,,
58,5/22/18 19:30,11.722,2497.2,,,,
59,5/22/18 20:00,11.722,1894.5,,,,
60,5/22/18 20:30,10.651,645.8,,,,
61,5/22/18 21:00,11.139,1097.9,,,,
62,5/22/18 21:30,10.259,161.5,,,,
63,5/22/18 22:00,10.161,75.3,,,,
64,5/22/18 22:30,10.259,32.3,,,,
65,5/22/18 23:00,10.357,10.8,,,,
66,5/22/18 23:30,10.259,0,,,,
67,5/23/18 0:00,10.553,0,,,,
68,5/23/18 0:30,10.553,0,,,,
69,5/23/18 1:00,10.553,0,,,,
70,5/23/18 1:30,10.259,0,,,,
71,5/23/18 2:00,9.965,0,,,,
72,5/23/18 2:30,9.571,0,,,,
73,5/23/18 3:00,8.779,10.8,,,,
74,5/23/18 3:30,8.182,32.3,,,,
75,5/23/18 4:00,7.682,64.6,,,,
76,5/23/18 4:30,7.381,96.9,,,,
77,5/23/18 5:00,7.381,129.2,,,,
78,5/23/18 5:30,7.782,150.7,,,,
79,5/23/18 6:00,7.983,172.2,,,,
80,5/23/18 6:30,8.282,193.8,,,,
81,5/23/18 7:00,8.779,204.5,,,,
82,5/23/18 7:30,9.077,215.3,,,,
83,5/23/18 8:00,8.978,236.8,,,,
84,5/23/18 8:30,9.176,247.6,,,,
85,5/23/18 9:00,9.373,279.9,,,,
86,5/23/18 9:30,9.571,301.4,,,,
87,5/23/18 10:00,9.866,333.7,,,,
88,5/23/18 10:30,9.866,366,,,,
89,5/23/18 11:00,9.866,419.8,,,,
90,5/23/18 11:30,10.063,473.6,,,,
91,5/23/18 12:00,10.455,538.2,,,,
92,5/23/18 12:30,10.944,570.5,,,,
93,5/23/18 13:00,11.139,742.7,,,,
94,5/23/18 13:30,11.722,1334.7,,,,
95,5/23/18 14:00,11.916,2583.4,,,,
96,5/23/18 14:30,11.722,2497.2,,,,
97,5/23/18 15:00,12.304,2669.5,,,,
98,5/23/18 15:30,12.497,2669.5,,,,
99,5/23/18 16:00,11.528,1141,,,,
100,5/23/18 16:30,10.944,1377.8,,,,
101,5/23/18 17:00,11.139,1334.7,,,,
102,5/23/18 17:30,11.334,1248.6,,,,
103,5/23/18 18:00,11.041,1367,,,,
104,5/23/18 18:30,11.431,1377.8,,,,
105,5/23/18 19:00,11.139,1216.3,,,,
106,5/23/18 19:30,11.139,1087.2,,,,
107,5/23/18 20:00,11.236,1119.5,,,,
108,5/23/18 20:30,11.041,592,,,,
109,5/23/18 21:00,10.748,366,,,,
110,5/23/18 21:30,10.259,172.2,,,,
111,5/23/18 22:00,10.161,204.5,,,,
112,5/23/18 22:30,9.571,172.2,,,,
113,5/23/18 23:00,9.472,43.1,,,,
114,5/23/18 23:30,9.472,10.8,,,,
115,5/24/18 0:00,8.68,0,,,,
116,5/24/18 0:30,8.382,0,,,,
117,5/24/18 1:00,7.782,0,,,,
118,5/24/18 1:30,7.582,0,,,,
119,5/24/18 2:00,5.962,0,,,,
120,5/24/18 2:30,7.782,0,,,,
121,5/24/18 3:00,7.882,0,,,,
122,5/24/18 3:30,7.782,21.5,,,,
123,5/24/18 4:00,7.782,10.8,,,,
124,5/24/18 4:30,7.079,75.3,,,,
125,5/24/18 5:00,7.481,172.2,,,,
126,5/24/18 5:30,7.983,387.5,,,,
127,5/24/18 6:00,7.481,269.1,,,,
128,5/24/18 6:30,7.079,387.5,,,,
129,5/24/18 7:00,7.28,559.7,,,,
130,5/24/18 7:30,7.782,495.1,,,,
131,5/24/18 8:00,8.082,656.6,,,,
132,5/24/18 8:30,7.682,344.4,,,,
133,5/24/18 9:00,7.381,441.3,,,,
134,5/24/18 9:30,16.713,0,,,,
135,5/24/18 10:00,26.879,0,,,,
136,5/24/18 10:30,27.567,0,,,,
137,5/24/18 11:00,22.238,0,,,,
138,5/24/18 11:30,23.773,0,,,,
139,5/24/18 12:00,21.282,0,,,,
140,5/24/18 12:30,21.569,0,,,,
141,5/24/18 13:00,23.388,0,,,,
142,5/24/18 13:30,24.255,0,,,,
143,5/24/18 14:00,23.484,10.8,,,,
144,5/24/18 14:30,26.097,43.1,,,,
145,5/24/18 15:00,27.075,0,,,,
146,5/24/18 15:30,26.292,0,,,,
147,5/24/18 16:00,29.452,0,,,,
148,5/24/18 16:30,28.754,0,,,,
149,5/24/18 17:00,28.06,0,,,,
150,5/24/18 17:30,30.255,0,,,,
151,5/24/18 18:00,30.659,0,,,,
152,5/24/18 18:30,27.665,139.9,,,,
153,5/24/18 19:00,18.331,0,,,,
154,5/24/18 19:30,26,0,,,,
155,5/24/18 20:00,26.39,0,,,,
156,5/24/18 20:30,27.961,0,,,,
157,5/24/18 21:00,31.472,0,,,,
158,5/24/18 21:30,33.014,0,,,,
159,5/24/18 22:00,31.778,0,,,,
160,5/24/18 22:30,27.764,0,,,,
161,5/24/18 23:00,26.585,0,,,,
162,5/24/18 23:30,25.61,0,,,,
163,5/25/18 0:00,24.448,0,,,,
164,5/25/18 0:30,23.292,0,,,,
165,5/25/18 1:00,22.333,0,,,,
166,5/25/18 1:30,21.473,0,,,,
167,5/25/18 2:00,20.805,0,,,,
168,5/25/18 2:30,20.329,0,,,,
169,5/25/18 3:00,19.948,0,,,,
170,5/25/18 3:30,19.567,0,,,,
171,5/25/18 4:00,19.282,0,,,,
172,5/25/18 4:30,18.901,0,,,,
173,5/25/18 5:00,18.711,0,,,,
174,5/25/18 5:30,18.521,0,,,,
175,5/25/18 6:00,18.426,0,,,,
176,5/25/18 6:30,18.331,0,,,,
177,5/25/18 7:00,18.331,0,,,,
178,5/25/18 7:30,18.236,0,,,,
179,5/25/18 8:00,18.236,0,,,,
180,5/25/18 8:30,27.862,161.5,,,,
181,5/25/18 9:00,27.075,0,,,,
182,5/25/18 9:30,25.902,0,,,,
183,5/25/18 10:00,26.292,204.5,,,,
184,5/25/18 10:30,27.665,86.1,,,,
185,5/25/18 11:00,25.708,958,,,,
186,5/25/18 11:30,29.652,516.7,,,,
187,5/25/18 12:00,24.738,0,,,,
188,5/25/18 12:30,27.665,0,,,,
189,5/25/18 13:00,24.931,0,,,,
190,5/25/18 13:30,26.879,0,,,,
191,5/25/18 14:00,27.862,0,,,,
192,5/25/18 14:30,27.37,0,,,,
193,5/25/18 15:00,27.173,0,,,,
194,5/25/18 15:30,26.781,0,,,,
195,5/25/18 16:00,26.683,409,,,,
196,5/25/18 16:30,26.488,0,,,,
197,5/25/18 17:00,26,0,,,,
198,5/25/18 17:30,26.488,0,,,,
199,5/25/18 18:00,27.665,0,,,,
200,5/25/18 18:30,28.357,0,,,,
201,5/25/18 19:00,29.053,0,,,,
202,5/25/18 19:30,28.456,0,,,,
203,5/25/18 20:00,27.862,0,,,,
204,5/25/18 20:30,28.754,0,,,,
205,5/25/18 21:00,31.166,0,,,,
206,5/25/18 21:30,32.086,0,,,,
207,5/25/18 22:00,32.394,0,,,,
208,5/25/18 22:30,25.222,0,,,,
209,5/25/18 23:00,23.773,0,,,,
210,5/25/18 23:30,23.004,0,,,,
211,5/26/18 0:00,22.525,0,,,,
212,5/26/18 0:30,22.046,0,,,,
213,5/26/18 1:00,21.664,0,,,,
214,5/26/18 1:30,21.378,0,,,,
215,5/26/18 2:00,21.187,0,,,,
216,5/26/18 2:30,20.996,0,,,,
217,5/26/18 3:00,20.901,0,,,,
218,5/26/18 3:30,20.71,0,,,,
219,5/26/18 4:00,20.615,0,,,,
220,5/26/18 4:30,20.519,0,,,,
221,5/26/18 5:00,20.519,0,,,,
222,5/26/18 5:30,20.424,0,,,,
223,5/26/18 6:00,20.424,0,,,,
224,5/26/18 6:30,20.71,0,,,,
225,5/26/18 7:00,20.805,0,,,,
226,5/26/18 7:30,20.71,0,,,,
227,5/26/18 8:00,20.615,0,,,,
228,5/26/18 8:30,27.173,0,,,,
229,5/26/18 9:00,26.585,0,,,,
230,5/26/18 9:30,16.618,21.5,,,,
231,5/26/18 10:00,22.717,0,,,,
232,5/26/18 10:30,24.448,0,,,,
233,5/26/18 11:00,25.125,0,,,,
234,5/26/18 11:30,25.61,0,,,,
235,5/26/18 12:00,28.953,0,,,,
236,5/26/18 12:30,28.357,0,,,,
237,5/26/18 13:00,26.292,0,,,,
238,5/26/18 13:30,29.053,0,,,,
239,5/26/18 14:00,28.655,0,,,,
240,5/26/18 14:30,25.708,0,,,,
241,5/26/18 15:00,25.319,0,,,,
242,5/26/18 15:30,27.173,0,,,,
243,5/26/18 16:00,27.665,355.2,,,,
244,5/26/18 16:30,23.388,75.3,,,,
245,5/26/18 17:00,17.189,19289,,,,
246,5/26/18 17:30,14.517,12400.1,,,,
247,5/26/18 18:00,13.942,11022.3,,,,
248,5/26/18 18:30,13.365,7233.4,,,,
249,5/26/18 19:00,12.98,13089,,,,
250,5/26/18 19:30,13.269,8611.2,,,,
251,5/26/18 20:00,13.365,8266.7,,,,
252,5/26/18 20:30,11.528,3616.7,,,,
253,5/26/18 21:00,10.748,4994.5,,,,
254,5/26/18 21:30,10.161,1130.2,,,,
255,5/26/18 22:00,9.768,1151.7,,,,
256,5/26/18 22:30,9.571,667.4,,,,
257,5/26/18 23:00,9.571,452.1,,,,
258,5/26/18 23:30,8.382,301.4,,,,
259,5/27/18 0:00,7.582,290.6,,,,
260,5/27/18 0:30,7.481,139.9,,,,
261,5/27/18 1:00,8.382,139.9,,,,
262,5/27/18 1:30,6.775,139.9,,,,
263,5/27/18 2:00,5.962,258.3,,,,
264,5/27/18 2:30,4.102,161.5,,,,
265,5/27/18 3:00,3.049,247.6,,,,
266,5/27/18 3:30,3.472,419.8,,,,
267,5/27/18 4:00,4.727,1065.6,,,,
268,5/27/18 4:30,4.934,2497.2,,,,
269,5/27/18 5:00,5.037,1216.3,,,,
270,5/27/18 5:30,5.45,2927.8,,,,
271,5/27/18 6:00,6.775,4822.3,,,,
272,5/27/18 6:30,6.775,5166.7,,,,
273,5/27/18 7:00,7.079,5166.7,,,,
274,5/27/18 7:30,6.877,4133.4,,,,
275,5/27/18 8:00,6.978,5338.9,,,,
276,5/27/18 8:30,7.481,5338.9,,,,
277,5/27/18 9:00,7.381,5166.7,,,,
278,5/27/18 9:30,7.381,7233.4,,,,
279,5/27/18 10:00,7.381,7577.8,,,,
280,5/27/18 10:30,7.782,8611.2,,,,
281,5/27/18 11:00,8.282,20666.8,,,,
282,5/27/18 11:30,7.983,16533.4,,,,
283,5/27/18 12:00,10.259,37200.2,,,,
284,5/27/18 12:30,11.722,57867,,,,
285,5/27/18 13:00,11.819,74400.5,,,,
286,5/27/18 13:30,14.23,66133.8,,,,
287,5/27/18 14:00,21.664,57867,,,,
288,5/27/18 14:30,23.196,209423.6,,,,
289,5/27/18 15:00,29.953,93689.5,,,,
290,5/27/18 15:30,25.708,115734.1,,,,
291,5/27/18 16:00,22.429,74400.5,,,,
292,5/27/18 16:30,13.846,37200.2,,,,
293,5/27/18 17:00,13.076,16533.4,,,,
294,5/27/18 17:30,12.11,17911.2,,,,
295,5/27/18 18:00,12.594,22044.6,,,,
296,5/27/18 18:30,10.357,6544.5,,,,
297,5/27/18 19:00,10.455,6200,,,,
298,5/27/18 19:30,10.748,4305.6,,,,
299,5/27/18 20:00,9.866,8266.7,,,,
300,5/27/18 20:30,10.259,2238.9,,,,
301,5/27/18 21:00,10.161,1173.3,,,,
302,5/27/18 21:30,10.161,527.4,,,,
303,5/27/18 22:00,10.651,355.2,,,,
304,5/27/18 22:30,9.373,258.3,,,,
305,5/27/18 23:00,9.373,150.7,,,,
306,5/27/18 23:30,9.472,43.1,,,,
307,5/28/18 0:00,9.669,43.1,,,,
308,5/28/18 0:30,9.176,10.8,,,,
309,5/28/18 1:00,8.481,10.8,,,,
310,5/28/18 1:30,9.176,21.5,,,,
311,5/28/18 2:00,8.779,10.8,,,,
312,5/28/18 2:30,8.68,96.9,,,,
313,5/28/18 3:00,8.182,172.2,,,,
314,5/28/18 3:30,7.481,387.5,,,,
315,5/28/18 4:00,7.682,688.9,,,,
316,5/28/18 4:30,7.481,990.3,,,,
317,5/28/18 5:00,7.28,1291.7,,,,
318,5/28/18 5:30,7.079,2927.8,,,,
319,5/28/18 6:00,7.682,8266.7,,,,
320,5/28/18 6:30,8.68,19977.9,,,,
321,5/28/18 7:00,10.357,18600.1,,,,
322,5/28/18 7:30,16.523,88178.4,,,,
323,5/28/18 8:00,21.378,63378.2,,,,
324,5/28/18 8:30,9.866,18600.1,,,,
325,5/28/18 9:00,9.472,19289,,,,
326,5/28/18 9:30,8.879,22044.6,,,,
327,5/28/18 10:00,11.236,41333.6,,,,
328,5/28/18 10:30,10.357,38578,,,,
329,5/28/18 11:00,16.713,110223,,,,
330,5/28/18 11:30,12.304,99200.7,,,,
331,5/28/18 12:00,14.996,71644.9,,,,
332,5/28/18 12:30,10.846,35822.5,,,,
333,5/28/18 13:00,11.041,33066.9,,,,
334,5/28/18 13:30,16.523,63378.2,,,,
335,5/28/18 14:00,13.076,49600.3,,,,
336,5/28/18 14:30,15.664,209423.6,,,,
337,5/28/18 15:00,12.594,42711.4,,,,
338,5/28/18 15:30,17.57,63378.2,,,,
339,5/28/18 16:00,17.189,74400.5,,,,
340,5/28/18 16:30,17.189,115734.1,,,,
341,5/28/18 17:00,17.76,93689.5,,,,
342,5/28/18 17:30,15.664,74400.5,,,,
343,5/28/18 18:00,14.517,31689.1,,,,
344,5/28/18 18:30,9.472,11711.2,,,,
345,5/28/18 19:00,9.571,27555.7,,,,
346,5/28/18 19:30,11.139,8611.2,,,,
347,5/28/18 20:00,9.768,7233.4,,,,
348,5/28/18 20:30,8.182,12400.1,,,,
349,5/28/18 21:00,8.481,18600.1,,,,
350,5/28/18 21:30,8.481,5511.1,,,,
351,5/28/18 22:00,6.877,3444.5,,,,
352,5/28/18 22:30,6.573,1011.8,,,,
353,5/28/18 23:00,5.757,742.7,,,,
354,5/28/18 23:30,5.86,419.8,,,,
355,5/29/18 0:00,5.552,312.2,,,,
356,5/29/18 0:30,6.064,129.2,,,,
357,5/29/18 1:00,5.757,86.1,,,,
358,5/29/18 1:30,5.244,53.8,,,,
359,5/29/18 2:00,5.037,75.3,,,,
360,5/29/18 2:30,4.519,409,,,,
361,5/29/18 3:00,4.934,914.9,,,,
362,5/29/18 3:30,5.037,3272.2,,,,
363,5/29/18 4:00,7.381,10677.8,,,,
364,5/29/18 4:30,8.082,13089,,,,
365,5/29/18 5:00,10.944,13089,,,,
366,5/29/18 5:30,8.581,13777.9,,,,
367,5/29/18 6:00,9.373,19977.9,,,,
368,5/29/18 6:30,12.304,30311.3,,,,
369,5/29/18 7:00,14.325,49600.3,,,,
370,5/29/18 7:30,16.999,44089.2,,,,
371,5/29/18 8:00,29.652,110223,,,,
372,5/29/18 8:30,27.567,66133.8,,,,
373,5/29/18 9:00,16.713,42711.4,,,,
374,5/29/18 9:30,14.325,49600.3,,,,
375,5/29/18 10:00,15.76,44089.2,,,,
376,5/29/18 10:30,14.804,46844.8,,,,
377,5/29/18 11:00,14.9,31689.1,,,,
378,5/29/18 11:30,14.325,49600.3,,,,
379,5/29/18 12:00,15.378,42711.4,,,,
380,5/29/18 12:30,16.332,77156.1,,,,
381,5/29/18 13:00,20.138,170845.6,,,,
382,5/29/18 13:30,20.043,99200.7,,,,
383,5/29/18 14:00,21.378,115734.1,,,,
384,5/29/18 14:30,19.187,68889.3,,,,
385,5/29/18 15:00,19.948,104711.8,,,,
386,5/29/18 15:30,21.282,121245.2,,,,
387,5/29/18 16:00,22.238,104711.8,,,,
388,5/29/18 16:30,20.71,79911.6,,,,
389,5/29/18 17:00,19.948,49600.3,,,,
390,5/29/18 17:30,19.472,49600.3,,,,
391,5/29/18 18:00,22.717,49600.3,,,,
392,5/29/18 18:30,21.378,34444.7,,,,
393,5/29/18 19:00,29.053,24800.2,,,,
394,5/29/18 19:30,22.333,23422.4,,,,
395,5/29/18 20:00,19.853,23422.4,,,,
396,5/29/18 20:30,18.901,14466.8,,,,
397,5/29/18 21:00,19.187,12400.1,,,,
398,5/29/18 21:30,15.282,9300.1,,,,
399,5/29/18 22:00,12.594,5511.1,,,,
400,5/29/18 22:30,11.625,4133.4,,,,
401,5/29/18 23:00,10.455,2497.2,,,,
402,5/29/18 23:30,10.651,871.9,,,,
403,5/30/18 0:00,10.357,1205.6,,,,
404,5/30/18 0:30,9.768,645.8,,,,
405,5/30/18 1:00,9.768,613.5,,,,
406,5/30/18 1:30,9.077,527.4,,,,
407,5/30/18 2:00,8.978,193.8,,,,
408,5/30/18 2:30,10.063,312.2,,,,
409,5/30/18 3:00,10.063,807.3,,,,
410,5/30/18 3:30,10.161,2152.8,,,,
411,5/30/18 4:00,9.768,3100,,,,
412,5/30/18 4:30,9.768,4994.5,,,,
413,5/30/18 5:00,9.965,7577.8,,,,
414,5/30/18 5:30,10.161,10333.4,,,,
415,5/30/18 6:00,11.528,9644.5,,,,
416,5/30/18 6:30,11.431,7577.8,,,,
417,5/30/18 7:00,12.787,12400.1,,,,
418,5/30/18 7:30,14.038,18600.1,,,,
419,5/30/18 8:00,13.269,17911.2,,,,
420,5/30/18 8:30,13.846,28933.5,,,,
421,5/30/18 9:00,14.325,41333.6,,,,
422,5/30/18 9:30,14.134,37200.2,,,,
423,5/30/18 10:00,18.14,74400.5,,,,
424,5/30/18 10:30,19.567,137778.7,,,,
425,5/30/18 11:00,24.545,143289.8,,,,
426,5/30/18 11:30,22.142,121245.2,,,,
427,5/30/18 12:00,23.581,137778.7,,,,
428,5/30/18 12:30,22.046,137778.7,,,,
429,5/30/18 13:00,19.567,148801,,,,
430,5/30/18 13:30,16.046,115734.1,,,,
431,5/30/18 14:00,15.473,27555.7,,,,
432,5/30/18 14:30,16.237,37200.2,,,,
433,5/30/18 15:00,19.853,33066.9,,,,
434,5/30/18 15:30,19.758,126756.4,,,,
435,5/30/18 16:00,16.523,26178,,,,
436,5/30/18 16:30,18.901,41333.6,,,,
437,5/30/18 17:00,15.091,13777.9,,,,
438,5/30/18 17:30,16.141,44089.2,,,,
439,5/30/18 18:00,16.999,88178.4,,,,
440,5/30/18 18:30,13.75,18600.1,,,,
441,5/30/18 19:00,14.134,30311.3,,,,
442,5/30/18 19:30,13.173,19289,,,,
443,5/30/18 20:00,12.013,18600.1,,,,
444,5/30/18 20:30,10.748,11022.3,,,,
445,5/30/18 21:00,10.553,3616.7,,,,
446,5/30/18 21:30,11.236,4477.8,,,,
447,5/30/18 22:00,10.455,2497.2,,,,
448,5/30/18 22:30,10.259,1894.5,,,,
449,5/30/18 23:00,10.063,1377.8,,,,
450,5/30/18 23:30,9.472,387.5,,,,
451,5/31/18 0:00,9.077,226,,,,
452,5/31/18 0:30,8.779,172.2,,,,
453,5/31/18 1:00,8.779,118.4,,,,
454,5/31/18 1:30,8.779,118.4,,,,
455,5/31/18 2:00,8.481,150.7,,,,
456,5/31/18 2:30,8.382,226,,,,
457,5/31/18 3:00,8.082,344.4,,,,
458,5/31/18 3:30,7.983,581.3,,,,
459,5/31/18 4:00,7.983,1550,,,,
460,5/31/18 4:30,7.983,2755.6,,,,
461,5/31/18 5:00,7.983,7233.4,,,,
462,5/31/18 5:30,8.481,9644.5,,,,
463,5/31/18 6:00,9.866,27555.7,,,,
464,5/31/18 6:30,10.357,14466.8,,,,
465,5/31/18 7:00,13.461,26178,,,,
466,5/31/18 7:30,20.138,38578,,,,
467,5/31/18 8:00,26.977,28933.5,,,,
468,5/31/18 8:30,29.352,74400.5,,,,
469,5/31/18 9:00,22.238,99200.7,,,,
470,5/31/18 9:30,24.351,115734.1,,,,
471,5/31/18 10:00,23.292,137778.7,,,,
472,5/31/18 10:30,24.931,126756.4,,,,
473,5/31/18 11:00,28.953,137778.7,,,,
474,5/31/18 11:30,34.374,137778.7,,,,
475,5/31/18 12:00,26.879,143289.8,,,,
476,5/31/18 12:30,28.456,148801,,,,
477,5/31/18 13:00,28.655,143289.8,,,,
478,5/31/18 13:30,29.552,137778.7,,,,
479,5/31/18 14:00,23.581,88178.4,,,,
480,5/31/18 14:30,22.429,115734.1,,,,
481,5/31/18 15:00,19.187,77156.1,,,,
482,5/31/18 15:30,18.045,88178.4,,,,
483,5/31/18 16:00,18.331,46844.8,,,,
484,5/31/18 16:30,17.95,49600.3,,,,
485,5/31/18 17:00,16.999,44089.2,,,,
486,5/31/18 17:30,16.903,39955.8,,,,
487,5/31/18 18:00,15.951,55111.5,,,,
488,5/31/18 18:30,15.569,85422.8,,,,
489,5/31/18 19:00,14.709,39955.8,,,,
490,5/31/18 19:30,13.75,10677.8,,,,
491,5/31/18 20:00,12.594,5511.1,,,,
492,5/31/18 20:30,12.11,7233.4,,,,
493,5/31/18 21:00,11.236,6200,,,,
494,5/31/18 21:30,9.077,3788.9,,,,
495,5/31/18 22:00,8.282,2755.6,,,,
496,5/31/18 22:30,8.879,2669.5,,,,
497,5/31/18 23:00,7.582,1980.6,,,,
498,5/31/18 23:30,6.573,861.1,,,,
499,6/1/18 0:00,5.45,807.3,,,,
500,6/1/18 0:30,5.347,505.9,,,,
501,6/1/18 1:00,5.037,430.6,,,,
502,6/1/18 1:30,5.244,559.7,,,,
503,6/1/18 2:00,5.141,602.8,,,,
504,6/1/18 2:30,4.311,742.7,,,,
505,6/1/18 3:00,5.45,1130.2,,,,
506,6/1/18 3:30,6.978,4133.4,,,,
507,6/1/18 4:00,8.978,7577.8,,,,
508,6/1/18 4:30,10.161,15155.7,,,,
509,6/1/18 5:00,9.571,24800.2,,,,
510,6/1/18 5:30,16.618,27555.7,,,,
511,6/1/18 6:00,16.237,33066.9,,,,
512,6/1/18 6:30,23.196,41333.6,,,,
513,6/1/18 7:00,27.567,52355.9,,,,
514,6/1/18 7:30,29.652,66133.8,,,,
515,6/1/18 8:00,29.252,79911.6,,,,
516,6/1/18 8:30,34.585,55111.5,,,,
517,6/1/18 9:00,33.743,88178.4,,,,
518,6/1/18 9:30,28.953,99200.7,,,,
519,6/1/18 10:00,32.394,115734.1,,,,
520,6/1/18 10:30,32.086,126756.4,,,,
521,6/1/18 11:00,30.154,126756.4,,,,
522,6/1/18 11:30,32.911,137778.7,,,,
523,6/1/18 12:00,31.88,137778.7,,,,
524,6/1/18 12:30,31.064,132267.5,,,,
525,6/1/18 13:00,25.708,137778.7,,,,
526,6/1/18 13:30,24.158,115734.1,,,,
527,6/1/18 14:00,23.292,66133.8,,,,
528,6/1/18 14:30,23.773,121245.2,,,,
529,6/1/18 15:00,21.187,110223,,,,
530,6/1/18 15:30,20.996,60622.6,,,,
531,6/1/18 16:00,20.71,88178.4,,,,
532,6/1/18 16:30,18.711,31689.1,,,,
533,6/1/18 17:00,17.76,26178,,,,
534,6/1/18 17:30,17.855,41333.6,,,,
535,6/1/18 18:00,17.379,121245.2,,,,
536,6/1/18 18:30,17.475,22044.6,,,,
537,6/1/18 19:00,16.713,35822.5,,,,
538,6/1/18 19:30,16.427,35822.5,,,,
539,6/1/18 20:00,14.134,15155.7,,,,
540,6/1/18 20:30,15.378,17222.3,,,,
541,6/1/18 21:00,15.473,12400.1,,,,
542,6/1/18 21:30,14.996,4822.3,,,,
543,6/1/18 22:00,12.594,3444.5,,,,
544,6/1/18 22:30,11.139,2669.5,,,,
545,6/1/18 23:00,9.571,1636.1,,,,
546,6/1/18 23:30,8.481,871.9,,,,
547,6/2/18 0:00,8.082,441.3,,,,
548,6/2/18 0:30,8.879,247.6,,,,
549,6/2/18 1:00,7.882,204.5,,,,
550,6/2/18 1:30,7.983,236.8,,,,
551,6/2/18 2:00,7.582,462.9,,,,
552,6/2/18 2:30,8.082,570.5,,,,
553,6/2/18 3:00,7.782,1205.6,,,,
554,6/2/18 3:30,8.282,3444.5,,,,
555,6/2/18 4:00,9.965,11022.3,,,,
556,6/2/18 4:30,10.259,18600.1,,,,
557,6/2/18 5:00,9.768,15844.5,,,,
558,6/2/18 5:30,10.063,17222.3,,,,
559,6/2/18 6:00,10.651,23422.4,,,,
560,6/2/18 6:30,13.173,27555.7,,,,
561,6/2/18 7:00,11.334,18600.1,,,,
562,6/2/18 7:30,11.625,17222.3,,,,
563,6/2/18 8:00,15.187,41333.6,,,,
564,6/2/18 8:30,13.076,35822.5,,,,
565,6/2/18 9:00,17.475,126756.4,,,,
566,6/2/18 9:30,13.269,41333.6,,,,
567,6/2/18 10:00,16.523,104711.8,,,,
568,6/2/18 10:30,18.426,71644.9,,,,
569,6/2/18 11:00,18.901,71644.9,,,,
570,6/2/18 11:30,17.76,63378.2,,,,
571,6/2/18 12:00,16.141,68889.3,,,,
572,6/2/18 12:30,23.677,121245.2,,,,
573,6/2/18 13:00,16.332,93689.5,,,,
574,6/2/18 13:30,15.664,121245.2,,,,
575,6/2/18 14:00,15.091,49600.3,,,,
576,6/2/18 14:30,16.999,44089.2,,,,
