Plot Title: md_e5_benthic_13Jun19,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349966, SEN S/N: 10349966, LBL: Temp)","Intensity, Lux (LGR S/N: 10349966, SEN S/N: 10349966, LBL: Light)",Coupler Detached (LGR S/N: 10349966),Coupler Attached (LGR S/N: 10349966),Host Connected (LGR S/N: 10349966),Stopped (LGR S/N: 10349966),End Of File (LGR S/N: 10349966)
259,6/18/2019 22:16,9.965,129.2,,,,,
260,6/18/2019 22:46,9.965,107.6,,,,,
261,6/18/2019 23:16,9.768,96.9,,,,,
262,6/18/2019 23:46,9.965,32.3,,,,,
263,6/19/2019 0:16,9.965,21.5,,,,,
264,6/19/2019 0:46,9.965,21.5,,,,,
265,6/19/2019 1:16,9.866,21.5,,,,,
266,6/19/2019 1:46,9.965,10.8,,,,,
267,6/19/2019 2:16,9.866,32.3,,,,,
268,6/19/2019 2:46,9.965,75.3,,,,,
269,6/19/2019 3:16,9.965,43.1,,,,,
270,6/19/2019 3:46,9.866,86.1,,,,,
271,6/19/2019 4:16,9.866,86.1,,,,,
272,6/19/2019 4:46,9.866,150.7,,,,,
273,6/19/2019 5:16,9.768,419.8,,,,,
274,6/19/2019 5:46,9.669,376.7,,,,,
275,6/19/2019 6:16,9.768,678.1,,,,,
276,6/19/2019 6:46,9.768,1001,,,,,
277,6/19/2019 7:16,9.669,1205.6,,,,,
278,6/19/2019 7:46,9.571,1377.8,,,,,
279,6/19/2019 8:16,9.768,2152.8,,,,,
280,6/19/2019 8:46,9.866,2152.8,,,,,
281,6/19/2019 9:16,9.768,2066.7,,,,,
282,6/19/2019 9:46,9.768,1808.3,,,,,
283,6/19/2019 10:16,9.669,2152.8,,,,,
284,6/19/2019 10:46,9.669,2583.4,,,,,
285,6/19/2019 11:16,9.669,4305.6,,,,,
286,6/19/2019 11:46,9.669,3100,,,,,
287,6/19/2019 12:16,9.768,3961.1,,,,,
288,6/19/2019 12:46,9.669,2755.6,,,,,
289,6/19/2019 13:16,9.669,2497.2,,,,,
290,6/19/2019 13:46,9.669,3272.2,,,,,
291,6/19/2019 14:16,9.571,2755.6,,,,,
292,6/19/2019 14:46,9.472,2325,,,,,
293,6/19/2019 15:16,9.472,1980.6,,,,,
294,6/19/2019 15:46,9.571,2325,,,,,
295,6/19/2019 16:16,9.571,2669.5,,,,,
296,6/19/2019 16:46,9.571,2927.8,,,,,
297,6/19/2019 17:16,9.571,2927.8,,,,,
298,6/19/2019 17:46,9.571,2755.6,,,,,
299,6/19/2019 18:16,9.571,1980.6,,,,,
300,6/19/2019 18:46,9.571,1237.9,,,,,
301,6/19/2019 19:16,9.768,947.2,,,,,
302,6/19/2019 19:46,9.768,807.3,,,,,
303,6/19/2019 20:16,9.768,667.4,,,,,
304,6/19/2019 20:46,9.768,850.4,,,,,
305,6/19/2019 21:16,9.768,775,,,,,
306,6/19/2019 21:46,9.768,376.7,,,,,
307,6/19/2019 22:16,9.768,269.1,,,,,
308,6/19/2019 22:46,9.768,118.4,,,,,
309,6/19/2019 23:16,9.768,107.6,,,,,
310,6/19/2019 23:46,9.768,86.1,,,,,
311,6/20/2019 0:16,9.669,32.3,,,,,
312,6/20/2019 0:46,9.669,0,,,,,
313,6/20/2019 1:16,9.669,0,,,,,
314,6/20/2019 1:46,9.571,10.8,,,,,
315,6/20/2019 2:16,9.669,10.8,,,,,
316,6/20/2019 2:46,9.669,21.5,,,,,
317,6/20/2019 3:16,9.669,32.3,,,,,
318,6/20/2019 3:46,9.669,64.6,,,,,
319,6/20/2019 4:16,9.669,118.4,,,,,
320,6/20/2019 4:46,9.669,96.9,,,,,
321,6/20/2019 5:16,9.669,204.5,,,,,
322,6/20/2019 5:46,9.669,226,,,,,
323,6/20/2019 6:16,9.571,269.1,,,,,
324,6/20/2019 6:46,9.571,570.5,,,,,
325,6/20/2019 7:16,9.571,495.1,,,,,
326,6/20/2019 7:46,9.669,1044.1,,,,,
327,6/20/2019 8:16,9.571,1722.2,,,,,
328,6/20/2019 8:46,9.669,1808.3,,,,,
329,6/20/2019 9:16,9.669,1550,,,,,
330,6/20/2019 9:46,9.669,1980.6,,,,,
331,6/20/2019 10:16,9.768,3272.2,,,,,
332,6/20/2019 10:46,9.768,2583.4,,,,,
