"Plot Title: sonde_May21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10724105, SEN S/N: 10724105)","Intensity, Lux (LGR S/N: 10724105, SEN S/N: 10724105)","Coupler Detached (LGR S/N: 10724105)","Coupler Attached (LGR S/N: 10724105)","Host Connected (LGR S/N: 10724105)","Stopped (LGR S/N: 10724105)","End Of File (LGR S/N: 10724105)"
870,06/04/21 05:56:06 PM,13.365,33066.9,,,,,
871,06/04/21 06:26:06 PM,12.401,19289.0,,,,,
872,06/04/21 06:56:06 PM,11.625,14466.8,,,,,
873,06/04/21 07:26:06 PM,10.846,8266.7,,,,,
874,06/04/21 07:56:06 PM,10.846,11711.2,,,,,
875,06/04/21 08:26:06 PM,10.846,8266.7,,,,,
876,06/04/21 08:56:06 PM,10.259,2927.8,,,,,
877,06/04/21 09:26:06 PM,9.669,2927.8,,,,,
878,06/04/21 09:56:06 PM,9.669,2152.8,,,,,
879,06/04/21 10:26:06 PM,9.472,1722.2,,,,,
880,06/04/21 10:56:06 PM,9.275,258.3,,,,,
881,06/04/21 11:26:06 PM,9.472,139.9,,,,,
882,06/04/21 11:56:06 PM,9.077,53.8,,,,,
883,06/05/21 12:26:06 AM,9.275,53.8,,,,,
884,06/05/21 12:56:06 AM,9.373,43.1,,,,,
885,06/05/21 01:26:06 AM,9.077,53.8,,,,,
886,06/05/21 01:56:06 AM,8.978,64.6,,,,,
887,06/05/21 02:26:06 AM,9.176,107.6,,,,,
888,06/05/21 02:56:06 AM,9.077,452.1,,,,,
889,06/05/21 03:26:06 AM,8.581,688.9,,,,,
890,06/05/21 03:56:06 AM,8.282,1808.3,,,,,
891,06/05/21 04:26:06 AM,8.481,4477.8,,,,,
892,06/05/21 04:56:06 AM,8.978,9644.5,,,,,
893,06/05/21 05:26:06 AM,9.373,6200.0,,,,,
894,06/05/21 05:56:06 AM,9.472,10333.4,,,,,
895,06/05/21 06:26:06 AM,9.669,12400.1,,,,,
896,06/05/21 06:56:06 AM,9.768,13089.0,,,,,
897,06/05/21 07:26:06 AM,10.748,41333.6,,,,,
898,06/05/21 07:56:06 AM,12.497,154312.1,,,,,
899,06/05/21 08:26:06 AM,12.304,74400.5,,,,,
900,06/05/21 08:56:06 AM,12.690,77156.1,,,,,
901,06/05/21 09:26:06 AM,12.690,126756.4,,,,,
902,06/05/21 09:56:06 AM,12.980,77156.1,,,,,
903,06/05/21 10:26:06 AM,13.076,68889.3,,,,,
904,06/05/21 10:56:06 AM,13.269,220445.9,,,,,
905,06/05/21 11:26:06 AM,13.173,121245.2,,,,,
906,06/05/21 11:56:06 AM,13.461,82667.2,,,,,
907,06/05/21 12:26:06 PM,13.654,132267.5,,,,,
908,06/05/21 12:56:06 PM,14.230,23422.4,,,,,
909,06/05/21 01:26:06 PM,14.230,143289.8,,,,,
910,06/05/21 01:56:06 PM,14.613,231468.2,,,,,
911,06/05/21 02:26:06 PM,14.709,93689.5,,,,,
912,06/05/21 02:56:06 PM,16.046,66133.8,,,,,
913,06/05/21 03:26:06 PM,17.760,74400.5,,,,,
914,06/05/21 03:56:06 PM,18.521,18600.1,,,,,
915,06/05/21 04:26:06 PM,20.710,66133.8,,,,,
916,06/05/21 04:56:06 PM,21.091,14466.8,,,,,
917,06/05/21 05:26:06 PM,22.142,28933.5,,,,,
918,06/05/21 05:56:06 PM,20.710,79911.6,,,,,
919,06/05/21 06:26:06 PM,24.255,77156.1,,,,,
920,06/05/21 06:56:06 PM,14.900,38578.0,,,,,
921,06/05/21 07:26:06 PM,13.846,71644.9,,,,,
922,06/05/21 07:56:06 PM,14.230,115734.1,,,,,
923,06/05/21 08:26:06 PM,14.517,15155.7,,,,,
924,06/05/21 08:56:06 PM,13.654,6544.5,,,,,
925,06/05/21 09:26:06 PM,11.431,6544.5,,,,,
926,06/05/21 09:56:06 PM,10.651,6544.5,,,,,
927,06/05/21 10:26:06 PM,12.883,10677.8,,,,,
928,06/05/21 10:56:06 PM,11.528,5511.1,,,,,
929,06/05/21 11:26:06 PM,10.161,2755.6,,,,,
930,06/05/21 11:56:06 PM,8.978,1313.2,,,,,
931,06/06/21 12:26:06 AM,8.581,1313.2,,,,,
932,06/06/21 12:56:06 AM,7.882,1377.8,,,,,
933,06/06/21 01:26:06 AM,9.176,753.5,,,,,
934,06/06/21 01:56:06 AM,8.879,1334.7,,,,,
935,06/06/21 02:26:06 AM,8.680,807.3,,,,,
936,06/06/21 02:56:06 AM,8.978,355.2,,,,,
937,06/06/21 03:26:06 AM,8.879,215.3,,,,,
938,06/06/21 03:56:06 AM,9.373,1463.9,,,,,
939,06/06/21 04:26:06 AM,9.077,4477.8,,,,,
940,06/06/21 04:56:06 AM,9.768,12400.1,,,,,
941,06/06/21 05:26:06 AM,9.866,14466.8,,,,,
942,06/06/21 05:56:06 AM,9.768,7577.8,,,,,
943,06/06/21 06:26:06 AM,10.161,14466.8,,,,,
944,06/06/21 06:56:06 AM,10.651,18600.1,,,,,
945,06/06/21 07:26:06 AM,11.528,31689.1,,,,,
946,06/06/21 07:56:06 AM,12.401,27555.7,,,,,
947,06/06/21 08:26:06 AM,10.651,26178.0,,,,,
948,06/06/21 08:56:06 AM,12.110,42711.4,,,,,
949,06/06/21 09:26:06 AM,12.980,79911.6,,,,,
950,06/06/21 09:56:06 AM,12.980,55111.5,,,,,
951,06/06/21 10:26:06 AM,11.916,37200.2,,,,,
952,06/06/21 10:56:06 AM,13.365,104711.8,,,,,
953,06/06/21 11:26:06 AM,14.325,71644.9,,,,,
954,06/06/21 11:56:06 AM,14.325,17222.3,,,,,
955,06/06/21 12:26:06 PM,12.883,46844.8,,,,,
956,06/06/21 12:56:06 PM,12.304,60622.6,,,,,
957,06/06/21 01:26:06 PM,14.517,121245.2,,,,,
958,06/06/21 01:56:06 PM,11.334,23422.4,,,,,
959,06/06/21 02:26:06 PM,14.613,170845.6,,,,,
960,06/06/21 02:56:06 PM,15.282,170845.6,,,,,
961,06/06/21 03:26:06 PM,10.259,18600.1,,,,,
962,06/06/21 03:56:06 PM,10.455,23422.4,,,,,
963,06/06/21 04:26:06 PM,10.063,15155.7,,,,,
964,06/06/21 04:56:06 PM,11.819,52355.9,,,,,
965,06/06/21 05:26:06 PM,15.760,88178.4,,,,,
966,06/06/21 05:56:06 PM,15.569,154312.1,,,,,
967,06/06/21 06:26:06 PM,12.207,35822.5,,,,,
968,06/06/21 06:56:06 PM,10.846,12400.1,,,,,
969,06/06/21 07:26:06 PM,10.846,12400.1,,,,,
970,06/06/21 07:56:06 PM,12.594,16533.4,,,,,
971,06/06/21 08:26:06 PM,9.571,9644.5,,,,,
972,06/06/21 08:56:06 PM,10.161,4477.8,,,,,
973,06/06/21 09:26:06 PM,10.553,5511.1,,,,,
974,06/06/21 09:56:06 PM,9.077,6200.0,,,,,
975,06/06/21 10:26:06 PM,9.077,6200.0,,,,,
976,06/06/21 10:56:06 PM,8.978,3616.7,,,,,
977,06/06/21 11:26:06 PM,9.571,1550.0,,,,,
978,06/06/21 11:56:06 PM,7.782,968.8,,,,,
979,06/07/21 12:26:06 AM,8.382,1345.5,,,,,
980,06/07/21 12:56:06 AM,7.582,1076.4,,,,,
981,06/07/21 01:26:06 AM,7.079,602.8,,,,,
982,06/07/21 01:56:06 AM,7.582,570.5,,,,,
983,06/07/21 02:26:06 AM,6.674,1280.9,,,,,
984,06/07/21 02:56:06 AM,6.573,3100.0,,,,,
985,06/07/21 03:26:06 AM,9.176,13089.0,,,,,
986,06/07/21 03:56:06 AM,8.680,2497.2,,,,,
987,06/07/21 04:26:06 AM,8.182,1894.5,,,,,
988,06/07/21 04:56:06 AM,8.182,4305.6,,,,,
989,06/07/21 05:26:06 AM,8.182,3961.1,,,,,
990,06/07/21 05:56:06 AM,8.680,11022.3,,,,,
991,06/07/21 06:26:06 AM,8.779,7577.8,,,,,
992,06/07/21 06:56:06 AM,9.571,17222.3,,,,,
993,06/07/21 07:26:06 AM,10.357,23422.4,,,,,
994,06/07/21 07:56:06 AM,11.236,22044.6,,,,,
995,06/07/21 08:26:06 AM,9.965,22044.6,,,,,
996,06/07/21 08:56:06 AM,10.553,27555.7,,,,,
997,06/07/21 09:26:06 AM,11.528,44089.2,,,,,
998,06/07/21 09:56:06 AM,11.431,46844.8,,,,,
999,06/07/21 10:26:06 AM,11.334,42711.4,,,,,
1000,06/07/21 10:56:06 AM,11.528,44089.2,,,,,
1001,06/07/21 11:26:06 AM,12.594,68889.3,,,,,
1002,06/07/21 11:56:06 AM,12.110,49600.3,,,,,
1003,06/07/21 12:26:06 PM,12.013,52355.9,,,,,
1004,06/07/21 12:56:06 PM,11.236,34444.7,,,,,
1005,06/07/21 01:26:06 PM,12.594,55111.5,,,,,
1006,06/07/21 01:56:06 PM,12.013,46844.8,,,,,
1007,06/07/21 02:26:06 PM,12.401,66133.8,,,,,
1008,06/07/21 02:56:06 PM,12.110,49600.3,,,,,
1009,06/07/21 03:26:06 PM,13.846,68889.3,,,,,
1010,06/07/21 03:56:06 PM,12.110,42711.4,,,,,
1011,06/07/21 04:26:06 PM,10.846,20666.8,,,,,
1012,06/07/21 04:56:06 PM,12.304,49600.3,,,,,
1013,06/07/21 05:26:06 PM,11.431,22044.6,,,,,
1014,06/07/21 05:56:06 PM,13.076,55111.5,,,,,
1015,06/07/21 06:26:06 PM,14.325,30311.3,,,,,
1016,06/07/21 06:56:06 PM,10.944,17911.2,,,,,
1017,06/07/21 07:26:06 PM,13.558,49600.3,,,,,
1018,06/07/21 07:56:06 PM,12.980,24800.2,,,,,
1019,06/07/21 08:26:06 PM,10.161,9644.5,,,,,
1020,06/07/21 08:56:06 PM,9.768,7233.4,,,,,
1021,06/07/21 09:26:06 PM,9.275,3100.0,,,,,
1022,06/07/21 09:56:06 PM,9.275,2927.8,,,,,
1023,06/07/21 10:26:06 PM,9.571,3444.5,,,,,
1024,06/07/21 10:56:06 PM,9.176,1463.9,,,,,
1025,06/07/21 11:26:06 PM,8.779,764.2,,,,,
1026,06/07/21 11:56:06 PM,8.382,688.9,,,,,
1027,06/08/21 12:26:06 AM,8.382,592.0,,,,,
1028,06/08/21 12:56:06 AM,8.082,602.8,,,,,
1029,06/08/21 01:26:06 AM,8.879,366.0,,,,,
1030,06/08/21 01:56:06 AM,8.282,936.5,,,,,
1031,06/08/21 02:26:06 AM,7.682,721.2,,,,,
1032,06/08/21 02:56:06 AM,8.182,968.8,,,,,
1033,06/08/21 03:26:06 AM,8.779,1808.3,,,,,
1034,06/08/21 03:56:06 AM,8.382,4994.5,,,,,
1035,06/08/21 04:26:06 AM,8.879,8611.2,,,,,
1036,06/08/21 04:56:06 AM,9.373,10333.4,,,,,
1037,06/08/21 05:26:06 AM,10.063,15844.5,,,,,
1038,06/08/21 05:56:06 AM,10.063,27555.7,,,,,
1039,06/08/21 06:26:06 AM,10.455,19977.9,,,,,
1040,06/08/21 06:56:06 AM,11.139,35822.5,,,,,
1041,06/08/21 07:26:06 AM,11.334,22044.6,,,,,
1042,06/08/21 07:56:06 AM,13.269,28933.5,,,,,
1043,06/08/21 08:26:06 AM,16.618,42711.4,,,,,
1044,06/08/21 08:56:06 AM,16.523,49600.3,,,,,
1045,06/08/21 09:26:06 AM,12.883,99200.7,,,,,
1046,06/08/21 09:56:06 AM,14.613,93689.5,,,,,
1047,06/08/21 10:26:06 AM,14.996,55111.5,,,,,
1048,06/08/21 10:56:06 AM,10.846,16533.4,,,,,
1049,06/08/21 11:26:06 AM,13.846,42711.4,,,,,
1050,06/08/21 11:56:06 AM,17.379,74400.5,,,,,
1051,06/08/21 12:26:06 PM,22.429,60622.6,,,,,
1052,06/08/21 12:56:06 PM,22.333,52355.9,,,,,
1053,06/08/21 01:26:06 PM,25.902,68889.3,,,,,
1054,06/08/21 01:56:06 PM,23.100,68889.3,,,,,
1055,06/08/21 02:26:06 PM,19.377,57867.0,,,,,
1056,06/08/21 02:56:06 PM,20.424,74400.5,,,,,
1057,06/08/21 03:26:06 PM,16.523,49600.3,,,,,
1058,06/08/21 03:56:06 PM,12.497,30311.3,,,,,
1059,06/08/21 04:26:06 PM,12.207,23422.4,,,,,
1060,06/08/21 04:56:06 PM,12.013,37200.2,,,,,
1061,06/08/21 05:26:06 PM,12.883,104711.8,,,,,
1062,06/08/21 05:56:06 PM,11.722,28933.5,,,,,
1063,06/08/21 06:26:06 PM,11.528,24800.2,,,,,
1064,06/08/21 06:56:06 PM,11.334,28933.5,,,,,
1065,06/08/21 07:26:06 PM,10.357,12400.1,,,,,
1066,06/08/21 07:56:06 PM,10.748,16533.4,,,,,
1067,06/08/21 08:26:06 PM,9.768,4822.3,,,,,
1068,06/08/21 08:56:06 PM,9.373,2152.8,,,,,
1069,06/08/21 09:26:06 PM,9.669,4133.4,,,,,
1070,06/08/21 09:56:06 PM,9.571,3616.7,,,,,
1071,06/08/21 10:26:06 PM,9.768,2583.4,,,,,
1072,06/08/21 10:56:06 PM,9.275,667.4,,,,,
1073,06/08/21 11:26:06 PM,8.680,592.0,,,,,
1074,06/08/21 11:56:06 PM,9.077,818.1,,,,,
1075,06/09/21 12:26:06 AM,8.382,344.4,,,,,
1076,06/09/21 12:56:06 AM,8.779,236.8,,,,,
1077,06/09/21 01:26:06 AM,8.382,247.6,,,,,
1078,06/09/21 01:56:06 AM,8.581,376.7,,,,,
1079,06/09/21 02:26:06 AM,8.382,645.8,,,,,
1080,06/09/21 02:56:06 AM,8.282,1291.7,,,,,
1081,06/09/21 03:26:06 AM,7.983,2152.8,,,,,
1082,06/09/21 03:56:06 AM,8.282,4133.4,,,,,
1083,06/09/21 04:26:06 AM,8.382,6200.0,,,,,
1084,06/09/21 04:56:06 AM,9.866,14466.8,,,,,
1085,06/09/21 05:26:06 AM,9.373,23422.4,,,,,
1086,06/09/21 05:56:06 AM,9.176,11022.3,,,,,
1087,06/09/21 06:26:06 AM,8.581,7233.4,,,,,
1088,06/09/21 06:56:06 AM,8.978,6544.5,,,,,
1089,06/09/21 07:26:06 AM,9.077,7233.4,,,,,
1090,06/09/21 07:56:06 AM,8.879,12400.1,,,,,
1091,06/09/21 08:26:06 AM,9.571,24800.2,,,,,
1092,06/09/21 08:56:06 AM,10.748,30311.3,,,,,
1093,06/09/21 09:26:06 AM,12.013,60622.6,,,,,
1094,06/09/21 09:56:06 AM,10.944,34444.7,,,,,
1095,06/09/21 10:26:06 AM,11.139,26178.0,,,,,
1096,06/09/21 10:56:06 AM,11.916,33066.9,,,,,
1097,06/09/21 11:26:06 AM,11.722,23422.4,,,,,
1098,06/09/21 11:56:06 AM,12.980,34444.7,,,,,
1099,06/09/21 12:26:06 PM,13.558,31689.1,,,,,
1100,06/09/21 12:56:06 PM,12.110,15844.5,,,,,
1101,06/09/21 01:26:06 PM,12.013,15844.5,,,,,
1102,06/09/21 01:56:06 PM,13.173,44089.2,,,,,
1103,06/09/21 02:26:06 PM,12.883,44089.2,,,,,
1104,06/09/21 02:56:06 PM,11.916,24800.2,,,,,
1105,06/09/21 03:26:06 PM,12.207,44089.2,,,,,
1106,06/09/21 03:56:06 PM,10.944,26178.0,,,,,
1107,06/09/21 04:26:06 PM,11.041,28933.5,,,,,
1108,06/09/21 04:56:06 PM,10.846,24800.2,,,,,
1109,06/09/21 05:26:06 PM,11.139,24800.2,,,,,
1110,06/09/21 05:56:06 PM,10.846,19289.0,,,,,
1111,06/09/21 06:26:06 PM,11.041,16533.4,,,,,
1112,06/09/21 06:56:06 PM,11.236,16533.4,,,,,
1113,06/09/21 07:26:06 PM,12.401,30311.3,,,,,
1114,06/09/21 07:56:06 PM,18.426,82667.2,,,,,
1115,06/09/21 08:26:06 PM,15.091,15155.7,,,,,
1116,06/09/21 08:56:06 PM,11.625,7233.4,,,,,
1117,06/09/21 09:26:06 PM,10.553,4650.0,,,,,
1118,06/09/21 09:56:06 PM,10.259,4133.4,,,,,
1119,06/09/21 10:26:06 PM,9.866,1980.6,,,,,
1120,06/09/21 10:56:06 PM,9.669,2152.8,,,,,
1121,06/09/21 11:26:06 PM,9.176,2755.6,,,,,
1122,06/09/21 11:56:06 PM,9.077,1205.6,,,,,
1123,06/10/21 12:26:06 AM,8.481,269.1,,,,,
1124,06/10/21 12:56:06 AM,8.680,258.3,,,,,
1125,06/10/21 01:26:06 AM,8.382,247.6,,,,,
1126,06/10/21 01:56:06 AM,8.282,505.9,,,,,
1127,06/10/21 02:26:06 AM,8.481,279.9,,,,,
1128,06/10/21 02:56:06 AM,8.082,635.1,,,,,
1129,06/10/21 03:26:06 AM,7.983,2066.7,,,,,
1130,06/10/21 03:56:06 AM,8.978,1184.0,,,,,
1131,06/10/21 04:26:06 AM,8.382,4650.0,,,,,
1132,06/10/21 04:56:06 AM,8.581,11711.2,,,,,
1133,06/10/21 05:26:06 AM,8.879,17222.3,,,,,
1134,06/10/21 05:56:06 AM,9.571,22044.6,,,,,
1135,06/10/21 06:26:06 AM,10.357,26178.0,,,,,
1136,06/10/21 06:56:06 AM,10.651,26178.0,,,,,
1137,06/10/21 07:26:06 AM,10.553,46844.8,,,,,
1138,06/10/21 07:56:06 AM,9.669,13777.9,,,,,
1139,06/10/21 08:26:06 AM,9.571,22044.6,,,,,
1140,06/10/21 08:56:06 AM,9.669,20666.8,,,,,
1141,06/10/21 09:26:06 AM,11.722,55111.5,,,,,
1142,06/10/21 09:56:06 AM,10.553,19977.9,,,,,
1143,06/10/21 10:26:06 AM,10.357,30311.3,,,,,
1144,06/10/21 10:56:06 AM,11.431,28933.5,,,,,
1145,06/10/21 11:26:06 AM,19.758,93689.5,,,,,
1146,06/10/21 11:56:06 AM,17.379,104711.8,,,,,
1147,06/10/21 12:26:06 PM,12.497,52355.9,,,,,
1148,06/10/21 12:56:06 PM,13.942,57867.0,,,,,
1149,06/10/21 01:26:06 PM,15.378,63378.2,,,,,
1150,06/10/21 01:56:06 PM,12.110,71644.9,,,,,
1151,06/10/21 02:26:06 PM,18.521,132267.5,,,,,
1152,06/10/21 02:56:06 PM,15.855,24800.2,,,,,
1153,06/10/21 03:26:06 PM,15.664,49600.3,,,,,
1154,06/10/21 03:56:06 PM,16.141,35822.5,,,,,
1155,06/10/21 04:26:06 PM,14.230,68889.3,,,,,
1156,06/10/21 04:56:06 PM,12.594,22044.6,,,,,
1157,06/10/21 05:26:06 PM,16.332,66133.8,,,,,
1158,06/10/21 05:56:06 PM,12.883,18600.1,,,,,
1159,06/10/21 06:26:06 PM,15.091,20666.8,,,,,
1160,06/10/21 06:56:06 PM,11.236,17222.3,,,,,
1161,06/10/21 07:26:06 PM,10.651,9644.5,,,,,
1162,06/10/21 07:56:06 PM,16.332,46844.8,,,,,
1163,06/10/21 08:26:06 PM,10.357,14466.8,,,,,
1164,06/10/21 08:56:06 PM,9.373,6200.0,,,,,
1165,06/10/21 09:26:06 PM,9.669,4650.0,,,,,
1166,06/10/21 09:56:06 PM,10.063,6544.5,,,,,
1167,06/10/21 10:26:06 PM,9.373,1808.3,,,,,
1168,06/10/21 10:56:06 PM,8.978,1141.0,,,,,
1169,06/10/21 11:26:06 PM,9.077,807.3,,,,,
1170,06/10/21 11:56:06 PM,8.481,527.4,,,,,
1171,06/11/21 12:26:06 AM,8.680,398.3,,,,,
1172,06/11/21 12:56:06 AM,8.680,258.3,,,,,
1173,06/11/21 01:26:06 AM,8.581,258.3,,,,,
1174,06/11/21 01:56:06 AM,8.282,172.2,,,,,
1175,06/11/21 02:26:06 AM,7.983,75.3,,,,,
1176,06/11/21 02:56:06 AM,7.882,796.5,,,,,
1177,06/11/21 03:26:06 AM,7.882,818.1,,,,,
1178,06/11/21 03:56:06 AM,8.481,409.0,,,,,
1179,06/11/21 04:26:06 AM,9.077,645.8,,,,,
1180,06/11/21 04:56:06 AM,9.077,4822.3,,,,,
1181,06/11/21 05:26:06 AM,9.275,2583.4,,,,,
1182,06/11/21 05:56:06 AM,8.680,2152.8,,,,,
1183,06/11/21 06:26:06 AM,9.866,6200.0,,,,,
1184,06/11/21 06:56:06 AM,9.373,10333.4,,,,,
1185,06/11/21 07:26:06 AM,9.571,11022.3,,,,,
1186,06/11/21 07:56:06 AM,9.965,19289.0,,,,,
1187,06/11/21 08:26:06 AM,9.965,26178.0,,,,,
1188,06/11/21 08:56:06 AM,10.161,38578.0,,,,,
1189,06/11/21 09:26:06 AM,9.768,20666.8,,,,,
1190,06/11/21 09:56:06 AM,10.846,46844.8,,,,,
1191,06/11/21 10:26:06 AM,11.625,55111.5,,,,,
1192,06/11/21 10:56:06 AM,11.528,60622.6,,,,,
1193,06/11/21 11:26:06 AM,13.558,57867.0,,,,,
1194,06/11/21 11:56:06 AM,12.690,85422.8,,,,,
1195,06/11/21 12:26:06 PM,12.013,63378.2,,,,,
1196,06/11/21 12:56:06 PM,11.916,85422.8,,,,,
1197,06/11/21 01:26:06 PM,11.819,63378.2,,,,,
1198,06/11/21 01:56:06 PM,12.013,68889.3,,,,,
1199,06/11/21 02:26:06 PM,11.236,52355.9,,,,,
1200,06/11/21 02:56:06 PM,11.722,60622.6,,,,,
1201,06/11/21 03:26:06 PM,11.236,57867.0,,,,,
1202,06/11/21 03:56:06 PM,11.916,104711.8,,,,,
1203,06/11/21 04:26:06 PM,10.651,31689.1,,,,,
1204,06/11/21 04:56:06 PM,10.748,44089.2,,,,,
1205,06/11/21 05:26:06 PM,10.161,26178.0,,,,,
1206,06/11/21 05:56:06 PM,10.748,39955.8,,,,,
1207,06/11/21 06:26:06 PM,11.819,71644.9,,,,,
1208,06/11/21 06:56:06 PM,10.259,33066.9,,,,,
1209,06/11/21 07:26:06 PM,10.161,20666.8,,,,,
1210,06/11/21 07:56:06 PM,10.357,27555.7,,,,,
1211,06/11/21 08:26:06 PM,9.571,17222.3,,,,,
1212,06/11/21 08:56:06 PM,9.373,5511.1,,,,,
1213,06/11/21 09:26:06 PM,9.373,8611.2,,,,,
1214,06/11/21 09:56:06 PM,9.077,2411.1,,,,,
1215,06/11/21 10:26:06 PM,8.879,990.3,,,,,
1216,06/11/21 10:56:06 PM,8.581,828.8,,,,,
1217,06/11/21 11:26:06 PM,8.382,387.5,,,,,
1218,06/11/21 11:56:06 PM,8.581,301.4,,,,,
1219,06/12/21 12:26:06 AM,8.282,236.8,,,,,
1220,06/12/21 12:56:06 AM,7.983,183.0,,,,,
1221,06/12/21 01:26:06 AM,7.682,150.7,,,,,
1222,06/12/21 01:56:06 AM,7.983,139.9,,,,,
1223,06/12/21 02:26:06 AM,7.481,226.0,,,,,
1224,06/12/21 02:56:06 AM,6.370,322.9,,,,,
1225,06/12/21 03:26:06 AM,6.877,818.1,,,,,
1226,06/12/21 03:56:06 AM,6.573,1184.0,,,,,
1227,06/12/21 04:26:06 AM,6.674,1550.0,,,,,
1228,06/12/21 04:56:06 AM,5.244,1550.0,,,,,
1229,06/12/21 05:26:06 AM,5.244,3961.1,,,,,
1230,06/12/21 05:56:06 AM,5.655,8266.7,,,,,
1231,06/12/21 06:26:06 AM,6.573,10333.4,,,,,
1232,06/12/21 06:56:06 AM,5.037,7233.4,,,,,
1233,06/12/21 07:26:06 AM,4.519,8611.2,,,,,
1234,06/12/21 07:56:06 AM,5.962,18600.1,,,,,
1235,06/12/21 08:26:06 AM,5.860,20666.8,,,,,
1236,06/12/21 08:56:06 AM,9.669,63378.2,,,,,
1237,06/12/21 09:26:06 AM,11.819,44089.2,,,,,
1238,06/12/21 09:56:06 AM,11.139,88178.4,,,,,
1239,06/12/21 10:26:06 AM,11.819,231468.2,,,,,
1240,06/12/21 10:56:06 AM,12.883,154312.1,,,,,
1241,06/12/21 11:26:06 AM,9.768,253512.8,,,,,
1242,06/12/21 11:56:06 AM,9.669,170845.6,,,,,
1243,06/12/21 12:26:06 PM,12.690,148801.0,,,,,
1244,06/12/21 12:56:06 PM,13.558,55111.5,,,,,
1245,06/12/21 01:26:06 PM,14.709,198401.3,,,,,
1246,06/12/21 01:56:06 PM,14.517,198401.3,,,,,
1247,06/12/21 02:26:06 PM,17.950,176356.7,,,,,
1248,06/12/21 02:56:06 PM,19.092,209423.6,,,,,
1249,06/12/21 03:26:06 PM,20.710,154312.1,,,,,
1250,06/12/21 03:56:06 PM,18.236,176356.7,,,,,
1251,06/12/21 04:26:06 PM,18.426,143289.8,,,,,
1252,06/12/21 04:56:06 PM,15.760,121245.2,,,,,
1253,06/12/21 05:26:06 PM,9.866,33066.9,,,,,
1254,06/12/21 05:56:06 PM,10.161,49600.3,,,,,
1255,06/12/21 06:26:06 PM,8.581,33066.9,,,,,
1256,06/12/21 06:56:06 PM,10.161,49600.3,,,,,
1257,06/12/21 07:26:06 PM,7.280,23422.4,,,,,
1258,06/12/21 07:56:06 PM,9.176,33066.9,,,,,
1259,06/12/21 08:26:06 PM,8.282,15155.7,,,,,
1260,06/12/21 08:56:06 PM,9.275,9300.1,,,,,
1261,06/12/21 09:26:06 PM,8.382,12400.1,,,,,
1262,06/12/21 09:56:06 PM,8.182,5166.7,,,,,
1263,06/12/21 10:26:06 PM,8.082,7577.8,,,,,
1264,06/12/21 10:56:06 PM,7.481,5511.1,,,,,
1265,06/12/21 11:26:06 PM,6.775,1550.0,,,,,
1266,06/12/21 11:56:06 PM,7.179,1011.8,,,,,
1267,06/13/21 12:26:06 AM,6.166,624.3,,,,,
1268,06/13/21 12:56:06 AM,6.064,538.2,,,,,
1269,06/13/21 01:26:06 AM,5.037,1636.1,,,,,
1270,06/13/21 01:56:06 AM,6.471,1119.5,,,,,
1271,06/13/21 02:26:06 AM,6.978,1141.0,,,,,
1272,06/13/21 02:56:06 AM,6.471,818.1,,,,,
1273,06/13/21 03:26:06 AM,6.471,1550.0,,,,,
1274,06/13/21 03:56:06 AM,6.166,2755.6,,,,,
1275,06/13/21 04:26:06 AM,5.757,4305.6,,,,,
1276,06/13/21 04:56:06 AM,5.347,3444.5,,,,,
1277,06/13/21 05:26:06 AM,5.244,2669.5,,,,,
1278,06/13/21 05:56:06 AM,4.415,4477.8,,,,,
1279,06/13/21 06:26:06 AM,4.415,4994.5,,,,,
1280,06/13/21 06:56:06 AM,6.775,9644.5,,,,,
1281,06/13/21 07:26:06 AM,7.079,5511.1,,,,,
1282,06/13/21 07:56:06 AM,7.381,6544.5,,,,,
1283,06/13/21 08:26:06 AM,7.179,8611.2,,,,,
1284,06/13/21 08:56:06 AM,6.268,13089.0,,,,,
1285,06/13/21 09:26:06 AM,6.775,11711.2,,,,,
1286,06/13/21 09:56:06 AM,6.978,14466.8,,,,,
1287,06/13/21 10:26:06 AM,6.877,14466.8,,,,,
1288,06/13/21 10:56:06 AM,6.471,24800.2,,,,,
1289,06/13/21 11:26:06 AM,6.674,21355.7,,,,,
1290,06/13/21 11:56:06 AM,5.860,14466.8,,,,,
1291,06/13/21 12:26:06 PM,4.934,17911.2,,,,,
1292,06/13/21 12:56:06 PM,4.519,19977.9,,,,,
1293,06/13/21 01:26:06 PM,7.280,26178.0,,,,,
1294,06/13/21 01:56:06 PM,6.978,38578.0,,,,,
1295,06/13/21 02:26:06 PM,5.962,26178.0,,,,,
1296,06/13/21 02:56:06 PM,7.582,33066.9,,,,,
1297,06/13/21 03:26:06 PM,7.179,24800.2,,,,,
1298,06/13/21 03:56:06 PM,7.179,10333.4,,,,,
1299,06/13/21 04:26:06 PM,7.280,23422.4,,,,,
1300,06/13/21 04:56:06 PM,7.481,23422.4,,,,,
1301,06/13/21 05:26:06 PM,6.978,24800.2,,,,,
1302,06/13/21 05:56:06 PM,7.882,35822.5,,,,,
1303,06/13/21 06:26:06 PM,6.877,18600.1,,,,,
1304,06/13/21 06:56:06 PM,7.079,13777.9,,,,,
1305,06/13/21 07:26:06 PM,5.655,11022.3,,,,,
1306,06/13/21 07:56:06 PM,5.552,8611.2,,,,,
