Plot Title: Sonde_21Jul18,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)",Coupler Attached (LGR S/N: 10517223),Host Connected (LGR S/N: 10517223),Stopped (LGR S/N: 10517223),End Of File (LGR S/N: 10517223)
195,7/23/18 10:15,10.748,35822.5,,,,
196,7/23/18 10:30,10.651,24800.2,,,,
197,7/23/18 10:45,10.161,20666.8,,,,
198,7/23/18 11:00,10.846,34444.7,,,,
199,7/23/18 11:15,12.401,49600.3,,,,
200,7/23/18 11:30,11.916,38578,,,,
201,7/23/18 11:45,12.207,38578,,,,
202,7/23/18 12:00,12.207,44089.2,,,,
203,7/23/18 12:15,12.207,35822.5,,,,
204,7/23/18 12:30,12.69,42711.4,,,,
205,7/23/18 12:45,12.497,33066.9,,,,
206,7/23/18 13:00,12.69,35822.5,,,,
207,7/23/18 13:15,12.401,37200.2,,,,
208,7/23/18 13:30,12.207,28933.5,,,,
209,7/23/18 13:45,11.722,33066.9,,,,
210,7/23/18 14:00,12.304,30311.3,,,,
211,7/23/18 14:15,11.334,30311.3,,,,
212,7/23/18 14:30,12.401,42711.4,,,,
213,7/23/18 14:45,12.69,37200.2,,,,
214,7/23/18 15:00,12.304,30311.3,,,,
215,7/23/18 15:15,12.11,28933.5,,,,
216,7/23/18 15:30,12.497,35822.5,,,,
217,7/23/18 15:45,12.594,33066.9,,,,
218,7/23/18 16:00,12.401,28933.5,,,,
219,7/23/18 16:15,12.497,28933.5,,,,
220,7/23/18 16:30,11.916,24800.2,,,,
221,7/23/18 16:45,11.625,24800.2,,,,
222,7/23/18 17:00,11.916,28933.5,,,,
223,7/23/18 17:15,12.207,28933.5,,,,
224,7/23/18 17:30,12.401,28933.5,,,,
225,7/23/18 17:45,11.916,26178,,,,
226,7/23/18 18:00,11.819,19289,,,,
227,7/23/18 18:15,11.139,20666.8,,,,
228,7/23/18 18:30,11.041,17222.3,,,,
229,7/23/18 18:45,10.748,14466.8,,,,
230,7/23/18 19:00,10.748,11022.3,,,,
231,7/23/18 19:15,10.357,7577.8,,,,
232,7/23/18 19:30,10.455,9300.1,,,,
233,7/23/18 19:45,10.357,5511.1,,,,
234,7/23/18 20:00,10.161,5511.1,,,,
235,7/23/18 20:15,10.063,4822.3,,,,
236,7/23/18 20:30,9.965,4133.4,,,,
237,7/23/18 20:45,9.768,3961.1,,,,
238,7/23/18 21:00,9.669,2755.6,,,,
239,7/23/18 21:15,9.472,1980.6,,,,
240,7/23/18 21:30,9.373,1076.4,,,,
241,7/23/18 21:45,9.275,1065.6,,,,
242,7/23/18 22:00,9.077,914.9,,,,
243,7/23/18 22:15,9.077,538.2,,,,
244,7/23/18 22:30,9.077,312.2,,,,
245,7/23/18 22:45,8.879,409,,,,
246,7/23/18 23:00,8.779,172.2,,,,
247,7/23/18 23:15,8.68,53.8,,,,
248,7/23/18 23:30,8.481,43.1,,,,
249,7/23/18 23:45,8.481,10.8,,,,
250,7/24/18 0:00,8.481,0,,,,
251,7/24/18 0:15,8.481,0,,,,
252,7/24/18 0:30,8.581,0,,,,
253,7/24/18 0:45,8.382,0,,,,
254,7/24/18 1:00,8.282,0,,,,
