"Plot Title: MD_Reyk_B_16Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)","Bad Battery (LGR S/N: 10517223)","Coupler Attached (LGR S/N: 10517223)","Host Connected (LGR S/N: 10517223)","Stopped (LGR S/N: 10517223)","End Of File (LGR S/N: 10517223)"
974,07/06/19 17:30:00,12.980,366.0,,,,,
975,07/06/19 18:00:00,12.980,236.8,,,,,
976,07/06/19 18:30:00,13.076,183.0,,,,,
977,07/06/19 19:00:00,13.076,139.9,,,,,
978,07/06/19 19:30:00,13.173,129.2,,,,,
979,07/06/19 20:00:00,13.173,107.6,,,,,
980,07/06/19 20:30:00,13.173,21.5,,,,,
981,07/06/19 21:00:00,13.173,43.1,,,,,
982,07/06/19 21:30:00,13.076,32.3,,,,,
983,07/06/19 22:00:00,13.076,0.0,,,,,
984,07/06/19 22:30:00,12.980,0.0,,,,,
985,07/06/19 23:00:00,12.980,0.0,,,,,
986,07/06/19 23:30:00,12.883,0.0,,,,,
987,07/07/19 00:00:00,12.883,0.0,,,,,
988,07/07/19 00:30:00,12.883,0.0,,,,,
989,07/07/19 01:00:00,12.787,0.0,,,,,
990,07/07/19 01:30:00,12.787,0.0,,,,,
991,07/07/19 02:00:00,12.787,0.0,,,,,
992,07/07/19 02:30:00,12.690,0.0,,,,,
993,07/07/19 03:00:00,12.690,0.0,,,,,
994,07/07/19 03:30:00,12.690,0.0,,,,,
995,07/07/19 04:00:00,12.594,0.0,,,,,
996,07/07/19 04:30:00,12.497,0.0,,,,,
997,07/07/19 05:00:00,12.594,10.8,,,,,
998,07/07/19 05:30:00,12.594,53.8,,,,,
999,07/07/19 06:00:00,12.594,53.8,,,,,
1000,07/07/19 06:30:00,12.594,21.5,,,,,
1001,07/07/19 07:00:00,12.594,96.9,,,,,
1002,07/07/19 07:30:00,12.594,139.9,,,,,
1003,07/07/19 08:00:00,12.594,86.1,,,,,
1004,07/07/19 08:30:00,12.594,236.8,,,,,
1005,07/07/19 09:00:00,12.594,96.9,,,,,
1006,07/07/19 09:30:00,12.594,150.7,,,,,
1007,07/07/19 10:00:00,12.497,150.7,,,,,
1008,07/07/19 10:30:00,12.497,204.5,,,,,
1009,07/07/19 11:00:00,12.497,279.9,,,,,
1010,07/07/19 11:30:00,12.497,150.7,,,,,
1011,07/07/19 12:00:00,12.594,215.3,,,,,
1012,07/07/19 12:30:00,12.594,279.9,,,,,
1013,07/07/19 13:00:00,12.497,312.2,,,,,
1014,07/07/19 13:30:00,12.497,290.6,,,,,
1015,07/07/19 14:00:00,12.497,204.5,,,,,
1016,07/07/19 14:30:00,12.497,193.8,,,,,
1017,07/07/19 15:00:00,12.497,312.2,,,,,
1018,07/07/19 15:30:00,12.497,236.8,,,,,
1019,07/07/19 16:00:00,12.497,139.9,,,,,
1020,07/07/19 16:30:00,12.401,86.1,,,,,
1021,07/07/19 17:00:00,12.401,161.5,,,,,
1022,07/07/19 17:30:00,12.304,43.1,,,,,
1023,07/07/19 18:00:00,12.304,32.3,,,,,
1024,07/07/19 18:30:00,12.304,10.8,,,,,
1025,07/07/19 19:00:00,12.207,10.8,,,,,
1026,07/07/19 19:30:00,12.207,0.0,,,,,
1027,07/07/19 20:00:00,12.207,0.0,,,,,
1028,07/07/19 20:30:00,12.110,0.0,,,,,
1029,07/07/19 21:00:00,12.110,10.8,,,,,
1030,07/07/19 21:30:00,12.207,0.0,,,,,
1031,07/07/19 22:00:00,12.207,0.0,,,,,
1032,07/07/19 22:30:00,12.110,0.0,,,,,
1033,07/07/19 23:00:00,12.110,0.0,,,,,
1034,07/07/19 23:30:00,12.110,0.0,,,,,
1035,07/08/19 00:00:00,12.110,0.0,,,,,
1036,07/08/19 00:30:00,12.110,0.0,,,,,
1037,07/08/19 01:00:00,12.110,0.0,,,,,
1038,07/08/19 01:30:00,12.110,0.0,,,,,
1039,07/08/19 02:00:00,12.110,0.0,,,,,
1040,07/08/19 02:30:00,12.110,0.0,,,,,
1041,07/08/19 03:00:00,12.013,0.0,,,,,
1042,07/08/19 03:30:00,11.916,0.0,,,,,
1043,07/08/19 04:00:00,11.916,0.0,,,,,
1044,07/08/19 04:30:00,11.916,0.0,,,,,
1045,07/08/19 05:00:00,11.916,0.0,,,,,
1046,07/08/19 05:30:00,11.819,10.8,,,,,
1047,07/08/19 06:00:00,11.819,32.3,,,,,
1048,07/08/19 06:30:00,11.819,64.6,,,,,
1049,07/08/19 07:00:00,11.722,96.9,,,,,
1050,07/08/19 07:30:00,11.722,64.6,,,,,
1051,07/08/19 08:00:00,11.722,107.6,,,,,
1052,07/08/19 08:30:00,11.625,86.1,,,,,
1053,07/08/19 09:00:00,11.722,215.3,,,,,
1054,07/08/19 09:30:00,11.625,215.3,,,,,
1055,07/08/19 10:00:00,11.625,344.4,,,,,
1056,07/08/19 10:30:00,11.625,258.3,,,,,
1057,07/08/19 11:00:00,11.625,183.0,,,,,
1058,07/08/19 11:30:00,11.528,333.7,,,,,
1059,07/08/19 12:00:00,11.528,505.9,,,,,
1060,07/08/19 12:30:00,11.625,419.8,,,,,
1061,07/08/19 13:00:00,11.528,452.1,,,,,
1062,07/08/19 13:30:00,11.528,322.9,,,,,
1063,07/08/19 14:00:00,11.625,204.5,,,,,
1064,07/08/19 14:30:00,11.625,204.5,,,,,
1065,07/08/19 15:00:00,11.625,215.3,,,,,
1066,07/08/19 15:30:00,11.722,204.5,,,,,
1067,07/08/19 16:00:00,11.722,226.0,,,,,
1068,07/08/19 16:30:00,11.722,215.3,,,,,
1069,07/08/19 17:00:00,11.722,290.6,,,,,
1070,07/08/19 17:30:00,11.722,279.9,,,,,
1071,07/08/19 18:00:00,11.722,258.3,,,,,
1072,07/08/19 18:30:00,11.722,269.1,,,,,
1073,07/08/19 19:00:00,11.722,161.5,,,,,
1074,07/08/19 19:30:00,11.722,96.9,,,,,
1075,07/08/19 20:00:00,11.722,96.9,,,,,
1076,07/08/19 20:30:00,11.722,10.8,,,,,
1077,07/08/19 21:00:00,11.722,0.0,,,,,
1078,07/08/19 21:30:00,11.722,0.0,,,,,
1079,07/08/19 22:00:00,11.722,0.0,,,,,
1080,07/08/19 22:30:00,11.819,0.0,,,,,
1081,07/08/19 23:00:00,12.110,0.0,,,,,
1082,07/08/19 23:30:00,12.013,0.0,,,,,
1083,07/09/19 00:00:00,12.013,0.0,,,,,
1084,07/09/19 00:30:00,12.013,0.0,,,,,
1085,07/09/19 01:00:00,12.013,0.0,,,,,
1086,07/09/19 01:30:00,12.013,0.0,,,,,
1087,07/09/19 02:00:00,12.013,0.0,,,,,
1088,07/09/19 02:30:00,12.013,0.0,,,,,
1089,07/09/19 03:00:00,11.916,0.0,,,,,
1090,07/09/19 03:30:00,11.819,0.0,,,,,
1091,07/09/19 04:00:00,11.916,0.0,,,,,
1092,07/09/19 04:30:00,11.916,10.8,,,,,
1093,07/09/19 05:00:00,11.916,21.5,,,,,
1094,07/09/19 05:30:00,11.819,53.8,,,,,
1095,07/09/19 06:00:00,11.819,96.9,,,,,
1096,07/09/19 06:30:00,11.819,172.2,,,,,
1097,07/09/19 07:00:00,11.916,301.4,,,,,
1098,07/09/19 07:30:00,11.916,215.3,,,,,
1099,07/09/19 08:00:00,11.819,376.7,,,,,
1100,07/09/19 08:30:00,11.916,409.0,,,,,
1101,07/09/19 09:00:00,11.819,366.0,,,,,
1102,07/09/19 09:30:00,11.819,419.8,,,,,
1103,07/09/19 10:00:00,11.819,581.3,,,,,
1104,07/09/19 10:30:00,11.819,538.2,,,,,
1105,07/09/19 11:00:00,11.819,452.1,,,,,
1106,07/09/19 11:30:00,11.819,269.1,,,,,
1107,07/09/19 12:00:00,11.819,301.4,,,,,
1108,07/09/19 12:30:00,11.819,312.2,,,,,
1109,07/09/19 13:00:00,11.819,430.6,,,,,
1110,07/09/19 13:30:00,11.819,462.9,,,,,
1111,07/09/19 14:00:00,11.819,527.4,,,,,
1112,07/09/19 14:30:00,11.916,462.9,,,,,
1113,07/09/19 15:00:00,11.916,355.2,,,,,
1114,07/09/19 15:30:00,11.916,387.5,,,,,
1115,07/09/19 16:00:00,11.916,559.7,,,,,
1116,07/09/19 16:30:00,11.916,473.6,,,,,
1117,07/09/19 17:00:00,11.916,409.0,,,,,
1118,07/09/19 17:30:00,11.916,473.6,,,,,
1119,07/09/19 18:00:00,12.013,430.6,,,,,
1120,07/09/19 18:30:00,12.013,387.5,,,,,
1121,07/09/19 19:00:00,11.916,419.8,,,,,
1122,07/09/19 19:30:00,11.916,355.2,,,,,
1123,07/09/19 20:00:00,12.013,86.1,,,,,
1124,07/09/19 20:30:00,12.401,43.1,,,,,
1125,07/09/19 21:00:00,13.173,21.5,,,,,
1126,07/09/19 21:30:00,13.173,10.8,,,,,
1127,07/09/19 22:00:00,13.269,0.0,,,,,
1128,07/09/19 22:30:00,13.269,0.0,,,,,
1129,07/09/19 23:00:00,13.269,0.0,,,,,
1130,07/09/19 23:30:00,13.269,0.0,,,,,
1131,07/10/19 00:00:00,13.173,0.0,,,,,
1132,07/10/19 00:30:00,13.173,0.0,,,,,
1133,07/10/19 01:00:00,13.076,0.0,,,,,
1134,07/10/19 01:30:00,13.076,0.0,,,,,
1135,07/10/19 02:00:00,12.980,0.0,,,,,
1136,07/10/19 02:30:00,12.980,0.0,,,,,
1137,07/10/19 03:00:00,12.980,0.0,,,,,
1138,07/10/19 03:30:00,12.883,0.0,,,,,
1139,07/10/19 04:00:00,12.883,0.0,,,,,
1140,07/10/19 04:30:00,12.883,10.8,,,,,
1141,07/10/19 05:00:00,12.883,21.5,,,,,
1142,07/10/19 05:30:00,12.690,43.1,,,,,
1143,07/10/19 06:00:00,12.787,75.3,,,,,
1144,07/10/19 06:30:00,12.690,96.9,,,,,
1145,07/10/19 07:00:00,12.594,161.5,,,,,
1146,07/10/19 07:30:00,12.497,96.9,,,,,
1147,07/10/19 08:00:00,12.497,258.3,,,,,
1148,07/10/19 08:30:00,12.594,312.2,,,,,
1149,07/10/19 09:00:00,12.594,301.4,,,,,
1150,07/10/19 09:30:00,12.594,279.9,,,,,
1151,07/10/19 10:00:00,12.594,355.2,,,,,
1152,07/10/19 10:30:00,12.497,430.6,,,,,
1153,07/10/19 11:00:00,12.401,495.1,,,,,
1154,07/10/19 11:30:00,12.401,484.4,,,,,
1155,07/10/19 12:00:00,12.304,366.0,,,,,
1156,07/10/19 12:30:00,12.401,172.2,,,,,
1157,07/10/19 13:00:00,12.401,462.9,,,,,
1158,07/10/19 13:30:00,12.401,462.9,,,,,
1159,07/10/19 14:00:00,12.401,624.3,,,,,
1160,07/10/19 14:30:00,12.304,796.5,,,,,
1161,07/10/19 15:00:00,12.401,710.4,,,,,
1162,07/10/19 15:30:00,12.401,688.9,,,,,
1163,07/10/19 16:00:00,12.401,538.2,,,,,
1164,07/10/19 16:30:00,12.304,656.6,,,,,
1165,07/10/19 17:00:00,12.304,828.8,,,,,
1166,07/10/19 17:30:00,12.304,775.0,,,,,
1167,07/10/19 18:00:00,12.497,516.7,,,,,
1168,07/10/19 18:30:00,12.787,366.0,,,,,
1169,07/10/19 19:00:00,13.846,322.9,,,,,
1170,07/10/19 19:30:00,13.269,129.2,,,,,
1171,07/10/19 20:00:00,13.269,129.2,,,,,
1172,07/10/19 20:30:00,13.461,64.6,,,,,
1173,07/10/19 21:00:00,13.461,32.3,,,,,
1174,07/10/19 21:30:00,13.365,21.5,,,,,
1175,07/10/19 22:00:00,13.173,0.0,,,,,
1176,07/10/19 22:30:00,13.173,0.0,,,,,
1177,07/10/19 23:00:00,13.269,0.0,,,,,
1178,07/10/19 23:30:00,13.365,0.0,,,,,
1179,07/11/19 00:00:00,13.558,0.0,,,,,
1180,07/11/19 00:30:00,13.461,0.0,,,,,
1181,07/11/19 01:00:00,13.461,0.0,,,,,
1182,07/11/19 01:30:00,13.461,0.0,,,,,
1183,07/11/19 02:00:00,13.269,0.0,,,,,
1184,07/11/19 02:30:00,13.076,0.0,,,,,
1185,07/11/19 03:00:00,13.173,0.0,,,,,
1186,07/11/19 03:30:00,13.173,0.0,,,,,
1187,07/11/19 04:00:00,13.076,0.0,,,,,
1188,07/11/19 04:30:00,13.173,0.0,,,,,
1189,07/11/19 05:00:00,13.173,10.8,,,,,
1190,07/11/19 05:30:00,13.173,10.8,,,,,
1191,07/11/19 06:00:00,13.173,32.3,,,,,
1192,07/11/19 06:30:00,13.173,21.5,,,,,
1193,07/11/19 07:00:00,13.173,32.3,,,,,
1194,07/11/19 07:30:00,13.269,43.1,,,,,
1195,07/11/19 08:00:00,13.269,86.1,,,,,
1196,07/11/19 08:30:00,13.269,150.7,,,,,
1197,07/11/19 09:00:00,13.269,53.8,,,,,
1198,07/11/19 09:30:00,13.269,75.3,,,,,
1199,07/11/19 10:00:00,13.269,118.4,,,,,
1200,07/11/19 10:30:00,13.173,96.9,,,,,
1201,07/11/19 11:00:00,13.173,161.5,,,,,
1202,07/11/19 11:30:00,13.173,150.7,,,,,
1203,07/11/19 12:00:00,13.269,279.9,,,,,
1204,07/11/19 12:30:00,13.269,366.0,,,,,
1205,07/11/19 13:00:00,13.269,516.7,,,,,
1206,07/11/19 13:30:00,13.173,484.4,,,,,
1207,07/11/19 14:00:00,13.173,398.3,,,,,
1208,07/11/19 14:30:00,13.269,333.7,,,,,
1209,07/11/19 15:00:00,13.269,452.1,,,,,
1210,07/11/19 15:30:00,13.173,215.3,,,,,
1211,07/11/19 16:00:00,13.173,290.6,,,,,
1212,07/11/19 16:30:00,13.173,236.8,,,,,
1213,07/11/19 17:00:00,13.076,150.7,,,,,
1214,07/11/19 17:30:00,13.173,107.6,,,,,
1215,07/11/19 18:00:00,13.269,86.1,,,,,
1216,07/11/19 18:30:00,13.365,43.1,,,,,
1217,07/11/19 19:00:00,13.461,43.1,,,,,
1218,07/11/19 19:30:00,13.461,21.5,,,,,
1219,07/11/19 20:00:00,13.558,43.1,,,,,
1220,07/11/19 20:30:00,13.461,0.0,,,,,
1221,07/11/19 21:00:00,13.461,0.0,,,,,
1222,07/11/19 21:30:00,13.558,0.0,,,,,
1223,07/11/19 22:00:00,13.558,0.0,,,,,
1224,07/11/19 22:30:00,13.461,0.0,,,,,
1225,07/11/19 23:00:00,13.654,0.0,,,,,
1226,07/11/19 23:30:00,13.846,0.0,,,,,
1227,07/12/19 00:00:00,13.750,0.0,,,,,
1228,07/12/19 00:30:00,13.654,0.0,,,,,
1229,07/12/19 01:00:00,13.558,0.0,,,,,
1230,07/12/19 01:30:00,13.654,0.0,,,,,
1231,07/12/19 02:00:00,13.846,0.0,,,,,
1232,07/12/19 02:30:00,13.558,0.0,,,,,
1233,07/12/19 03:00:00,13.654,0.0,,,,,
1234,07/12/19 03:30:00,13.654,0.0,,,,,
1235,07/12/19 04:00:00,13.654,0.0,,,,,
1236,07/12/19 04:30:00,13.654,0.0,,,,,
1237,07/12/19 05:00:00,13.654,0.0,,,,,
1238,07/12/19 05:30:00,13.654,10.8,,,,,
1239,07/12/19 06:00:00,13.654,10.8,,,,,
1240,07/12/19 06:30:00,13.750,32.3,,,,,
1241,07/12/19 07:00:00,13.654,53.8,,,,,
1242,07/12/19 07:30:00,13.654,43.1,,,,,
1243,07/12/19 08:00:00,13.654,43.1,,,,,
1244,07/12/19 08:30:00,13.750,86.1,,,,,
1245,07/12/19 09:00:00,13.750,172.2,,,,,
1246,07/12/19 09:30:00,13.750,129.2,,,,,
1247,07/12/19 10:00:00,13.846,129.2,,,,,
1248,07/12/19 10:30:00,13.750,129.2,,,,,
1249,07/12/19 11:00:00,13.750,107.6,,,,,
1250,07/12/19 11:30:00,13.750,129.2,,,,,
1251,07/12/19 12:00:00,13.846,269.1,,,,,
1252,07/12/19 12:30:00,13.846,193.8,,,,,
1253,07/12/19 13:00:00,13.846,441.3,,,,,
1254,07/12/19 13:30:00,13.846,139.9,,,,,
1255,07/12/19 14:00:00,13.654,75.3,,,,,
1256,07/12/19 14:30:00,13.654,43.1,,,,,
1257,07/12/19 15:00:00,13.750,10.8,,,,,
1258,07/12/19 15:30:00,13.846,10.8,,,,,
1259,07/12/19 16:00:00,13.654,21.5,,,,,
1260,07/12/19 16:30:00,13.846,32.3,,,,,
1261,07/12/19 17:00:00,13.942,43.1,,,,,
1262,07/12/19 17:30:00,14.038,43.1,,,,,
1263,07/12/19 18:00:00,14.038,0.0,,,,,
1264,07/12/19 18:30:00,13.942,0.0,,,,,
1265,07/12/19 19:00:00,14.038,0.0,,,,,
1266,07/12/19 19:30:00,14.038,0.0,,,,,
1267,07/12/19 20:00:00,14.038,0.0,,,,,
1268,07/12/19 20:30:00,14.134,0.0,,,,,
1269,07/12/19 21:00:00,14.134,0.0,,,,,
1270,07/12/19 21:30:00,14.325,0.0,,,,,
1271,07/12/19 22:00:00,14.134,0.0,,,,,
1272,07/12/19 22:30:00,14.517,0.0,,,,,
1273,07/12/19 23:00:00,14.517,0.0,,,,,
1274,07/12/19 23:30:00,14.230,0.0,,,,,
1275,07/13/19 00:00:00,14.230,0.0,,,,,
1276,07/13/19 00:30:00,14.230,0.0,,,,,
1277,07/13/19 01:00:00,14.613,0.0,,,,,
1278,07/13/19 01:30:00,14.421,0.0,,,,,
1279,07/13/19 02:00:00,14.421,0.0,,,,,
1280,07/13/19 02:30:00,14.517,0.0,,,,,
1281,07/13/19 03:00:00,14.517,0.0,,,,,
1282,07/13/19 03:30:00,14.517,0.0,,,,,
1283,07/13/19 04:00:00,14.421,0.0,,,,,
1284,07/13/19 04:30:00,14.517,0.0,,,,,
1285,07/13/19 05:00:00,14.517,0.0,,,,,
1286,07/13/19 05:30:00,14.517,0.0,,,,,
1287,07/13/19 06:00:00,14.517,0.0,,,,,
1288,07/13/19 06:30:00,14.517,0.0,,,,,
1289,07/13/19 07:00:00,14.421,0.0,,,,,
1290,07/13/19 07:30:00,14.421,21.5,,,,,
1291,07/13/19 08:00:00,14.421,75.3,,,,,
1292,07/13/19 08:30:00,14.421,64.6,,,,,
1293,07/13/19 09:00:00,14.421,118.4,,,,,
1294,07/13/19 09:30:00,14.325,118.4,,,,,
1295,07/13/19 10:00:00,14.325,172.2,,,,,
1296,07/13/19 10:30:00,14.325,322.9,,,,,
1297,07/13/19 11:00:00,14.325,376.7,,,,,
1298,07/13/19 11:30:00,14.325,527.4,,,,,
1299,07/13/19 12:00:00,14.325,398.3,,,,,
1300,07/13/19 12:30:00,14.230,344.4,,,,,
1301,07/13/19 13:00:00,14.325,473.6,,,,,
1302,07/13/19 13:30:00,14.325,592.0,,,,,
1303,07/13/19 14:00:00,14.230,925.7,,,,,
1304,07/13/19 14:30:00,14.230,419.8,,,,,
1305,07/13/19 15:00:00,14.421,419.8,,,,,
1306,07/13/19 15:30:00,14.325,172.2,,,,,
1307,07/13/19 16:00:00,14.325,236.8,,,,,
1308,07/13/19 16:30:00,14.230,344.4,,,,,
1309,07/13/19 17:00:00,14.230,183.0,,,,,
1310,07/13/19 17:30:00,14.230,215.3,,,,,
1311,07/13/19 18:00:00,14.230,172.2,,,,,
1312,07/13/19 18:30:00,14.325,150.7,,,,,
1313,07/13/19 19:00:00,14.325,129.2,,,,,
1314,07/13/19 19:30:00,14.325,86.1,,,,,
1315,07/13/19 20:00:00,14.325,43.1,,,,,
1316,07/13/19 20:30:00,14.325,0.0,,,,,
1317,07/13/19 21:00:00,14.325,0.0,,,,,
1318,07/13/19 21:30:00,14.230,0.0,,,,,
1319,07/13/19 22:00:00,14.325,0.0,,,,,
1320,07/13/19 22:30:00,14.421,0.0,,,,,
1321,07/13/19 23:00:00,14.613,0.0,,,,,
1322,07/13/19 23:30:00,14.709,0.0,,,,,
1323,07/14/19 00:00:00,14.517,0.0,,,,,
1324,07/14/19 00:30:00,14.517,0.0,,,,,
1325,07/14/19 01:00:00,14.421,0.0,,,,,
1326,07/14/19 01:30:00,14.421,0.0,,,,,
1327,07/14/19 02:00:00,14.517,0.0,,,,,
1328,07/14/19 02:30:00,14.421,0.0,,,,,
1329,07/14/19 03:00:00,14.325,0.0,,,,,
1330,07/14/19 03:30:00,14.325,0.0,,,,,
1331,07/14/19 04:00:00,14.421,0.0,,,,,
1332,07/14/19 04:30:00,14.517,0.0,,,,,
1333,07/14/19 05:00:00,14.517,0.0,,,,,
1334,07/14/19 05:30:00,14.421,0.0,,,,,
1335,07/14/19 06:00:00,14.421,10.8,,,,,
1336,07/14/19 06:30:00,14.325,10.8,,,,,
1337,07/14/19 07:00:00,14.325,86.1,,,,,
1338,07/14/19 07:30:00,14.325,53.8,,,,,
1339,07/14/19 08:00:00,14.325,86.1,,,,,
1340,07/14/19 08:30:00,14.325,10.8,,,,,
1341,07/14/19 09:00:00,14.325,21.5,,,,,
1342,07/14/19 09:30:00,14.421,0.0,,,,,
1343,07/14/19 10:00:00,14.517,21.5,,,,,
1344,07/14/19 10:30:00,14.517,139.9,,,,,
1345,07/14/19 11:00:00,14.325,215.3,,,,,
1346,07/14/19 11:30:00,14.325,301.4,,,,,
1347,07/14/19 12:00:00,14.325,129.2,,,,,
1348,07/14/19 12:30:00,14.325,344.4,,,,,
1349,07/14/19 13:00:00,14.325,990.3,,,,,
1350,07/14/19 13:30:00,14.325,635.1,,,,,
1351,07/14/19 14:00:00,14.325,753.5,,,,,
1352,07/14/19 14:30:00,14.325,355.2,,,,,
1353,07/14/19 15:00:00,14.325,322.9,,,,,
1354,07/14/19 15:30:00,14.421,785.8,,,,,
1355,07/14/19 16:00:00,14.325,290.6,,,,,
1356,07/14/19 16:30:00,14.325,204.5,,,,,
1357,07/14/19 17:00:00,14.325,118.4,,,,,
1358,07/14/19 17:30:00,14.421,53.8,,,,,
1359,07/14/19 18:00:00,14.421,86.1,,,,,
1360,07/14/19 18:30:00,14.325,64.6,,,,,
1361,07/14/19 19:00:00,14.421,0.0,,,,,
1362,07/14/19 19:30:00,14.325,0.0,,,,,
1363,07/14/19 20:00:00,14.421,10.8,,,,,
1364,07/14/19 20:30:00,14.421,43.1,,,,,
1365,07/14/19 21:00:00,14.709,10.8,,,,,
1366,07/14/19 21:30:00,14.613,0.0,,,,,
1367,07/14/19 22:00:00,14.613,0.0,,,,,
1368,07/14/19 22:30:00,14.613,0.0,,,,,
1369,07/14/19 23:00:00,14.709,0.0,,,,,
1370,07/14/19 23:30:00,14.613,0.0,,,,,
1371,07/15/19 00:00:00,14.613,0.0,,,,,
1372,07/15/19 00:30:00,14.517,0.0,,,,,
1373,07/15/19 01:00:00,14.613,0.0,,,,,
1374,07/15/19 01:30:00,14.709,0.0,,,,,
1375,07/15/19 02:00:00,14.804,0.0,,,,,
1376,07/15/19 02:30:00,14.709,0.0,,,,,
1377,07/15/19 03:00:00,14.613,0.0,,,,,
1378,07/15/19 03:30:00,14.613,0.0,,,,,
1379,07/15/19 04:00:00,14.613,0.0,,,,,
1380,07/15/19 04:30:00,14.517,0.0,,,,,
1381,07/15/19 05:00:00,14.517,0.0,,,,,
1382,07/15/19 05:30:00,14.421,0.0,,,,,
1383,07/15/19 06:00:00,14.517,21.5,,,,,
1384,07/15/19 06:30:00,14.517,10.8,,,,,
1385,07/15/19 07:00:00,14.517,21.5,,,,,
1386,07/15/19 07:30:00,14.517,64.6,,,,,
1387,07/15/19 08:00:00,14.421,53.8,,,,,
1388,07/15/19 08:30:00,14.421,32.3,,,,,
1389,07/15/19 09:00:00,14.517,10.8,,,,,
1390,07/15/19 09:30:00,14.517,53.8,,,,,
1391,07/15/19 10:00:00,14.517,204.5,,,,,
1392,07/15/19 10:30:00,14.517,635.1,,,,,
1393,07/15/19 11:00:00,14.517,430.6,,,,,
1394,07/15/19 11:30:00,14.517,430.6,,,,,
1395,07/15/19 12:00:00,14.517,613.5,,,,,
1396,07/15/19 12:30:00,14.613,1550.0,,,,,
1397,07/15/19 13:00:00,14.613,1636.1,,,,,
1398,07/15/19 13:30:00,14.613,1022.6,,,,,
1399,07/15/19 14:00:00,14.613,1722.2,,,,,
1400,07/15/19 14:30:00,14.613,925.7,,,,,
1401,07/15/19 15:00:00,14.709,947.2,,,,,
1402,07/15/19 15:30:00,14.709,871.9,,,,,
1403,07/15/19 16:00:00,14.613,452.1,,,,,
1404,07/15/19 16:30:00,14.517,602.8,,,,,
1405,07/15/19 17:00:00,14.517,527.4,,,,,
1406,07/15/19 17:30:00,14.517,430.6,,,,,
1407,07/15/19 18:00:00,14.517,226.0,,,,,
1408,07/15/19 18:30:00,14.613,118.4,,,,,
1409,07/15/19 19:00:00,14.517,32.3,,,,,
1410,07/15/19 19:30:00,14.517,0.0,,,,,
1411,07/15/19 20:00:00,14.613,0.0,,,,,
1412,07/15/19 20:30:00,14.613,0.0,,,,,
1413,07/15/19 21:00:00,14.709,0.0,,,,,
1414,07/15/19 21:30:00,14.804,0.0,,,,,
1415,07/15/19 22:00:00,14.804,0.0,,,,,
1416,07/15/19 22:30:00,14.804,0.0,,,,,
1417,07/15/19 23:00:00,14.709,0.0,,,,,
1418,07/15/19 23:30:00,14.804,0.0,,,,,
1419,07/16/19 00:00:00,14.709,0.0,,,,,
1420,07/16/19 00:30:00,14.804,0.0,,,,,
1421,07/16/19 01:00:00,14.804,0.0,,,,,
1422,07/16/19 01:30:00,14.804,0.0,,,,,
1423,07/16/19 02:00:00,14.996,0.0,,,,,
1424,07/16/19 02:30:00,14.900,0.0,,,,,
1425,07/16/19 03:00:00,14.996,0.0,,,,,
1426,07/16/19 03:30:00,14.900,0.0,,,,,
1427,07/16/19 04:00:00,14.900,0.0,,,,,
1428,07/16/19 04:30:00,14.900,0.0,,,,,
1429,07/16/19 05:00:00,14.996,0.0,,,,,
1430,07/16/19 05:30:00,14.900,0.0,,,,,
1431,07/16/19 06:00:00,14.996,0.0,,,,,
1432,07/16/19 06:30:00,14.900,0.0,,,,,
1433,07/16/19 07:00:00,14.900,0.0,,,,,
1434,07/16/19 07:30:00,14.900,21.5,,,,,
1435,07/16/19 08:00:00,14.804,86.1,,,,,
1436,07/16/19 08:30:00,14.900,86.1,,,,,
1437,07/16/19 09:00:00,14.900,139.9,,,,,
1438,07/16/19 09:30:00,14.900,150.7,,,,,
1439,07/16/19 10:00:00,14.900,269.1,,,,,
1440,07/16/19 10:30:00,14.804,376.7,,,,,
1441,07/16/19 11:00:00,14.804,129.2,,,,,
1442,07/16/19 11:30:00,14.900,183.0,,,,,
1443,07/16/19 12:00:00,14.900,43.1,,,,,
1444,07/16/19 12:30:00,14.900,53.8,,,,,
1445,07/16/19 13:00:00,14.900,64.6,,,,,
1446,07/16/19 13:30:00,14.996,139.9,,,,,
1447,07/16/19 14:00:00,14.996,86.1,,,,,
1448,07/16/19 14:30:00,14.900,129.2,,,,,
1449,07/16/19 15:00:00,14.996,118.4,,,,,
1450,07/16/19 15:30:00,14.900,53.8,,,,,
1451,07/16/19 16:00:00,14.804,75.3,,,,,
1452,07/16/19 16:30:00,14.804,21.5,,,,,
1453,07/16/19 17:00:00,14.709,43.1,,,,,
1454,07/16/19 17:30:00,14.804,86.1,,,,,
1455,07/16/19 18:00:00,14.804,96.9,,,,,
1456,07/16/19 18:30:00,14.804,96.9,,,,,
1457,07/16/19 19:00:00,14.804,75.3,,,,,
1458,07/16/19 19:30:00,14.804,96.9,,,,,
1459,07/16/19 20:00:00,14.900,43.1,,,,,
1460,07/16/19 20:30:00,14.900,129.2,,,,,
1461,07/16/19 21:00:00,14.996,53.8,,,,,
1462,07/16/19 21:30:00,14.996,21.5,,,,,
1463,07/16/19 22:00:00,14.900,0.0,,,,,
1464,07/16/19 22:30:00,14.900,0.0,,,,,
1465,07/16/19 23:00:00,14.804,0.0,,,,,
1466,07/16/19 23:30:00,14.804,0.0,,,,,
