"Plot Title: 10517223"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: testT)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: testL)","Coupler Detached (LGR S/N: 10517223)","End Of File (LGR S/N: 10517223)"
1091,07/01/14 03:00:00,10.455,4822.3,,
1092,07/01/14 03:30:00,10.553,2669.5,,
1093,07/01/14 04:00:00,10.455,3616.7,,
1094,07/01/14 04:30:00,10.553,4650.0,,
1095,07/01/14 05:00:00,10.944,8611.2,,
1096,07/01/14 05:30:00,11.139,11022.3,,
1097,07/01/14 06:00:00,11.916,18600.1,,
1098,07/01/14 06:30:00,11.722,14466.8,,
1099,07/01/14 07:00:00,11.722,12400.1,,
1100,07/01/14 07:30:00,12.787,23422.4,,
1101,07/01/14 08:00:00,14.134,38578.0,,
1102,07/01/14 08:30:00,15.282,41333.6,,
1103,07/01/14 09:00:00,13.846,46844.8,,
1104,07/01/14 09:30:00,14.230,38578.0,,
1105,07/01/14 10:00:00,14.996,55111.5,,
1106,07/01/14 10:30:00,14.804,33066.9,,
1107,07/01/14 11:00:00,14.804,27555.7,,
1108,07/01/14 11:30:00,16.427,49600.3,,
1109,07/01/14 12:00:00,14.804,28933.5,,
1110,07/01/14 12:30:00,15.473,30311.3,,
1111,07/01/14 13:00:00,14.900,26178.0,,
1112,07/01/14 13:30:00,15.187,26178.0,,
1113,07/01/14 14:00:00,14.325,24800.2,,
1114,07/01/14 14:30:00,13.269,22044.6,,
1115,07/01/14 15:00:00,14.709,31689.1,,
1116,07/01/14 15:30:00,14.900,42711.4,,
1117,07/01/14 16:00:00,14.709,27555.7,,
1118,07/01/14 16:30:00,16.523,55111.5,,
1119,07/01/14 17:00:00,16.523,52355.9,,
1120,07/01/14 17:30:00,14.230,31689.1,,
1121,07/01/14 18:00:00,14.038,26178.0,,
1122,07/01/14 18:30:00,12.980,20666.8,,
1123,07/01/14 19:00:00,14.804,27555.7,,
1124,07/01/14 19:30:00,13.461,15155.7,,
1125,07/01/14 20:00:00,12.401,12400.1,,
1126,07/01/14 20:30:00,12.497,16533.4,,
1127,07/01/14 21:00:00,11.625,6200.0,,
1128,07/01/14 21:30:00,11.334,4822.3,,
1129,07/01/14 22:00:00,12.110,2238.9,,
1130,07/01/14 22:30:00,12.013,893.4,,
1131,07/01/14 23:00:00,11.528,559.7,,
1132,07/01/14 23:30:00,10.944,269.1,,
1133,07/02/14 00:00:00,10.846,75.3,,
1134,07/02/14 00:30:00,10.161,43.1,,
1135,07/02/14 01:00:00,9.965,32.3,,
1136,07/02/14 01:30:00,9.965,64.6,,
1137,07/02/14 02:00:00,10.161,86.1,,
1138,07/02/14 02:30:00,10.259,247.6,,
1139,07/02/14 03:00:00,10.357,409.0,,
1140,07/02/14 03:30:00,10.553,839.6,,
1141,07/02/14 04:00:00,10.846,1377.8,,
1142,07/02/14 04:30:00,10.455,1377.8,,
1143,07/02/14 05:00:00,10.553,1722.2,,
1144,07/02/14 05:30:00,10.553,2238.9,,
1145,07/02/14 06:00:00,10.748,4305.6,,
1146,07/02/14 06:30:00,10.944,4133.4,,
1147,07/02/14 07:00:00,11.139,7233.4,,
1148,07/02/14 07:30:00,11.236,5511.1,,
1149,07/02/14 08:00:00,12.207,16533.4,,
1150,07/02/14 08:30:00,11.625,11022.3,,
1151,07/02/14 09:00:00,11.625,17222.3,,
1152,07/02/14 09:30:00,14.134,39955.8,,
1153,07/02/14 10:00:00,17.950,63378.2,,
1154,07/02/14 10:30:00,18.331,46844.8,,
1155,07/02/14 11:00:00,20.138,88178.4,,
1156,07/02/14 11:30:00,20.710,99200.7,,
1157,07/02/14 12:00:00,21.760,165334.4,,
1158,07/02/14 12:30:00,15.282,46844.8,,
1159,07/02/14 13:00:00,12.110,60622.6,,
1160,07/02/14 13:30:00,19.377,253512.8,,
1161,07/02/14 14:00:00,18.806,176356.7,,
1162,07/02/14 14:30:00,15.187,60622.6,,
1163,07/02/14 15:00:00,16.903,121245.2,,
1164,07/02/14 15:30:00,13.846,49600.3,,
1165,07/02/14 16:00:00,12.594,57867.0,,
1166,07/02/14 16:30:00,10.063,22044.6,,
1167,07/02/14 17:00:00,10.357,33066.9,,
1168,07/02/14 17:30:00,9.965,17222.3,,
1169,07/02/14 18:00:00,9.472,18600.1,,
1170,07/02/14 18:30:00,9.669,24800.2,,
1171,07/02/14 19:00:00,12.110,44089.2,,
1172,07/02/14 19:30:00,12.110,38578.0,,
1173,07/02/14 20:00:00,16.332,26178.0,,
1174,07/02/14 20:30:00,11.819,13089.0,,
1175,07/02/14 21:00:00,11.041,4477.8,,
1176,07/02/14 21:30:00,11.334,14466.8,,
1177,07/02/14 22:00:00,14.517,21355.7,,
1178,07/02/14 22:30:00,10.553,2927.8,,
1179,07/02/14 23:00:00,9.669,1377.8,,
1180,07/02/14 23:30:00,9.373,925.7,,
1181,07/03/14 00:00:00,8.779,635.1,,
1182,07/03/14 00:30:00,7.983,398.3,,
1183,07/03/14 01:00:00,8.182,344.4,,
1184,07/03/14 01:30:00,8.481,333.7,,
1185,07/03/14 02:00:00,7.682,441.3,,
1186,07/03/14 02:30:00,7.079,527.4,,
1187,07/03/14 03:00:00,7.280,828.8,,
1188,07/03/14 03:30:00,6.674,1216.3,,
1189,07/03/14 04:00:00,7.882,2325.0,,
1190,07/03/14 04:30:00,8.779,3272.2,,
1191,07/03/14 05:00:00,8.680,2755.6,,
1192,07/03/14 05:30:00,8.978,6200.0,,
1193,07/03/14 06:00:00,9.866,12400.1,,
1194,07/03/14 06:30:00,10.259,15844.5,,
1195,07/03/14 07:00:00,12.013,34444.7,,
1196,07/03/14 07:30:00,12.110,26178.0,,
1197,07/03/14 08:00:00,12.207,18600.1,,
1198,07/03/14 08:30:00,11.722,22044.6,,
1199,07/03/14 09:00:00,10.455,18600.1,,
1200,07/03/14 09:30:00,10.161,22044.6,,
1201,07/03/14 10:00:00,9.866,11022.3,,
1202,07/03/14 10:30:00,10.455,22044.6,,
1203,07/03/14 11:00:00,9.866,11022.3,,
1204,07/03/14 11:30:00,10.259,19977.9,,
1205,07/03/14 12:00:00,10.357,13089.0,,
1206,07/03/14 12:30:00,11.041,21355.7,,
1207,07/03/14 13:00:00,11.916,33066.9,,
1208,07/03/14 13:30:00,11.041,15844.5,,
1209,07/03/14 14:00:00,10.846,11711.2,,
1210,07/03/14 14:30:00,10.651,11022.3,,
1211,07/03/14 15:00:00,10.846,14466.8,,
1212,07/03/14 15:30:00,12.207,33066.9,,
1213,07/03/14 16:00:00,11.916,22044.6,,
1214,07/03/14 16:30:00,10.846,5511.1,,
1215,07/03/14 17:00:00,10.259,12400.1,,
1216,07/03/14 17:30:00,9.866,8611.2,,
1217,07/03/14 18:00:00,10.651,22044.6,,
1218,07/03/14 18:30:00,10.651,23422.4,,
1219,07/03/14 19:00:00,10.161,13777.9,,
1220,07/03/14 19:30:00,9.275,2755.6,,
1221,07/03/14 20:00:00,9.077,1980.6,,
1222,07/03/14 20:30:00,9.275,1550.0,,
1223,07/03/14 21:00:00,9.373,1001.0,,
1224,07/03/14 21:30:00,9.077,1259.4,,
1225,07/03/14 22:00:00,9.373,828.8,,
1226,07/03/14 22:30:00,9.176,75.3,,
1227,07/03/14 23:00:00,8.978,53.8,,
1228,07/03/14 23:30:00,9.176,86.1,,
1229,07/04/14 00:00:00,8.978,53.8,,
1230,07/04/14 00:30:00,9.077,43.1,,
1231,07/04/14 01:00:00,8.879,43.1,,
1232,07/04/14 01:30:00,8.978,53.8,,
1233,07/04/14 02:00:00,8.879,150.7,,
1234,07/04/14 02:30:00,8.779,204.5,,
1235,07/04/14 03:00:00,8.879,559.7,,
1236,07/04/14 03:30:00,8.879,1377.8,,
1237,07/04/14 04:00:00,8.581,1722.2,,
1238,07/04/14 04:30:00,8.879,1980.6,,
1239,07/04/14 05:00:00,8.879,2755.6,,
1240,07/04/14 05:30:00,8.779,2927.8,,
1241,07/04/14 06:00:00,9.176,8266.7,,
1242,07/04/14 06:30:00,9.472,15155.7,,
1243,07/04/14 07:00:00,9.275,10677.8,,
1244,07/04/14 07:30:00,9.275,10333.4,,
1245,07/04/14 08:00:00,9.275,10333.4,,
1246,07/04/14 08:30:00,9.472,16533.4,,
1247,07/04/14 09:00:00,9.669,17911.2,,
1248,07/04/14 09:30:00,9.571,16533.4,,
1249,07/04/14 10:00:00,9.768,23422.4,,
1250,07/04/14 10:30:00,9.176,8266.7,,
1251,07/04/14 11:00:00,9.866,22044.6,,
1252,07/04/14 11:30:00,10.063,26178.0,,
1253,07/04/14 12:00:00,9.965,20666.8,,
1254,07/04/14 12:30:00,10.748,46844.8,,
1255,07/04/14 13:00:00,10.161,13089.0,,
1256,07/04/14 13:30:00,10.553,33066.9,,
1257,07/04/14 14:00:00,12.787,35822.5,,
1258,07/04/14 14:30:00,15.091,74400.5,,
1259,07/04/14 15:00:00,12.401,33066.9,,
1260,07/04/14 15:30:00,11.819,22044.6,,
1261,07/04/14 16:00:00,11.041,23422.4,,
1262,07/04/14 16:30:00,10.161,8611.2,,
1263,07/04/14 17:00:00,10.553,15155.7,,
1264,07/04/14 17:30:00,10.259,9300.1,,
1265,07/04/14 18:00:00,10.651,14466.8,,
1266,07/04/14 18:30:00,10.063,9300.1,,
1267,07/04/14 19:00:00,9.176,3272.2,,
1268,07/04/14 19:30:00,9.571,8611.2,,
1269,07/04/14 20:00:00,8.680,1980.6,,
1270,07/04/14 20:30:00,8.779,3272.2,,
1271,07/04/14 21:00:00,8.481,2325.0,,
1272,07/04/14 21:30:00,8.680,2238.9,,
1273,07/04/14 22:00:00,8.581,1636.1,,
1274,07/04/14 22:30:00,8.282,1173.3,,
1275,07/04/14 23:00:00,8.282,667.4,,
1276,07/04/14 23:30:00,7.983,53.8,,
1277,07/05/14 00:00:00,7.782,43.1,,
1278,07/05/14 00:30:00,7.782,21.5,,
1279,07/05/14 01:00:00,7.481,0.0,,
1280,07/05/14 01:30:00,7.179,0.0,,
1281,07/05/14 02:00:00,7.280,0.0,,
1282,07/05/14 02:30:00,7.179,139.9,,
1283,07/05/14 03:00:00,7.079,452.1,,
1284,07/05/14 03:30:00,7.079,936.5,,
1285,07/05/14 04:00:00,6.877,1076.4,,
1286,07/05/14 04:30:00,6.775,1377.8,,
1287,07/05/14 05:00:00,6.674,2669.5,,
1288,07/05/14 05:30:00,6.877,3272.2,,
1289,07/05/14 06:00:00,6.674,4305.6,,
1290,07/05/14 06:30:00,7.079,3444.5,,
1291,07/05/14 07:00:00,6.471,2497.2,,
1292,07/05/14 07:30:00,6.370,1550.0,,
1293,07/05/14 08:00:00,5.655,5338.9,,
1294,07/05/14 08:30:00,6.166,1636.1,,
1295,07/05/14 09:00:00,6.573,6200.0,,
1296,07/05/14 09:30:00,7.280,20666.8,,
1297,07/05/14 10:00:00,9.866,74400.5,,
1298,07/05/14 10:30:00,8.481,28933.5,,
1299,07/05/14 11:00:00,7.983,38578.0,,
1300,07/05/14 11:30:00,7.983,24800.2,,
1301,07/05/14 12:00:00,7.280,15844.5,,
1302,07/05/14 12:30:00,7.179,11711.2,,
1303,07/05/14 13:00:00,6.775,4305.6,,
1304,07/05/14 13:30:00,7.782,4133.4,,
1305,07/05/14 14:00:00,7.882,4133.4,,
1306,07/05/14 14:30:00,8.082,4305.6,,
1307,07/05/14 15:00:00,8.082,5166.7,,
1308,07/05/14 15:30:00,8.581,13089.0,,
1309,07/05/14 16:00:00,8.481,14466.8,,
1310,07/05/14 16:30:00,8.282,10677.8,,
1311,07/05/14 17:00:00,8.382,12400.1,,
1312,07/05/14 17:30:00,8.382,11022.3,,
1313,07/05/14 18:00:00,8.581,11022.3,,
1314,07/05/14 18:30:00,8.481,10333.4,,
1315,07/05/14 19:00:00,8.581,9300.1,,
1316,07/05/14 19:30:00,8.978,18600.1,,
1317,07/05/14 20:00:00,8.382,6544.5,,
1318,07/05/14 20:30:00,8.581,3961.1,,
1319,07/05/14 21:00:00,8.282,2755.6,,
1320,07/05/14 21:30:00,8.481,7233.4,,
1321,07/05/14 22:00:00,8.182,3444.5,,
1322,07/05/14 22:30:00,7.782,2238.9,,
1323,07/05/14 23:00:00,7.682,850.4,,
1324,07/05/14 23:30:00,7.582,419.8,,
1325,07/06/14 00:00:00,7.582,430.6,,
1326,07/06/14 00:30:00,7.481,366.0,,
1327,07/06/14 01:00:00,7.179,333.7,,
1328,07/06/14 01:30:00,7.179,279.9,,
1329,07/06/14 02:00:00,5.450,376.7,,
1330,07/06/14 02:30:00,5.860,516.7,,
1331,07/06/14 03:00:00,6.166,699.7,,
1332,07/06/14 03:30:00,7.983,1636.1,,
1333,07/06/14 04:00:00,7.179,2066.7,,
1334,07/06/14 04:30:00,7.582,3100.0,,
1335,07/06/14 05:00:00,7.782,2411.1,,
1336,07/06/14 05:30:00,7.882,4650.0,,
1337,07/06/14 06:00:00,8.082,9300.1,,
1338,07/06/14 06:30:00,8.282,8266.7,,
1339,07/06/14 07:00:00,8.182,8266.7,,
1340,07/06/14 07:30:00,8.680,9300.1,,
1341,07/06/14 08:00:00,8.282,6544.5,,
1342,07/06/14 08:30:00,8.779,12400.1,,
1343,07/06/14 09:00:00,9.373,20666.8,,
1344,07/06/14 09:30:00,8.779,19289.0,,
1345,07/06/14 10:00:00,8.382,9644.5,,
1346,07/06/14 10:30:00,8.581,16533.4,,
1347,07/06/14 11:00:00,8.978,14466.8,,
1348,07/06/14 11:30:00,10.161,28933.5,,
1349,07/06/14 12:00:00,10.357,39955.8,,
1350,07/06/14 12:30:00,12.013,60622.6,,
1351,07/06/14 13:00:00,13.173,66133.8,,
1352,07/06/14 13:30:00,13.365,49600.3,,
1353,07/06/14 14:00:00,11.916,30311.3,,
1354,07/06/14 14:30:00,12.207,42711.4,,
1355,07/06/14 15:00:00,10.651,16533.4,,
1356,07/06/14 15:30:00,11.139,44089.2,,
1357,07/06/14 16:00:00,14.325,85422.8,,
1358,07/06/14 16:30:00,16.713,88178.4,,
1359,07/06/14 17:00:00,10.063,20666.8,,
1360,07/06/14 17:30:00,14.038,79911.6,,
1361,07/06/14 18:00:00,20.043,187379.0,,
1362,07/06/14 18:30:00,9.472,11022.3,,
1363,07/06/14 19:00:00,9.275,10677.8,,
1364,07/06/14 19:30:00,11.041,19977.9,,
1365,07/06/14 20:00:00,9.669,6544.5,,
1366,07/06/14 20:30:00,9.373,8611.2,,
1367,07/06/14 21:00:00,8.779,2927.8,,
1368,07/06/14 21:30:00,8.581,2927.8,,
1369,07/06/14 22:00:00,8.481,1636.1,,
1370,07/06/14 22:30:00,8.382,958.0,,
1371,07/06/14 23:00:00,8.382,1636.1,,
1372,07/06/14 23:30:00,8.481,936.5,,
1373,07/07/14 00:00:00,8.082,301.4,,
1374,07/07/14 00:30:00,8.382,118.4,,
1375,07/07/14 01:00:00,8.182,258.3,,
1376,07/07/14 01:30:00,8.082,505.9,,
1377,07/07/14 02:00:00,8.282,785.8,,
1378,07/07/14 02:30:00,8.082,990.3,,
1379,07/07/14 03:00:00,8.082,914.9,,
1380,07/07/14 03:30:00,8.382,979.5,,
1381,07/07/14 04:00:00,9.768,8266.7,,
1382,07/07/14 04:30:00,10.063,4477.8,,
1383,07/07/14 05:00:00,13.942,44089.2,,
1384,07/07/14 05:30:00,10.161,10677.8,,
1385,07/07/14 06:00:00,10.063,11711.2,,
1386,07/07/14 06:30:00,10.063,5511.1,,
1387,07/07/14 07:00:00,10.063,14466.8,,
1388,07/07/14 07:30:00,11.625,20666.8,,
1389,07/07/14 08:00:00,11.528,12400.1,,
1390,07/07/14 08:30:00,12.980,23422.4,,
1391,07/07/14 09:00:00,14.613,38578.0,,
1392,07/07/14 09:30:00,17.855,52355.9,,
1393,07/07/14 10:00:00,13.558,74400.5,,
1394,07/07/14 10:30:00,22.046,38578.0,,
1395,07/07/14 11:00:00,16.427,38578.0,,
1396,07/07/14 11:30:00,26.488,170845.6,,
1397,07/07/14 12:00:00,21.760,74400.5,,
1398,07/07/14 12:30:00,21.760,66133.8,,
1399,07/07/14 13:00:00,18.521,57867.0,,
1400,07/07/14 13:30:00,18.331,49600.3,,
1401,07/07/14 14:00:00,15.664,34444.7,,
1402,07/07/14 14:30:00,13.558,20666.8,,
1403,07/07/14 15:00:00,12.980,34444.7,,
1404,07/07/14 15:30:00,17.284,24800.2,,
1405,07/07/14 16:00:00,16.237,42711.4,,
1406,07/07/14 16:30:00,14.134,21355.7,,
1407,07/07/14 17:00:00,16.141,42711.4,,
1408,07/07/14 17:30:00,11.139,3444.5,,
1409,07/07/14 18:00:00,12.013,9644.5,,
1410,07/07/14 18:30:00,11.722,13777.9,,
1411,07/07/14 19:00:00,11.139,4133.4,,
1412,07/07/14 19:30:00,10.357,1808.3,,
1413,07/07/14 20:00:00,9.571,2669.5,,
1414,07/07/14 20:30:00,10.259,3961.1,,
1415,07/07/14 21:00:00,10.455,3272.2,,
1416,07/07/14 21:30:00,10.455,2238.9,,
1417,07/07/14 22:00:00,10.357,1550.0,,
1418,07/07/14 22:30:00,9.275,1377.8,,
1419,07/07/14 23:00:00,8.978,645.8,,
1420,07/07/14 23:30:00,8.779,290.6,,
1421,07/08/14 00:00:00,8.680,161.5,,
1422,07/08/14 00:30:00,8.382,107.6,,
1423,07/08/14 01:00:00,8.282,10.8,,
1424,07/08/14 01:30:00,8.182,32.3,,
1425,07/08/14 02:00:00,8.082,75.3,,
1426,07/08/14 02:30:00,7.983,53.8,,
1427,07/08/14 03:00:00,7.782,193.8,,
1428,07/08/14 03:30:00,7.882,667.4,,
1429,07/08/14 04:00:00,7.882,1550.0,,
1430,07/08/14 04:30:00,8.182,2755.6,,
1431,07/08/14 05:00:00,8.680,8611.2,,
1432,07/08/14 05:30:00,8.879,10333.4,,
1433,07/08/14 06:00:00,9.077,10333.4,,
1434,07/08/14 06:30:00,9.275,8611.2,,
1435,07/08/14 07:00:00,10.063,16533.4,,
1436,07/08/14 07:30:00,10.063,15844.5,,
1437,07/08/14 08:00:00,10.455,21355.7,,
1438,07/08/14 08:30:00,11.236,30311.3,,
1439,07/08/14 09:00:00,12.980,39955.8,,
1440,07/08/14 09:30:00,13.654,46844.8,,
1441,07/08/14 10:00:00,14.613,52355.9,,
1442,07/08/14 10:30:00,14.996,60622.6,,
1443,07/08/14 11:00:00,18.426,93689.5,,
1444,07/08/14 11:30:00,17.570,60622.6,,
1445,07/08/14 12:00:00,13.558,42711.4,,
1446,07/08/14 12:30:00,16.903,63378.2,,
1447,07/08/14 13:00:00,24.738,154312.1,,
1448,07/08/14 13:30:00,15.760,42711.4,,
1449,07/08/14 14:00:00,21.282,99200.7,,
1450,07/08/14 14:30:00,19.377,88178.4,,
1451,07/08/14 15:00:00,19.282,30311.3,,
1452,07/08/14 15:30:00,14.804,37200.2,,
1453,07/08/14 16:00:00,21.760,79911.6,,
1454,07/08/14 16:30:00,19.282,104711.8,,
1455,07/08/14 17:00:00,17.760,55111.5,,
1456,07/08/14 17:30:00,16.523,38578.0,,
1457,07/08/14 18:00:00,15.760,31689.1,,
1458,07/08/14 18:30:00,13.654,18600.1,,
1459,07/08/14 19:00:00,13.750,22044.6,,
1460,07/08/14 19:30:00,15.760,31689.1,,
1461,07/08/14 20:00:00,13.846,24800.2,,
1462,07/08/14 20:30:00,12.980,10677.8,,
1463,07/08/14 21:00:00,12.594,10677.8,,
1464,07/08/14 21:30:00,12.883,14466.8,,
1465,07/08/14 22:00:00,12.207,10677.8,,
1466,07/08/14 22:30:00,11.041,3272.2,,
1467,07/08/14 23:00:00,10.553,1550.0,,
1468,07/08/14 23:30:00,9.965,796.5,,
1469,07/09/14 00:00:00,8.879,710.4,,
1470,07/09/14 00:30:00,9.571,549.0,,
1471,07/09/14 01:00:00,10.161,344.4,,
1472,07/09/14 01:30:00,8.680,322.9,,
1473,07/09/14 02:00:00,8.382,409.0,,
1474,07/09/14 02:30:00,7.882,527.4,,
1475,07/09/14 03:00:00,7.079,1722.2,,
1476,07/09/14 03:30:00,8.978,5511.1,,
1477,07/09/14 04:00:00,9.866,8266.7,,
1478,07/09/14 04:30:00,14.709,19977.9,,
1479,07/09/14 05:00:00,11.625,9300.1,,
1480,07/09/14 05:30:00,11.139,12400.1,,
1481,07/09/14 06:00:00,13.846,11022.3,,
1482,07/09/14 06:30:00,15.569,18600.1,,
1483,07/09/14 07:00:00,18.711,22044.6,,
1484,07/09/14 07:30:00,19.472,31689.1,,
1485,07/09/14 08:00:00,23.100,41333.6,,
1486,07/09/14 08:30:00,24.641,57867.0,,
1487,07/09/14 09:00:00,25.610,71644.9,,
1488,07/09/14 09:30:00,26.781,88178.4,,
1489,07/09/14 10:00:00,28.555,115734.1,,
1490,07/09/14 10:30:00,33.953,154312.1,,
1491,07/09/14 11:00:00,34.268,165334.4,,
1492,07/09/14 11:30:00,25.028,71644.9,,
1493,07/09/14 12:00:00,33.535,74400.5,,
1494,07/09/14 12:30:00,29.953,99200.7,,
1495,07/09/14 13:00:00,28.555,99200.7,,
1496,07/09/14 13:30:00,45.452,242490.5,,
1497,07/09/14 14:00:00,44.580,187379.0,,
1498,07/09/14 14:30:00,27.272,52355.9,,
1499,07/09/14 15:00:00,26.488,82667.2,,
1500,07/09/14 15:30:00,22.525,198401.3,,
1501,07/09/14 16:00:00,27.567,176356.7,,
1502,07/09/14 16:30:00,25.708,110223.0,,
1503,07/09/14 17:00:00,23.869,79911.6,,
1504,07/09/14 17:30:00,18.996,88178.4,,
1505,07/09/14 18:00:00,17.855,42711.4,,
1506,07/09/14 18:30:00,17.855,28933.5,,
1507,07/09/14 19:00:00,17.950,37200.2,,
1508,07/09/14 19:30:00,14.613,10677.8,,
1509,07/09/14 20:00:00,14.996,6544.5,,
1510,07/09/14 20:30:00,13.750,6200.0,,
1511,07/09/14 21:00:00,14.325,4477.8,,
1512,07/09/14 21:30:00,15.282,4650.0,,
1513,07/09/14 22:00:00,11.916,2238.9,,
1514,07/09/14 22:30:00,10.846,1636.1,,
1515,07/09/14 23:00:00,10.063,1087.2,,
1516,07/09/14 23:30:00,9.373,731.9,,
1517,07/10/14 00:00:00,10.748,484.4,,
1518,07/10/14 00:30:00,10.651,290.6,,
1519,07/10/14 01:00:00,10.651,226.0,,
1520,07/10/14 01:30:00,10.651,269.1,,
1521,07/10/14 02:00:00,10.259,387.5,,
1522,07/10/14 02:30:00,10.357,624.3,,
1523,07/10/14 03:00:00,10.357,699.7,,
1524,07/10/14 03:30:00,9.768,1377.8,,
1525,07/10/14 04:00:00,10.553,1808.3,,
1526,07/10/14 04:30:00,10.944,5511.1,,
1527,07/10/14 05:00:00,13.269,13089.0,,
1528,07/10/14 05:30:00,14.709,15155.7,,
1529,07/10/14 06:00:00,12.497,11711.2,,
1530,07/10/14 06:30:00,12.497,15155.7,,
1531,07/10/14 07:00:00,12.690,17911.2,,
1532,07/10/14 07:30:00,12.110,23422.4,,
1533,07/10/14 08:00:00,12.304,24800.2,,
1534,07/10/14 08:30:00,12.497,30311.3,,
1535,07/10/14 09:00:00,13.269,38578.0,,
1536,07/10/14 09:30:00,13.365,46844.8,,
1537,07/10/14 10:00:00,14.325,52355.9,,
1538,07/10/14 10:30:00,14.134,44089.2,,
1539,07/10/14 11:00:00,15.091,52355.9,,
1540,07/10/14 11:30:00,16.713,49600.3,,
1541,07/10/14 12:00:00,17.284,57867.0,,
1542,07/10/14 12:30:00,21.760,220445.9,,
1543,07/10/14 13:00:00,26.000,220445.9,,
1544,07/10/14 13:30:00,26.097,198401.3,,
1545,07/10/14 14:00:00,25.319,187379.0,,
1546,07/10/14 14:30:00,26.488,165334.4,,
1547,07/10/14 15:00:00,25.610,71644.9,,
1548,07/10/14 15:30:00,18.426,33066.9,,
1549,07/10/14 16:00:00,31.166,154312.1,,
1550,07/10/14 16:30:00,26.977,71644.9,,
1551,07/10/14 17:00:00,32.291,187379.0,,
1552,07/10/14 17:30:00,18.901,46844.8,,
1553,07/10/14 18:00:00,20.710,49600.3,,
1554,07/10/14 18:30:00,21.473,104711.8,,
1555,07/10/14 19:00:00,17.094,28933.5,,
1556,07/10/14 19:30:00,14.900,19977.9,,
1557,07/10/14 20:00:00,16.903,34444.7,,
1558,07/10/14 20:30:00,14.421,12400.1,,
1559,07/10/14 21:00:00,13.750,8266.7,,
1560,07/10/14 21:30:00,13.558,7233.4,,
1561,07/10/14 22:00:00,12.980,3961.1,,
1562,07/10/14 22:30:00,12.690,2066.7,,
1563,07/10/14 23:00:00,12.594,742.7,,
1564,07/10/14 23:30:00,11.139,96.9,,
1565,07/11/14 00:00:00,10.455,21.5,,
1566,07/11/14 00:30:00,10.846,0.0,,
1567,07/11/14 01:00:00,10.846,10.8,,
1568,07/11/14 01:30:00,11.139,0.0,,
1569,07/11/14 02:00:00,10.944,21.5,,
1570,07/11/14 02:30:00,10.748,64.6,,
1571,07/11/14 03:00:00,10.846,32.3,,
1572,07/11/14 03:30:00,10.357,247.6,,
1573,07/11/14 04:00:00,10.259,398.3,,
1574,07/11/14 04:30:00,10.259,516.7,,
1575,07/11/14 05:00:00,10.553,1636.1,,
1576,07/11/14 05:30:00,10.944,4650.0,,
1577,07/11/14 06:00:00,11.236,8266.7,,
1578,07/11/14 06:30:00,11.819,11022.3,,
1579,07/11/14 07:00:00,11.528,6200.0,,
1580,07/11/14 07:30:00,11.139,6200.0,,
1581,07/11/14 08:00:00,11.431,14466.8,,
1582,07/11/14 08:30:00,11.916,18600.1,,
1583,07/11/14 09:00:00,13.750,38578.0,,
1584,07/11/14 09:30:00,12.883,30311.3,,
1585,07/11/14 10:00:00,12.980,16533.4,,
1586,07/11/14 10:30:00,12.787,10333.4,,
1587,07/11/14 11:00:00,13.269,18600.1,,
1588,07/11/14 11:30:00,13.173,17222.3,,
1589,07/11/14 12:00:00,12.980,11711.2,,
1590,07/11/14 12:30:00,13.269,17911.2,,
1591,07/11/14 13:00:00,12.594,13089.0,,
1592,07/11/14 13:30:00,13.173,27555.7,,
1593,07/11/14 14:00:00,13.558,26178.0,,
1594,07/11/14 14:30:00,16.713,63378.2,,
1595,07/11/14 15:00:00,18.996,35822.5,,
1596,07/11/14 15:30:00,23.004,93689.5,,
1597,07/11/14 16:00:00,24.641,110223.0,,
1598,07/11/14 16:30:00,24.738,165334.4,,
1599,07/11/14 17:00:00,22.908,176356.7,,
1600,07/11/14 17:30:00,20.901,115734.1,,
1601,07/11/14 18:00:00,20.519,34444.7,,
1602,07/11/14 18:30:00,20.710,35822.5,,
1603,07/11/14 19:00:00,20.138,137778.7,,
1604,07/11/14 19:30:00,16.808,20666.8,,
1605,07/11/14 20:00:00,19.092,93689.5,,
1606,07/11/14 20:30:00,19.662,37200.2,,
1607,07/11/14 21:00:00,18.140,24800.2,,
1608,07/11/14 21:30:00,16.999,18600.1,,
1609,07/11/14 22:00:00,13.750,6200.0,,
1610,07/11/14 22:30:00,13.173,5166.7,,
1611,07/11/14 23:00:00,11.528,904.2,,
1612,07/11/14 23:30:00,11.139,441.3,,
1613,07/12/14 00:00:00,11.236,269.1,,
1614,07/12/14 00:30:00,11.139,183.0,,
1615,07/12/14 01:00:00,10.944,86.1,,
1616,07/12/14 01:30:00,10.748,107.6,,
1617,07/12/14 02:00:00,10.553,215.3,,
1618,07/12/14 02:30:00,10.944,226.0,,
1619,07/12/14 03:00:00,11.041,452.1,,
1620,07/12/14 03:30:00,10.944,495.1,,
1621,07/12/14 04:00:00,10.944,753.5,,
1622,07/12/14 04:30:00,10.944,2411.1,,
1623,07/12/14 05:00:00,11.236,4650.0,,
1624,07/12/14 05:30:00,11.625,9644.5,,
1625,07/12/14 06:00:00,12.110,12400.1,,
1626,07/12/14 06:30:00,12.594,16533.4,,
