"Plot Title: E2 pelagic"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)","Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)","Good Battery (LGR S/N: 10349970)","Coupler Attached (LGR S/N: 10349970)","Coupler Detached (LGR S/N: 10349970)","Host Connected (LGR S/N: 10349970)","Stopped (LGR S/N: 10349970)","End Of File (LGR S/N: 10349970)"
931,08/16/20 21:00:00,12.110,172.2,,,,,,
932,08/16/20 21:30:00,12.013,43.1,,,,,,
933,08/16/20 22:00:00,11.819,0.0,,,,,,
934,08/16/20 22:30:00,11.819,0.0,,,,,,
935,08/16/20 23:00:00,12.110,0.0,,,,,,
936,08/16/20 23:30:00,12.594,0.0,,,,,,
937,08/17/20 00:00:00,12.497,0.0,,,,,,
938,08/17/20 00:30:00,12.401,0.0,,,,,,
939,08/17/20 01:00:00,12.304,0.0,,,,,,
940,08/17/20 01:30:00,12.110,0.0,,,,,,
941,08/17/20 02:00:00,12.207,0.0,,,,,,
942,08/17/20 02:30:00,12.110,0.0,,,,,,
943,08/17/20 03:00:00,12.013,0.0,,,,,,
944,08/17/20 03:30:00,11.916,0.0,,,,,,
945,08/17/20 04:00:00,11.916,0.0,,,,,,
946,08/17/20 04:30:00,11.916,0.0,,,,,,
947,08/17/20 05:00:00,11.916,86.1,,,,,,
948,08/17/20 05:30:00,11.819,247.6,,,,,,
949,08/17/20 06:00:00,11.819,430.6,,,,,,
950,08/17/20 06:30:00,11.819,742.7,,,,,,
951,08/17/20 07:00:00,11.916,796.5,,,,,,
952,08/17/20 07:30:00,11.916,1259.4,,,,,,
953,08/17/20 08:00:00,11.916,1550.0,,,,,,
954,08/17/20 08:30:00,11.916,1722.2,,,,,,
955,08/17/20 09:00:00,12.013,1636.1,,,,,,
956,08/17/20 09:30:00,12.207,1550.0,,,,,,
957,08/17/20 10:00:00,12.304,3961.1,,,,,,
958,08/17/20 10:30:00,12.304,3961.1,,,,,,
959,08/17/20 11:00:00,12.304,5511.1,,,,,,
960,08/17/20 11:30:00,12.497,5166.7,,,,,,
961,08/17/20 12:00:00,12.594,6200.0,,,,,,
962,08/17/20 12:30:00,12.497,7577.8,,,,,,
963,08/17/20 13:00:00,12.594,5511.1,,,,,,
964,08/17/20 13:30:00,12.594,7233.4,,,,,,
965,08/17/20 14:00:00,12.497,3788.9,,,,,,
966,08/17/20 14:30:00,12.497,2755.6,,,,,,
967,08/17/20 15:00:00,13.269,4133.4,,,,,,
968,08/17/20 15:30:00,13.076,3272.2,,,,,,
969,08/17/20 16:00:00,13.076,2927.8,,,,,,
970,08/17/20 16:30:00,13.269,2411.1,,,,,,
971,08/17/20 17:00:00,13.269,2411.1,,,,,,
972,08/17/20 17:30:00,13.269,4133.4,,,,,,
973,08/17/20 18:00:00,13.461,4133.4,,,,,,
974,08/17/20 18:30:00,13.173,2927.8,,,,,,
975,08/17/20 19:00:00,13.076,3616.7,,,,,,
976,08/17/20 19:30:00,12.787,2066.7,,,,,,
977,08/17/20 20:00:00,12.690,871.9,,,,,,
978,08/17/20 20:30:00,12.594,376.7,,,,,,
979,08/17/20 21:00:00,12.497,172.2,,,,,,
980,08/17/20 21:30:00,12.207,43.1,,,,,,
981,08/17/20 22:00:00,12.110,0.0,,,,,,
982,08/17/20 22:30:00,12.110,0.0,,,,,,
983,08/17/20 23:00:00,12.207,0.0,,,,,,
984,08/17/20 23:30:00,12.401,0.0,,,,,,
985,08/18/20 00:00:00,12.497,0.0,,,,,,
986,08/18/20 00:30:00,12.594,0.0,,,,,,
987,08/18/20 01:00:00,12.594,0.0,,,,,,
988,08/18/20 01:30:00,12.594,0.0,,,,,,
989,08/18/20 02:00:00,12.690,0.0,,,,,,
990,08/18/20 02:30:00,12.690,0.0,,,,,,
991,08/18/20 03:00:00,12.787,0.0,,,,,,
992,08/18/20 03:30:00,12.883,0.0,,,,,,
993,08/18/20 04:00:00,12.980,0.0,,,,,,
994,08/18/20 04:30:00,12.980,0.0,,,,,,
995,08/18/20 05:00:00,13.076,43.1,,,,,,
996,08/18/20 05:30:00,13.076,129.2,,,,,,
997,08/18/20 06:00:00,13.076,290.6,,,,,,
998,08/18/20 06:30:00,13.173,527.4,,,,,,
999,08/18/20 07:00:00,13.173,688.9,,,,,,
1000,08/18/20 07:30:00,13.076,1980.6,,,,,,
1001,08/18/20 08:00:00,13.076,1205.6,,,,,,
1002,08/18/20 08:30:00,12.980,1636.1,,,,,,
1003,08/18/20 09:00:00,12.883,1722.2,,,,,,
1004,08/18/20 09:30:00,12.787,1151.7,,,,,,
1005,08/18/20 10:00:00,12.690,2927.8,,,,,,
1006,08/18/20 10:30:00,12.690,4477.8,,,,,,
1007,08/18/20 11:00:00,12.883,10677.8,,,,,,
1008,08/18/20 11:30:00,13.076,7233.4,,,,,,
1009,08/18/20 12:00:00,13.173,4822.3,,,,,,
1010,08/18/20 12:30:00,13.461,5166.7,,,,,,
1011,08/18/20 13:00:00,13.654,12400.1,,,,,,
1012,08/18/20 13:30:00,13.558,9300.1,,,,,,
1013,08/18/20 14:00:00,13.269,3788.9,,,,,,
1014,08/18/20 14:30:00,13.076,4305.6,,,,,,
1015,08/18/20 15:00:00,13.076,3444.5,,,,,,
1016,08/18/20 15:30:00,13.076,2325.0,,,,,,
1017,08/18/20 16:00:00,12.980,1722.2,,,,,,
1018,08/18/20 16:30:00,12.980,1151.7,,,,,,
1019,08/18/20 17:00:00,12.883,1011.8,,,,,,
1020,08/18/20 17:30:00,12.690,613.5,,,,,,
1021,08/18/20 18:00:00,12.787,979.5,,,,,,
1022,08/18/20 18:30:00,12.690,366.0,,,,,,
1023,08/18/20 19:00:00,12.690,269.1,,,,,,
1024,08/18/20 19:30:00,12.690,215.3,,,,,,
1025,08/18/20 20:00:00,12.690,193.8,,,,,,
1026,08/18/20 20:30:00,12.690,118.4,,,,,,
1027,08/18/20 21:00:00,12.690,10.8,,,,,,
1028,08/18/20 21:30:00,12.690,0.0,,,,,,
1029,08/18/20 22:00:00,12.594,0.0,,,,,,
1030,08/18/20 22:30:00,12.594,0.0,,,,,,
1031,08/18/20 23:00:00,12.594,0.0,,,,,,
1032,08/18/20 23:30:00,12.594,0.0,,,,,,
1033,08/19/20 00:00:00,12.594,0.0,,,,,,
1034,08/19/20 00:30:00,12.497,0.0,,,,,,
1035,08/19/20 01:00:00,12.497,0.0,,,,,,
1036,08/19/20 01:30:00,12.497,0.0,,,,,,
1037,08/19/20 02:00:00,12.401,0.0,,,,,,
1038,08/19/20 02:30:00,12.401,0.0,,,,,,
1039,08/19/20 03:00:00,12.304,0.0,,,,,,
1040,08/19/20 03:30:00,12.304,0.0,,,,,,
1041,08/19/20 04:00:00,12.304,0.0,,,,,,
1042,08/19/20 04:30:00,12.207,0.0,,,,,,
1043,08/19/20 05:00:00,12.110,64.6,,,,,,
1044,08/19/20 05:30:00,12.110,247.6,,,,,,
1045,08/19/20 06:00:00,12.013,398.3,,,,,,
1046,08/19/20 06:30:00,12.110,1022.6,,,,,,
1047,08/19/20 07:00:00,12.013,1722.2,,,,,,
1048,08/19/20 07:30:00,11.916,2152.8,,,,,,
1049,08/19/20 08:00:00,11.916,2238.9,,,,,,
1050,08/19/20 08:30:00,11.916,3788.9,,,,,,
1051,08/19/20 09:00:00,12.013,2238.9,,,,,,
1052,08/19/20 09:30:00,12.207,5511.1,,,,,,
1053,08/19/20 10:00:00,12.401,4305.6,,,,,,
1054,08/19/20 10:30:00,12.594,8611.2,,,,,,
1055,08/19/20 11:00:00,12.690,8611.2,,,,,,
1056,08/19/20 11:30:00,12.690,7233.4,,,,,,
1057,08/19/20 12:00:00,12.690,5166.7,,,,,,
1058,08/19/20 12:30:00,12.883,8266.7,,,,,,
1059,08/19/20 13:00:00,12.980,14466.8,,,,,,
1060,08/19/20 13:30:00,12.980,10677.8,,,,,,
1061,08/19/20 14:00:00,12.980,7577.8,,,,,,
1062,08/19/20 14:30:00,12.980,6200.0,,,,,,
1063,08/19/20 15:00:00,12.980,5166.7,,,,,,
1064,08/19/20 15:30:00,12.980,4822.3,,,,,,
1065,08/19/20 16:00:00,12.980,4477.8,,,,,,
1066,08/19/20 16:30:00,12.980,3100.0,,,,,,
1067,08/19/20 17:00:00,12.883,3100.0,,,,,,
1068,08/19/20 17:30:00,12.883,2755.6,,,,,,
1069,08/19/20 18:00:00,12.883,2152.8,,,,,,
1070,08/19/20 18:30:00,12.883,2325.0,,,,,,
1071,08/19/20 19:00:00,12.883,1270.1,,,,,,
1072,08/19/20 19:30:00,12.690,430.6,,,,,,
1073,08/19/20 20:00:00,12.690,495.1,,,,,,
1074,08/19/20 20:30:00,12.594,333.7,,,,,,
1075,08/19/20 21:00:00,12.594,96.9,,,,,,
1076,08/19/20 21:30:00,12.497,10.8,,,,,,
1077,08/19/20 22:00:00,12.497,0.0,,,,,,
1078,08/19/20 22:30:00,12.401,0.0,,,,,,
1079,08/19/20 23:00:00,12.401,0.0,,,,,,
1080,08/19/20 23:30:00,12.304,0.0,,,,,,
1081,08/20/20 00:00:00,12.304,0.0,,,,,,
1082,08/20/20 00:30:00,12.304,0.0,,,,,,
1083,08/20/20 01:00:00,12.207,0.0,,,,,,
1084,08/20/20 01:30:00,12.207,0.0,,,,,,
1085,08/20/20 02:00:00,12.110,0.0,,,,,,
1086,08/20/20 02:30:00,12.110,0.0,,,,,,
1087,08/20/20 03:00:00,12.013,0.0,,,,,,
1088,08/20/20 03:30:00,11.916,0.0,,,,,,
1089,08/20/20 04:00:00,11.916,0.0,,,,,,
1090,08/20/20 04:30:00,11.819,0.0,,,,,,
1091,08/20/20 05:00:00,11.819,21.5,,,,,,
1092,08/20/20 05:30:00,11.819,150.7,,,,,,
1093,08/20/20 06:00:00,11.819,333.7,,,,,,
1094,08/20/20 06:30:00,11.819,850.4,,,,,,
1095,08/20/20 07:00:00,11.819,1119.5,,,,,,
1096,08/20/20 07:30:00,11.819,990.3,,,,,,
1097,08/20/20 08:00:00,11.819,1377.8,,,,,,
1098,08/20/20 08:30:00,11.819,1722.2,,,,,,
1099,08/20/20 09:00:00,11.722,979.5,,,,,,
1100,08/20/20 09:30:00,11.819,1808.3,,,,,,
1101,08/20/20 10:00:00,11.916,1808.3,,,,,,
1102,08/20/20 10:30:00,11.916,1463.9,,,,,,
1103,08/20/20 11:00:00,11.916,1722.2,,,,,,
1104,08/20/20 11:30:00,11.916,1722.2,,,,,,
1105,08/20/20 12:00:00,12.013,2066.7,,,,,,
1106,08/20/20 12:30:00,12.304,1808.3,,,,,,
1107,08/20/20 13:00:00,12.207,3272.2,,,,,,
1108,08/20/20 13:30:00,12.110,2755.6,,,,,,
1109,08/20/20 14:00:00,12.110,2755.6,,,,,,
1110,08/20/20 14:30:00,12.110,2325.0,,,,,,
1111,08/20/20 15:00:00,12.110,2755.6,,,,,,
1112,08/20/20 15:30:00,12.110,2669.5,,,,,,
1113,08/20/20 16:00:00,12.110,2238.9,,,,,,
1114,08/20/20 16:30:00,12.207,2152.8,,,,,,
1115,08/20/20 17:00:00,12.207,1808.3,,,,,,
1116,08/20/20 17:30:00,12.207,1894.5,,,,,,
1117,08/20/20 18:00:00,12.304,1808.3,,,,,,
1118,08/20/20 18:30:00,12.304,1216.3,,,,,,
1119,08/20/20 19:00:00,12.304,1377.8,,,,,,
1120,08/20/20 19:30:00,12.304,796.5,,,,,,
1121,08/20/20 20:00:00,12.304,516.7,,,,,,
1122,08/20/20 20:30:00,12.207,409.0,,,,,,
1123,08/20/20 21:00:00,12.207,107.6,,,,,,
1124,08/20/20 21:30:00,12.110,10.8,,,,,,
1125,08/20/20 22:00:00,12.110,0.0,,,,,,
1126,08/20/20 22:30:00,12.110,0.0,,,,,,
1127,08/20/20 23:00:00,12.013,0.0,,,,,,
1128,08/20/20 23:30:00,12.013,0.0,,,,,,
1129,08/21/20 00:00:00,11.916,0.0,,,,,,
1130,08/21/20 00:30:00,11.916,0.0,,,,,,
1131,08/21/20 01:00:00,11.916,0.0,,,,,,
1132,08/21/20 01:30:00,11.819,0.0,,,,,,
1133,08/21/20 02:00:00,11.819,0.0,,,,,,
1134,08/21/20 02:30:00,11.819,0.0,,,,,,
1135,08/21/20 03:00:00,11.722,0.0,,,,,,
1136,08/21/20 03:30:00,11.625,0.0,,,,,,
1137,08/21/20 04:00:00,11.528,0.0,,,,,,
1138,08/21/20 04:30:00,11.528,0.0,,,,,,
1139,08/21/20 05:00:00,11.625,21.5,,,,,,
1140,08/21/20 05:30:00,11.722,118.4,,,,,,
1141,08/21/20 06:00:00,11.625,247.6,,,,,,
1142,08/21/20 06:30:00,11.528,602.8,,,,,,
1143,08/21/20 07:00:00,11.528,398.3,,,,,,
1144,08/21/20 07:30:00,11.528,828.8,,,,,,
1145,08/21/20 08:00:00,11.625,1980.6,,,,,,
1146,08/21/20 08:30:00,11.625,2497.2,,,,,,
1147,08/21/20 09:00:00,11.722,3100.0,,,,,,
1148,08/21/20 09:30:00,11.819,3444.5,,,,,,
1149,08/21/20 10:00:00,11.819,3444.5,,,,,,
1150,08/21/20 10:30:00,12.013,3788.9,,,,,,
1151,08/21/20 11:00:00,12.207,5511.1,,,,,,
1152,08/21/20 11:30:00,12.013,4650.0,,,,,,
1153,08/21/20 12:00:00,11.916,6544.5,,,,,,
1154,08/21/20 12:30:00,11.722,5166.7,,,,,,
1155,08/21/20 13:00:00,11.819,6544.5,,,,,,
1156,08/21/20 13:30:00,11.916,6544.5,,,,,,
1157,08/21/20 14:00:00,12.110,5166.7,,,,,,
1158,08/21/20 14:30:00,12.207,4477.8,,,,,,
1159,08/21/20 15:00:00,12.207,4477.8,,,,,,
1160,08/21/20 15:30:00,12.207,7233.4,,,,,,
1161,08/21/20 16:00:00,12.110,4650.0,,,,,,
1162,08/21/20 16:30:00,12.207,4133.4,,,,,,
1163,08/21/20 17:00:00,12.207,3272.2,,,,,,
1164,08/21/20 17:30:00,12.207,3272.2,,,,,,
1165,08/21/20 18:00:00,12.304,2066.7,,,,,,
1166,08/21/20 18:30:00,12.304,1636.1,,,,,,
1167,08/21/20 19:00:00,12.207,2325.0,,,,,,
1168,08/21/20 19:30:00,12.110,968.8,,,,,,
1169,08/21/20 20:00:00,12.110,430.6,,,,,,
1170,08/21/20 20:30:00,12.110,118.4,,,,,,
1171,08/21/20 21:00:00,12.013,43.1,,,,,,
1172,08/21/20 21:30:00,12.013,0.0,,,,,,
1173,08/21/20 22:00:00,12.013,0.0,,,,,,
1174,08/21/20 22:30:00,11.916,0.0,,,,,,
1175,08/21/20 23:00:00,11.916,0.0,,,,,,
1176,08/21/20 23:30:00,11.819,0.0,,,,,,
1177,08/22/20 00:00:00,11.819,0.0,,,,,,
1178,08/22/20 00:30:00,11.722,0.0,,,,,,
1179,08/22/20 01:00:00,11.722,0.0,,,,,,
1180,08/22/20 01:30:00,11.625,0.0,,,,,,
1181,08/22/20 02:00:00,11.625,0.0,,,,,,
1182,08/22/20 02:30:00,11.625,0.0,,,,,,
1183,08/22/20 03:00:00,11.722,0.0,,,,,,
1184,08/22/20 03:30:00,11.722,0.0,,,,,,
1185,08/22/20 04:00:00,11.625,0.0,,,,,,
1186,08/22/20 04:30:00,11.528,0.0,,,,,,
1187,08/22/20 05:00:00,11.528,0.0,,,,,,
1188,08/22/20 05:30:00,11.528,21.5,,,,,,
1189,08/22/20 06:00:00,11.528,86.1,,,,,,
1190,08/22/20 06:30:00,11.528,129.2,,,,,,
1191,08/22/20 07:00:00,11.528,226.0,,,,,,
1192,08/22/20 07:30:00,11.528,312.2,,,,,,
1193,08/22/20 08:00:00,11.528,549.0,,,,,,
1194,08/22/20 08:30:00,11.528,839.6,,,,,,
1195,08/22/20 09:00:00,11.528,1087.2,,,,,,
1196,08/22/20 09:30:00,11.528,1377.8,,,,,,
1197,08/22/20 10:00:00,11.528,1894.5,,,,,,
1198,08/22/20 10:30:00,11.528,947.2,,,,,,
1199,08/22/20 11:00:00,11.625,3100.0,,,,,,
1200,08/22/20 11:30:00,11.625,3272.2,,,,,,
1201,08/22/20 12:00:00,11.625,1184.0,,,,,,
1202,08/22/20 12:30:00,11.625,1259.4,,,,,,
1203,08/22/20 13:00:00,11.625,1550.0,,,,,,
1204,08/22/20 13:30:00,11.625,1184.0,,,,,,
1205,08/22/20 14:00:00,11.819,1808.3,,,,,,
1206,08/22/20 14:30:00,12.207,2497.2,,,,,,
1207,08/22/20 15:00:00,12.013,3100.0,,,,,,
1208,08/22/20 15:30:00,12.013,4477.8,,,,,,
1209,08/22/20 16:00:00,11.916,2238.9,,,,,,
1210,08/22/20 16:30:00,11.916,1894.5,,,,,,
1211,08/22/20 17:00:00,11.819,1550.0,,,,,,
1212,08/22/20 17:30:00,11.819,3961.1,,,,,,
1213,08/22/20 18:00:00,11.819,2411.1,,,,,,
1214,08/22/20 18:30:00,11.819,1722.2,,,,,,
1215,08/22/20 19:00:00,11.722,409.0,,,,,,
1216,08/22/20 19:30:00,11.722,236.8,,,,,,
1217,08/22/20 20:00:00,11.819,172.2,,,,,,
1218,08/22/20 20:30:00,11.819,86.1,,,,,,
1219,08/22/20 21:00:00,11.819,32.3,,,,,,
1220,08/22/20 21:30:00,11.819,0.0,,,,,,
1221,08/22/20 22:00:00,11.722,0.0,,,,,,
1222,08/22/20 22:30:00,11.722,0.0,,,,,,
1223,08/22/20 23:00:00,11.722,0.0,,,,,,
1224,08/22/20 23:30:00,11.722,0.0,,,,,,
1225,08/23/20 00:00:00,11.722,0.0,,,,,,
1226,08/23/20 00:30:00,11.819,0.0,,,,,,
1227,08/23/20 01:00:00,11.722,0.0,,,,,,
1228,08/23/20 01:30:00,11.722,0.0,,,,,,
1229,08/23/20 02:00:00,11.625,0.0,,,,,,
1230,08/23/20 02:30:00,11.722,0.0,,,,,,
1231,08/23/20 03:00:00,11.625,0.0,,,,,,
1232,08/23/20 03:30:00,11.625,0.0,,,,,,
1233,08/23/20 04:00:00,11.625,0.0,,,,,,
1234,08/23/20 04:30:00,11.528,0.0,,,,,,
1235,08/23/20 05:00:00,11.528,0.0,,,,,,
1236,08/23/20 05:30:00,11.528,43.1,,,,,,
1237,08/23/20 06:00:00,11.528,193.8,,,,,,
1238,08/23/20 06:30:00,11.528,419.8,,,,,,
1239,08/23/20 07:00:00,11.528,1033.3,,,,,,
1240,08/23/20 07:30:00,11.528,861.1,,,,,,
1241,08/23/20 08:00:00,11.528,753.5,,,,,,
1242,08/23/20 08:30:00,11.528,839.6,,,,,,
1243,08/23/20 09:00:00,11.528,1076.4,,,,,,
1244,08/23/20 09:30:00,11.528,1550.0,,,,,,
1245,08/23/20 10:00:00,11.528,2152.8,,,,,,
1246,08/23/20 10:30:00,11.528,2066.7,,,,,,
1247,08/23/20 11:00:00,11.625,3272.2,,,,,,
1248,08/23/20 11:30:00,11.722,4305.6,,,,,,
1249,08/23/20 12:00:00,11.722,2497.2,,,,,,
1250,08/23/20 12:30:00,11.819,1894.5,,,,,,
1251,08/23/20 13:00:00,11.819,3100.0,,,,,,
1252,08/23/20 13:30:00,11.916,3444.5,,,,,,
1253,08/23/20 14:00:00,11.916,2669.5,,,,,,
1254,08/23/20 14:30:00,12.013,3272.2,,,,,,
1255,08/23/20 15:00:00,12.013,2325.0,,,,,,
1256,08/23/20 15:30:00,12.013,2755.6,,,,,,
1257,08/23/20 16:00:00,11.916,1808.3,,,,,,
1258,08/23/20 16:30:00,11.916,1894.5,,,,,,
1259,08/23/20 17:00:00,11.819,2927.8,,,,,,
1260,08/23/20 17:30:00,11.819,1894.5,,,,,,
1261,08/23/20 18:00:00,11.819,1377.8,,,,,,
1262,08/23/20 18:30:00,11.722,688.9,,,,,,
1263,08/23/20 19:00:00,11.722,871.9,,,,,,
1264,08/23/20 19:30:00,11.819,549.0,,,,,,
1265,08/23/20 20:00:00,11.722,366.0,,,,,,
1266,08/23/20 20:30:00,11.722,129.2,,,,,,
1267,08/23/20 21:00:00,11.625,43.1,,,,,,
1268,08/23/20 21:30:00,11.625,0.0,,,,,,
1269,08/23/20 22:00:00,11.625,0.0,,,,,,
1270,08/23/20 22:30:00,11.722,0.0,,,,,,
1271,08/23/20 23:00:00,11.722,0.0,,,,,,
1272,08/23/20 23:30:00,11.722,0.0,,,,,,
1273,08/24/20 00:00:00,11.625,0.0,,,,,,
1274,08/24/20 00:30:00,11.625,0.0,,,,,,
1275,08/24/20 01:00:00,11.625,0.0,,,,,,
1276,08/24/20 01:30:00,11.625,0.0,,,,,,
1277,08/24/20 02:00:00,11.528,0.0,,,,,,
1278,08/24/20 02:30:00,11.528,0.0,,,,,,
1279,08/24/20 03:00:00,11.431,0.0,,,,,,
1280,08/24/20 03:30:00,11.431,0.0,,,,,,
1281,08/24/20 04:00:00,11.431,0.0,,,,,,
1282,08/24/20 04:30:00,11.334,0.0,,,,,,
1283,08/24/20 05:00:00,11.334,0.0,,,,,,
1284,08/24/20 05:30:00,11.334,86.1,,,,,,
1285,08/24/20 06:00:00,11.334,247.6,,,,,,
1286,08/24/20 06:30:00,11.334,538.2,,,,,,
1287,08/24/20 07:00:00,11.334,645.8,,,,,,
1288,08/24/20 07:30:00,11.334,1054.9,,,,,,
1289,08/24/20 08:00:00,11.334,1894.5,,,,,,
1290,08/24/20 08:30:00,11.334,1636.1,,,,,,
1291,08/24/20 09:00:00,11.334,1087.2,,,,,,
1292,08/24/20 09:30:00,11.431,1463.9,,,,,,
1293,08/24/20 10:00:00,11.431,1184.0,,,,,,
1294,08/24/20 10:30:00,11.528,1550.0,,,,,,
1295,08/24/20 11:00:00,11.528,1808.3,,,,,,
1296,08/24/20 11:30:00,11.431,1722.2,,,,,,
1297,08/24/20 12:00:00,11.431,1463.9,,,,,,
1298,08/24/20 12:30:00,11.528,1377.8,,,,,,
1299,08/24/20 13:00:00,11.528,2411.1,,,,,,
1300,08/24/20 13:30:00,11.625,2927.8,,,,,,
1301,08/24/20 14:00:00,11.625,3616.7,,,,,,
1302,08/24/20 14:30:00,11.625,4822.3,,,,,,
1303,08/24/20 15:00:00,11.625,3100.0,,,,,,
1304,08/24/20 15:30:00,11.722,2669.5,,,,,,
1305,08/24/20 16:00:00,12.594,3444.5,,,,,,
1306,08/24/20 16:30:00,12.594,3616.7,,,,,,
1307,08/24/20 17:00:00,12.401,2669.5,,,,,,
1308,08/24/20 17:30:00,12.401,2755.6,,,,,,
1309,08/24/20 18:00:00,12.401,2152.8,,,,,,
1310,08/24/20 18:30:00,12.207,1894.5,,,,,,
1311,08/24/20 19:00:00,12.110,1463.9,,,,,,
1312,08/24/20 19:30:00,12.013,505.9,,,,,,
1313,08/24/20 20:00:00,11.819,667.4,,,,,,
1314,08/24/20 20:30:00,11.722,215.3,,,,,,
1315,08/24/20 21:00:00,11.625,64.6,,,,,,
1316,08/24/20 21:30:00,11.625,0.0,,,,,,
1317,08/24/20 22:00:00,11.625,0.0,,,,,,
1318,08/24/20 22:30:00,11.625,0.0,,,,,,
1319,08/24/20 23:00:00,11.528,0.0,,,,,,
1320,08/24/20 23:30:00,11.625,0.0,,,,,,
1321,08/25/20 00:00:00,11.528,0.0,,,,,,
1322,08/25/20 00:30:00,11.528,0.0,,,,,,
1323,08/25/20 01:00:00,11.431,0.0,,,,,,
1324,08/25/20 01:30:00,11.431,0.0,,,,,,
1325,08/25/20 02:00:00,11.431,0.0,,,,,,
1326,08/25/20 02:30:00,11.528,0.0,,,,,,
1327,08/25/20 03:00:00,11.625,0.0,,,,,,
1328,08/25/20 03:30:00,11.625,0.0,,,,,,
1329,08/25/20 04:00:00,11.625,0.0,,,,,,
1330,08/25/20 04:30:00,11.625,0.0,,,,,,
1331,08/25/20 05:00:00,11.625,0.0,,,,,,
1332,08/25/20 05:30:00,11.528,53.8,,,,,,
1333,08/25/20 06:00:00,11.528,183.0,,,,,,
1334,08/25/20 06:30:00,11.528,344.4,,,,,,
1335,08/25/20 07:00:00,11.528,538.2,,,,,,
1336,08/25/20 07:30:00,11.528,818.1,,,,,,
1337,08/25/20 08:00:00,11.528,1054.9,,,,,,
1338,08/25/20 08:30:00,11.431,1248.6,,,,,,
1339,08/25/20 09:00:00,11.431,1722.2,,,,,,
1340,08/25/20 09:30:00,11.431,2066.7,,,,,,
1341,08/25/20 10:00:00,11.431,2497.2,,,,,,
1342,08/25/20 10:30:00,11.431,3100.0,,,,,,
1343,08/25/20 11:00:00,11.431,3616.7,,,,,,
1344,08/25/20 11:30:00,11.431,4305.6,,,,,,
1345,08/25/20 12:00:00,11.625,3444.5,,,,,,
1346,08/25/20 12:30:00,11.819,3788.9,,,,,,
1347,08/25/20 13:00:00,11.722,4994.5,,,,,,
1348,08/25/20 13:30:00,11.722,5511.1,,,,,,
1349,08/25/20 14:00:00,11.819,8266.7,,,,,,
1350,08/25/20 14:30:00,11.819,9644.5,,,,,,
1351,08/25/20 15:00:00,11.916,9300.1,,,,,,
1352,08/25/20 15:30:00,11.916,7577.8,,,,,,
1353,08/25/20 16:00:00,11.916,5511.1,,,,,,
1354,08/25/20 16:30:00,12.207,4305.6,,,,,,
1355,08/25/20 17:00:00,12.787,3272.2,,,,,,
1356,08/25/20 17:30:00,12.787,3444.5,,,,,,
1357,08/25/20 18:00:00,12.497,2497.2,,,,,,
1358,08/25/20 18:30:00,12.401,1550.0,,,,,,
1359,08/25/20 19:00:00,12.207,818.1,,,,,,
1360,08/25/20 19:30:00,12.013,828.8,,,,,,
1361,08/25/20 20:00:00,11.819,538.2,,,,,,
1362,08/25/20 20:30:00,11.819,129.2,,,,,,
1363,08/25/20 21:00:00,11.722,86.1,,,,,,
1364,08/25/20 21:30:00,12.207,0.0,,,,,,
1365,08/25/20 22:00:00,12.013,0.0,,,,,,
1366,08/25/20 22:30:00,11.916,0.0,,,,,,
1367,08/25/20 23:00:00,11.722,0.0,,,,,,
1368,08/25/20 23:30:00,11.722,0.0,,,,,,
1369,08/26/20 00:00:00,11.625,0.0,,,,,,
1370,08/26/20 00:30:00,11.625,0.0,,,,,,
1371,08/26/20 01:00:00,11.625,0.0,,,,,,
1372,08/26/20 01:30:00,11.528,0.0,,,,,,
1373,08/26/20 02:00:00,11.528,0.0,,,,,,
1374,08/26/20 02:30:00,11.431,0.0,,,,,,
1375,08/26/20 03:00:00,11.431,0.0,,,,,,
1376,08/26/20 03:30:00,11.334,0.0,,,,,,
1377,08/26/20 04:00:00,11.334,0.0,,,,,,
1378,08/26/20 04:30:00,11.236,0.0,,,,,,
1379,08/26/20 05:00:00,11.236,0.0,,,,,,
1380,08/26/20 05:30:00,11.236,86.1,,,,,,
1381,08/26/20 06:00:00,11.236,269.1,,,,,,
1382,08/26/20 06:30:00,11.139,839.6,,,,,,
1383,08/26/20 07:00:00,11.139,893.4,,,,,,
1384,08/26/20 07:30:00,11.139,1001.0,,,,,,
1385,08/26/20 08:00:00,11.236,2411.1,,,,,,
1386,08/26/20 08:30:00,11.236,3100.0,,,,,,
1387,08/26/20 09:00:00,11.236,4477.8,,,,,,
1388,08/26/20 09:30:00,11.236,2755.6,,,,,,
1389,08/26/20 10:00:00,11.334,3788.9,,,,,,
1390,08/26/20 10:30:00,11.334,4133.4,,,,,,
1391,08/26/20 11:00:00,11.528,5511.1,,,,,,
1392,08/26/20 11:30:00,11.722,7233.4,,,,,,
1393,08/26/20 12:00:00,11.819,8266.7,,,,,,
1394,08/26/20 12:30:00,11.916,8611.2,,,,,,
1395,08/26/20 13:00:00,11.916,5511.1,,,,,,
1396,08/26/20 13:30:00,11.819,4822.3,,,,,,
1397,08/26/20 14:00:00,11.722,2325.0,,,,,,
1398,08/26/20 14:30:00,11.722,3788.9,,,,,,
1399,08/26/20 15:00:00,11.625,3100.0,,,,,,
1400,08/26/20 15:30:00,11.528,1636.1,,,,,,
