Plot Title: miniDOT-Benthic-Reykjahlid							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)"	"Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)"	Coupler Attached (LGR S/N: 10349964)	Host Connected (LGR S/N: 10349964)	Stopped (LGR S/N: 10349964)	End Of File (LGR S/N: 10349964)
188	6/17/2018 4:30	11.431	43.1				
189	6/17/2018 5:00	11.431	64.6				
190	6/17/2018 5:30	11.431	64.6				
191	6/17/2018 6:00	11.431	150.7				
192	6/17/2018 6:30	11.431	226				
193	6/17/2018 7:00	11.431	269.1				
194	6/17/2018 7:30	11.528	322.9				
195	6/17/2018 8:00	11.431	409				
196	6/17/2018 8:30	11.528	495.1				
197	6/17/2018 9:00	11.528	366				
198	6/17/2018 9:30	11.528	495.1				
199	6/17/2018 10:00	11.528	602.8				
200	6/17/2018 10:30	11.625	925.7				
201	6/17/2018 11:00	11.625	366				
202	6/17/2018 11:30	11.722	376.7				
203	6/17/2018 12:00	11.819	441.3				
204	6/17/2018 12:30	11.819	247.6				
205	6/17/2018 13:00	11.819	290.6				
206	6/17/2018 13:30	11.819	624.3				
207	6/17/2018 14:00	11.819	290.6				
208	6/17/2018 14:30	11.916	602.8				
209	6/17/2018 15:00	11.819	495.1				
210	6/17/2018 15:30	11.916	667.4				
211	6/17/2018 16:00	11.916	688.9				
212	6/17/2018 16:30	11.916	538.2				
213	6/17/2018 17:00	11.916	387.5				
214	6/17/2018 17:30	12.013	279.9				
215	6/17/2018 18:00	12.013	312.2				
216	6/17/2018 18:30	12.013	355.2				
217	6/17/2018 19:00	12.11	258.3				
218	6/17/2018 19:30	12.207	172.2				
219	6/17/2018 20:00	12.207	161.5				
220	6/17/2018 20:30	12.207	86.1				
221	6/17/2018 21:00	12.207	32.3				
222	6/17/2018 21:30	12.207	21.5				
223	6/17/2018 22:00	12.11	10.8				
224	6/17/2018 22:30	12.013	0				
225	6/17/2018 23:00	12.013	0				
226	6/17/2018 23:30	12.013	0				
227	6/18/2018 0:00	11.916	0				
228	6/18/2018 0:30	11.916	0				
229	6/18/2018 1:00	11.916	0				
230	6/18/2018 1:30	11.916	0				
231	6/18/2018 2:00	11.916	0				
232	6/18/2018 2:30	11.819	0				
233	6/18/2018 3:00	11.819	0				
234	6/18/2018 3:30	11.819	0				
235	6/18/2018 4:00	11.819	0				
236	6/18/2018 4:30	11.819	10.8				
237	6/18/2018 5:00	11.722	21.5				
238	6/18/2018 5:30	11.722	32.3				
239	6/18/2018 6:00	11.722	53.8				
240	6/18/2018 6:30	11.722	129.2				
