"Plot Title: md_st33_benthic_13Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349961, SEN S/N: 10349961, LBL: Temperature)","Intensity, Lux (LGR S/N: 10349961, SEN S/N: 10349961, LBL: Light)","Coupler Attached (LGR S/N: 10349961)","Host Connected (LGR S/N: 10349961)","Stopped (LGR S/N: 10349961)","End Of File (LGR S/N: 10349961)"
1011,07/04/19 15:00:00,12.497,1980.6,,,,
1012,07/04/19 15:30:00,12.497,3961.1,,,,
1013,07/04/19 16:00:00,12.497,2152.8,,,,
1014,07/04/19 16:30:00,12.594,5166.7,,,,
1015,07/04/19 17:00:00,12.594,1722.2,,,,
1016,07/04/19 17:30:00,12.690,7577.8,,,,
1017,07/04/19 18:00:00,12.594,2927.8,,,,
1018,07/04/19 18:30:00,12.690,2238.9,,,,
1019,07/04/19 19:00:00,12.690,2325.0,,,,
1020,07/04/19 19:30:00,12.690,1894.5,,,,
1021,07/04/19 20:00:00,12.690,1636.1,,,,
1022,07/04/19 20:30:00,12.690,1463.9,,,,
1023,07/04/19 21:00:00,12.690,1313.2,,,,
1024,07/04/19 21:30:00,12.594,592.0,,,,
1025,07/04/19 22:00:00,12.594,398.3,,,,
1026,07/04/19 22:30:00,12.594,279.9,,,,
1027,07/04/19 23:00:00,12.594,75.3,,,,
1028,07/04/19 23:30:00,12.497,21.5,,,,
1029,07/05/19 00:00:00,12.497,0.0,,,,
1030,07/05/19 00:30:00,12.497,0.0,,,,
1031,07/05/19 01:00:00,12.401,0.0,,,,
1032,07/05/19 01:30:00,12.401,0.0,,,,
1033,07/05/19 02:00:00,12.401,0.0,,,,
1034,07/05/19 02:30:00,12.304,0.0,,,,
1035,07/05/19 03:00:00,12.304,0.0,,,,
1036,07/05/19 03:30:00,12.304,43.1,,,,
1037,07/05/19 04:00:00,12.207,129.2,,,,
1038,07/05/19 04:30:00,12.207,150.7,,,,
1039,07/05/19 05:00:00,12.207,150.7,,,,
1040,07/05/19 05:30:00,12.110,86.1,,,,
1041,07/05/19 06:00:00,12.110,172.2,,,,
1042,07/05/19 06:30:00,12.110,193.8,,,,
1043,07/05/19 07:00:00,12.110,699.7,,,,
1044,07/05/19 07:30:00,12.110,925.7,,,,
1045,07/05/19 08:00:00,12.110,2152.8,,,,
1046,07/05/19 08:30:00,12.110,2583.4,,,,
1047,07/05/19 09:00:00,12.110,2066.7,,,,
1048,07/05/19 09:30:00,12.110,2066.7,,,,
1049,07/05/19 10:00:00,12.013,1291.7,,,,
1050,07/05/19 10:30:00,12.110,2152.8,,,,
1051,07/05/19 11:00:00,12.013,2927.8,,,,
1052,07/05/19 11:30:00,12.207,5166.7,,,,
1053,07/05/19 12:00:00,12.207,5166.7,,,,
1054,07/05/19 12:30:00,12.110,3272.2,,,,
1055,07/05/19 13:00:00,12.207,2755.6,,,,
1056,07/05/19 13:30:00,12.207,6200.0,,,,
1057,07/05/19 14:00:00,12.207,3444.5,,,,
1058,07/05/19 14:30:00,12.207,4305.6,,,,
1059,07/05/19 15:00:00,12.304,6200.0,,,,
1060,07/05/19 15:30:00,12.304,5511.1,,,,
1061,07/05/19 16:00:00,12.304,4305.6,,,,
1062,07/05/19 16:30:00,12.304,4305.6,,,,
1063,07/05/19 17:00:00,12.304,5166.7,,,,
1064,07/05/19 17:30:00,12.401,3444.5,,,,
1065,07/05/19 18:00:00,12.304,2238.9,,,,
1066,07/05/19 18:30:00,12.207,3272.2,,,,
1067,07/05/19 19:00:00,12.304,2755.6,,,,
1068,07/05/19 19:30:00,12.207,2066.7,,,,
1069,07/05/19 20:00:00,12.110,1108.7,,,,
1070,07/05/19 20:30:00,12.110,1313.2,,,,
1071,07/05/19 21:00:00,12.110,1011.8,,,,
1072,07/05/19 21:30:00,12.013,516.7,,,,
1073,07/05/19 22:00:00,12.013,398.3,,,,
1074,07/05/19 22:30:00,12.013,258.3,,,,
1075,07/05/19 23:00:00,11.916,129.2,,,,
1076,07/05/19 23:30:00,12.013,86.1,,,,
1077,07/06/19 00:00:00,11.916,53.8,,,,
1078,07/06/19 00:30:00,11.916,21.5,,,,
1079,07/06/19 01:00:00,11.916,10.8,,,,
1080,07/06/19 01:30:00,11.916,10.8,,,,
1081,07/06/19 02:00:00,11.916,21.5,,,,
1082,07/06/19 02:30:00,11.916,21.5,,,,
1083,07/06/19 03:00:00,11.916,43.1,,,,
1084,07/06/19 03:30:00,11.916,129.2,,,,
1085,07/06/19 04:00:00,11.916,269.1,,,,
1086,07/06/19 04:30:00,11.916,430.6,,,,
1087,07/06/19 05:00:00,11.916,635.1,,,,
1088,07/06/19 05:30:00,11.916,1151.7,,,,
1089,07/06/19 06:00:00,11.916,1808.3,,,,
1090,07/06/19 06:30:00,11.916,2411.1,,,,
1091,07/06/19 07:00:00,11.916,2755.6,,,,
1092,07/06/19 07:30:00,11.916,3788.9,,,,
1093,07/06/19 08:00:00,12.013,3961.1,,,,
1094,07/06/19 08:30:00,12.013,4822.3,,,,
1095,07/06/19 09:00:00,12.013,6200.0,,,,
1096,07/06/19 09:30:00,12.013,5511.1,,,,
1097,07/06/19 10:00:00,12.110,6200.0,,,,
1098,07/06/19 10:30:00,12.207,7233.4,,,,
1099,07/06/19 11:00:00,12.110,5511.1,,,,
1100,07/06/19 11:30:00,12.304,9300.1,,,,
1101,07/06/19 12:00:00,12.401,10333.4,,,,
1102,07/06/19 12:30:00,12.497,10677.8,,,,
1103,07/06/19 13:00:00,12.497,9644.5,,,,
1104,07/06/19 13:30:00,12.497,8611.2,,,,
1105,07/06/19 14:00:00,12.594,8266.7,,,,
1106,07/06/19 14:30:00,12.594,5511.1,,,,
1107,07/06/19 15:00:00,12.690,9644.5,,,,
1108,07/06/19 15:30:00,12.690,8266.7,,,,
1109,07/06/19 16:00:00,12.787,6544.5,,,,
1110,07/06/19 16:30:00,12.883,6200.0,,,,
1111,07/06/19 17:00:00,12.883,5166.7,,,,
1112,07/06/19 17:30:00,12.883,5166.7,,,,
1113,07/06/19 18:00:00,12.980,5166.7,,,,
1114,07/06/19 18:30:00,12.980,3961.1,,,,
1115,07/06/19 19:00:00,12.980,3961.1,,,,
1116,07/06/19 19:30:00,12.980,2755.6,,,,
1117,07/06/19 20:00:00,12.980,2497.2,,,,
1118,07/06/19 20:30:00,12.980,1722.2,,,,
1119,07/06/19 21:00:00,12.883,1280.9,,,,
1120,07/06/19 21:30:00,12.883,958.0,,,,
1121,07/06/19 22:00:00,12.787,473.6,,,,
1122,07/06/19 22:30:00,12.690,290.6,,,,
1123,07/06/19 23:00:00,12.690,150.7,,,,
1124,07/06/19 23:30:00,12.690,107.6,,,,
1125,07/07/19 00:00:00,12.690,64.6,,,,
1126,07/07/19 00:30:00,12.594,32.3,,,,
1127,07/07/19 01:00:00,12.594,21.5,,,,
1128,07/07/19 01:30:00,12.594,10.8,,,,
1129,07/07/19 02:00:00,12.497,32.3,,,,
1130,07/07/19 02:30:00,12.497,64.6,,,,
1131,07/07/19 03:00:00,12.497,118.4,,,,
1132,07/07/19 03:30:00,12.401,150.7,,,,
1133,07/07/19 04:00:00,12.401,258.3,,,,
1134,07/07/19 04:30:00,12.401,376.7,,,,
1135,07/07/19 05:00:00,12.401,409.0,,,,
1136,07/07/19 05:30:00,12.401,1291.7,,,,
1137,07/07/19 06:00:00,12.401,1162.5,,,,
1138,07/07/19 06:30:00,12.401,1463.9,,,,
1139,07/07/19 07:00:00,12.401,3100.0,,,,
1140,07/07/19 07:30:00,12.497,4650.0,,,,
1141,07/07/19 08:00:00,12.401,2927.8,,,,
1142,07/07/19 08:30:00,12.304,1894.5,,,,
1143,07/07/19 09:00:00,12.304,1130.2,,,,
1144,07/07/19 09:30:00,12.304,1205.6,,,,
1145,07/07/19 10:00:00,12.304,1377.8,,,,
1146,07/07/19 10:30:00,12.304,2152.8,,,,
1147,07/07/19 11:00:00,12.304,1463.9,,,,
1148,07/07/19 11:30:00,12.304,4994.5,,,,
1149,07/07/19 12:00:00,12.304,4133.4,,,,
1150,07/07/19 12:30:00,12.304,2497.2,,,,
1151,07/07/19 13:00:00,12.304,3272.2,,,,
1152,07/07/19 13:30:00,12.304,4133.4,,,,
1153,07/07/19 14:00:00,12.304,4994.5,,,,
1154,07/07/19 14:30:00,12.304,3272.2,,,,
1155,07/07/19 15:00:00,12.207,4305.6,,,,
1156,07/07/19 15:30:00,12.207,2411.1,,,,
1157,07/07/19 16:00:00,12.207,2755.6,,,,
1158,07/07/19 16:30:00,12.110,1980.6,,,,
1159,07/07/19 17:00:00,12.110,2238.9,,,,
1160,07/07/19 17:30:00,12.013,1550.0,,,,
1161,07/07/19 18:00:00,12.013,1011.8,,,,
1162,07/07/19 18:30:00,12.013,473.6,,,,
1163,07/07/19 19:00:00,11.916,419.8,,,,
1164,07/07/19 19:30:00,11.916,366.0,,,,
1165,07/07/19 20:00:00,11.819,279.9,,,,
1166,07/07/19 20:30:00,11.819,322.9,,,,
1167,07/07/19 21:00:00,11.722,290.6,,,,
1168,07/07/19 21:30:00,11.722,226.0,,,,
1169,07/07/19 22:00:00,11.722,172.2,,,,
1170,07/07/19 22:30:00,11.625,75.3,,,,
1171,07/07/19 23:00:00,11.528,43.1,,,,
1172,07/07/19 23:30:00,11.528,10.8,,,,
1173,07/08/19 00:00:00,11.528,0.0,,,,
1174,07/08/19 00:30:00,11.528,0.0,,,,
1175,07/08/19 01:00:00,11.528,0.0,,,,
1176,07/08/19 01:30:00,11.431,0.0,,,,
1177,07/08/19 02:00:00,11.334,0.0,,,,
1178,07/08/19 02:30:00,11.334,10.8,,,,
1179,07/08/19 03:00:00,11.334,53.8,,,,
1180,07/08/19 03:30:00,11.334,75.3,,,,
1181,07/08/19 04:00:00,11.334,183.0,,,,
1182,07/08/19 04:30:00,11.431,193.8,,,,
1183,07/08/19 05:00:00,11.334,269.1,,,,
1184,07/08/19 05:30:00,11.334,721.2,,,,
1185,07/08/19 06:00:00,11.334,710.4,,,,
1186,07/08/19 06:30:00,11.334,1237.9,,,,
1187,07/08/19 07:00:00,11.334,1808.3,,,,
1188,07/08/19 07:30:00,11.334,2066.7,,,,
1189,07/08/19 08:00:00,11.334,2411.1,,,,
1190,07/08/19 08:30:00,11.334,2927.8,,,,
1191,07/08/19 09:00:00,11.334,3961.1,,,,
1192,07/08/19 09:30:00,11.431,5166.7,,,,
1193,07/08/19 10:00:00,11.431,6200.0,,,,
1194,07/08/19 10:30:00,11.528,5511.1,,,,
1195,07/08/19 11:00:00,11.528,4650.0,,,,
1196,07/08/19 11:30:00,11.528,7233.4,,,,
1197,07/08/19 12:00:00,11.625,8611.2,,,,
1198,07/08/19 12:30:00,11.625,9300.1,,,,
1199,07/08/19 13:00:00,11.722,8611.2,,,,
1200,07/08/19 13:30:00,11.625,6544.5,,,,
1201,07/08/19 14:00:00,11.625,4994.5,,,,
1202,07/08/19 14:30:00,11.625,4994.5,,,,
1203,07/08/19 15:00:00,11.625,3444.5,,,,
1204,07/08/19 15:30:00,11.625,5166.7,,,,
1205,07/08/19 16:00:00,11.625,4133.4,,,,
1206,07/08/19 16:30:00,11.625,5166.7,,,,
1207,07/08/19 17:00:00,11.722,4650.0,,,,
1208,07/08/19 17:30:00,11.625,3961.1,,,,
1209,07/08/19 18:00:00,11.722,4650.0,,,,
1210,07/08/19 18:30:00,11.819,6200.0,,,,
1211,07/08/19 19:00:00,11.722,2411.1,,,,
1212,07/08/19 19:30:00,11.722,2325.0,,,,
1213,07/08/19 20:00:00,11.722,1302.4,,,,
1214,07/08/19 20:30:00,11.722,979.5,,,,
1215,07/08/19 21:00:00,11.722,818.1,,,,
1216,07/08/19 21:30:00,11.722,484.4,,,,
1217,07/08/19 22:00:00,11.819,376.7,,,,
1218,07/08/19 22:30:00,11.916,279.9,,,,
1219,07/08/19 23:00:00,11.916,118.4,,,,
1220,07/08/19 23:30:00,11.819,86.1,,,,
1221,07/09/19 00:00:00,11.819,43.1,,,,
1222,07/09/19 00:30:00,11.819,21.5,,,,
1223,07/09/19 01:00:00,11.819,10.8,,,,
1224,07/09/19 01:30:00,11.819,10.8,,,,
1225,07/09/19 02:00:00,11.819,10.8,,,,
1226,07/09/19 02:30:00,11.819,32.3,,,,
1227,07/09/19 03:00:00,11.819,86.1,,,,
1228,07/09/19 03:30:00,11.819,172.2,,,,
1229,07/09/19 04:00:00,11.819,226.0,,,,
1230,07/09/19 04:30:00,11.819,462.9,,,,
1231,07/09/19 05:00:00,11.819,538.2,,,,
1232,07/09/19 05:30:00,11.819,764.2,,,,
1233,07/09/19 06:00:00,11.819,1162.5,,,,
1234,07/09/19 06:30:00,11.916,1636.1,,,,
1235,07/09/19 07:00:00,11.916,2411.1,,,,
1236,07/09/19 07:30:00,12.013,2927.8,,,,
1237,07/09/19 08:00:00,11.916,2497.2,,,,
1238,07/09/19 08:30:00,12.110,3272.2,,,,
1239,07/09/19 09:00:00,12.110,2927.8,,,,
1240,07/09/19 09:30:00,12.110,3272.2,,,,
1241,07/09/19 10:00:00,12.110,4305.6,,,,
1242,07/09/19 10:30:00,12.207,4650.0,,,,
1243,07/09/19 11:00:00,12.207,5338.9,,,,
1244,07/09/19 11:30:00,12.207,4477.8,,,,
1245,07/09/19 12:00:00,12.304,5338.9,,,,
1246,07/09/19 12:30:00,12.401,5166.7,,,,
1247,07/09/19 13:00:00,12.401,3616.7,,,,
1248,07/09/19 13:30:00,12.497,4994.5,,,,
1249,07/09/19 14:00:00,12.594,5166.7,,,,
1250,07/09/19 14:30:00,12.594,6544.5,,,,
1251,07/09/19 15:00:00,12.690,3961.1,,,,
1252,07/09/19 15:30:00,12.594,4305.6,,,,
1253,07/09/19 16:00:00,12.690,4133.4,,,,
1254,07/09/19 16:30:00,12.690,4305.6,,,,
1255,07/09/19 17:00:00,12.883,4822.3,,,,
1256,07/09/19 17:30:00,12.980,4822.3,,,,
1257,07/09/19 18:00:00,12.883,3272.2,,,,
1258,07/09/19 18:30:00,12.980,3961.1,,,,
1259,07/09/19 19:00:00,12.980,3100.0,,,,
1260,07/09/19 19:30:00,12.980,2755.6,,,,
1261,07/09/19 20:00:00,12.980,2325.0,,,,
1262,07/09/19 20:30:00,12.980,2152.8,,,,
1263,07/09/19 21:00:00,12.980,1377.8,,,,
1264,07/09/19 21:30:00,12.980,936.5,,,,
1265,07/09/19 22:00:00,12.980,549.0,,,,
1266,07/09/19 22:30:00,12.980,301.4,,,,
1267,07/09/19 23:00:00,12.980,150.7,,,,
1268,07/09/19 23:30:00,12.883,53.8,,,,
1269,07/10/19 00:00:00,12.883,21.5,,,,
1270,07/10/19 00:30:00,12.883,10.8,,,,
1271,07/10/19 01:00:00,12.787,10.8,,,,
1272,07/10/19 01:30:00,12.690,10.8,,,,
1273,07/10/19 02:00:00,12.690,21.5,,,,
1274,07/10/19 02:30:00,12.690,32.3,,,,
1275,07/10/19 03:00:00,12.690,86.1,,,,
1276,07/10/19 03:30:00,12.690,193.8,,,,
1277,07/10/19 04:00:00,12.690,322.9,,,,
1278,07/10/19 04:30:00,12.690,581.3,,,,
1279,07/10/19 05:00:00,12.690,1001.0,,,,
1280,07/10/19 05:30:00,12.690,1324.0,,,,
1281,07/10/19 06:00:00,12.690,1722.2,,,,
1282,07/10/19 06:30:00,12.690,1550.0,,,,
1283,07/10/19 07:00:00,12.690,3100.0,,,,
1284,07/10/19 07:30:00,12.690,2497.2,,,,
1285,07/10/19 08:00:00,12.690,4133.4,,,,
1286,07/10/19 08:30:00,12.787,3272.2,,,,
1287,07/10/19 09:00:00,12.883,5338.9,,,,
1288,07/10/19 09:30:00,12.980,6200.0,,,,
1289,07/10/19 10:00:00,12.980,4994.5,,,,
1290,07/10/19 10:30:00,12.980,6200.0,,,,
1291,07/10/19 11:00:00,13.076,6544.5,,,,
1292,07/10/19 11:30:00,12.980,7577.8,,,,
1293,07/10/19 12:00:00,13.076,9300.1,,,,
1294,07/10/19 12:30:00,13.076,7577.8,,,,
1295,07/10/19 13:00:00,13.173,6544.5,,,,
1296,07/10/19 13:30:00,13.269,7233.4,,,,
1297,07/10/19 14:00:00,13.269,6544.5,,,,
1298,07/10/19 14:30:00,13.269,5166.7,,,,
1299,07/10/19 15:00:00,13.365,5166.7,,,,
1300,07/10/19 15:30:00,13.461,8611.2,,,,
1301,07/10/19 16:00:00,13.269,7233.4,,,,
1302,07/10/19 16:30:00,13.558,8611.2,,,,
1303,07/10/19 17:00:00,13.750,7233.4,,,,
1304,07/10/19 17:30:00,13.846,5338.9,,,,
1305,07/10/19 18:00:00,13.846,4994.5,,,,
1306,07/10/19 18:30:00,13.846,4477.8,,,,
1307,07/10/19 19:00:00,13.750,1980.6,,,,
1308,07/10/19 19:30:00,13.846,1980.6,,,,
1309,07/10/19 20:00:00,13.846,2755.6,,,,
1310,07/10/19 20:30:00,13.750,1345.5,,,,
1311,07/10/19 21:00:00,13.750,1076.4,,,,
1312,07/10/19 21:30:00,13.654,1022.6,,,,
1313,07/10/19 22:00:00,13.654,764.2,,,,
1314,07/10/19 22:30:00,13.654,344.4,,,,
1315,07/10/19 23:00:00,13.558,183.0,,,,
1316,07/10/19 23:30:00,13.558,64.6,,,,
1317,07/11/19 00:00:00,13.461,43.1,,,,
1318,07/11/19 00:30:00,13.461,21.5,,,,
1319,07/11/19 01:00:00,13.365,10.8,,,,
1320,07/11/19 01:30:00,13.365,10.8,,,,
1321,07/11/19 02:00:00,13.365,21.5,,,,
1322,07/11/19 02:30:00,13.269,43.1,,,,
1323,07/11/19 03:00:00,13.269,64.6,,,,
1324,07/11/19 03:30:00,13.269,139.9,,,,
1325,07/11/19 04:00:00,13.269,290.6,,,,
1326,07/11/19 04:30:00,13.269,592.0,,,,
1327,07/11/19 05:00:00,13.269,1001.0,,,,
1328,07/11/19 05:30:00,13.269,1151.7,,,,
1329,07/11/19 06:00:00,13.269,1141.0,,,,
1330,07/11/19 06:30:00,13.269,1216.3,,,,
1331,07/11/19 07:00:00,13.269,2066.7,,,,
1332,07/11/19 07:30:00,13.365,1894.5,,,,
1333,07/11/19 08:00:00,13.365,3100.0,,,,
1334,07/11/19 08:30:00,13.461,4133.4,,,,
1335,07/11/19 09:00:00,13.461,4994.5,,,,
1336,07/11/19 09:30:00,13.461,4650.0,,,,
1337,07/11/19 10:00:00,13.461,5511.1,,,,
1338,07/11/19 10:30:00,13.461,4822.3,,,,
1339,07/11/19 11:00:00,13.558,5511.1,,,,
1340,07/11/19 11:30:00,13.558,5511.1,,,,
1341,07/11/19 12:00:00,13.558,6200.0,,,,
1342,07/11/19 12:30:00,13.654,9644.5,,,,
1343,07/11/19 13:00:00,13.654,8266.7,,,,
1344,07/11/19 13:30:00,13.750,9300.1,,,,
1345,07/11/19 14:00:00,13.750,8611.2,,,,
1346,07/11/19 14:30:00,13.750,8266.7,,,,
1347,07/11/19 15:00:00,13.846,7577.8,,,,
1348,07/11/19 15:30:00,13.750,4822.3,,,,
1349,07/11/19 16:00:00,13.750,5511.1,,,,
1350,07/11/19 16:30:00,13.750,5166.7,,,,
1351,07/11/19 17:00:00,13.846,5166.7,,,,
1352,07/11/19 17:30:00,13.846,5166.7,,,,
1353,07/11/19 18:00:00,13.846,4305.6,,,,
1354,07/11/19 18:30:00,13.846,3272.2,,,,
1355,07/11/19 19:00:00,13.942,3788.9,,,,
1356,07/11/19 19:30:00,13.942,2325.0,,,,
1357,07/11/19 20:00:00,13.942,1980.6,,,,
1358,07/11/19 20:30:00,13.942,505.9,,,,
1359,07/11/19 21:00:00,13.942,430.6,,,,
1360,07/11/19 21:30:00,13.942,570.5,,,,
1361,07/11/19 22:00:00,13.942,409.0,,,,
1362,07/11/19 22:30:00,13.942,183.0,,,,
1363,07/11/19 23:00:00,13.846,64.6,,,,
1364,07/11/19 23:30:00,13.846,21.5,,,,
1365,07/12/19 00:00:00,13.846,10.8,,,,
1366,07/12/19 00:30:00,13.846,0.0,,,,
1367,07/12/19 01:00:00,13.846,0.0,,,,
1368,07/12/19 01:30:00,13.750,0.0,,,,
1369,07/12/19 02:00:00,13.846,0.0,,,,
1370,07/12/19 02:30:00,13.846,10.8,,,,
1371,07/12/19 03:00:00,13.846,43.1,,,,
1372,07/12/19 03:30:00,13.846,129.2,,,,
1373,07/12/19 04:00:00,13.846,279.9,,,,
1374,07/12/19 04:30:00,13.846,452.1,,,,
1375,07/12/19 05:00:00,13.846,624.3,,,,
1376,07/12/19 05:30:00,13.846,990.3,,,,
1377,07/12/19 06:00:00,13.846,1636.1,,,,
1378,07/12/19 06:30:00,13.942,1550.0,,,,
1379,07/12/19 07:00:00,13.846,2152.8,,,,
1380,07/12/19 07:30:00,13.846,2497.2,,,,
1381,07/12/19 08:00:00,13.846,4133.4,,,,
1382,07/12/19 08:30:00,13.846,3616.7,,,,
1383,07/12/19 09:00:00,14.038,5511.1,,,,
1384,07/12/19 09:30:00,14.038,4133.4,,,,
1385,07/12/19 10:00:00,14.038,4305.6,,,,
1386,07/12/19 10:30:00,14.038,4822.3,,,,
1387,07/12/19 11:00:00,14.134,5511.1,,,,
1388,07/12/19 11:30:00,14.134,5511.1,,,,
1389,07/12/19 12:00:00,14.421,13089.0,,,,
1390,07/12/19 12:30:00,14.325,9644.5,,,,
1391,07/12/19 13:00:00,14.325,5166.7,,,,
1392,07/12/19 13:30:00,14.325,6544.5,,,,
1393,07/12/19 14:00:00,14.517,6200.0,,,,
1394,07/12/19 14:30:00,14.517,5166.7,,,,
1395,07/12/19 15:00:00,14.613,6200.0,,,,
1396,07/12/19 15:30:00,14.613,5166.7,,,,
1397,07/12/19 16:00:00,14.613,4822.3,,,,
1398,07/12/19 16:30:00,14.613,5511.1,,,,
1399,07/12/19 17:00:00,14.613,4822.3,,,,
1400,07/12/19 17:30:00,14.709,7577.8,,,,
1401,07/12/19 18:00:00,14.709,4133.4,,,,
1402,07/12/19 18:30:00,14.709,4305.6,,,,
1403,07/12/19 19:00:00,14.709,2927.8,,,,
1404,07/12/19 19:30:00,14.613,2927.8,,,,
1405,07/12/19 20:00:00,14.613,2411.1,,,,
1406,07/12/19 20:30:00,14.613,1808.3,,,,
1407,07/12/19 21:00:00,14.517,1463.9,,,,
1408,07/12/19 21:30:00,14.517,1259.4,,,,
1409,07/12/19 22:00:00,14.517,839.6,,,,
1410,07/12/19 22:30:00,14.517,527.4,,,,
1411,07/12/19 23:00:00,14.421,172.2,,,,
1412,07/12/19 23:30:00,14.421,53.8,,,,
1413,07/13/19 00:00:00,14.421,21.5,,,,
1414,07/13/19 00:30:00,14.421,10.8,,,,
1415,07/13/19 01:00:00,14.421,0.0,,,,
1416,07/13/19 01:30:00,14.421,0.0,,,,
1417,07/13/19 02:00:00,14.325,10.8,,,,
1418,07/13/19 02:30:00,14.325,21.5,,,,
1419,07/13/19 03:00:00,14.325,43.1,,,,
1420,07/13/19 03:30:00,14.421,107.6,,,,
1421,07/13/19 04:00:00,14.421,258.3,,,,
1422,07/13/19 04:30:00,14.421,290.6,,,,
1423,07/13/19 05:00:00,14.421,473.6,,,,
1424,07/13/19 05:30:00,14.421,818.1,,,,
1425,07/13/19 06:00:00,14.421,1194.8,,,,
1426,07/13/19 06:30:00,14.421,1636.1,,,,
1427,07/13/19 07:00:00,14.517,2755.6,,,,
1428,07/13/19 07:30:00,14.517,3272.2,,,,
1429,07/13/19 08:00:00,14.421,2497.2,,,,
1430,07/13/19 08:30:00,14.517,3788.9,,,,
1431,07/13/19 09:00:00,14.517,3788.9,,,,
1432,07/13/19 09:30:00,14.613,5166.7,,,,
1433,07/13/19 10:00:00,14.613,5166.7,,,,
1434,07/13/19 10:30:00,14.709,5511.1,,,,
1435,07/13/19 11:00:00,14.709,5511.1,,,,
1436,07/13/19 11:30:00,14.804,5511.1,,,,
1437,07/13/19 12:00:00,14.804,6200.0,,,,
1438,07/13/19 12:30:00,14.900,10677.8,,,,
1439,07/13/19 13:00:00,14.900,6544.5,,,,
1440,07/13/19 13:30:00,14.996,7577.8,,,,
1441,07/13/19 14:00:00,15.091,10677.8,,,,
1442,07/13/19 14:30:00,15.091,10333.4,,,,
1443,07/13/19 15:00:00,14.996,4650.0,,,,
1444,07/13/19 15:30:00,14.900,2583.4,,,,
1445,07/13/19 16:00:00,15.091,5166.7,,,,
1446,07/13/19 16:30:00,15.187,5511.1,,,,
1447,07/13/19 17:00:00,15.282,10677.8,,,,
1448,07/13/19 17:30:00,15.187,3616.7,,,,
1449,07/13/19 18:00:00,15.187,3444.5,,,,
1450,07/13/19 18:30:00,15.091,2755.6,,,,
1451,07/13/19 19:00:00,15.091,2497.2,,,,
1452,07/13/19 19:30:00,15.091,1463.9,,,,
1453,07/13/19 20:00:00,15.091,958.0,,,,
1454,07/13/19 20:30:00,15.091,549.0,,,,
1455,07/13/19 21:00:00,15.091,387.5,,,,
1456,07/13/19 21:30:00,15.091,86.1,,,,
1457,07/13/19 22:00:00,15.091,96.9,,,,
1458,07/13/19 22:30:00,15.091,75.3,,,,
1459,07/13/19 23:00:00,15.091,43.1,,,,
1460,07/13/19 23:30:00,15.091,21.5,,,,
1461,07/14/19 00:00:00,14.996,0.0,,,,
1462,07/14/19 00:30:00,14.996,0.0,,,,
1463,07/14/19 01:00:00,14.996,0.0,,,,
1464,07/14/19 01:30:00,14.996,0.0,,,,
1465,07/14/19 02:00:00,14.996,0.0,,,,
1466,07/14/19 02:30:00,14.996,0.0,,,,
1467,07/14/19 03:00:00,14.996,21.5,,,,
1468,07/14/19 03:30:00,14.996,43.1,,,,
1469,07/14/19 04:00:00,14.996,86.1,,,,
1470,07/14/19 04:30:00,14.996,193.8,,,,
1471,07/14/19 05:00:00,14.996,193.8,,,,
1472,07/14/19 05:30:00,14.996,355.2,,,,
1473,07/14/19 06:00:00,14.996,861.1,,,,
1474,07/14/19 06:30:00,14.996,1367.0,,,,
1475,07/14/19 07:00:00,14.996,1980.6,,,,
1476,07/14/19 07:30:00,15.091,2238.9,,,,
1477,07/14/19 08:00:00,15.187,3961.1,,,,
1478,07/14/19 08:30:00,15.282,4477.8,,,,
1479,07/14/19 09:00:00,15.282,1463.9,,,,
1480,07/14/19 09:30:00,15.378,4994.5,,,,
1481,07/14/19 10:00:00,15.187,2497.2,,,,
1482,07/14/19 10:30:00,15.282,3616.7,,,,
1483,07/14/19 11:00:00,15.378,4994.5,,,,
1484,07/14/19 11:30:00,15.378,5511.1,,,,
1485,07/14/19 12:00:00,15.473,6200.0,,,,
1486,07/14/19 12:30:00,15.569,7233.4,,,,
1487,07/14/19 13:00:00,15.664,7233.4,,,,
1488,07/14/19 13:30:00,15.664,9644.5,,,,
1489,07/14/19 14:00:00,15.569,5166.7,,,,
1490,07/14/19 14:30:00,15.664,6544.5,,,,
1491,07/14/19 15:00:00,15.760,5166.7,,,,
1492,07/14/19 15:30:00,15.760,7577.8,,,,
1493,07/14/19 16:00:00,15.569,4822.3,,,,
1494,07/14/19 16:30:00,15.760,1894.5,,,,
1495,07/14/19 17:00:00,15.760,1722.2,,,,
1496,07/14/19 17:30:00,15.760,1550.0,,,,
1497,07/14/19 18:00:00,15.760,2066.7,,,,
1498,07/14/19 18:30:00,15.760,2238.9,,,,
1499,07/14/19 19:00:00,15.664,990.3,,,,
1500,07/14/19 19:30:00,15.664,1119.5,,,,
1501,07/14/19 20:00:00,15.664,925.7,,,,
1502,07/14/19 20:30:00,15.664,710.4,,,,
1503,07/14/19 21:00:00,15.664,462.9,,,,
1504,07/14/19 21:30:00,15.664,312.2,,,,
1505,07/14/19 22:00:00,15.664,150.7,,,,
1506,07/14/19 22:30:00,15.569,75.3,,,,
1507,07/14/19 23:00:00,15.569,43.1,,,,
1508,07/14/19 23:30:00,15.569,10.8,,,,
1509,07/15/19 00:00:00,15.569,0.0,,,,
