"Plot Title: e3_1m_19Jun221"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10419460, SEN S/N: 10419460, LBL: temp)","Intensity, Lux (LGR S/N: 10419460, SEN S/N: 10419460, LBL: light)","Coupler Attached (LGR S/N: 10419460)","Stopped (LGR S/N: 10419460)","End Of File (LGR S/N: 10419460)"
1059,08/02/21 12:00:00,14.230,2755.6,,,
1060,08/02/21 13:00:00,14.325,3272.2,,,
1061,08/02/21 14:00:00,14.421,4305.6,,,
1062,08/02/21 15:00:00,14.804,2497.2,,,
1063,08/02/21 16:00:00,14.804,5166.7,,,
1064,08/02/21 17:00:00,14.709,3272.2,,,
1065,08/02/21 18:00:00,14.709,1636.1,,,
1066,08/02/21 19:00:00,14.613,592.0,,,
1067,08/02/21 20:00:00,14.613,861.1,,,
1068,08/02/21 21:00:00,14.613,366.0,,,
1069,08/02/21 22:00:00,14.517,53.8,,,
1070,08/02/21 23:00:00,14.517,0.0,,,
1071,08/03/21 00:00:00,14.421,0.0,,,
1072,08/03/21 01:00:00,14.421,0.0,,,
1073,08/03/21 02:00:00,14.421,0.0,,,
1074,08/03/21 03:00:00,14.421,0.0,,,
1075,08/03/21 04:00:00,14.421,0.0,,,
1076,08/03/21 05:00:00,14.325,118.4,,,
1077,08/03/21 06:00:00,14.325,193.8,,,
1078,08/03/21 07:00:00,14.325,678.1,,,
1079,08/03/21 08:00:00,14.325,861.1,,,
1080,08/03/21 09:00:00,14.421,2152.8,,,
1081,08/03/21 10:00:00,14.421,2325.0,,,
1082,08/03/21 11:00:00,14.517,3616.7,,,
1083,08/03/21 12:00:00,14.613,4650.0,,,
1084,08/03/21 13:00:00,14.709,7233.4,,,
1085,08/03/21 14:00:00,14.804,5166.7,,,
1086,08/03/21 15:00:00,15.091,5166.7,,,
1087,08/03/21 16:00:00,14.996,7233.4,,,
1088,08/03/21 17:00:00,14.900,2497.2,,,
1089,08/03/21 18:00:00,14.996,1894.5,,,
1090,08/03/21 19:00:00,14.996,1894.5,,,
1091,08/03/21 20:00:00,14.900,656.6,,,
1092,08/03/21 21:00:00,14.804,322.9,,,
1093,08/03/21 22:00:00,14.804,21.5,,,
1094,08/03/21 23:00:00,14.804,0.0,,,
1095,08/04/21 00:00:00,14.709,0.0,,,
1096,08/04/21 01:00:00,14.709,0.0,,,
1097,08/04/21 02:00:00,14.709,0.0,,,
1098,08/04/21 03:00:00,14.613,0.0,,,
1099,08/04/21 04:00:00,14.613,0.0,,,
1100,08/04/21 05:00:00,14.613,86.1,,,
1101,08/04/21 06:00:00,14.613,376.7,,,
1102,08/04/21 07:00:00,14.613,731.9,,,
1103,08/04/21 08:00:00,14.613,861.1,,,
1104,08/04/21 09:00:00,14.613,839.6,,,
1105,08/04/21 10:00:00,14.709,2497.2,,,
1106,08/04/21 11:00:00,14.804,4994.5,,,
1107,08/04/21 12:00:00,14.900,4994.5,,,
1108,08/04/21 13:00:00,15.091,8266.7,,,
1109,08/04/21 14:00:00,15.187,9644.5,,,
1110,08/04/21 15:00:00,15.091,3444.5,,,
1111,08/04/21 16:00:00,15.282,764.2,,,
1112,08/04/21 17:00:00,15.473,516.7,,,
1113,08/04/21 18:00:00,15.473,1377.8,,,
1114,08/04/21 19:00:00,15.473,1980.6,,,
1115,08/04/21 20:00:00,15.282,538.2,,,
1116,08/04/21 21:00:00,15.282,387.5,,,
1117,08/04/21 22:00:00,15.187,43.1,,,
1118,08/04/21 23:00:00,15.091,0.0,,,
1119,08/05/21 00:00:00,14.996,0.0,,,
1120,08/05/21 01:00:00,14.900,0.0,,,
1121,08/05/21 02:00:00,14.804,0.0,,,
1122,08/05/21 03:00:00,14.804,0.0,,,
1123,08/05/21 04:00:00,14.804,0.0,,,
1124,08/05/21 05:00:00,14.709,53.8,,,
1125,08/05/21 06:00:00,14.709,322.9,,,
1126,08/05/21 07:00:00,14.709,775.0,,,
1127,08/05/21 08:00:00,14.804,1130.2,,,
1128,08/05/21 09:00:00,14.804,1722.2,,,
1129,08/05/21 10:00:00,14.900,2238.9,,,
1130,08/05/21 11:00:00,14.804,1894.5,,,
1131,08/05/21 12:00:00,15.091,6200.0,,,
1132,08/05/21 13:00:00,14.900,1259.4,,,
1133,08/05/21 14:00:00,15.091,5166.7,,,
1134,08/05/21 15:00:00,15.187,2238.9,,,
1135,08/05/21 16:00:00,15.187,4305.6,,,
1136,08/05/21 17:00:00,15.091,1722.2,,,
1137,08/05/21 18:00:00,15.187,1808.3,,,
1138,08/05/21 19:00:00,15.091,2325.0,,,
1139,08/05/21 20:00:00,15.187,1894.5,,,
1140,08/05/21 21:00:00,15.091,183.0,,,
1141,08/05/21 22:00:00,15.091,53.8,,,
1142,08/05/21 23:00:00,14.996,0.0,,,
1143,08/06/21 00:00:00,14.996,0.0,,,
1144,08/06/21 01:00:00,14.900,0.0,,,
1145,08/06/21 02:00:00,14.900,0.0,,,
1146,08/06/21 03:00:00,14.900,0.0,,,
1147,08/06/21 04:00:00,14.804,0.0,,,
1148,08/06/21 05:00:00,14.804,64.6,,,
1149,08/06/21 06:00:00,14.804,344.4,,,
1150,08/06/21 07:00:00,14.900,785.8,,,
1151,08/06/21 08:00:00,14.900,1463.9,,,
1152,08/06/21 09:00:00,14.900,1345.5,,,
1153,08/06/21 10:00:00,14.996,2066.7,,,
1154,08/06/21 11:00:00,14.996,2755.6,,,
1155,08/06/21 12:00:00,15.091,3616.7,,,
1156,08/06/21 13:00:00,15.282,4650.0,,,
1157,08/06/21 14:00:00,15.378,3788.9,,,
1158,08/06/21 15:00:00,15.473,3444.5,,,
1159,08/06/21 16:00:00,15.473,3616.7,,,
1160,08/06/21 17:00:00,15.378,3616.7,,,
1161,08/06/21 18:00:00,15.664,8266.7,,,
1162,08/06/21 19:00:00,15.473,2755.6,,,
1163,08/06/21 20:00:00,15.378,473.6,,,
1164,08/06/21 21:00:00,15.282,204.5,,,
1165,08/06/21 22:00:00,15.187,32.3,,,
1166,08/06/21 23:00:00,15.282,0.0,,,
1167,08/07/21 00:00:00,15.282,0.0,,,
1168,08/07/21 01:00:00,15.187,0.0,,,
1169,08/07/21 02:00:00,15.091,0.0,,,
1170,08/07/21 03:00:00,14.996,0.0,,,
1171,08/07/21 04:00:00,14.996,0.0,,,
1172,08/07/21 05:00:00,14.996,150.7,,,
1173,08/07/21 06:00:00,15.091,473.6,,,
1174,08/07/21 07:00:00,15.091,818.1,,,
1175,08/07/21 08:00:00,15.187,2755.6,,,
1176,08/07/21 09:00:00,15.282,5338.9,,,
1177,08/07/21 10:00:00,15.282,3100.0,,,
1178,08/07/21 11:00:00,15.378,4650.0,,,
1179,08/07/21 12:00:00,15.378,5338.9,,,
1180,08/07/21 13:00:00,15.378,3444.5,,,
1181,08/07/21 14:00:00,15.378,4305.6,,,
1182,08/07/21 15:00:00,15.378,2669.5,,,
1183,08/07/21 16:00:00,15.473,2325.0,,,
1184,08/07/21 17:00:00,15.378,1894.5,,,
1185,08/07/21 18:00:00,15.378,1980.6,,,
1186,08/07/21 19:00:00,15.569,839.6,,,
1187,08/07/21 20:00:00,15.473,581.3,,,
1188,08/07/21 21:00:00,15.378,247.6,,,
1189,08/07/21 22:00:00,15.378,21.5,,,
1190,08/07/21 23:00:00,15.378,0.0,,,
1191,08/08/21 00:00:00,15.282,0.0,,,
1192,08/08/21 01:00:00,15.282,0.0,,,
1193,08/08/21 02:00:00,15.282,0.0,,,
1194,08/08/21 03:00:00,15.282,0.0,,,
1195,08/08/21 04:00:00,15.187,0.0,,,
1196,08/08/21 05:00:00,15.187,139.9,,,
1197,08/08/21 06:00:00,15.187,366.0,,,
1198,08/08/21 07:00:00,15.187,710.4,,,
1199,08/08/21 08:00:00,15.282,1334.7,,,
1200,08/08/21 09:00:00,15.378,2755.6,,,
1201,08/08/21 10:00:00,15.569,8266.7,,,
1202,08/08/21 11:00:00,15.664,6200.0,,,
1203,08/08/21 12:00:00,15.760,2755.6,,,
1204,08/08/21 13:00:00,15.760,3616.7,,,
1205,08/08/21 14:00:00,15.855,3444.5,,,
1206,08/08/21 15:00:00,15.760,2755.6,,,
1207,08/08/21 16:00:00,15.760,1463.9,,,
1208,08/08/21 17:00:00,16.046,3444.5,,,
1209,08/08/21 18:00:00,16.713,5511.1,,,
1210,08/08/21 19:00:00,16.237,1894.5,,,
1211,08/08/21 20:00:00,16.141,871.9,,,
1212,08/08/21 21:00:00,16.141,269.1,,,
1213,08/08/21 22:00:00,15.951,10.8,,,
1214,08/08/21 23:00:00,15.951,0.0,,,
1215,08/09/21 00:00:00,15.855,0.0,,,
1216,08/09/21 01:00:00,15.855,0.0,,,
1217,08/09/21 02:00:00,15.760,0.0,,,
1218,08/09/21 03:00:00,15.760,0.0,,,
1219,08/09/21 04:00:00,15.760,0.0,,,
1220,08/09/21 05:00:00,15.664,64.6,,,
1221,08/09/21 06:00:00,15.664,269.1,,,
1222,08/09/21 07:00:00,15.664,893.4,,,
1223,08/09/21 08:00:00,15.664,1636.1,,,
1224,08/09/21 09:00:00,15.855,2755.6,,,
1225,08/09/21 10:00:00,16.046,1808.3,,,
1226,08/09/21 11:00:00,16.141,3616.7,,,
1227,08/09/21 12:00:00,16.237,3272.2,,,
1228,08/09/21 13:00:00,16.332,3272.2,,,
1229,08/09/21 14:00:00,16.332,3272.2,,,
1230,08/09/21 15:00:00,16.427,2669.5,,,
1231,08/09/21 16:00:00,16.427,2755.6,,,
1232,08/09/21 17:00:00,16.332,3100.0,,,
1233,08/09/21 18:00:00,16.999,1216.3,,,
1234,08/09/21 19:00:00,17.094,785.8,,,
1235,08/09/21 20:00:00,16.903,376.7,,,
1236,08/09/21 21:00:00,16.523,139.9,,,
1237,08/09/21 22:00:00,16.523,0.0,,,
1238,08/09/21 23:00:00,16.523,0.0,,,
1239,08/10/21 00:00:00,16.427,0.0,,,
1240,08/10/21 01:00:00,16.332,0.0,,,
1241,08/10/21 02:00:00,16.332,0.0,,,
1242,08/10/21 03:00:00,16.237,0.0,,,
1243,08/10/21 04:00:00,16.141,0.0,,,
1244,08/10/21 05:00:00,16.141,64.6,,,
1245,08/10/21 06:00:00,16.046,290.6,,,
1246,08/10/21 07:00:00,16.046,1302.4,,,
1247,08/10/21 08:00:00,16.046,1463.9,,,
1248,08/10/21 09:00:00,16.237,2669.5,,,
1249,08/10/21 10:00:00,16.332,3444.5,,,
1250,08/10/21 11:00:00,16.523,5166.7,,,
1251,08/10/21 12:00:00,16.713,7577.8,,,
1252,08/10/21 13:00:00,16.808,6200.0,,,
1253,08/10/21 14:00:00,16.903,6544.5,,,
1254,08/10/21 15:00:00,16.999,7577.8,,,
1255,08/10/21 16:00:00,17.094,5166.7,,,
1256,08/10/21 17:00:00,17.284,1377.8,,,
1257,08/10/21 18:00:00,17.189,990.3,,,
1258,08/10/21 19:00:00,17.094,893.4,,,
1259,08/10/21 20:00:00,17.094,430.6,,,
1260,08/10/21 21:00:00,17.094,129.2,,,
1261,08/10/21 22:00:00,17.094,0.0,,,
1262,08/10/21 23:00:00,16.999,0.0,,,
1263,08/11/21 00:00:00,16.903,0.0,,,
1264,08/11/21 01:00:00,16.808,0.0,,,
1265,08/11/21 02:00:00,16.713,0.0,,,
1266,08/11/21 03:00:00,16.618,0.0,,,
1267,08/11/21 04:00:00,16.427,0.0,,,
1268,08/11/21 05:00:00,16.332,64.6,,,
1269,08/11/21 06:00:00,16.332,183.0,,,
1270,08/11/21 07:00:00,16.332,398.3,,,
1271,08/11/21 08:00:00,16.332,742.7,,,
1272,08/11/21 09:00:00,16.523,1119.5,,,
1273,08/11/21 10:00:00,16.618,1636.1,,,
1274,08/11/21 11:00:00,16.618,1894.5,,,
1275,08/11/21 12:00:00,16.713,1636.1,,,
1276,08/11/21 13:00:00,17.284,3788.9,,,
1277,08/11/21 14:00:00,17.189,1636.1,,,
1278,08/11/21 15:00:00,17.189,1377.8,,,
1279,08/11/21 16:00:00,17.189,893.4,,,
1280,08/11/21 17:00:00,17.284,1463.9,,,
1281,08/11/21 18:00:00,17.284,871.9,,,
1282,08/11/21 19:00:00,17.189,344.4,,,
1283,08/11/21 20:00:00,17.094,183.0,,,
1284,08/11/21 21:00:00,17.094,64.6,,,
1285,08/11/21 22:00:00,16.999,0.0,,,
1286,08/11/21 23:00:00,16.999,0.0,,,
1287,08/12/21 00:00:00,16.903,0.0,,,
1288,08/12/21 01:00:00,16.903,0.0,,,
1289,08/12/21 02:00:00,16.808,0.0,,,
1290,08/12/21 03:00:00,16.713,0.0,,,
1291,08/12/21 04:00:00,16.618,0.0,,,
1292,08/12/21 05:00:00,16.618,21.5,,,
1293,08/12/21 06:00:00,16.523,161.5,,,
1294,08/12/21 07:00:00,16.523,505.9,,,
1295,08/12/21 08:00:00,16.523,570.5,,,
1296,08/12/21 09:00:00,16.618,947.2,,,
1297,08/12/21 10:00:00,16.713,1722.2,,,
1298,08/12/21 11:00:00,16.808,2411.1,,,
1299,08/12/21 12:00:00,16.903,1894.5,,,
1300,08/12/21 13:00:00,16.999,1808.3,,,
1301,08/12/21 14:00:00,17.094,2325.0,,,
1302,08/12/21 15:00:00,17.094,1550.0,,,
1303,08/12/21 16:00:00,17.189,2755.6,,,
1304,08/12/21 17:00:00,17.189,3100.0,,,
1305,08/12/21 18:00:00,17.189,1980.6,,,
1306,08/12/21 19:00:00,17.094,333.7,,,
1307,08/12/21 20:00:00,16.999,247.6,,,
1308,08/12/21 21:00:00,16.903,32.3,,,
1309,08/12/21 22:00:00,16.808,0.0,,,
1310,08/12/21 23:00:00,16.808,0.0,,,
1311,08/13/21 00:00:00,16.808,0.0,,,
1312,08/13/21 01:00:00,16.713,0.0,,,
1313,08/13/21 02:00:00,16.713,0.0,,,
1314,08/13/21 03:00:00,16.618,0.0,,,
1315,08/13/21 04:00:00,16.523,0.0,,,
1316,08/13/21 05:00:00,16.523,0.0,,,
1317,08/13/21 06:00:00,16.523,21.5,,,
1318,08/13/21 07:00:00,16.523,64.6,,,
1319,08/13/21 08:00:00,16.523,215.3,,,
1320,08/13/21 09:00:00,16.427,452.1,,,
1321,08/13/21 10:00:00,16.523,1065.6,,,
1322,08/13/21 11:00:00,16.713,2152.8,,,
1323,08/13/21 12:00:00,16.808,1980.6,,,
1324,08/13/21 13:00:00,16.808,818.1,,,
1325,08/13/21 14:00:00,16.903,699.7,,,
1326,08/13/21 15:00:00,16.808,796.5,,,
1327,08/13/21 16:00:00,17.094,871.9,,,
1328,08/13/21 17:00:00,17.094,602.8,,,
1329,08/13/21 18:00:00,17.189,441.3,,,
1330,08/13/21 19:00:00,17.094,226.0,,,
1331,08/13/21 20:00:00,17.094,64.6,,,
1332,08/13/21 21:00:00,16.903,0.0,,,
1333,08/13/21 22:00:00,16.903,0.0,,,
1334,08/13/21 23:00:00,16.808,0.0,,,
1335,08/14/21 00:00:00,16.808,0.0,,,
1336,08/14/21 01:00:00,16.713,0.0,,,
1337,08/14/21 02:00:00,16.713,0.0,,,
1338,08/14/21 03:00:00,16.713,0.0,,,
1339,08/14/21 04:00:00,16.618,0.0,,,
1340,08/14/21 05:00:00,16.618,0.0,,,
1341,08/14/21 06:00:00,16.523,21.5,,,
1342,08/14/21 07:00:00,16.523,129.2,,,
1343,08/14/21 08:00:00,16.523,150.7,,,
1344,08/14/21 09:00:00,16.523,193.8,,,
1345,08/14/21 10:00:00,16.523,419.8,,,
1346,08/14/21 11:00:00,16.618,452.1,,,
1347,08/14/21 12:00:00,16.523,118.4,,,
1348,08/14/21 13:00:00,16.523,183.0,,,
1349,08/14/21 14:00:00,16.523,301.4,,,
1350,08/14/21 15:00:00,16.618,452.1,,,
1351,08/14/21 16:00:00,16.618,430.6,,,
1352,08/14/21 17:00:00,16.618,785.8,,,
1353,08/14/21 18:00:00,16.618,172.2,,,
1354,08/14/21 19:00:00,16.523,258.3,,,
1355,08/14/21 20:00:00,16.523,118.4,,,
1356,08/14/21 21:00:00,16.427,10.8,,,
1357,08/14/21 22:00:00,16.332,0.0,,,
1358,08/14/21 23:00:00,16.237,0.0,,,
1359,08/15/21 00:00:00,16.237,0.0,,,
1360,08/15/21 01:00:00,16.141,0.0,,,
1361,08/15/21 02:00:00,16.141,0.0,,,
1362,08/15/21 03:00:00,16.046,0.0,,,
1363,08/15/21 04:00:00,16.046,0.0,,,
1364,08/15/21 05:00:00,16.046,0.0,,,
1365,08/15/21 06:00:00,15.951,21.5,,,
1366,08/15/21 07:00:00,15.951,236.8,,,
1367,08/15/21 08:00:00,15.951,96.9,,,
1368,08/15/21 09:00:00,15.951,161.5,,,
1369,08/15/21 10:00:00,16.046,226.0,,,
1370,08/15/21 11:00:00,16.141,409.0,,,
1371,08/15/21 12:00:00,16.332,279.9,,,
1372,08/15/21 13:00:00,16.237,753.5,,,
1373,08/15/21 14:00:00,16.427,947.2,,,
1374,08/15/21 15:00:00,16.332,344.4,,,
1375,08/15/21 16:00:00,16.523,322.9,,,
1376,08/15/21 17:00:00,16.523,183.0,,,
1377,08/15/21 18:00:00,16.427,409.0,,,
1378,08/15/21 19:00:00,16.427,150.7,,,
1379,08/15/21 20:00:00,16.332,32.3,,,
1380,08/15/21 21:00:00,16.332,0.0,,,
1381,08/15/21 22:00:00,16.237,0.0,,,
1382,08/15/21 23:00:00,16.237,0.0,,,
1383,08/16/21 00:00:00,16.141,0.0,,,
1384,08/16/21 01:00:00,16.141,0.0,,,
1385,08/16/21 02:00:00,16.141,0.0,,,
1386,08/16/21 03:00:00,16.141,0.0,,,
1387,08/16/21 04:00:00,16.046,0.0,,,
1388,08/16/21 05:00:00,16.046,0.0,,,
1389,08/16/21 06:00:00,16.046,0.0,,,
1390,08/16/21 07:00:00,15.951,32.3,,,
1391,08/16/21 08:00:00,15.951,64.6,,,
1392,08/16/21 09:00:00,16.046,96.9,,,
1393,08/16/21 10:00:00,16.141,118.4,,,
1394,08/16/21 11:00:00,16.332,150.7,,,
1395,08/16/21 12:00:00,16.332,150.7,,,
1396,08/16/21 13:00:00,16.427,1044.1,,,
1397,08/16/21 14:00:00,16.523,538.2,,,
1398,08/16/21 15:00:00,16.618,258.3,,,
1399,08/16/21 16:00:00,16.713,419.8,,,
1400,08/16/21 17:00:00,16.618,193.8,,,
1401,08/16/21 18:00:00,16.523,290.6,,,
1402,08/16/21 19:00:00,16.427,193.8,,,
1403,08/16/21 20:00:00,16.332,43.1,,,
1404,08/16/21 21:00:00,16.141,0.0,,,
1405,08/16/21 22:00:00,16.141,0.0,,,
1406,08/16/21 23:00:00,16.046,0.0,,,
1407,08/17/21 00:00:00,15.951,0.0,,,
1408,08/17/21 01:00:00,15.951,0.0,,,
1409,08/17/21 02:00:00,15.951,0.0,,,
1410,08/17/21 03:00:00,15.855,0.0,,,
1411,08/17/21 04:00:00,15.760,0.0,,,
1412,08/17/21 05:00:00,15.760,0.0,,,
1413,08/17/21 06:00:00,15.760,0.0,,,
1414,08/17/21 07:00:00,15.760,0.0,,,
1415,08/17/21 08:00:00,15.760,0.0,,,
1416,08/17/21 09:00:00,15.664,10.8,,,
1417,08/17/21 10:00:00,15.569,43.1,,,
1418,08/17/21 11:00:00,15.569,64.6,,,
1419,08/17/21 12:00:00,15.664,96.9,,,
1420,08/17/21 13:00:00,15.664,21.5,,,
1421,08/17/21 14:00:00,15.664,32.3,,,
1422,08/17/21 15:00:00,15.664,43.1,,,
1423,08/17/21 16:00:00,15.664,43.1,,,
1424,08/17/21 17:00:00,15.664,43.1,,,
1425,08/17/21 18:00:00,15.664,21.5,,,
1426,08/17/21 19:00:00,15.664,21.5,,,
1427,08/17/21 20:00:00,15.664,0.0,,,
1428,08/17/21 21:00:00,15.569,0.0,,,
1429,08/17/21 22:00:00,15.569,0.0,,,
1430,08/17/21 23:00:00,15.569,0.0,,,
1431,08/18/21 00:00:00,15.569,0.0,,,
1432,08/18/21 01:00:00,15.569,0.0,,,
1433,08/18/21 02:00:00,15.473,0.0,,,
1434,08/18/21 03:00:00,15.473,0.0,,,
1435,08/18/21 04:00:00,15.473,0.0,,,
1436,08/18/21 05:00:00,15.473,0.0,,,
1437,08/18/21 06:00:00,15.378,0.0,,,
1438,08/18/21 07:00:00,15.473,10.8,,,
1439,08/18/21 08:00:00,15.473,43.1,,,
1440,08/18/21 09:00:00,15.473,129.2,,,
1441,08/18/21 10:00:00,15.664,495.1,,,
1442,08/18/21 11:00:00,15.664,592.0,,,
1443,08/18/21 12:00:00,15.760,495.1,,,
1444,08/18/21 13:00:00,15.855,215.3,,,
1445,08/18/21 14:00:00,15.951,139.9,,,
1446,08/18/21 15:00:00,15.951,129.2,,,
1447,08/18/21 16:00:00,16.046,118.4,,,
1448,08/18/21 17:00:00,15.951,172.2,,,
1449,08/18/21 18:00:00,16.141,236.8,,,
1450,08/18/21 19:00:00,15.951,86.1,,,
1451,08/18/21 20:00:00,15.855,53.8,,,
1452,08/18/21 21:00:00,15.855,0.0,,,
1453,08/18/21 22:00:00,15.760,0.0,,,
1454,08/18/21 23:00:00,15.760,0.0,,,
1455,08/19/21 00:00:00,15.760,0.0,,,
1456,08/19/21 01:00:00,15.664,0.0,,,
1457,08/19/21 02:00:00,15.664,0.0,,,
1458,08/19/21 03:00:00,15.569,0.0,,,
1459,08/19/21 04:00:00,15.569,0.0,,,
1460,08/19/21 05:00:00,15.473,0.0,,,
1461,08/19/21 06:00:00,15.473,0.0,,,
1462,08/19/21 07:00:00,15.473,10.8,,,
1463,08/19/21 08:00:00,15.473,32.3,,,
1464,08/19/21 09:00:00,15.473,53.8,,,
1465,08/19/21 10:00:00,15.569,86.1,,,
1466,08/19/21 11:00:00,15.664,193.8,,,
1467,08/19/21 12:00:00,15.760,215.3,,,
1468,08/19/21 13:00:00,15.760,107.6,,,
1469,08/19/21 14:00:00,15.760,107.6,,,
1470,08/19/21 15:00:00,15.760,107.6,,,
1471,08/19/21 16:00:00,15.855,107.6,,,
1472,08/19/21 17:00:00,15.951,75.3,,,
1473,08/19/21 18:00:00,15.951,43.1,,,
1474,08/19/21 19:00:00,15.951,10.8,,,
1475,08/19/21 20:00:00,15.855,0.0,,,
1476,08/19/21 21:00:00,15.855,0.0,,,
1477,08/19/21 22:00:00,15.760,0.0,,,
1478,08/19/21 23:00:00,15.760,0.0,,,
1479,08/20/21 00:00:00,15.664,0.0,,,
1480,08/20/21 01:00:00,15.569,0.0,,,
1481,08/20/21 02:00:00,15.569,0.0,,,
1482,08/20/21 03:00:00,15.569,0.0,,,
1483,08/20/21 04:00:00,15.473,0.0,,,
1484,08/20/21 05:00:00,15.473,0.0,,,
1485,08/20/21 06:00:00,15.378,0.0,,,
1486,08/20/21 07:00:00,15.282,0.0,,,
1487,08/20/21 08:00:00,15.282,10.8,,,
1488,08/20/21 09:00:00,15.282,10.8,,,
1489,08/20/21 10:00:00,15.378,43.1,,,
1490,08/20/21 11:00:00,15.282,43.1,,,
1491,08/20/21 12:00:00,11.625,419.8,,,
1492,08/20/21 13:00:00,15.473,53.8,,,
1493,08/20/21 14:00:00,16.903,333.7,,,
1494,08/20/21 14:32:54,,,Logged,,
1495,08/20/21 14:33:02,,,,Logged,Logged
