"Plot Title: MD_Grim_P_16Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Temperature)","Intensity, Lux (LGR S/N: 10517221, SEN S/N: 10517221, LBL: Light Intensity)","Coupler Attached (LGR S/N: 10517221)","Host Connected (LGR S/N: 10517221)","Stopped (LGR S/N: 10517221)","End Of File (LGR S/N: 10517221)"
1004,07/07/19 08:30:00,12.594,5166.7,,,,
1005,07/07/19 09:00:00,12.401,1722.2,,,,
1006,07/07/19 09:30:00,12.497,2755.6,,,,
1007,07/07/19 10:00:00,12.497,2755.6,,,,
1008,07/07/19 10:30:00,12.497,2669.5,,,,
1009,07/07/19 11:00:00,12.497,3272.2,,,,
1010,07/07/19 11:30:00,12.690,4650.0,,,,
1011,07/07/19 12:00:00,12.690,4133.4,,,,
1012,07/07/19 12:30:00,12.690,4305.6,,,,
1013,07/07/19 13:00:00,12.690,5166.7,,,,
1014,07/07/19 13:30:00,12.787,6544.5,,,,
1015,07/07/19 14:00:00,12.594,3961.1,,,,
1016,07/07/19 14:30:00,12.594,3444.5,,,,
1017,07/07/19 15:00:00,12.690,5511.1,,,,
1018,07/07/19 15:30:00,12.690,4650.0,,,,
1019,07/07/19 16:00:00,12.594,2755.6,,,,
1020,07/07/19 16:30:00,12.497,2152.8,,,,
1021,07/07/19 17:00:00,12.497,2755.6,,,,
1022,07/07/19 17:30:00,12.497,2066.7,,,,
1023,07/07/19 18:00:00,12.401,1108.7,,,,
1024,07/07/19 18:30:00,12.304,785.8,,,,
1025,07/07/19 19:00:00,12.304,667.4,,,,
1026,07/07/19 19:30:00,12.304,527.4,,,,
1027,07/07/19 20:00:00,12.207,527.4,,,,
1028,07/07/19 20:30:00,12.207,441.3,,,,
1029,07/07/19 21:00:00,12.207,613.5,,,,
1030,07/07/19 21:30:00,12.207,516.7,,,,
1031,07/07/19 22:00:00,12.110,226.0,,,,
1032,07/07/19 22:30:00,12.110,118.4,,,,
1033,07/07/19 23:00:00,12.110,43.1,,,,
1034,07/07/19 23:30:00,12.110,21.5,,,,
1035,07/08/19 00:00:00,12.013,0.0,,,,
1036,07/08/19 00:30:00,12.013,0.0,,,,
1037,07/08/19 01:00:00,12.013,0.0,,,,
1038,07/08/19 01:30:00,12.013,0.0,,,,
1039,07/08/19 02:00:00,12.013,10.8,,,,
1040,07/08/19 02:30:00,11.916,21.5,,,,
1041,07/08/19 03:00:00,11.916,64.6,,,,
1042,07/08/19 03:30:00,11.916,107.6,,,,
1043,07/08/19 04:00:00,11.916,269.1,,,,
1044,07/08/19 04:30:00,11.916,269.1,,,,
1045,07/08/19 05:00:00,11.916,495.1,,,,
1046,07/08/19 05:30:00,11.916,850.4,,,,
1047,07/08/19 06:00:00,11.916,1259.4,,,,
1048,07/08/19 06:30:00,12.013,1894.5,,,,
1049,07/08/19 07:00:00,12.013,2927.8,,,,
1050,07/08/19 07:30:00,12.013,1980.6,,,,
1051,07/08/19 08:00:00,12.110,3100.0,,,,
1052,07/08/19 08:30:00,12.110,3444.5,,,,
1053,07/08/19 09:00:00,12.207,5166.7,,,,
1054,07/08/19 09:30:00,12.110,3444.5,,,,
1055,07/08/19 10:00:00,12.304,6200.0,,,,
1056,07/08/19 10:30:00,13.076,13089.0,,,,
1057,07/08/19 11:00:00,13.076,12400.1,,,,
1058,07/08/19 11:30:00,12.883,10333.4,,,,
1059,07/08/19 12:00:00,12.594,7577.8,,,,
1060,07/08/19 12:30:00,12.787,8611.2,,,,
1061,07/08/19 13:00:00,12.883,8266.7,,,,
1062,07/08/19 13:30:00,12.883,8611.2,,,,
1063,07/08/19 14:00:00,12.690,6200.0,,,,
1064,07/08/19 14:30:00,12.883,3616.7,,,,
1065,07/08/19 15:00:00,13.173,4305.6,,,,
1066,07/08/19 15:30:00,13.173,3616.7,,,,
1067,07/08/19 16:00:00,13.558,3788.9,,,,
1068,07/08/19 16:30:00,13.654,3444.5,,,,
1069,07/08/19 17:00:00,13.750,4133.4,,,,
1070,07/08/19 17:30:00,13.846,3444.5,,,,
1071,07/08/19 18:00:00,13.846,3272.2,,,,
1072,07/08/19 18:30:00,13.846,2583.4,,,,
1073,07/08/19 19:00:00,13.846,1636.1,,,,
1074,07/08/19 19:30:00,13.846,2238.9,,,,
1075,07/08/19 20:00:00,13.846,1119.5,,,,
1076,07/08/19 20:30:00,13.846,656.6,,,,
1077,07/08/19 21:00:00,13.750,452.1,,,,
1078,07/08/19 21:30:00,13.654,538.2,,,,
1079,07/08/19 22:00:00,13.558,322.9,,,,
1080,07/08/19 22:30:00,13.269,183.0,,,,
1081,07/08/19 23:00:00,13.076,150.7,,,,
1082,07/08/19 23:30:00,12.883,86.1,,,,
1083,07/09/19 00:00:00,12.690,53.8,,,,
1084,07/09/19 00:30:00,12.497,43.1,,,,
1085,07/09/19 01:00:00,12.497,21.5,,,,
1086,07/09/19 01:30:00,12.401,32.3,,,,
1087,07/09/19 02:00:00,12.401,21.5,,,,
1088,07/09/19 02:30:00,12.497,53.8,,,,
1089,07/09/19 03:00:00,12.497,118.4,,,,
1090,07/09/19 03:30:00,12.401,215.3,,,,
1091,07/09/19 04:00:00,12.497,172.2,,,,
1092,07/09/19 04:30:00,12.690,247.6,,,,
1093,07/09/19 05:00:00,12.787,376.7,,,,
1094,07/09/19 05:30:00,12.690,656.6,,,,
1095,07/09/19 06:00:00,12.594,1097.9,,,,
1096,07/09/19 06:30:00,12.497,1463.9,,,,
1097,07/09/19 07:00:00,12.497,1722.2,,,,
1098,07/09/19 07:30:00,12.594,1980.6,,,,
1099,07/09/19 08:00:00,12.594,2669.5,,,,
1100,07/09/19 08:30:00,12.690,2583.4,,,,
1101,07/09/19 09:00:00,12.690,2325.0,,,,
1102,07/09/19 09:30:00,12.690,2325.0,,,,
1103,07/09/19 10:00:00,12.690,2669.5,,,,
1104,07/09/19 10:30:00,12.787,4133.4,,,,
1105,07/09/19 11:00:00,13.173,6544.5,,,,
1106,07/09/19 11:30:00,13.461,9300.1,,,,
1107,07/09/19 12:00:00,13.461,7233.4,,,,
1108,07/09/19 12:30:00,13.365,6200.0,,,,
1109,07/09/19 13:00:00,13.365,7577.8,,,,
1110,07/09/19 13:30:00,13.558,9644.5,,,,
1111,07/09/19 14:00:00,13.461,16533.4,,,,
1112,07/09/19 14:30:00,13.461,12400.1,,,,
1113,07/09/19 15:00:00,13.461,6544.5,,,,
1114,07/09/19 15:30:00,13.269,4994.5,,,,
1115,07/09/19 16:00:00,13.269,5511.1,,,,
1116,07/09/19 16:30:00,13.365,6200.0,,,,
1117,07/09/19 17:00:00,13.750,10333.4,,,,
1118,07/09/19 17:30:00,14.038,9644.5,,,,
1119,07/09/19 18:00:00,13.846,5166.7,,,,
1120,07/09/19 18:30:00,14.038,6200.0,,,,
1121,07/09/19 19:00:00,13.750,6544.5,,,,
1122,07/09/19 19:30:00,13.461,5166.7,,,,
1123,07/09/19 20:00:00,13.173,3788.9,,,,
1124,07/09/19 20:30:00,13.076,3444.5,,,,
1125,07/09/19 21:00:00,12.980,2497.2,,,,
1126,07/09/19 21:30:00,12.883,1636.1,,,,
1127,07/09/19 22:00:00,12.787,914.9,,,,
1128,07/09/19 22:30:00,12.690,419.8,,,,
1129,07/09/19 23:00:00,12.594,312.2,,,,
1130,07/09/19 23:30:00,12.594,86.1,,,,
1131,07/10/19 00:00:00,12.594,43.1,,,,
1132,07/10/19 00:30:00,12.594,32.3,,,,
1133,07/10/19 01:00:00,12.594,21.5,,,,
1134,07/10/19 01:30:00,12.594,21.5,,,,
1135,07/10/19 02:00:00,12.594,32.3,,,,
1136,07/10/19 02:30:00,12.594,53.8,,,,
1137,07/10/19 03:00:00,12.594,118.4,,,,
1138,07/10/19 03:30:00,12.594,269.1,,,,
1139,07/10/19 04:00:00,12.497,495.1,,,,
1140,07/10/19 04:30:00,12.497,861.1,,,,
1141,07/10/19 05:00:00,12.594,1377.8,,,,
1142,07/10/19 05:30:00,12.594,1894.5,,,,
1143,07/10/19 06:00:00,12.594,2411.1,,,,
1144,07/10/19 06:30:00,12.690,4133.4,,,,
1145,07/10/19 07:00:00,12.690,5166.7,,,,
1146,07/10/19 07:30:00,12.690,6200.0,,,,
1147,07/10/19 08:00:00,12.883,8611.2,,,,
1148,07/10/19 08:30:00,13.076,7233.4,,,,
1149,07/10/19 09:00:00,13.269,6544.5,,,,
1150,07/10/19 09:30:00,13.365,8611.2,,,,
1151,07/10/19 10:00:00,13.461,8266.7,,,,
1152,07/10/19 10:30:00,13.654,11711.2,,,,
1153,07/10/19 11:00:00,13.750,12400.1,,,,
1154,07/10/19 11:30:00,14.038,14466.8,,,,
1155,07/10/19 12:00:00,13.942,11711.2,,,,
1156,07/10/19 12:30:00,13.558,5338.9,,,,
1157,07/10/19 13:00:00,13.942,10333.4,,,,
1158,07/10/19 13:30:00,13.942,8266.7,,,,
1159,07/10/19 14:00:00,13.846,7233.4,,,,
1160,07/10/19 14:30:00,14.230,11711.2,,,,
1161,07/10/19 15:00:00,14.038,12400.1,,,,
1162,07/10/19 15:30:00,13.750,6544.5,,,,
1163,07/10/19 16:00:00,13.558,8266.7,,,,
1164,07/10/19 16:30:00,14.325,9300.1,,,,
1165,07/10/19 17:00:00,13.942,11022.3,,,,
1166,07/10/19 17:30:00,13.750,8266.7,,,,
1167,07/10/19 18:00:00,13.558,7577.8,,,,
1168,07/10/19 18:30:00,13.365,7233.4,,,,
1169,07/10/19 19:00:00,13.365,5511.1,,,,
1170,07/10/19 19:30:00,13.365,3961.1,,,,
1171,07/10/19 20:00:00,13.365,3100.0,,,,
1172,07/10/19 20:30:00,13.269,1636.1,,,,
1173,07/10/19 21:00:00,13.269,1377.8,,,,
1174,07/10/19 21:30:00,13.269,1119.5,,,,
1175,07/10/19 22:00:00,13.269,893.4,,,,
1176,07/10/19 22:30:00,13.269,398.3,,,,
1177,07/10/19 23:00:00,13.269,204.5,,,,
1178,07/10/19 23:30:00,13.269,86.1,,,,
1179,07/11/19 00:00:00,13.269,43.1,,,,
1180,07/11/19 00:30:00,13.269,21.5,,,,
1181,07/11/19 01:00:00,13.173,21.5,,,,
1182,07/11/19 01:30:00,13.173,21.5,,,,
1183,07/11/19 02:00:00,13.173,21.5,,,,
1184,07/11/19 02:30:00,13.076,32.3,,,,
1185,07/11/19 03:00:00,13.173,53.8,,,,
1186,07/11/19 03:30:00,13.076,107.6,,,,
1187,07/11/19 04:00:00,13.076,269.1,,,,
1188,07/11/19 04:30:00,13.076,850.4,,,,
1189,07/11/19 05:00:00,13.173,1162.5,,,,
1190,07/11/19 05:30:00,13.173,1377.8,,,,
1191,07/11/19 06:00:00,13.173,1550.0,,,,
1192,07/11/19 06:30:00,13.173,1097.9,,,,
1193,07/11/19 07:00:00,13.173,1980.6,,,,
1194,07/11/19 07:30:00,13.269,1808.3,,,,
1195,07/11/19 08:00:00,13.269,2755.6,,,,
1196,07/11/19 08:30:00,13.461,4305.6,,,,
1197,07/11/19 09:00:00,13.461,4994.5,,,,
1198,07/11/19 09:30:00,13.461,2669.5,,,,
1199,07/11/19 10:00:00,13.654,3788.9,,,,
1200,07/11/19 10:30:00,13.654,3444.5,,,,
1201,07/11/19 11:00:00,13.750,4650.0,,,,
1202,07/11/19 11:30:00,13.750,4305.6,,,,
1203,07/11/19 12:00:00,14.038,5166.7,,,,
1204,07/11/19 12:30:00,14.038,3788.9,,,,
1205,07/11/19 13:00:00,14.134,6200.0,,,,
1206,07/11/19 13:30:00,14.325,6200.0,,,,
1207,07/11/19 14:00:00,14.421,4994.5,,,,
1208,07/11/19 14:30:00,14.517,5338.9,,,,
1209,07/11/19 15:00:00,14.613,6544.5,,,,
1210,07/11/19 15:30:00,14.709,6200.0,,,,
1211,07/11/19 16:00:00,14.804,3961.1,,,,
1212,07/11/19 16:30:00,14.709,3616.7,,,,
1213,07/11/19 17:00:00,14.517,3444.5,,,,
1214,07/11/19 17:30:00,14.325,4133.4,,,,
1215,07/11/19 18:00:00,14.230,4133.4,,,,
1216,07/11/19 18:30:00,14.134,3100.0,,,,
1217,07/11/19 19:00:00,14.134,2669.5,,,,
1218,07/11/19 19:30:00,14.230,1894.5,,,,
1219,07/11/19 20:00:00,14.230,1808.3,,,,
1220,07/11/19 20:30:00,14.230,505.9,,,,
1221,07/11/19 21:00:00,14.134,376.7,,,,
1222,07/11/19 21:30:00,14.134,355.2,,,,
1223,07/11/19 22:00:00,14.230,226.0,,,,
1224,07/11/19 22:30:00,14.134,161.5,,,,
1225,07/11/19 23:00:00,14.038,53.8,,,,
1226,07/11/19 23:30:00,13.942,21.5,,,,
1227,07/12/19 00:00:00,13.846,0.0,,,,
1228,07/12/19 00:30:00,13.846,0.0,,,,
1229,07/12/19 01:00:00,13.846,0.0,,,,
1230,07/12/19 01:30:00,13.846,0.0,,,,
1231,07/12/19 02:00:00,13.846,0.0,,,,
1232,07/12/19 02:30:00,13.750,10.8,,,,
1233,07/12/19 03:00:00,13.750,32.3,,,,
1234,07/12/19 03:30:00,13.750,75.3,,,,
1235,07/12/19 04:00:00,13.654,172.2,,,,
1236,07/12/19 04:30:00,13.654,312.2,,,,
1237,07/12/19 05:00:00,13.654,688.9,,,,
1238,07/12/19 05:30:00,13.750,1001.0,,,,
1239,07/12/19 06:00:00,13.750,1291.7,,,,
1240,07/12/19 06:30:00,13.750,1550.0,,,,
1241,07/12/19 07:00:00,13.846,2755.6,,,,
1242,07/12/19 07:30:00,13.846,2497.2,,,,
1243,07/12/19 08:00:00,13.846,2583.4,,,,
1244,07/12/19 08:30:00,13.942,3272.2,,,,
1245,07/12/19 09:00:00,14.325,5166.7,,,,
1246,07/12/19 09:30:00,14.230,3100.0,,,,
1247,07/12/19 10:00:00,14.230,3788.9,,,,
1248,07/12/19 10:30:00,14.421,4133.4,,,,
1249,07/12/19 11:00:00,14.517,5166.7,,,,
1250,07/12/19 11:30:00,14.613,8611.2,,,,
1251,07/12/19 12:00:00,14.900,10333.4,,,,
1252,07/12/19 12:30:00,14.996,10333.4,,,,
1253,07/12/19 13:00:00,14.996,4477.8,,,,
1254,07/12/19 13:30:00,14.709,4133.4,,,,
1255,07/12/19 14:00:00,14.709,3961.1,,,,
1256,07/12/19 14:30:00,14.900,2583.4,,,,
1257,07/12/19 15:00:00,14.804,1550.0,,,,
1258,07/12/19 15:30:00,14.804,1980.6,,,,
1259,07/12/19 16:00:00,14.804,2325.0,,,,
1260,07/12/19 16:30:00,14.709,2927.8,,,,
1261,07/12/19 17:00:00,14.900,4650.0,,,,
1262,07/12/19 17:30:00,14.804,4133.4,,,,
1263,07/12/19 18:00:00,14.709,2583.4,,,,
1264,07/12/19 18:30:00,14.709,1808.3,,,,
1265,07/12/19 19:00:00,14.804,2497.2,,,,
1266,07/12/19 19:30:00,14.709,1808.3,,,,
1267,07/12/19 20:00:00,14.709,1550.0,,,,
1268,07/12/19 20:30:00,14.613,1291.7,,,,
1269,07/12/19 21:00:00,14.613,850.4,,,,
1270,07/12/19 21:30:00,14.613,947.2,,,,
1271,07/12/19 22:00:00,14.613,538.2,,,,
1272,07/12/19 22:30:00,14.517,484.4,,,,
1273,07/12/19 23:00:00,14.421,96.9,,,,
1274,07/12/19 23:30:00,14.325,43.1,,,,
1275,07/13/19 00:00:00,14.325,10.8,,,,
1276,07/13/19 00:30:00,14.325,0.0,,,,
1277,07/13/19 01:00:00,14.325,0.0,,,,
1278,07/13/19 01:30:00,14.325,0.0,,,,
1279,07/13/19 02:00:00,14.230,0.0,,,,
1280,07/13/19 02:30:00,14.230,10.8,,,,
1281,07/13/19 03:00:00,14.230,53.8,,,,
1282,07/13/19 03:30:00,14.230,86.1,,,,
1283,07/13/19 04:00:00,14.230,215.3,,,,
1284,07/13/19 04:30:00,14.230,312.2,,,,
1285,07/13/19 05:00:00,14.230,387.5,,,,
1286,07/13/19 05:30:00,14.134,409.0,,,,
1287,07/13/19 06:00:00,14.134,667.4,,,,
1288,07/13/19 06:30:00,14.230,1033.3,,,,
1289,07/13/19 07:00:00,14.230,1808.3,,,,
1290,07/13/19 07:30:00,14.325,1894.5,,,,
1291,07/13/19 08:00:00,14.325,2325.0,,,,
1292,07/13/19 08:30:00,14.421,2669.5,,,,
1293,07/13/19 09:00:00,14.421,3272.2,,,,
1294,07/13/19 09:30:00,14.230,839.6,,,,
1295,07/13/19 10:00:00,14.325,1194.8,,,,
1296,07/13/19 10:30:00,14.613,4994.5,,,,
1297,07/13/19 11:00:00,14.804,5166.7,,,,
1298,07/13/19 11:30:00,14.900,8266.7,,,,
1299,07/13/19 12:00:00,14.900,6200.0,,,,
1300,07/13/19 12:30:00,14.804,4650.0,,,,
1301,07/13/19 13:00:00,15.091,5166.7,,,,
1302,07/13/19 13:30:00,16.618,4305.6,,,,
1303,07/13/19 14:00:00,16.141,9300.1,,,,
1304,07/13/19 14:30:00,15.951,2755.6,,,,
1305,07/13/19 15:00:00,16.046,3788.9,,,,
1306,07/13/19 15:30:00,15.951,1377.8,,,,
1307,07/13/19 16:00:00,15.473,2238.9,,,,
1308,07/13/19 16:30:00,15.473,1636.1,,,,
1309,07/13/19 17:00:00,15.569,1033.3,,,,
1310,07/13/19 17:30:00,15.664,1087.2,,,,
1311,07/13/19 18:00:00,15.473,258.3,,,,
1312,07/13/19 18:30:00,15.378,495.1,,,,
1313,07/13/19 19:00:00,15.282,150.7,,,,
1314,07/13/19 19:30:00,15.569,258.3,,,,
1315,07/13/19 20:00:00,15.569,86.1,,,,
1316,07/13/19 20:30:00,15.760,118.4,,,,
1317,07/13/19 21:00:00,15.951,75.3,,,,
1318,07/13/19 21:30:00,15.855,21.5,,,,
1319,07/13/19 22:00:00,15.760,10.8,,,,
1320,07/13/19 22:30:00,15.760,0.0,,,,
1321,07/13/19 23:00:00,15.760,0.0,,,,
1322,07/13/19 23:30:00,15.855,0.0,,,,
1323,07/14/19 00:00:00,15.855,0.0,,,,
1324,07/14/19 00:30:00,15.855,0.0,,,,
1325,07/14/19 01:00:00,15.855,0.0,,,,
1326,07/14/19 01:30:00,15.855,0.0,,,,
1327,07/14/19 02:00:00,15.855,0.0,,,,
1328,07/14/19 02:30:00,15.855,0.0,,,,
1329,07/14/19 03:00:00,15.855,0.0,,,,
1330,07/14/19 03:30:00,15.760,0.0,,,,
1331,07/14/19 04:00:00,15.569,21.5,,,,
1332,07/14/19 04:30:00,15.664,21.5,,,,
1333,07/14/19 05:00:00,15.569,75.3,,,,
1334,07/14/19 05:30:00,15.473,258.3,,,,
1335,07/14/19 06:00:00,15.378,333.7,,,,
1336,07/14/19 06:30:00,15.378,495.1,,,,
1337,07/14/19 07:00:00,15.378,796.5,,,,
1338,07/14/19 07:30:00,15.378,1001.0,,,,
1339,07/14/19 08:00:00,15.473,2152.8,,,,
1340,07/14/19 08:30:00,15.378,387.5,,,,
1341,07/14/19 09:00:00,15.664,3788.9,,,,
1342,07/14/19 09:30:00,15.951,2927.8,,,,
1343,07/14/19 10:00:00,15.855,871.9,,,,
1344,07/14/19 10:30:00,15.855,882.6,,,,
1345,07/14/19 11:00:00,16.046,1894.5,,,,
1346,07/14/19 11:30:00,16.237,3272.2,,,,
1347,07/14/19 12:00:00,16.237,3961.1,,,,
1348,07/14/19 12:30:00,16.427,5511.1,,,,
1349,07/14/19 13:00:00,16.618,5511.1,,,,
1350,07/14/19 13:30:00,16.713,5166.7,,,,
1351,07/14/19 14:00:00,16.999,9644.5,,,,
1352,07/14/19 14:30:00,16.903,4477.8,,,,
1353,07/14/19 15:00:00,17.379,8266.7,,,,
1354,07/14/19 15:30:00,17.379,9300.1,,,,
1355,07/14/19 16:00:00,16.713,2755.6,,,,
1356,07/14/19 16:30:00,16.332,1894.5,,,,
1357,07/14/19 17:00:00,16.618,1302.4,,,,
1358,07/14/19 17:30:00,17.284,301.4,,,,
1359,07/14/19 18:00:00,17.094,1033.3,,,,
1360,07/14/19 18:30:00,16.523,1313.2,,,,
1361,07/14/19 19:00:00,15.664,656.6,,,,
1362,07/14/19 19:30:00,15.855,688.9,,,,
1363,07/14/19 20:00:00,16.237,419.8,,,,
1364,07/14/19 20:30:00,16.332,366.0,,,,
1365,07/14/19 21:00:00,16.332,215.3,,,,
1366,07/14/19 21:30:00,16.332,96.9,,,,
1367,07/14/19 22:00:00,16.141,43.1,,,,
1368,07/14/19 22:30:00,16.046,21.5,,,,
1369,07/14/19 23:00:00,16.046,10.8,,,,
1370,07/14/19 23:30:00,15.951,0.0,,,,
1371,07/15/19 00:00:00,15.951,0.0,,,,
1372,07/15/19 00:30:00,15.855,0.0,,,,
1373,07/15/19 01:00:00,15.855,0.0,,,,
1374,07/15/19 01:30:00,15.855,0.0,,,,
1375,07/15/19 02:00:00,15.855,0.0,,,,
1376,07/15/19 02:30:00,15.951,0.0,,,,
1377,07/15/19 03:00:00,15.951,0.0,,,,
1378,07/15/19 03:30:00,15.951,0.0,,,,
1379,07/15/19 04:00:00,15.855,10.8,,,,
1380,07/15/19 04:30:00,15.855,0.0,,,,
1381,07/15/19 05:00:00,15.855,0.0,,,,
1382,07/15/19 05:30:00,15.855,10.8,,,,
1383,07/15/19 06:00:00,15.855,86.1,,,,
1384,07/15/19 06:30:00,15.855,21.5,,,,
1385,07/15/19 07:00:00,15.855,129.2,,,,
1386,07/15/19 07:30:00,15.855,204.5,,,,
1387,07/15/19 08:00:00,15.855,301.4,,,,
1388,07/15/19 08:30:00,15.951,764.2,,,,
1389,07/15/19 09:00:00,15.855,452.1,,,,
1390,07/15/19 09:30:00,15.855,86.1,,,,
1391,07/15/19 10:00:00,15.855,172.2,,,,
1392,07/15/19 10:30:00,15.855,107.6,,,,
1393,07/15/19 11:00:00,15.855,64.6,,,,
1394,07/15/19 11:30:00,16.237,4133.4,,,,
1395,07/15/19 12:00:00,16.237,3272.2,,,,
1396,07/15/19 12:30:00,16.713,10677.8,,,,
1397,07/15/19 13:00:00,16.618,8266.7,,,,
1398,07/15/19 13:30:00,16.903,9644.5,,,,
1399,07/15/19 14:00:00,17.094,10333.4,,,,
1400,07/15/19 14:30:00,17.189,3961.1,,,,
1401,07/15/19 15:00:00,17.665,6200.0,,,,
1402,07/15/19 15:30:00,17.570,4305.6,,,,
1403,07/15/19 16:00:00,17.379,4305.6,,,,
1404,07/15/19 16:30:00,17.284,5511.1,,,,
1405,07/15/19 17:00:00,17.379,9300.1,,,,
1406,07/15/19 17:30:00,17.189,7233.4,,,,
1407,07/15/19 18:00:00,16.903,1636.1,,,,
1408,07/15/19 18:30:00,17.284,699.7,,,,
1409,07/15/19 19:00:00,16.999,1076.4,,,,
1410,07/15/19 19:30:00,16.618,1463.9,,,,
1411,07/15/19 20:00:00,16.523,678.1,,,,
1412,07/15/19 20:30:00,16.713,861.1,,,,
1413,07/15/19 21:00:00,16.713,322.9,,,,
1414,07/15/19 21:30:00,16.618,215.3,,,,
1415,07/15/19 22:00:00,16.713,258.3,,,,
1416,07/15/19 22:30:00,16.808,204.5,,,,
1417,07/15/19 23:00:00,16.808,53.8,,,,
1418,07/15/19 23:30:00,16.903,0.0,,,,
1419,07/16/19 00:00:00,16.999,0.0,,,,
1420,07/16/19 00:30:00,16.999,0.0,,,,
1421,07/16/19 01:00:00,16.999,0.0,,,,
1422,07/16/19 01:30:00,16.999,0.0,,,,
1423,07/16/19 02:00:00,16.903,0.0,,,,
1424,07/16/19 02:30:00,16.999,0.0,,,,
1425,07/16/19 03:00:00,16.999,0.0,,,,
1426,07/16/19 03:30:00,16.903,0.0,,,,
1427,07/16/19 04:00:00,16.903,43.1,,,,
1428,07/16/19 04:30:00,16.903,96.9,,,,
1429,07/16/19 05:00:00,16.903,150.7,,,,
1430,07/16/19 05:30:00,16.903,279.9,,,,
1431,07/16/19 06:00:00,16.903,516.7,,,,
1432,07/16/19 06:30:00,16.903,602.8,,,,
1433,07/16/19 07:00:00,16.903,624.3,,,,
1434,07/16/19 07:30:00,16.808,624.3,,,,
1435,07/16/19 08:00:00,16.903,1237.9,,,,
1436,07/16/19 08:30:00,16.903,1033.3,,,,
1437,07/16/19 09:00:00,16.999,1463.9,,,,
1438,07/16/19 09:30:00,16.903,1194.8,,,,
1439,07/16/19 10:00:00,16.999,2238.9,,,,
1440,07/16/19 10:30:00,17.094,2325.0,,,,
1441,07/16/19 11:00:00,17.189,3444.5,,,,
1442,07/16/19 11:30:00,17.475,5338.9,,,,
1443,07/16/19 12:00:00,16.903,3444.5,,,,
1444,07/16/19 12:30:00,16.713,3788.9,,,,
1445,07/16/19 13:00:00,16.713,4305.6,,,,
1446,07/16/19 13:30:00,16.903,7577.8,,,,
1447,07/16/19 14:00:00,16.713,5166.7,,,,
1448,07/16/19 14:30:00,16.999,8266.7,,,,
1449,07/16/19 15:00:00,16.999,5166.7,,,,
1450,07/16/19 15:30:00,16.903,3272.2,,,,
1451,07/16/19 16:00:00,16.903,2152.8,,,,
1452,07/16/19 16:30:00,16.808,1722.2,,,,
1453,07/16/19 17:00:00,16.903,1980.6,,,,
1454,07/16/19 17:30:00,16.903,2238.9,,,,
1455,07/16/19 18:00:00,16.999,1980.6,,,,
1456,07/16/19 18:30:00,16.903,2411.1,,,,
1457,07/16/19 19:00:00,16.808,1324.0,,,,
1458,07/16/19 19:30:00,16.713,1377.8,,,,
1459,07/16/19 20:00:00,16.713,656.6,,,,
1460,07/16/19 20:30:00,16.808,1302.4,,,,
1461,07/16/19 21:00:00,16.713,635.1,,,,
1462,07/16/19 21:30:00,16.713,419.8,,,,
1463,07/16/19 22:00:00,16.618,129.2,,,,
1464,07/16/19 22:30:00,16.618,43.1,,,,
1465,07/16/19 23:00:00,16.618,21.5,,,,
1466,07/16/19 23:30:00,16.618,0.0,,,,
1467,07/17/19 00:00:00,16.523,0.0,,,,
1468,07/17/19 00:30:00,16.523,0.0,,,,
1469,07/17/19 01:00:00,16.523,0.0,,,,
1470,07/17/19 01:30:00,16.523,0.0,,,,
1471,07/17/19 02:00:00,16.427,0.0,,,,
1472,07/17/19 02:30:00,16.427,0.0,,,,
1473,07/17/19 03:00:00,16.332,10.8,,,,
1474,07/17/19 03:30:00,16.332,21.5,,,,
1475,07/17/19 04:00:00,16.237,96.9,,,,
1476,07/17/19 04:30:00,16.237,118.4,,,,
1477,07/17/19 05:00:00,16.237,215.3,,,,
1478,07/17/19 05:30:00,16.141,409.0,,,,
1479,07/17/19 06:00:00,16.141,570.5,,,,
1480,07/17/19 06:30:00,16.141,710.4,,,,
1481,07/17/19 07:00:00,16.046,688.9,,,,
1482,07/17/19 07:30:00,16.046,1270.1,,,,
1483,07/17/19 08:00:00,16.046,1722.2,,,,
1484,07/17/19 08:30:00,16.046,1044.1,,,,
1485,07/17/19 09:00:00,16.046,1463.9,,,,
1486,07/17/19 09:30:00,16.046,2325.0,,,,
1487,07/17/19 10:00:00,16.141,3272.2,,,,
1488,07/17/19 10:30:00,16.141,2152.8,,,,
1489,07/17/19 11:00:00,16.141,1894.5,,,,
1490,07/17/19 11:30:00,16.332,3444.5,,,,
1491,07/17/19 12:00:00,16.523,6200.0,,,,
1492,07/17/19 12:30:00,16.332,8611.2,,,,
1493,07/17/19 13:00:00,16.332,1463.9,,,,
1494,07/17/19 13:30:00,16.427,3961.1,,,,
1495,07/17/19 14:00:00,16.523,3788.9,,,,
1496,07/17/19 14:30:00,16.523,3444.5,,,,
1497,07/17/19 15:00:00,16.427,1550.0,,,,
1498,07/17/19 15:30:00,16.332,1636.1,,,,
1499,07/17/19 16:00:00,16.332,968.8,,,,
1500,07/17/19 16:30:00,16.427,1550.0,,,,
1501,07/17/19 17:00:00,16.427,2583.4,,,,
1502,07/17/19 17:30:00,16.427,484.4,,,,
1503,07/17/19 18:00:00,16.427,688.9,,,,
