"Plot Title: SONDE_31May19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349965, SEN S/N: 10349965, LBL: temp)","Intensity, Lux (LGR S/N: 10349965, SEN S/N: 10349965, LBL: light)","Coupler Attached (LGR S/N: 10349965)","Host Connected (LGR S/N: 10349965)","Stopped (LGR S/N: 10349965)","End Of File (LGR S/N: 10349965)"
143,06/03/19 09:00:00 AM,5.347,37200.2,,,,
144,06/03/19 09:30:00 AM,5.655,42711.4,,,,
145,06/03/19 10:00:00 AM,8.082,110223.0,,,,
146,06/03/19 10:30:00 AM,10.748,220445.9,,,,
147,06/03/19 11:00:00 AM,10.944,209423.6,,,,
148,06/03/19 11:30:00 AM,9.275,137778.7,,,,
149,06/03/19 12:00:00 PM,12.883,297602.0,,,,
150,06/03/19 12:30:00 PM,9.669,85422.8,,,,
151,06/03/19 01:00:00 PM,10.161,176356.7,,,,
152,06/03/19 01:30:00 PM,6.471,85422.8,,,,
153,06/03/19 02:00:00 PM,6.978,49600.3,,,,
154,06/03/19 02:30:00 PM,8.680,115734.1,,,,
155,06/03/19 03:00:00 PM,7.882,104711.8,,,,
156,06/03/19 03:30:00 PM,8.680,176356.7,,,,
157,06/03/19 04:00:00 PM,10.455,242490.5,,,,
158,06/03/19 04:30:00 PM,6.370,79911.6,,,,
159,06/03/19 05:00:00 PM,4.207,27555.7,,,,
160,06/03/19 05:30:00 PM,4.519,33066.9,,,,
161,06/03/19 06:00:00 PM,4.519,24800.2,,,,
162,06/03/19 06:30:00 PM,4.415,18600.1,,,,
163,06/03/19 07:00:00 PM,4.311,20666.8,,,,
164,06/03/19 07:30:00 PM,4.311,30311.3,,,,
165,06/03/19 08:00:00 PM,3.788,19289.0,,,,
166,06/03/19 08:30:00 PM,3.578,16533.4,,,,
167,06/03/19 09:00:00 PM,2.517,8611.2,,,,
168,06/03/19 09:30:00 PM,2.943,8611.2,,,,
169,06/03/19 10:00:00 PM,1.980,3444.5,,,,
170,06/03/19 10:30:00 PM,2.624,2669.5,,,,
171,06/03/19 11:00:00 PM,1.439,1334.7,,,,
172,06/03/19 11:30:00 PM,1.112,635.1,,,,
173,06/04/19 12:00:00 AM,1.439,279.9,,,,
174,06/04/19 12:30:00 AM,1.872,172.2,,,,
175,06/04/19 01:00:00 AM,1.330,118.4,,,,
176,06/04/19 01:30:00 AM,1.330,139.9,,,,
177,06/04/19 02:00:00 AM,1.221,161.5,,,,
178,06/04/19 02:30:00 AM,1.221,322.9,,,,
179,06/04/19 03:00:00 AM,1.221,570.5,,,,
180,06/04/19 03:30:00 AM,0.893,1377.8,,,,
181,06/04/19 04:00:00 AM,0.893,2497.2,,,,
182,06/04/19 04:30:00 AM,1.221,5166.7,,,,
183,06/04/19 05:00:00 AM,1.548,5166.7,,,,
184,06/04/19 05:30:00 AM,1.764,10333.4,,,,
185,06/04/19 06:00:00 AM,2.088,11711.2,,,,
186,06/04/19 06:30:00 AM,2.410,10333.4,,,,
187,06/04/19 07:00:00 AM,2.303,12400.1,,,,
188,06/04/19 07:30:00 AM,2.517,16533.4,,,,
189,06/04/19 08:00:00 AM,3.578,24800.2,,,,
190,06/04/19 08:30:00 AM,3.788,26178.0,,,,
191,06/04/19 09:00:00 AM,3.998,24800.2,,,,
192,06/04/19 09:30:00 AM,4.415,30311.3,,,,
193,06/04/19 10:00:00 AM,4.207,22044.6,,,,
194,06/04/19 10:30:00 AM,4.727,30311.3,,,,
195,06/04/19 11:00:00 AM,4.311,23422.4,,,,
196,06/04/19 11:30:00 AM,4.311,24800.2,,,,
197,06/04/19 12:00:00 PM,4.311,18600.1,,,,
198,06/04/19 12:30:00 PM,4.519,21355.7,,,,
199,06/04/19 01:00:00 PM,4.207,18600.1,,,,
200,06/04/19 01:30:00 PM,4.102,15155.7,,,,
201,06/04/19 02:00:00 PM,4.415,16533.4,,,,
202,06/04/19 02:30:00 PM,4.623,23422.4,,,,
203,06/04/19 03:00:00 PM,4.831,30311.3,,,,
204,06/04/19 03:30:00 PM,5.347,44089.2,,,,
205,06/04/19 04:00:00 PM,5.450,35822.5,,,,
206,06/04/19 04:30:00 PM,4.415,16533.4,,,,
207,06/04/19 05:00:00 PM,4.311,15155.7,,,,
