"Plot Title: MD_st33_high_3Sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)","Coupler Attached (LGR S/N: 10349963)","Host Connected (LGR S/N: 10349963)","Stopped (LGR S/N: 10349963)","End Of File (LGR S/N: 10349963)"
156,09/15/20 22:00:00,7.179,0.0,,,,
157,09/16/20 00:00:00,7.079,0.0,,,,
158,09/16/20 02:00:00,6.978,0.0,,,,
159,09/16/20 04:00:00,6.877,0.0,,,,
160,09/16/20 06:00:00,6.877,0.0,,,,
161,09/16/20 08:00:00,6.775,43.1,,,,
162,09/16/20 10:00:00,6.674,139.9,,,,
163,09/16/20 12:00:00,6.674,269.1,,,,
164,09/16/20 14:00:00,6.674,107.6,,,,
165,09/16/20 16:00:00,6.674,21.5,,,,
166,09/16/20 18:00:00,6.674,21.5,,,,
167,09/16/20 20:00:00,6.674,0.0,,,,
168,09/16/20 22:00:00,6.674,0.0,,,,
169,09/17/20 00:00:00,6.674,0.0,,,,
170,09/17/20 02:00:00,6.674,0.0,,,,
171,09/17/20 04:00:00,6.674,0.0,,,,
172,09/17/20 06:00:00,6.674,0.0,,,,
173,09/17/20 08:00:00,6.674,0.0,,,,
174,09/17/20 10:00:00,6.674,0.0,,,,
175,09/17/20 12:00:00,6.674,64.6,,,,
176,09/17/20 14:00:00,6.674,86.1,,,,
177,09/17/20 16:00:00,6.775,236.8,,,,
178,09/17/20 18:00:00,6.775,75.3,,,,
179,09/17/20 20:00:00,6.775,0.0,,,,
180,09/17/20 22:00:00,6.775,0.0,,,,
181,09/18/20 00:00:00,6.674,0.0,,,,
182,09/18/20 02:00:00,6.674,0.0,,,,
183,09/18/20 04:00:00,6.573,0.0,,,,
184,09/18/20 06:00:00,6.573,0.0,,,,
185,09/18/20 08:00:00,6.370,0.0,,,,
186,09/18/20 10:00:00,6.370,21.5,,,,
187,09/18/20 12:00:00,6.471,64.6,,,,
188,09/18/20 14:00:00,6.573,53.8,,,,
189,09/18/20 16:00:00,6.674,107.6,,,,
190,09/18/20 18:00:00,6.674,0.0,,,,
191,09/18/20 20:00:00,6.573,0.0,,,,
192,09/18/20 22:00:00,6.573,0.0,,,,
193,09/19/20 00:00:00,6.573,0.0,,,,
194,09/19/20 02:00:00,6.471,0.0,,,,
195,09/19/20 04:00:00,6.370,0.0,,,,
196,09/19/20 06:00:00,6.268,0.0,,,,
197,09/19/20 08:00:00,6.370,0.0,,,,
198,09/19/20 10:00:00,6.370,32.3,,,,
199,09/19/20 12:00:00,6.370,107.6,,,,
200,09/19/20 14:00:00,6.573,21.5,,,,
201,09/19/20 16:00:00,6.674,0.0,,,,
202,09/19/20 18:00:00,6.674,0.0,,,,
203,09/19/20 20:00:00,6.573,0.0,,,,
204,09/19/20 22:00:00,6.573,0.0,,,,
205,09/20/20 00:00:00,6.573,0.0,,,,
