"Plot Title: MD_e6_low_3sep20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)","Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)","Coupler Attached (LGR S/N: 10349970)","Host Connected (LGR S/N: 10349970)","Stopped (LGR S/N: 10349970)","End Of File (LGR S/N: 10349970)"
318,09/29/20 10:00:00,4.519,366.0,,,,
319,09/29/20 12:00:00,4.623,516.7,,,,
320,09/29/20 14:00:00,4.831,1054.9,,,,
321,09/29/20 16:00:00,4.519,279.9,,,,
322,09/29/20 18:00:00,4.934,183.0,,,,
323,09/29/20 20:00:00,4.934,0.0,,,,
324,09/29/20 22:00:00,4.831,0.0,,,,
325,09/30/20 00:00:00,4.934,0.0,,,,
326,09/30/20 02:00:00,4.934,0.0,,,,
327,09/30/20 04:00:00,4.934,0.0,,,,
328,09/30/20 06:00:00,4.519,0.0,,,,
329,09/30/20 08:00:00,4.934,139.9,,,,
330,09/30/20 10:00:00,4.934,247.6,,,,
331,09/30/20 12:00:00,4.934,398.3,,,,
332,09/30/20 14:00:00,5.037,570.5,,,,
333,09/30/20 16:00:00,5.037,505.9,,,,
334,09/30/20 18:00:00,4.727,32.3,,,,
335,09/30/20 20:00:00,4.727,0.0,,,,
336,09/30/20 22:00:00,4.727,0.0,,,,
337,10/01/20 00:00:00,4.415,0.0,,,,
338,10/01/20 02:00:00,4.519,0.0,,,,
339,10/01/20 04:00:00,4.623,0.0,,,,
340,10/01/20 06:00:00,4.519,0.0,,,,
341,10/01/20 08:00:00,4.519,172.2,,,,
342,10/01/20 10:00:00,4.727,635.1,,,,
343,10/01/20 12:00:00,4.623,839.6,,,,
344,10/01/20 14:00:00,4.727,936.5,,,,
345,10/01/20 16:00:00,4.519,710.4,,,,
346,10/01/20 18:00:00,4.207,64.6,,,,
347,10/01/20 20:00:00,4.102,0.0,,,,
348,10/01/20 22:00:00,3.998,0.0,,,,
349,10/02/20 00:00:00,3.893,0.0,,,,
350,10/02/20 02:00:00,3.788,0.0,,,,
351,10/02/20 04:00:00,3.683,0.0,,,,
352,10/02/20 06:00:00,3.578,0.0,,,,
353,10/02/20 08:00:00,3.683,32.3,,,,
354,10/02/20 10:00:00,3.683,269.1,,,,
355,10/02/20 12:00:00,3.683,452.1,,,,
356,10/02/20 14:00:00,3.578,269.1,,,,
357,10/02/20 16:00:00,3.578,290.6,,,,
358,10/02/20 18:00:00,3.472,21.5,,,,
359,10/02/20 20:00:00,3.472,0.0,,,,
360,10/02/20 22:00:00,3.578,0.0,,,,
361,10/03/20 00:00:00,3.472,0.0,,,,
362,10/03/20 02:00:00,3.472,0.0,,,,
363,10/03/20 04:00:00,3.578,0.0,,,,
