Plot Title: Reyk_Pelagic_17Jul18								
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)"	"Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)"	Coupler Attached (LGR S/N: 10349970)	Coupler Detached (LGR S/N: 10349970)	Host Connected (LGR S/N: 10349970)	Stopped (LGR S/N: 10349970)	End Of File (LGR S/N: 10349970)
1224	7/30/2018 4:45	14.517	290.6					
1225	7/30/2018 5:00	14.421	204.5					
1226	7/30/2018 5:15	14.421	172.2					
1227	7/30/2018 5:30	14.421	86.1					
1228	7/30/2018 5:45	14.421	269.1					
1229	7/30/2018 6:00	14.421	161.5					
1230	7/30/2018 6:15	14.421	258.3					
1231	7/30/2018 6:30	14.325	236.8					
1232	7/30/2018 6:45	14.325	215.3					
1233	7/30/2018 7:00	14.325	430.6					
1234	7/30/2018 7:15	14.325	667.4					
1235	7/30/2018 7:30	14.325	2238.9					
1236	7/30/2018 7:45	14.325	1302.4					
1237	7/30/2018 8:00	14.325	1184					
1238	7/30/2018 8:15	14.325	1550					
1239	7/30/2018 8:30	14.421	2238.9					
1240	7/30/2018 8:45	14.325	861.1					
1241	7/30/2018 9:00	14.325	979.5					
1242	7/30/2018 9:15	14.325	1377.8					
1243	7/30/2018 9:30	14.325	678.1					
1244	7/30/2018 9:45	14.325	613.5					
1245	7/30/2018 10:00	14.23	452.1					
1246	7/30/2018 10:15	14.23	699.7					
1247	7/30/2018 10:30	14.23	624.3					
1248	7/30/2018 10:45	14.325	1980.6					
1249	7/30/2018 11:00	14.325	1377.8					
1250	7/30/2018 11:15	14.23	1087.2					
1251	7/30/2018 11:30	14.23	861.1					
1252	7/30/2018 11:45	14.23	925.7					
1253	7/30/2018 12:00	14.23	731.9					
1254	7/30/2018 12:15	14.23	667.4					
1255	7/30/2018 12:30	14.23	828.8					
1256	7/30/2018 12:45	14.325	1808.3					
1257	7/30/2018 13:00	14.325	1377.8					
1258	7/30/2018 13:15	14.325	1636.1					
1259	7/30/2018 13:30	14.325	1894.5					
1260	7/30/2018 13:45	14.325	2755.6					
1261	7/30/2018 14:00	14.421	2927.8					
1262	7/30/2018 14:15	14.421	3616.7					
1263	7/30/2018 14:30	14.421	3616.7					
1264	7/30/2018 14:45	14.517	3961.1					
1265	7/30/2018 15:00	14.517	4822.3					
1266	7/30/2018 15:15	14.517	3444.5					
1267	7/30/2018 15:30	14.517	3616.7					
1268	7/30/2018 15:45	14.517	3100					
1269	7/30/2018 16:00	14.421	1808.3					
1270	7/30/2018 16:15	14.421	2669.5					
1271	7/30/2018 16:30	14.517	4305.6					
1272	7/30/2018 16:45	14.613	6200					
1273	7/30/2018 17:00	14.517	3100					
1274	7/30/2018 17:15	14.517	2927.8					
1275	7/30/2018 17:30	14.517	2152.8					
1276	7/30/2018 17:45	14.421	1808.3					
1277	7/30/2018 18:00	14.517	1894.5					
1278	7/30/2018 18:15	14.517	2066.7					
1279	7/30/2018 18:30	14.517	1894.5					
1280	7/30/2018 18:45	14.517	1808.3					
1281	7/30/2018 19:00	14.517	1463.9					
1282	7/30/2018 19:15	14.421	1324					
1283	7/30/2018 19:30	14.421	1270.1					
1284	7/30/2018 19:45	14.421	1248.6					
1285	7/30/2018 20:00	14.421	1248.6					
1286	7/30/2018 20:15	14.325	914.9					
1287	7/30/2018 20:30	14.325	538.2					
1288	7/30/2018 20:45	14.23	430.6					
1289	7/30/2018 21:00	14.23	290.6					
1290	7/30/2018 21:15	14.23	269.1					
1291	7/30/2018 21:30	14.23	193.8					
1292	7/30/2018 21:45	14.23	86.1					
1293	7/30/2018 22:00	14.23	53.8					
1294	7/30/2018 22:15	14.23	32.3					
1295	7/30/2018 22:30	14.23	10.8					
1296	7/30/2018 22:45	14.134	0					
1297	7/30/2018 23:00	14.134	0					
1298	7/30/2018 23:15	14.134	0					
1299	7/30/2018 23:30	14.134	0					
1300	7/30/2018 23:45	14.134	0					
1301	7/31/2018 0:00	14.134	0					
1302	7/31/2018 0:15	14.134	0					
1303	7/31/2018 0:30	14.134	0					
1304	7/31/2018 0:45	14.134	0					
1305	7/31/2018 1:00	14.038	0					
1306	7/31/2018 1:15	14.038	0					
1307	7/31/2018 1:30	14.038	0					
1308	7/31/2018 1:45	14.038	0					
1309	7/31/2018 2:00	13.942	0					
1310	7/31/2018 2:15	13.942	0					
1311	7/31/2018 2:30	13.942	0					
1312	7/31/2018 2:45	13.942	0					
1313	7/31/2018 3:00	13.942	0					
1314	7/31/2018 3:15	13.942	0					
1315	7/31/2018 3:30	13.846	0					
1316	7/31/2018 3:45	13.846	10.8					
1317	7/31/2018 4:00	13.846	21.5					
1318	7/31/2018 4:15	13.846	64.6					
1319	7/31/2018 4:30	13.846	139.9					
1320	7/31/2018 4:45	13.846	215.3					
1321	7/31/2018 5:00	13.846	236.8					
1322	7/31/2018 5:15	13.846	258.3					
1323	7/31/2018 5:30	13.846	269.1					
1324	7/31/2018 5:45	13.846	570.5					
1325	7/31/2018 6:00	13.846	785.8					
1326	7/31/2018 6:15	13.846	1377.8					
1327	7/31/2018 6:30	13.846	904.2					
1328	7/31/2018 6:45	13.846	753.5					
1329	7/31/2018 7:00	13.846	979.5					
1330	7/31/2018 7:15	13.846	2325					
1331	7/31/2018 7:30	13.942	3788.9					
1332	7/31/2018 7:45	13.942	3100					
1333	7/31/2018 8:00	13.942	1550					
1334	7/31/2018 8:15	13.942	4650					
1335	7/31/2018 8:30	13.846	2325					
1336	7/31/2018 8:45	13.942	3444.5					
1337	7/31/2018 9:00	13.942	5166.7					
1338	7/31/2018 9:15	14.038	4305.6					
1339	7/31/2018 9:30	14.134	8266.7					
1340	7/31/2018 9:45	14.134	7233.4					
1341	7/31/2018 10:00	14.23	8266.7					
1342	7/31/2018 10:15	14.23	8266.7					
1343	7/31/2018 10:30	14.134	7577.8					
1344	7/31/2018 10:45	14.23	9644.5					
1345	7/31/2018 11:00	14.134	2152.8					
1346	7/31/2018 11:15	14.038	3616.7					
1347	7/31/2018 11:30	14.038	4133.4					
1348	7/31/2018 11:45	14.038	4133.4					
1349	7/31/2018 12:00	14.038	3616.7					
1350	7/31/2018 12:15	14.038	3272.2					
1351	7/31/2018 12:30	14.038	4305.6					
1352	7/31/2018 12:45	14.134	4994.5					
1353	7/31/2018 13:00	14.038	3616.7					
1354	7/31/2018 13:15	14.038	2583.4					
1355	7/31/2018 13:30	13.942	1894.5					
1356	7/31/2018 13:45	13.942	1894.5					
1357	7/31/2018 14:00	14.038	3444.5					
1358	7/31/2018 14:15	14.134	5511.1					
1359	7/31/2018 14:30	14.134	3444.5					
1360	7/31/2018 14:45	14.134	4133.4					
1361	7/31/2018 15:00	14.134	4822.3					
1362	7/31/2018 15:15	14.421	10677.8					
1363	7/31/2018 15:30	14.134	2755.6					
1364	7/31/2018 15:45	14.038	2325					
1365	7/31/2018 16:00	14.134	3616.7					
1366	7/31/2018 16:15	14.325	10677.8					
1367	7/31/2018 16:30	14.134	4477.8					
1368	7/31/2018 16:45	14.325	7577.8					
1369	7/31/2018 17:00	14.421	6200					
1370	7/31/2018 17:15	14.421	6544.5					
1371	7/31/2018 17:30	14.23	1722.2					
1372	7/31/2018 17:45	14.325	5511.1					
1373	7/31/2018 18:00	14.421	5166.7					
1374	7/31/2018 18:15	14.325	4133.4					
1375	7/31/2018 18:30	14.325	3272.2					
1376	7/31/2018 18:45	14.23	1162.5					
1377	7/31/2018 19:00	14.23	1280.9					
1378	7/31/2018 19:15	14.23	1377.8					
1379	7/31/2018 19:30	14.134	1377.8					
1380	7/31/2018 19:45	14.134	742.7					
1381	7/31/2018 20:00	14.134	355.2					
1382	7/31/2018 20:15	14.134	516.7					
1383	7/31/2018 20:30	14.134	1022.6					
1384	7/31/2018 20:45	14.134	592					
1385	7/31/2018 21:00	14.038	462.9					
1386	7/31/2018 21:15	14.038	592					
1387	7/31/2018 21:30	14.038	495.1					
1388	7/31/2018 21:45	14.038	344.4					
1389	7/31/2018 22:00	14.038	204.5					
1390	7/31/2018 22:15	14.038	107.6					
1391	7/31/2018 22:30	14.038	53.8					
1392	7/31/2018 22:45	14.038	21.5					
1393	7/31/2018 23:00	14.038	0					
1394	7/31/2018 23:15	13.942	0					
1395	7/31/2018 23:30	13.942	0					
1396	7/31/2018 23:45	13.942	0					
1397	8/1/2018 0:00	13.942	0					
1398	8/1/2018 0:15	13.942	0					
1399	8/1/2018 0:30	13.942	0					
1400	8/1/2018 0:45	13.942	0					
1401	8/1/2018 1:00	13.942	0					
1402	8/1/2018 1:15	13.942	0					
1403	8/1/2018 1:30	13.942	0					
1404	8/1/2018 1:45	13.942	0					
1405	8/1/2018 2:00	13.846	0					
1406	8/1/2018 2:15	13.846	0					
1407	8/1/2018 2:30	13.846	0					
1408	8/1/2018 2:45	13.846	0					
1409	8/1/2018 3:00	13.846	0					
1410	8/1/2018 3:15	13.846	0					
1411	8/1/2018 3:30	13.846	0					
1412	8/1/2018 3:45	13.846	0					
1413	8/1/2018 4:00	13.846	0					
1414	8/1/2018 4:15	13.846	0					
1415	8/1/2018 4:30	13.846	10.8					
1416	8/1/2018 4:45	13.75	32.3					
1417	8/1/2018 5:00	13.75	21.5					
1418	8/1/2018 5:15	13.75	53.8					
1419	8/1/2018 5:30	13.75	64.6					
1420	8/1/2018 5:45	13.75	75.3					
1421	8/1/2018 6:00	13.75	64.6					
1422	8/1/2018 6:15	13.75	86.1					
1423	8/1/2018 6:30	13.75	161.5					
1424	8/1/2018 6:45	13.75	215.3					
1425	8/1/2018 7:00	13.75	226					
1426	8/1/2018 7:15	13.75	333.7					
1427	8/1/2018 7:30	13.75	322.9					
1428	8/1/2018 7:45	13.75	344.4					
1429	8/1/2018 8:00	13.75	419.8					
1430	8/1/2018 8:15	13.75	710.4					
1431	8/1/2018 8:30	13.75	1722.2					
1432	8/1/2018 8:45	13.75	2066.7					
1433	8/1/2018 9:00	13.846	2497.2					
1434	8/1/2018 9:15	13.75	1980.6					
1435	8/1/2018 9:30	13.75	1980.6					
1436	8/1/2018 9:45	13.75	1162.5					
1437	8/1/2018 10:00	13.75	1087.2					
1438	8/1/2018 10:15	13.75	1722.2					
1439	8/1/2018 10:30	13.846	2755.6					
1440	8/1/2018 10:45	13.75	1980.6					
1441	8/1/2018 11:00	13.75	1722.2					
1442	8/1/2018 11:15	13.846	2066.7					
1443	8/1/2018 11:30	13.846	3788.9					
1444	8/1/2018 11:45	13.942	3961.1					
1445	8/1/2018 12:00	13.942	2927.8					
1446	8/1/2018 12:15	13.846	2066.7					
1447	8/1/2018 12:30	13.846	2066.7					
1448	8/1/2018 12:45	13.846	1980.6					
1449	8/1/2018 13:00	13.942	4133.4					
1450	8/1/2018 13:15	14.038	4994.5					
1451	8/1/2018 13:30	14.038	4133.4					
1452	8/1/2018 13:45	14.134	5166.7					
1453	8/1/2018 14:00	14.038	5166.7					
1454	8/1/2018 14:15	14.038	5166.7					
1455	8/1/2018 14:30	14.038	3444.5					
1456	8/1/2018 14:45	14.038	3444.5					
1457	8/1/2018 15:00	14.038	3788.9					
1458	8/1/2018 15:15	14.038	3616.7					
1459	8/1/2018 15:30	14.134	4822.3					
1460	8/1/2018 15:45	14.038	3961.1					
1461	8/1/2018 16:00	14.038	2927.8					
1462	8/1/2018 16:15	14.134	4133.4					
1463	8/1/2018 16:30	14.23	3616.7					
1464	8/1/2018 16:45	14.23	4477.8					
1465	8/1/2018 17:00	14.421	7233.4					
1466	8/1/2018 17:15	14.23	1808.3					
1467	8/1/2018 17:30	14.23	7233.4					
1468	8/1/2018 17:45	14.23	2755.6					
1469	8/1/2018 18:00	14.23	3444.5					
1470	8/1/2018 18:15	14.134	3100					
1471	8/1/2018 18:30	14.134	2927.8					
1472	8/1/2018 18:45	14.134	2497.2					
1473	8/1/2018 19:00	14.134	1894.5					
1474	8/1/2018 19:15	14.038	1722.2					
1475	8/1/2018 19:30	14.038	1205.6					
1476	8/1/2018 19:45	14.038	1237.9					
1477	8/1/2018 20:00	14.038	882.6					
1478	8/1/2018 20:15	14.038	818.1					
1479	8/1/2018 20:30	14.038	904.2					
1480	8/1/2018 20:45	14.038	807.3					
1481	8/1/2018 21:00	14.038	688.9					
1482	8/1/2018 21:15	14.038	290.6					
1483	8/1/2018 21:30	14.038	290.6					
1484	8/1/2018 21:45	14.038	172.2					
1485	8/1/2018 22:00	14.038	118.4					
1486	8/1/2018 22:15	14.038	64.6					
1487	8/1/2018 22:30	14.038	32.3					
1488	8/1/2018 22:45	14.038	10.8					
1489	8/1/2018 23:00	13.942	0					
1490	8/1/2018 23:15	13.942	0					
1491	8/1/2018 23:30	13.942	0					
1492	8/1/2018 23:45	13.942	0					
1493	8/2/2018 0:00	13.942	0					
1494	8/2/2018 0:15	13.942	0					
1495	8/2/2018 0:30	13.942	0					
1496	8/2/2018 0:45	13.846	0					
1497	8/2/2018 1:00	13.846	0					
1498	8/2/2018 1:15	13.846	0					
1499	8/2/2018 1:30	13.846	0					
1500	8/2/2018 1:45	13.846	0					
1501	8/2/2018 2:00	13.846	0					
1502	8/2/2018 2:15	13.846	0					
1503	8/2/2018 2:30	13.846	0					
1504	8/2/2018 2:45	13.846	0					
1505	8/2/2018 3:00	13.846	0					
1506	8/2/2018 3:15	13.846	0					
1507	8/2/2018 3:30	13.75	0					
1508	8/2/2018 3:45	13.75	10.8					
1509	8/2/2018 4:00	13.75	32.3					
1510	8/2/2018 4:15	13.75	53.8					
1511	8/2/2018 4:30	13.75	96.9					
1512	8/2/2018 4:45	13.75	150.7					
1513	8/2/2018 5:00	13.75	269.1					
1514	8/2/2018 5:15	13.75	430.6					
1515	8/2/2018 5:30	13.75	484.4					
1516	8/2/2018 5:45	13.75	258.3					
1517	8/2/2018 6:00	13.654	387.5					
1518	8/2/2018 6:15	13.654	667.4					
1519	8/2/2018 6:30	13.75	850.4					
1520	8/2/2018 6:45	13.75	861.1					
1521	8/2/2018 7:00	13.75	1636.1					
1522	8/2/2018 7:15	13.75	1636.1					
1523	8/2/2018 7:30	13.75	2066.7					
1524	8/2/2018 7:45	13.846	2583.4					
1525	8/2/2018 8:00	13.846	4822.3					
1526	8/2/2018 8:15	13.846	3444.5					
1527	8/2/2018 8:30	13.846	2583.4					
1528	8/2/2018 8:45	13.846	2755.6					
1529	8/2/2018 9:00	13.846	4477.8					
1530	8/2/2018 9:15	13.942	9644.5					
1531	8/2/2018 9:30	13.942	4305.6					
1532	8/2/2018 9:45	13.942	4305.6					
1533	8/2/2018 10:00	13.942	5166.7					
1534	8/2/2018 10:15	14.038	5166.7					
1535	8/2/2018 10:30	14.23	12400.1					
1536	8/2/2018 10:45	14.421	14466.8					
1537	8/2/2018 11:00	14.134	4650					
1538	8/2/2018 11:15	14.23	5338.9					
1539	8/2/2018 11:30	14.134	4650					
1540	8/2/2018 11:45	14.134	5166.7					
1541	8/2/2018 12:00	14.23	6544.5					
1542	8/2/2018 12:15	14.23	6200					
1543	8/2/2018 12:30	14.23	5511.1					
1544	8/2/2018 12:45	14.23	6200					
1545	8/2/2018 13:00	14.23	5166.7					
1546	8/2/2018 13:15	14.325	6544.5					
1547	8/2/2018 13:30	14.325	5166.7					
1548	8/2/2018 13:45	14.23	4133.4					
1549	8/2/2018 14:00	14.23	4822.3					
1550	8/2/2018 14:15	14.325	4994.5					
1551	8/2/2018 14:30	14.23	2497.2					
1552	8/2/2018 14:45	14.134	2927.8					
1553	8/2/2018 15:00	14.23	4822.3					
1554	8/2/2018 15:15	14.517	12400.1					
1555	8/2/2018 15:30	14.421	4650					
1556	8/2/2018 15:45	14.325	3961.1					
1557	8/2/2018 16:00	14.325	3788.9					
1558	8/2/2018 16:15	14.325	2755.6					
1559	8/2/2018 16:30	14.325	3616.7					
1560	8/2/2018 16:45	14.421	5511.1					
1561	8/2/2018 17:00	14.613	5166.7					
1562	8/2/2018 17:15	14.804	9300.1					
1563	8/2/2018 17:30	14.709	6200					
1564	8/2/2018 17:45	14.709	7233.4					
1565	8/2/2018 18:00	14.709	4650					
1566	8/2/2018 18:15	14.517	1894.5					
1567	8/2/2018 18:30	14.517	3444.5					
1568	8/2/2018 18:45	14.613	3444.5					
1569	8/2/2018 19:00	14.517	1722.2					
1570	8/2/2018 19:15	14.517	1808.3					
1571	8/2/2018 19:30	14.421	1141					
1572	8/2/2018 19:45	14.421	796.5					
1573	8/2/2018 20:00	14.421	656.6					
1574	8/2/2018 20:15	14.421	559.7					
1575	8/2/2018 20:30	14.325	430.6					
1576	8/2/2018 20:45	14.325	721.2					
1577	8/2/2018 21:00	14.325	473.6					
1578	8/2/2018 21:15	14.325	236.8					
1579	8/2/2018 21:30	14.23	96.9					
1580	8/2/2018 21:45	14.23	32.3					
1581	8/2/2018 22:00	14.23	43.1					
1582	8/2/2018 22:15	14.134	64.6					
1583	8/2/2018 22:30	14.134	32.3					
1584	8/2/2018 22:45	14.134	10.8					
1585	8/2/2018 23:00	14.134	0					
1586	8/2/2018 23:15	14.134	0					
1587	8/2/2018 23:30	14.134	0					
1588	8/2/2018 23:45	14.134	0					
1589	8/3/2018 0:00	14.134	0					
1590	8/3/2018 0:15	14.038	0					
1591	8/3/2018 0:30	14.038	0					
1592	8/3/2018 0:45	14.038	0					
1593	8/3/2018 1:00	14.038	0					
1594	8/3/2018 1:15	14.038	0					
1595	8/3/2018 1:30	14.038	0					
1596	8/3/2018 1:45	14.038	0					
1597	8/3/2018 2:00	14.038	0					
1598	8/3/2018 2:15	14.038	0					
1599	8/3/2018 2:30	14.038	0					
1600	8/3/2018 2:45	14.038	0					
1601	8/3/2018 3:00	13.942	0					
1602	8/3/2018 3:15	13.942	0					
1603	8/3/2018 3:30	13.942	0					
1604	8/3/2018 3:45	13.942	21.5					
1605	8/3/2018 4:00	13.942	43.1					
1606	8/3/2018 4:15	13.942	53.8					
1607	8/3/2018 4:30	13.942	96.9					
1608	8/3/2018 4:45	13.942	204.5					
1609	8/3/2018 5:00	13.942	322.9					
1610	8/3/2018 5:15	13.942	333.7					
1611	8/3/2018 5:30	13.942	505.9					
1612	8/3/2018 5:45	13.942	516.7					
1613	8/3/2018 6:00	13.942	538.2					
1614	8/3/2018 6:15	13.942	527.4					
1615	8/3/2018 6:30	13.942	624.3					
1616	8/3/2018 6:45	13.942	839.6					
1617	8/3/2018 7:00	13.942	1227.1					
1618	8/3/2018 7:15	14.038	1550					
1619	8/3/2018 7:30	14.038	2583.4					
1620	8/3/2018 7:45	14.038	3616.7					
1621	8/3/2018 8:00	14.038	2325					
1622	8/3/2018 8:15	14.134	4994.5					
1623	8/3/2018 8:30	14.134	3272.2					
1624	8/3/2018 8:45	14.038	3788.9					
1625	8/3/2018 9:00	14.134	5166.7					
1626	8/3/2018 9:15	14.134	3444.5					
1627	8/3/2018 9:30	14.134	4133.4					
1628	8/3/2018 9:45	14.23	5338.9					
1629	8/3/2018 10:00	14.421	6544.5					
1630	8/3/2018 10:15	14.23	3272.2					
1631	8/3/2018 10:30	14.23	3961.1					
1632	8/3/2018 10:45	14.325	10333.4					
1633	8/3/2018 11:00	14.325	2927.8					
1634	8/3/2018 11:15	14.613	9644.5					
1635	8/3/2018 11:30	14.613	9300.1					
1636	8/3/2018 11:45	14.613	12400.1					
1637	8/3/2018 12:00	14.804	13777.9					
1638	8/3/2018 12:15	14.804	10677.8					
1639	8/3/2018 12:30	14.804	14466.8					
1640	8/3/2018 12:45	14.804	12400.1					
1641	8/3/2018 13:00	14.9	12400.1					
1642	8/3/2018 13:15	14.9	7233.4					
1643	8/3/2018 13:30	14.9	6200					
1644	8/3/2018 13:45	14.996	10333.4					
1645	8/3/2018 14:00	15.091	8266.7					
1646	8/3/2018 14:15	15.091	5166.7					
1647	8/3/2018 14:30	15.091	4650					
1648	8/3/2018 14:45	14.996	2927.8					
1649	8/3/2018 15:00	14.996	2927.8					
1650	8/3/2018 15:15	14.9	1550					
1651	8/3/2018 15:30	14.804	753.5					
1652	8/3/2018 15:45	14.804	904.2					
1653	8/3/2018 16:00	14.9	3100					
1654	8/3/2018 16:15	14.804	1173.3					
1655	8/3/2018 16:30	14.804	1324					
1656	8/3/2018 16:45	14.804	2238.9					
1657	8/3/2018 17:00	14.804	3444.5					
1658	8/3/2018 17:15	14.9	4305.6					
1659	8/3/2018 17:30	14.804	3616.7					
1660	8/3/2018 17:45	14.804	2927.8					
1661	8/3/2018 18:00	14.709	1377.8					
1662	8/3/2018 18:15	14.613	1119.5					
1663	8/3/2018 18:30	14.709	1259.4					
1664	8/3/2018 18:45	14.709	1302.4					
1665	8/3/2018 19:00	14.709	936.5					
1666	8/3/2018 19:15	14.709	1076.4					
1667	8/3/2018 19:30	14.709	1054.9					
1668	8/3/2018 19:45	14.804	882.6					
1669	8/3/2018 20:00	14.709	656.6					
1670	8/3/2018 20:15	14.709	193.8					
1671	8/3/2018 20:30	14.709	161.5					
1672	8/3/2018 20:45	14.709	161.5					
1673	8/3/2018 21:00	14.709	204.5					
1674	8/3/2018 21:15	14.709	236.8					
1675	8/3/2018 21:30	14.709	139.9					
1676	8/3/2018 21:45	14.613	107.6					
1677	8/3/2018 22:00	14.613	64.6					
1678	8/3/2018 22:15	14.613	32.3					
1679	8/3/2018 22:30	14.613	10.8					
1680	8/3/2018 22:45	14.613	0					
1681	8/3/2018 23:00	14.613	0					
1682	8/3/2018 23:15	14.613	0					
1683	8/3/2018 23:30	14.613	0					
1684	8/3/2018 23:45	14.613	0					
1685	8/4/2018 0:00	14.613	0					
1686	8/4/2018 0:15	14.613	0					
1687	8/4/2018 0:30	14.613	0					
1688	8/4/2018 0:45	14.613	0					
1689	8/4/2018 1:00	14.613	0					
1690	8/4/2018 1:15	14.517	0					
1691	8/4/2018 1:30	14.517	0					
1692	8/4/2018 1:45	14.517	0					
1693	8/4/2018 2:00	14.517	0					
1694	8/4/2018 2:15	14.517	0					
1695	8/4/2018 2:30	14.517	0					
1696	8/4/2018 2:45	14.517	0					
1697	8/4/2018 3:00	14.517	0					
1698	8/4/2018 3:15	14.421	0					
1699	8/4/2018 3:30	14.421	0					
1700	8/4/2018 3:45	14.421	0					
1701	8/4/2018 4:00	14.421	10.8					
1702	8/4/2018 4:15	14.421	21.5					
1703	8/4/2018 4:30	14.421	43.1					
1704	8/4/2018 4:45	14.421	75.3					
1705	8/4/2018 5:00	14.421	129.2					
1706	8/4/2018 5:15	14.421	204.5					
1707	8/4/2018 5:30	14.421	333.7					
1708	8/4/2018 5:45	14.421	430.6					
1709	8/4/2018 6:00	14.421	398.3					
1710	8/4/2018 6:15	14.421	592					
1711	8/4/2018 6:30	14.421	441.3					
1712	8/4/2018 6:45	14.421	538.2					
1713	8/4/2018 7:00	14.421	322.9					
1714	8/4/2018 7:15	14.421	549					
1715	8/4/2018 7:30	14.421	914.9					
1716	8/4/2018 7:45	14.421	699.7					
1717	8/4/2018 8:00	14.421	678.1					
1718	8/4/2018 8:15	14.421	796.5					
1719	8/4/2018 8:30	14.421	1162.5					
1720	8/4/2018 8:45	14.421	1463.9					
1721	8/4/2018 9:00	14.421	1237.9					
1722	8/4/2018 9:15	14.421	1377.8					
1723	8/4/2018 9:30	14.421	1270.1					
1724	8/4/2018 9:45	14.517	1119.5					
1725	8/4/2018 10:00	14.517	1151.7					
1726	8/4/2018 10:15	14.517	1550					
1727	8/4/2018 10:30	14.517	2755.6					
1728	8/4/2018 10:45	14.517	1980.6					
1729	8/4/2018 11:00	14.517	1894.5					
1730	8/4/2018 11:15	14.421	1980.6					
1731	8/4/2018 11:30	14.421	2497.2					
1732	8/4/2018 11:45	14.517	3788.9					
1733	8/4/2018 12:00	14.517	3961.1					
1734	8/4/2018 12:15	14.517	4477.8					
1735	8/4/2018 12:30	14.613	3788.9					
1736	8/4/2018 12:45	14.709	8611.2					
1737	8/4/2018 13:00	14.996	14466.8					
1738	8/4/2018 13:15	15.091	15844.5					
1739	8/4/2018 13:30	14.804	5166.7					
1740	8/4/2018 13:45	14.709	4477.8					
1741	8/4/2018 14:00	14.613	4994.5					
1742	8/4/2018 14:15	14.709	6200					
1743	8/4/2018 14:30	14.613	5166.7					
1744	8/4/2018 14:45	14.709	5166.7					
1745	8/4/2018 15:00	14.709	4994.5					
1746	8/4/2018 15:15	14.613	3961.1					
1747	8/4/2018 15:30	14.709	4822.3					
1748	8/4/2018 15:45	14.709	3961.1					
1749	8/4/2018 16:00	14.709	3272.2					
1750	8/4/2018 16:15	14.709	3100					
1751	8/4/2018 16:30	14.709	3444.5					
1752	8/4/2018 16:45	14.709	3272.2					
1753	8/4/2018 17:00	14.709	3961.1					
1754	8/4/2018 17:15	14.709	2927.8					
1755	8/4/2018 17:30	14.709	3616.7					
1756	8/4/2018 17:45	14.709	3272.2					
1757	8/4/2018 18:00	14.613	2669.5					
1758	8/4/2018 18:15	14.804	4994.5					
1759	8/4/2018 18:30	14.804	3272.2					
1760	8/4/2018 18:45	14.709	3272.2					
1761	8/4/2018 19:00	14.613	2152.8					
1762	8/4/2018 19:15	14.613	2066.7					
1763	8/4/2018 19:30	14.613	2066.7					
1764	8/4/2018 19:45	14.517	1636.1					
1765	8/4/2018 20:00	14.517	1259.4					
1766	8/4/2018 20:15	14.517	1313.2					
1767	8/4/2018 20:30	14.421	1087.2					
1768	8/4/2018 20:45	14.421	764.2					
1769	8/4/2018 21:00	14.325	312.2					
1770	8/4/2018 21:15	14.325	269.1					
1771	8/4/2018 21:30	14.325	139.9					
1772	8/4/2018 21:45	14.325	96.9					
1773	8/4/2018 22:00	14.325	86.1					
1774	8/4/2018 22:15	14.325	43.1					
1775	8/4/2018 22:30	14.421	21.5					
1776	8/4/2018 22:45	14.325	0					
1777	8/4/2018 23:00	14.325	0					
1778	8/4/2018 23:15	14.325	0					
1779	8/4/2018 23:30	14.325	0					
1780	8/4/2018 23:45	14.325	0					
1781	8/5/2018 0:00	14.325	0					
1782	8/5/2018 0:15	14.23	0					
1783	8/5/2018 0:30	14.23	0					
1784	8/5/2018 0:45	14.23	0					
1785	8/5/2018 1:00	14.23	0					
1786	8/5/2018 1:15	14.23	0					
1787	8/5/2018 1:30	14.23	0					
1788	8/5/2018 1:45	14.23	0					
1789	8/5/2018 2:00	14.23	0					
1790	8/5/2018 2:15	14.23	0					
1791	8/5/2018 2:30	14.23	0					
1792	8/5/2018 2:45	14.23	0					
1793	8/5/2018 3:00	14.23	0					
1794	8/5/2018 3:15	14.23	0					
1795	8/5/2018 3:30	14.23	0					
1796	8/5/2018 3:45	14.23	0					
1797	8/5/2018 4:00	14.23	10.8					
1798	8/5/2018 4:15	14.23	32.3					
1799	8/5/2018 4:30	14.23	53.8					
1800	8/5/2018 4:45	14.23	96.9					
1801	8/5/2018 5:00	14.134	139.9					
1802	8/5/2018 5:15	14.134	204.5					
1803	8/5/2018 5:30	14.134	279.9					
1804	8/5/2018 5:45	14.134	355.2					
1805	8/5/2018 6:00	14.134	441.3					
1806	8/5/2018 6:15	14.134	559.7					
1807	8/5/2018 6:30	14.134	731.9					
1808	8/5/2018 6:45	14.134	958					
1809	8/5/2018 7:00	14.134	1044.1					
1810	8/5/2018 7:15	14.134	1173.3					
1811	8/5/2018 7:30	14.134	1463.9					
1812	8/5/2018 7:45	14.134	1636.1					
1813	8/5/2018 8:00	14.134	1722.2					
1814	8/5/2018 8:15	14.23	2238.9					
1815	8/5/2018 8:30	14.134	1636.1					
1816	8/5/2018 8:45	14.23	2497.2					
1817	8/5/2018 9:00	14.23	3961.1					
1818	8/5/2018 9:15	14.23	4822.3					
1819	8/5/2018 9:30	14.421	4650					
1820	8/5/2018 9:45	14.325	3616.7					
1821	8/5/2018 10:00	14.23	2755.6					
1822	8/5/2018 10:15	14.23	2238.9					
1823	8/5/2018 10:30	14.325	4994.5					
