"Plot Title: MD_Reyk_P_16Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349964, SEN S/N: 10349964, LBL: temp)","Intensity, Lux (LGR S/N: 10349964, SEN S/N: 10349964, LBL: light)","Coupler Attached (LGR S/N: 10349964)","Host Connected (LGR S/N: 10349964)","Stopped (LGR S/N: 10349964)","End Of File (LGR S/N: 10349964)"
185,06/20/19 07:00:00,10.846,1011.8,,,,
186,06/20/19 07:30:00,10.846,1722.2,,,,
187,06/20/19 08:00:00,10.846,2583.4,,,,
188,06/20/19 08:30:00,10.846,2755.6,,,,
189,06/20/19 09:00:00,10.944,3616.7,,,,
190,06/20/19 09:30:00,10.944,3272.2,,,,
191,06/20/19 10:00:00,10.944,4994.5,,,,
192,06/20/19 10:30:00,10.944,6200.0,,,,
193,06/20/19 11:00:00,11.236,8611.2,,,,
194,06/20/19 11:30:00,11.041,5511.1,,,,
195,06/20/19 12:00:00,11.236,10333.4,,,,
196,06/20/19 12:30:00,11.041,5166.7,,,,
197,06/20/19 13:00:00,10.944,4305.6,,,,
198,06/20/19 13:30:00,11.041,6200.0,,,,
199,06/20/19 14:00:00,11.041,5166.7,,,,
200,06/20/19 14:30:00,11.139,7233.4,,,,
201,06/20/19 15:00:00,11.139,8611.2,,,,
202,06/20/19 15:30:00,11.334,9644.5,,,,
203,06/20/19 16:00:00,11.334,7233.4,,,,
204,06/20/19 16:30:00,11.139,4477.8,,,,
205,06/20/19 17:00:00,11.041,3788.9,,,,
206,06/20/19 17:30:00,11.041,3616.7,,,,
207,06/20/19 18:00:00,11.139,4994.5,,,,
208,06/20/19 18:30:00,11.041,3272.2,,,,
209,06/20/19 19:00:00,11.041,2669.5,,,,
210,06/20/19 19:30:00,11.041,2066.7,,,,
211,06/20/19 20:00:00,10.944,1227.1,,,,
212,06/20/19 20:30:00,10.944,1119.5,,,,
213,06/20/19 21:00:00,10.944,1291.7,,,,
214,06/20/19 21:30:00,10.944,796.5,,,,
215,06/20/19 22:00:00,10.944,398.3,,,,
216,06/20/19 22:30:00,10.944,247.6,,,,
217,06/20/19 23:00:00,10.944,301.4,,,,
218,06/20/19 23:30:00,10.944,139.9,,,,
219,06/21/19 00:00:00,10.846,118.4,,,,
220,06/21/19 00:30:00,10.846,86.1,,,,
221,06/21/19 01:00:00,10.846,64.6,,,,
222,06/21/19 01:30:00,10.846,86.1,,,,
