"Plot Title: E3_90cm_22Aug21"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349970, SEN S/N: 10349970)","Intensity, Lux (LGR S/N: 10349970, SEN S/N: 10349970)","Bad Battery (LGR S/N: 10349970)","Coupler Attached (LGR S/N: 10349970)","Host Connected (LGR S/N: 10349970)","Stopped (LGR S/N: 10349970)","End Of File (LGR S/N: 10349970)"
1,08/23/21 07:30:00 PM,14.996,193.8,,,,,
2,08/23/21 09:30:00 PM,14.900,0.0,,,,,
3,08/23/21 11:30:00 PM,14.900,0.0,,,,,
4,08/24/21 01:30:00 AM,14.804,0.0,,,,,
5,08/24/21 03:30:00 AM,14.709,0.0,,,,,
6,08/24/21 05:30:00 AM,14.709,0.0,,,,,
7,08/24/21 07:30:00 AM,14.709,107.6,,,,,
8,08/24/21 09:30:00 AM,14.709,796.5,,,,,
9,08/24/21 11:30:00 AM,14.804,731.9,,,,,
10,08/24/21 01:30:00 PM,14.900,1636.1,,,,,
11,08/24/21 03:30:00 PM,14.900,2411.1,,,,,
12,08/24/21 05:30:00 PM,14.996,947.2,,,,,
13,08/24/21 07:30:00 PM,15.282,247.6,,,,,
14,08/24/21 09:30:00 PM,15.187,0.0,,,,,
15,08/24/21 11:30:00 PM,15.473,0.0,,,,,
16,08/25/21 01:30:00 AM,15.569,0.0,,,,,
17,08/25/21 03:30:00 AM,15.473,0.0,,,,,
18,08/25/21 05:30:00 AM,15.473,10.8,,,,,
19,08/25/21 07:30:00 AM,15.473,549.0,,,,,
20,08/25/21 09:30:00 AM,15.569,1280.9,,,,,
21,08/25/21 11:30:00 AM,15.473,2755.6,,,,,
22,08/25/21 01:30:00 PM,15.664,3788.9,,,,,
23,08/25/21 03:30:00 PM,15.664,3100.0,,,,,
24,08/25/21 05:30:00 PM,15.951,1463.9,,,,,
25,08/25/21 07:30:00 PM,15.951,107.6,,,,,
26,08/25/21 09:30:00 PM,15.855,0.0,,,,,
27,08/25/21 11:30:00 PM,15.760,0.0,,,,,
28,08/26/21 01:30:00 AM,15.664,0.0,,,,,
29,08/26/21 03:30:00 AM,15.569,0.0,,,,,
30,08/26/21 05:30:00 AM,15.569,0.0,,,,,
31,08/26/21 07:30:00 AM,15.473,236.8,,,,,
32,08/26/21 09:30:00 AM,15.473,344.4,,,,,
33,08/26/21 11:30:00 AM,15.664,1291.7,,,,,
34,08/26/21 01:30:00 PM,15.855,419.8,,,,,
35,08/26/21 03:30:00 PM,15.855,355.2,,,,,
36,08/26/21 05:30:00 PM,15.951,236.8,,,,,
37,08/26/21 07:30:00 PM,15.760,96.9,,,,,
38,08/26/21 09:30:00 PM,15.569,0.0,,,,,
39,08/26/21 11:30:00 PM,15.569,0.0,,,,,
40,08/27/21 01:30:00 AM,15.473,0.0,,,,,
41,08/27/21 03:30:00 AM,15.378,0.0,,,,,
42,08/27/21 05:30:00 AM,15.282,0.0,,,,,
43,08/27/21 07:30:00 AM,15.282,366.0,,,,,
44,08/27/21 09:30:00 AM,15.187,1205.6,,,,,
45,08/27/21 11:30:00 AM,15.282,1636.1,,,,,
46,08/27/21 01:30:00 PM,15.282,161.5,,,,,
47,08/27/21 03:30:00 PM,15.282,32.3,,,,,
48,08/27/21 05:30:00 PM,15.091,333.7,,,,,
49,08/27/21 07:30:00 PM,15.091,129.2,,,,,
50,08/27/21 09:30:00 PM,14.996,0.0,,,,,
51,08/27/21 11:30:00 PM,14.900,0.0,,,,,
52,08/28/21 01:30:00 AM,14.804,0.0,,,,,
53,08/28/21 03:30:00 AM,14.709,0.0,,,,,
54,08/28/21 05:30:00 AM,14.421,0.0,,,,,
55,08/28/21 07:30:00 AM,14.230,236.8,,,,,
56,08/28/21 09:30:00 AM,14.230,1001.0,,,,,
57,08/28/21 11:30:00 AM,14.230,1894.5,,,,,
58,08/28/21 01:30:00 PM,14.421,2066.7,,,,,
59,08/28/21 03:30:00 PM,14.613,1722.2,,,,,
60,08/28/21 05:30:00 PM,14.421,538.2,,,,,
61,08/28/21 07:30:00 PM,14.230,43.1,,,,,
62,08/28/21 09:30:00 PM,14.134,0.0,,,,,
63,08/28/21 11:30:00 PM,14.038,0.0,,,,,
64,08/29/21 01:30:00 AM,13.846,0.0,,,,,
65,08/29/21 03:30:00 AM,13.654,0.0,,,,,
66,08/29/21 05:30:00 AM,13.461,0.0,,,,,
67,08/29/21 07:30:00 AM,13.365,43.1,,,,,
68,08/29/21 09:30:00 AM,13.269,21.5,,,,,
69,08/29/21 11:30:00 AM,13.076,43.1,,,,,
70,08/29/21 01:30:00 PM,13.076,183.0,,,,,
71,08/29/21 03:30:00 PM,12.980,86.1,,,,,
72,08/29/21 05:30:00 PM,12.883,53.8,,,,,
73,08/29/21 07:30:00 PM,12.883,10.8,,,,,
74,08/29/21 09:30:00 PM,12.690,0.0,,,,,
75,08/29/21 11:30:00 PM,12.594,0.0,,,,,
76,08/30/21 01:30:00 AM,12.497,0.0,,,,,
77,08/30/21 03:30:00 AM,12.497,0.0,,,,,
78,08/30/21 05:30:00 AM,12.401,0.0,,,,,
79,08/30/21 07:30:00 AM,12.401,43.1,,,,,
80,08/30/21 09:30:00 AM,12.401,96.9,,,,,
81,08/30/21 11:30:00 AM,12.497,247.6,,,,,
82,08/30/21 01:30:00 PM,12.690,269.1,,,,,
83,08/30/21 03:30:00 PM,12.787,473.6,,,,,
84,08/30/21 05:30:00 PM,12.883,96.9,,,,,
85,08/30/21 07:30:00 PM,12.883,53.8,,,,,
86,08/30/21 09:30:00 PM,12.883,0.0,,,,,
87,08/30/21 11:30:00 PM,12.690,0.0,,,,,
88,08/31/21 01:30:00 AM,12.690,0.0,,,,,
89,08/31/21 03:30:00 AM,12.690,0.0,,,,,
90,08/31/21 05:30:00 AM,12.594,0.0,,,,,
91,08/31/21 07:30:00 AM,12.497,193.8,,,,,
92,08/31/21 09:30:00 AM,12.497,667.4,,,,,
93,08/31/21 11:30:00 AM,12.594,1162.5,,,,,
94,08/31/21 01:30:00 PM,12.690,1636.1,,,,,
95,08/31/21 03:30:00 PM,12.883,882.6,,,,,
96,08/31/21 05:30:00 PM,12.980,269.1,,,,,
97,08/31/21 07:30:00 PM,12.980,86.1,,,,,
98,08/31/21 09:30:00 PM,12.883,0.0,,,,,
99,08/31/21 11:30:00 PM,12.787,0.0,,,,,
100,09/01/21 01:30:00 AM,12.690,0.0,,,,,
101,09/01/21 03:30:00 AM,12.497,0.0,,,,,
102,09/01/21 05:30:00 AM,12.304,0.0,,,,,
103,09/01/21 07:30:00 AM,12.110,10.8,,,,,
104,09/01/21 09:30:00 AM,12.110,86.1,,,,,
105,09/01/21 11:30:00 AM,12.207,183.0,,,,,
106,09/01/21 01:30:00 PM,12.304,710.4,,,,,
107,09/01/21 03:30:00 PM,12.690,710.4,,,,,
108,09/01/21 05:30:00 PM,12.690,355.2,,,,,
109,09/01/21 07:30:00 PM,12.690,75.3,,,,,
110,09/01/21 09:30:00 PM,12.690,0.0,,,,,
111,09/01/21 11:30:00 PM,12.690,0.0,,,,,
112,09/02/21 01:30:00 AM,12.594,0.0,,,,,
113,09/02/21 03:30:00 AM,12.594,0.0,,,,,
114,09/02/21 05:30:00 AM,12.594,0.0,,,,,
115,09/02/21 07:30:00 AM,12.497,64.6,,,,,
116,09/02/21 09:30:00 AM,12.594,301.4,,,,,
117,09/02/21 11:30:00 AM,12.594,570.5,,,,,
118,09/02/21 01:30:00 PM,12.594,667.4,,,,,
119,09/02/21 03:30:00 PM,12.690,1011.8,,,,,
120,09/02/21 05:30:00 PM,12.883,118.4,,,,,
121,09/02/21 07:30:00 PM,12.787,21.5,,,,,
122,09/02/21 09:30:00 PM,12.787,0.0,,,,,
123,09/02/21 11:30:00 PM,12.690,0.0,,,,,
124,09/03/21 01:30:00 AM,12.690,0.0,,,,,
125,09/03/21 03:30:00 AM,12.690,0.0,,,,,
126,09/03/21 05:30:00 AM,12.594,0.0,,,,,
127,09/03/21 07:30:00 AM,12.497,172.2,,,,,
128,09/03/21 09:30:00 AM,12.497,796.5,,,,,
129,09/03/21 11:30:00 AM,12.594,796.5,,,,,
130,09/03/21 01:30:00 PM,12.690,570.5,,,,,
131,09/03/21 03:30:00 PM,12.690,387.5,,,,,
132,09/03/21 05:30:00 PM,12.690,344.4,,,,,
133,09/03/21 07:30:00 PM,12.690,64.6,,,,,
134,09/03/21 09:30:00 PM,12.690,0.0,,,,,
135,09/03/21 11:30:00 PM,12.594,0.0,,,,,
136,09/04/21 01:30:00 AM,12.497,0.0,,,,,
137,09/04/21 03:30:00 AM,12.401,0.0,,,,,
138,09/04/21 05:30:00 AM,12.304,0.0,,,,,
139,09/04/21 07:30:00 AM,12.304,129.2,,,,,
140,09/04/21 09:30:00 AM,12.207,215.3,,,,,
141,09/04/21 11:30:00 AM,12.304,818.1,,,,,
142,09/04/21 01:30:00 PM,12.401,269.1,,,,,
143,09/04/21 03:30:00 PM,12.401,107.6,,,,,
144,09/04/21 05:30:00 PM,12.401,193.8,,,,,
145,09/04/21 07:30:00 PM,12.401,43.1,,,,,
146,09/04/21 09:30:00 PM,12.304,0.0,,,,,
147,09/04/21 11:30:00 PM,12.207,0.0,,,,,
148,09/05/21 01:30:00 AM,12.207,0.0,,,,,
149,09/05/21 03:30:00 AM,12.013,0.0,,,,,
150,09/05/21 05:30:00 AM,11.916,0.0,,,,,
151,09/05/21 07:30:00 AM,11.722,0.0,,,,,
152,09/05/21 09:30:00 AM,11.722,129.2,,,,,
153,09/05/21 11:30:00 AM,11.819,86.1,,,,,
154,09/05/21 01:30:00 PM,11.819,301.4,,,,,
155,09/05/21 03:30:00 PM,11.916,387.5,,,,,
156,09/05/21 05:30:00 PM,11.916,32.3,,,,,
157,09/05/21 07:30:00 PM,11.916,43.1,,,,,
158,09/05/21 09:30:00 PM,11.819,0.0,,,,,
159,09/05/21 11:30:00 PM,11.625,0.0,,,,,
160,09/06/21 01:30:00 AM,11.528,0.0,,,,,
161,09/06/21 03:30:00 AM,11.334,0.0,,,,,
162,09/06/21 05:30:00 AM,11.334,0.0,,,,,
163,09/06/21 07:30:00 AM,11.236,64.6,,,,,
164,09/06/21 09:30:00 AM,11.236,118.4,,,,,
165,09/06/21 11:30:00 AM,11.139,150.7,,,,,
166,09/06/21 01:30:00 PM,11.139,107.6,,,,,
167,09/06/21 03:30:00 PM,11.139,376.7,,,,,
168,09/06/21 05:30:00 PM,11.236,161.5,,,,,
169,09/06/21 07:30:00 PM,11.139,10.8,,,,,
170,09/06/21 09:30:00 PM,11.139,0.0,,,,,
171,09/06/21 11:30:00 PM,11.139,0.0,,,,,
172,09/07/21 01:30:00 AM,11.139,0.0,,,,,
173,09/07/21 03:30:00 AM,11.139,0.0,,,,,
174,09/07/21 05:30:00 AM,11.041,0.0,,,,,
175,09/07/21 07:30:00 AM,11.041,86.1,,,,,
176,09/07/21 09:30:00 AM,11.041,355.2,,,,,
177,09/07/21 11:30:00 AM,11.041,516.7,,,,,
178,09/07/21 01:30:00 PM,11.139,452.1,,,,,
179,09/07/21 03:30:00 PM,11.236,538.2,,,,,
180,09/07/21 05:30:00 PM,11.334,344.4,,,,,
181,09/07/21 07:30:00 PM,11.334,10.8,,,,,
182,09/07/21 09:30:00 PM,11.236,0.0,,,,,
183,09/07/21 11:30:00 PM,11.139,0.0,,,,,
184,09/08/21 01:30:00 AM,11.041,0.0,,,,,
185,09/08/21 03:30:00 AM,10.944,0.0,,,,,
186,09/08/21 05:30:00 AM,10.944,0.0,,,,,
187,09/08/21 07:30:00 AM,10.846,43.1,,,,,
188,09/08/21 09:30:00 AM,10.846,172.2,,,,,
189,09/08/21 11:30:00 AM,10.944,1463.9,,,,,
190,09/08/21 01:30:00 PM,10.944,613.5,,,,,
191,09/08/21 03:30:00 PM,11.139,893.4,,,,,
192,09/08/21 05:30:00 PM,11.139,247.6,,,,,
193,09/08/21 07:30:00 PM,11.139,43.1,,,,,
194,09/08/21 09:30:00 PM,11.041,0.0,,,,,
195,09/08/21 11:30:00 PM,10.944,0.0,,,,,
196,09/09/21 01:30:00 AM,10.846,0.0,,,,,
197,09/09/21 03:30:00 AM,10.748,0.0,,,,,
198,09/09/21 05:30:00 AM,10.553,0.0,,,,,
199,09/09/21 07:30:00 AM,10.455,118.4,,,,,
200,09/09/21 09:30:00 AM,10.357,495.1,,,,,
201,09/09/21 11:30:00 AM,10.455,818.1,,,,,
202,09/09/21 01:30:00 PM,10.455,871.9,,,,,
203,09/09/21 03:30:00 PM,10.455,570.5,,,,,
204,09/09/21 05:30:00 PM,10.455,226.0,,,,,
205,09/09/21 07:30:00 PM,10.455,0.0,,,,,
206,09/09/21 09:30:00 PM,10.455,0.0,,,,,
207,09/09/21 11:30:00 PM,10.553,0.0,,,,,
208,09/10/21 01:30:00 AM,10.553,0.0,,,,,
209,09/10/21 03:30:00 AM,10.455,0.0,,,,,
210,09/10/21 05:30:00 AM,10.259,0.0,,,,,
211,09/10/21 07:30:00 AM,10.063,10.8,,,,,
212,09/10/21 09:30:00 AM,10.161,43.1,,,,,
213,09/10/21 11:30:00 AM,10.161,129.2,,,,,
214,09/10/21 01:30:00 PM,10.357,409.0,,,,,
215,09/10/21 03:30:00 PM,10.357,312.2,,,,,
216,09/10/21 05:30:00 PM,10.357,172.2,,,,,
217,09/10/21 07:30:00 PM,10.357,0.0,,,,,
218,09/10/21 09:30:00 PM,10.357,0.0,,,,,
219,09/10/21 11:30:00 PM,10.259,0.0,,,,,
220,09/11/21 01:30:00 AM,10.259,0.0,,,,,
221,09/11/21 03:30:00 AM,10.259,0.0,,,,,
222,09/11/21 05:30:00 AM,10.161,0.0,,,,,
223,09/11/21 07:30:00 AM,10.063,21.5,,,,,
224,09/11/21 09:30:00 AM,10.063,150.7,,,,,
225,09/11/21 11:30:00 AM,10.161,398.3,,,,,
226,09/11/21 01:30:00 PM,10.161,366.0,,,,,
227,09/11/21 03:30:00 PM,10.161,236.8,,,,,
228,09/11/21 05:30:00 PM,10.161,64.6,,,,,
229,09/11/21 07:30:00 PM,10.357,0.0,,,,,
230,09/11/21 09:30:00 PM,10.259,0.0,,,,,
231,09/11/21 11:30:00 PM,10.161,0.0,,,,,
232,09/12/21 01:30:00 AM,10.063,0.0,,,,,
233,09/12/21 03:30:00 AM,9.965,0.0,,,,,
234,09/12/21 05:30:00 AM,9.866,0.0,,,,,
235,09/12/21 07:30:00 AM,9.768,86.1,,,,,
236,09/12/21 09:30:00 AM,9.768,258.3,,,,,
237,09/12/21 11:30:00 AM,9.669,387.5,,,,,
238,09/12/21 01:30:00 PM,9.669,172.2,,,,,
239,09/12/21 03:30:00 PM,9.669,75.3,,,,,
240,09/12/21 05:30:00 PM,9.571,21.5,,,,,
241,09/12/21 07:30:00 PM,9.472,0.0,,,,,
242,09/12/21 09:30:00 PM,9.373,0.0,,,,,
243,09/12/21 11:30:00 PM,9.373,0.0,,,,,
244,09/13/21 01:30:00 AM,9.373,0.0,,,,,
245,09/13/21 03:30:00 AM,9.275,0.0,,,,,
246,09/13/21 05:30:00 AM,9.275,0.0,,,,,
247,09/13/21 07:30:00 AM,9.275,0.0,,,,,
248,09/13/21 09:30:00 AM,9.176,0.0,,,,,
249,09/13/21 11:30:00 AM,9.077,0.0,,,,,
250,09/13/21 01:30:00 PM,9.176,0.0,,,,,
251,09/13/21 03:30:00 PM,9.176,0.0,,,,,
252,09/13/21 05:30:00 PM,9.373,10.8,,,,,
253,09/13/21 07:30:00 PM,9.373,0.0,,,,,
254,09/13/21 09:30:00 PM,9.275,0.0,,,,,
255,09/13/21 11:30:00 PM,9.077,0.0,,,,,
256,09/14/21 01:30:00 AM,8.978,0.0,,,,,
257,09/14/21 03:30:00 AM,8.978,0.0,,,,,
258,09/14/21 05:30:00 AM,8.879,0.0,,,,,
259,09/14/21 07:30:00 AM,8.779,0.0,,,,,
260,09/14/21 09:30:00 AM,8.779,32.3,,,,,
261,09/14/21 11:30:00 AM,8.680,118.4,,,,,
262,09/14/21 01:30:00 PM,8.779,64.6,,,,,
263,09/14/21 03:30:00 PM,8.779,0.0,,,,,
264,09/14/21 05:30:00 PM,8.779,21.5,,,,,
265,09/14/21 07:30:00 PM,8.680,0.0,,,,,
266,09/14/21 09:30:00 PM,8.581,0.0,,,,,
267,09/14/21 11:30:00 PM,8.581,0.0,,,,,
268,09/15/21 01:30:00 AM,8.382,0.0,,,,,
269,09/15/21 03:30:00 AM,8.382,0.0,,,,,
270,09/15/21 05:30:00 AM,8.282,0.0,,,,,
271,09/15/21 07:30:00 AM,8.182,0.0,,,,,
272,09/15/21 09:30:00 AM,8.082,64.6,,,,,
273,09/15/21 11:30:00 AM,7.983,247.6,,,,,
274,09/15/21 01:30:00 PM,8.182,290.6,,,,,
275,09/15/21 03:30:00 PM,8.382,226.0,,,,,
276,09/15/21 05:30:00 PM,8.382,86.1,,,,,
277,09/15/21 07:30:00 PM,8.481,0.0,,,,,
278,09/15/21 09:30:00 PM,8.382,0.0,,,,,
279,09/15/21 11:30:00 PM,8.282,0.0,,,,,
280,09/16/21 01:30:00 AM,8.182,0.0,,,,,
281,09/16/21 03:30:00 AM,8.182,0.0,,,,,
282,09/16/21 05:30:00 AM,8.182,0.0,,,,,
283,09/16/21 07:30:00 AM,8.182,21.5,,,,,
284,09/16/21 09:30:00 AM,8.082,86.1,,,,,
285,09/16/21 11:30:00 AM,8.182,236.8,,,,,
286,09/16/21 01:30:00 PM,8.382,258.3,,,,,
287,09/16/21 03:30:00 PM,8.382,129.2,,,,,
288,09/16/21 05:30:00 PM,8.382,21.5,,,,,
289,09/16/21 07:30:00 PM,8.481,0.0,,,,,
290,09/16/21 09:30:00 PM,8.481,0.0,,,,,
291,09/16/21 11:30:00 PM,8.581,0.0,,,,,
292,09/17/21 01:30:00 AM,8.481,0.0,,,,,
293,09/17/21 03:30:00 AM,8.382,0.0,,,,,
294,09/17/21 05:30:00 AM,8.382,0.0,,,,,
295,09/17/21 07:30:00 AM,8.382,0.0,,,,,
296,09/17/21 09:30:00 AM,8.382,129.2,,,,,
297,09/17/21 11:30:00 AM,8.481,247.6,,,,,
298,09/17/21 01:30:00 PM,8.581,366.0,,,,,
299,09/17/21 03:30:00 PM,8.581,193.8,,,,,
300,09/17/21 05:30:00 PM,8.680,53.8,,,,,
301,09/17/21 07:30:00 PM,8.680,0.0,,,,,
302,09/17/21 09:30:00 PM,8.680,0.0,,,,,
303,09/17/21 11:30:00 PM,8.581,0.0,,,,,
304,09/18/21 01:30:00 AM,8.581,0.0,,,,,
305,09/18/21 03:30:00 AM,8.481,0.0,,,,,
306,09/18/21 05:30:00 AM,8.382,0.0,,,,,
307,09/18/21 07:30:00 AM,8.382,10.8,,,,,
308,09/18/21 09:30:00 AM,8.382,183.0,,,,,
309,09/18/21 11:30:00 AM,8.481,398.3,,,,,
310,09/18/21 01:30:00 PM,8.581,484.4,,,,,
311,09/18/21 03:30:00 PM,8.680,53.8,,,,,
312,09/18/21 05:30:00 PM,8.581,10.8,,,,,
313,09/18/21 07:30:00 PM,8.581,0.0,,,,,
314,09/18/21 09:30:00 PM,8.581,0.0,,,,,
315,09/18/21 11:30:00 PM,8.581,0.0,,,,,
316,09/19/21 01:30:00 AM,8.481,0.0,,,,,
317,09/19/21 03:30:00 AM,8.481,0.0,,,,,
318,09/19/21 05:30:00 AM,8.481,0.0,,,,,
319,09/19/21 07:30:00 AM,8.481,0.0,,,,,
320,09/19/21 09:30:00 AM,8.382,64.6,,,,,
321,09/19/21 11:30:00 AM,8.481,32.3,,,,,
322,09/19/21 01:30:00 PM,8.581,21.5,,,,,
323,09/19/21 03:30:00 PM,8.680,118.4,,,,,
324,09/19/21 05:30:00 PM,8.680,10.8,,,,,
325,09/19/21 07:30:00 PM,8.581,0.0,,,,,
326,09/19/21 09:30:00 PM,8.581,0.0,,,,,
327,09/19/21 11:30:00 PM,8.481,0.0,,,,,
328,09/20/21 01:30:00 AM,8.481,0.0,,,,,
329,09/20/21 03:30:00 AM,8.382,0.0,,,,,
330,09/20/21 05:30:00 AM,8.382,0.0,,,,,
331,09/20/21 07:30:00 AM,8.382,32.3,,,,,
332,09/20/21 09:30:00 AM,8.382,107.6,,,,,
333,09/20/21 11:30:00 AM,8.382,129.2,,,,,
334,09/20/21 01:30:00 PM,8.481,193.8,,,,,
335,09/20/21 03:30:00 PM,8.481,301.4,,,,,
336,09/20/21 05:30:00 PM,8.581,10.8,,,,,
337,09/20/21 07:30:00 PM,8.481,0.0,,,,,
338,09/20/21 09:30:00 PM,8.382,0.0,,,,,
339,09/20/21 11:30:00 PM,8.282,0.0,,,,,
340,09/21/21 01:30:00 AM,8.282,0.0,,,,,
341,09/21/21 03:30:00 AM,8.282,0.0,,,,,
342,09/21/21 05:30:00 AM,8.182,0.0,,,,,
343,09/21/21 07:30:00 AM,8.082,0.0,,,,,
344,09/21/21 09:30:00 AM,7.983,0.0,,,,,
345,09/21/21 11:30:00 AM,7.882,0.0,,,,,
346,09/21/21 01:30:00 PM,7.782,0.0,,,,,
347,09/21/21 03:30:00 PM,7.782,0.0,,,,,
348,09/21/21 05:30:00 PM,7.582,0.0,,,,,
349,09/21/21 07:30:00 PM,7.582,0.0,,,,,
350,09/21/21 09:30:00 PM,7.481,0.0,,,,,
351,09/21/21 11:30:00 PM,7.381,0.0,,,,,
352,09/22/21 01:30:00 AM,7.280,0.0,,,,,
353,09/22/21 03:30:00 AM,7.179,0.0,,,,,
354,09/22/21 05:30:00 AM,7.079,0.0,,,,,
355,09/22/21 07:30:00 AM,6.978,0.0,,,,,
356,09/22/21 09:30:00 AM,6.775,53.8,,,,,
357,09/22/21 11:30:00 AM,6.877,0.0,,,,,
358,09/22/21 01:30:00 PM,6.775,64.6,,,,,
359,09/22/21 03:30:00 PM,6.978,96.9,,,,,
360,09/22/21 05:30:00 PM,6.978,0.0,,,,,
361,09/22/21 07:30:00 PM,6.877,0.0,,,,,
362,09/22/21 09:30:00 PM,6.775,0.0,,,,,
363,09/22/21 11:30:00 PM,6.775,0.0,,,,,
364,09/23/21 01:30:00 AM,6.674,0.0,,,,,
365,09/23/21 03:30:00 AM,6.573,0.0,,,,,
366,09/23/21 05:30:00 AM,6.471,0.0,,,,,
367,09/23/21 07:30:00 AM,6.370,0.0,,,,,
368,09/23/21 09:30:00 AM,6.268,21.5,,,,,
369,09/23/21 11:30:00 AM,6.268,107.6,,,,,
370,09/23/21 01:30:00 PM,6.268,53.8,,,,,
371,09/23/21 03:30:00 PM,6.268,43.1,,,,,
372,09/23/21 05:30:00 PM,6.166,10.8,,,,,
373,09/23/21 07:30:00 PM,6.166,0.0,,,,,
374,09/23/21 09:30:00 PM,6.064,0.0,,,,,
375,09/23/21 11:30:00 PM,5.962,0.0,,,,,
376,09/24/21 01:30:00 AM,5.860,0.0,,,,,
377,09/24/21 03:30:00 AM,5.860,0.0,,,,,
378,09/24/21 05:30:00 AM,5.860,0.0,,,,,
379,09/24/21 07:30:00 AM,5.757,0.0,,,,,
380,09/24/21 09:30:00 AM,5.757,10.8,,,,,
381,09/24/21 11:30:00 AM,5.757,53.8,,,,,
382,09/24/21 01:30:00 PM,5.655,21.5,,,,,
383,09/24/21 03:30:00 PM,5.655,43.1,,,,,
384,09/24/21 05:30:00 PM,5.655,0.0,,,,,
385,09/24/21 07:30:00 PM,5.552,0.0,,,,,
386,09/24/21 09:30:00 PM,5.552,0.0,,,,,
387,09/24/21 11:30:00 PM,5.450,0.0,,,,,
388,09/25/21 01:30:00 AM,5.450,0.0,,,,,
389,09/25/21 03:30:00 AM,5.347,0.0,,,,,
390,09/25/21 05:30:00 AM,5.347,0.0,,,,,
391,09/25/21 07:30:00 AM,5.347,0.0,,,,,
392,09/25/21 09:30:00 AM,5.347,21.5,,,,,
393,09/25/21 11:30:00 AM,5.347,86.1,,,,,
394,09/25/21 01:30:00 PM,5.347,86.1,,,,,
395,09/25/21 03:30:00 PM,5.347,161.5,,,,,
396,09/25/21 05:30:00 PM,5.347,43.1,,,,,
397,09/25/21 07:30:00 PM,5.244,0.0,,,,,
398,09/25/21 09:30:00 PM,5.141,0.0,,,,,
399,09/25/21 11:30:00 PM,5.141,0.0,,,,,
400,09/26/21 01:30:00 AM,5.037,0.0,,,,,
401,09/26/21 03:30:00 AM,4.934,0.0,,,,,
402,09/26/21 05:30:00 AM,4.934,0.0,,,,,
403,09/26/21 07:30:00 AM,4.934,0.0,,,,,
404,09/26/21 09:30:00 AM,4.831,0.0,,,,,
405,09/26/21 11:30:00 AM,4.831,0.0,,,,,
406,09/26/21 01:30:00 PM,4.727,0.0,,,,,
407,09/26/21 03:30:00 PM,4.727,0.0,,,,,
408,09/26/21 05:30:00 PM,4.727,0.0,,,,,
409,09/26/21 07:30:00 PM,3.893,0.0,,,,,
410,09/26/21 09:30:00 PM,3.893,0.0,,,,,
411,09/26/21 11:30:00 PM,3.893,0.0,,,,,
412,09/27/21 01:30:00 AM,3.893,0.0,,,,,
413,09/27/21 03:30:00 AM,4.207,0.0,,,,,
414,09/27/21 05:30:00 AM,4.102,0.0,,,,,
415,09/27/21 07:30:00 AM,4.102,0.0,,,,,
416,09/27/21 09:30:00 AM,3.998,43.1,,,,,
417,09/27/21 11:30:00 AM,3.998,129.2,,,,,
418,09/27/21 01:30:00 PM,4.102,107.6,,,,,
419,09/27/21 03:30:00 PM,4.207,75.3,,,,,
420,09/27/21 05:30:00 PM,4.102,10.8,,,,,
421,09/27/21 07:30:00 PM,4.102,0.0,,,,,
422,09/27/21 09:30:00 PM,4.102,0.0,,,,,
423,09/27/21 11:30:00 PM,4.102,0.0,,,,,
424,09/28/21 01:30:00 AM,3.998,0.0,,,,,
425,09/28/21 03:30:00 AM,3.998,0.0,,,,,
426,09/28/21 05:30:00 AM,3.893,0.0,,,,,
427,09/28/21 07:30:00 AM,3.578,0.0,,,,,
428,09/28/21 09:30:00 AM,3.049,0.0,,,,,
429,09/28/21 11:30:00 AM,2.837,0.0,,,,,
430,09/28/21 01:30:00 PM,2.837,0.0,,,,,
431,09/28/21 03:30:00 PM,2.943,0.0,,,,,
432,09/28/21 05:30:00 PM,2.837,0.0,,,,,
433,09/28/21 07:30:00 PM,2.730,0.0,,,,,
434,09/28/21 09:30:00 PM,2.624,0.0,Logged,,,,
435,09/28/21 11:30:00 PM,2.410,0.0,,,,,
436,09/29/21 01:30:00 AM,2.410,0.0,,,,,
437,09/29/21 03:30:00 AM,1.980,0.0,,,,,
438,09/29/21 05:30:00 AM,1.980,0.0,,,,,
439,09/29/21 07:30:00 AM,2.088,0.0,,,,,
440,09/29/21 09:30:00 AM,2.088,10.8,,,,,
441,09/29/21 11:30:00 AM,2.088,21.5,,,,,
442,09/29/21 01:30:00 PM,2.195,139.9,,,,,
443,09/29/21 03:30:00 PM,2.195,75.3,,,,,
444,09/29/21 05:30:00 PM,2.195,21.5,,,,,
445,09/29/21 07:30:00 PM,2.195,0.0,,,,,
446,09/29/21 09:30:00 PM,2.088,0.0,,,,,
447,09/29/21 11:30:00 PM,1.980,0.0,,,,,
448,09/30/21 01:30:00 AM,1.980,0.0,,,,,
449,09/30/21 03:30:00 AM,1.980,0.0,,,,,
450,09/30/21 05:30:00 AM,1.980,0.0,,,,,
451,09/30/21 07:30:00 AM,1.872,0.0,,,,,
452,09/30/21 09:30:00 AM,1.872,32.3,,,,,
453,09/30/21 11:30:00 AM,1.872,53.8,,,,,
454,09/30/21 01:30:00 PM,1.980,86.1,,,,,
455,09/30/21 03:30:00 PM,2.088,43.1,,,,,
456,09/30/21 05:30:00 PM,2.088,0.0,,,,,
457,09/30/21 07:30:00 PM,2.088,0.0,,,,,
458,09/30/21 09:30:00 PM,2.088,0.0,,,,,
459,09/30/21 11:30:00 PM,2.088,0.0,,,,,
