"Plot Title: MD_E6_LOW_20AUG19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Temp)","Intensity, Lux (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Light)","Bad Battery (LGR S/N: 10517216)","End Of File (LGR S/N: 10517216)"
989,11/11/19 08:05:00 AM,2.943,0.0,,
990,11/11/19 10:05:00 AM,2.943,0.0,,
991,11/11/19 12:05:00 PM,2.943,10.8,,
992,11/11/19 02:05:00 PM,2.943,10.8,,
993,11/11/19 04:05:00 PM,2.837,0.0,,
994,11/11/19 06:05:00 PM,2.837,0.0,,
995,11/11/19 08:05:00 PM,2.837,0.0,,
996,11/11/19 10:05:00 PM,2.837,0.0,,
997,11/12/19 12:05:00 AM,2.730,0.0,,
998,11/12/19 02:05:00 AM,2.730,0.0,,
999,11/12/19 04:05:00 AM,2.730,0.0,,
1000,11/12/19 06:05:00 AM,2.624,0.0,,
1001,11/12/19 08:05:00 AM,2.517,0.0,,
1002,11/12/19 10:05:00 AM,2.410,0.0,,
1003,11/12/19 12:05:00 PM,2.624,21.5,,
1004,11/12/19 02:05:00 PM,2.624,0.0,,
1005,11/12/19 04:05:00 PM,2.624,0.0,,
1006,11/12/19 06:05:00 PM,2.730,0.0,,
1007,11/12/19 08:05:00 PM,2.837,0.0,,
1008,11/12/19 10:05:00 PM,2.837,0.0,,
1009,11/13/19 12:05:00 AM,2.837,0.0,,
1010,11/13/19 02:05:00 AM,2.837,0.0,,
1011,11/13/19 04:05:00 AM,2.837,0.0,,
1012,11/13/19 06:05:00 AM,2.837,0.0,,
1013,11/13/19 08:05:00 AM,2.837,0.0,,
1014,11/13/19 10:05:00 AM,2.837,0.0,,
1015,11/13/19 12:05:00 PM,2.943,10.8,,
1016,11/13/19 02:05:00 PM,2.943,0.0,,
1017,11/13/19 04:05:00 PM,2.837,0.0,,
1018,11/13/19 06:05:00 PM,2.837,0.0,,
1019,11/13/19 08:05:00 PM,2.837,0.0,,
1020,11/13/19 10:05:00 PM,2.837,0.0,,
1021,11/14/19 12:05:00 AM,2.837,0.0,,
1022,11/14/19 02:05:00 AM,2.837,0.0,,
1023,11/14/19 04:05:00 AM,2.837,0.0,,
1024,11/14/19 06:05:00 AM,2.837,0.0,,
1025,11/14/19 08:05:00 AM,2.837,0.0,,
1026,11/14/19 10:05:00 AM,2.837,0.0,,
1027,11/14/19 12:05:00 PM,2.837,0.0,,
1028,11/14/19 02:05:00 PM,2.837,0.0,,
1029,11/14/19 04:05:00 PM,2.730,0.0,,
1030,11/14/19 06:05:00 PM,2.730,0.0,,
1031,11/14/19 08:05:00 PM,2.837,0.0,,
1032,11/14/19 10:05:00 PM,2.837,0.0,,
1033,11/15/19 12:05:00 AM,2.837,0.0,,
1034,11/15/19 02:05:00 AM,2.943,0.0,,
1035,11/15/19 04:05:00 AM,2.943,0.0,,
1036,11/15/19 06:05:00 AM,2.943,0.0,,
1037,11/15/19 08:05:00 AM,2.943,0.0,,
1038,11/15/19 10:05:00 AM,2.943,0.0,,
1039,11/15/19 12:05:00 PM,2.943,0.0,,
1040,11/15/19 02:05:00 PM,2.943,0.0,,
1041,11/15/19 04:05:00 PM,2.943,0.0,,
1042,11/15/19 06:05:00 PM,2.943,0.0,,
1043,11/15/19 08:05:00 PM,2.837,0.0,,
1044,11/15/19 10:05:00 PM,2.837,0.0,,
1045,11/16/19 12:05:00 AM,2.837,0.0,,
1046,11/16/19 02:05:00 AM,2.730,0.0,,
1047,11/16/19 04:05:00 AM,2.730,0.0,,
1048,11/16/19 06:05:00 AM,2.730,0.0,,
1049,11/16/19 08:05:00 AM,2.730,0.0,,
1050,11/16/19 10:05:00 AM,2.730,0.0,,
1051,11/16/19 12:05:00 PM,2.837,21.5,,
1052,11/16/19 02:05:00 PM,2.837,10.8,,
1053,11/16/19 04:05:00 PM,2.624,0.0,,
1054,11/16/19 06:05:00 PM,2.624,0.0,,
1055,11/16/19 08:05:00 PM,2.624,0.0,,
1056,11/16/19 10:05:00 PM,2.624,0.0,,
1057,11/17/19 12:05:00 AM,2.624,0.0,,
1058,11/17/19 02:05:00 AM,2.517,0.0,,
1059,11/17/19 04:05:00 AM,2.517,0.0,,
1060,11/17/19 06:05:00 AM,2.517,0.0,,
1061,11/17/19 08:05:00 AM,2.517,0.0,,
1062,11/17/19 10:05:00 AM,2.517,0.0,,
1063,11/17/19 12:05:00 PM,2.624,10.8,,
1064,11/17/19 02:05:00 PM,2.517,10.8,,
1065,11/17/19 04:05:00 PM,2.624,0.0,,
1066,11/17/19 06:05:00 PM,2.624,0.0,,
1067,11/17/19 08:05:00 PM,2.517,0.0,,
1068,11/17/19 10:05:00 PM,2.517,0.0,,
1069,11/18/19 12:05:00 AM,2.517,0.0,,
1070,11/18/19 02:05:00 AM,2.410,0.0,,
1071,11/18/19 04:05:00 AM,2.303,0.0,,
1072,11/18/19 06:05:00 AM,2.303,0.0,,
1073,11/18/19 08:05:00 AM,2.303,0.0,,
1074,11/18/19 10:05:00 AM,2.303,0.0,,
1075,11/18/19 12:05:00 PM,2.410,0.0,,
1076,11/18/19 02:05:00 PM,2.410,0.0,,
1077,11/18/19 04:05:00 PM,2.410,0.0,,
1078,11/18/19 06:05:00 PM,2.410,0.0,,
1079,11/18/19 08:05:00 PM,2.410,0.0,,
1080,11/18/19 10:05:00 PM,2.517,0.0,,
1081,11/19/19 12:05:00 AM,2.517,0.0,,
1082,11/19/19 02:05:00 AM,2.517,0.0,,
1083,11/19/19 04:05:00 AM,2.624,0.0,,
1084,11/19/19 06:05:00 AM,2.624,0.0,,
1085,11/19/19 08:05:00 AM,2.624,0.0,,
1086,11/19/19 10:05:00 AM,2.730,0.0,,
1087,11/19/19 12:05:00 PM,2.730,0.0,,
1088,11/19/19 02:05:00 PM,2.624,0.0,,
1089,11/19/19 04:05:00 PM,2.624,0.0,,
1090,11/19/19 06:05:00 PM,2.624,0.0,,
1091,11/19/19 08:05:00 PM,2.730,0.0,,
1092,11/19/19 10:05:00 PM,2.730,0.0,,
1093,11/20/19 12:05:00 AM,2.837,0.0,,
1094,11/20/19 02:05:00 AM,2.730,0.0,,
1095,11/20/19 04:05:00 AM,2.730,0.0,,
1096,11/20/19 06:05:00 AM,2.624,0.0,,
1097,11/20/19 08:05:00 AM,2.624,0.0,,
1098,11/20/19 10:05:00 AM,2.624,0.0,,
1099,11/20/19 12:05:00 PM,2.624,0.0,,
1100,11/20/19 02:05:00 PM,2.517,0.0,,
1101,11/20/19 04:05:00 PM,2.517,0.0,,
1102,11/20/19 06:05:00 PM,2.410,0.0,,
1103,11/20/19 08:05:00 PM,2.410,0.0,,
1104,11/20/19 10:05:00 PM,2.410,0.0,,
1105,11/21/19 12:05:00 AM,2.410,0.0,,
1106,11/21/19 02:05:00 AM,2.410,0.0,,
1107,11/21/19 04:05:00 AM,2.303,0.0,,
1108,11/21/19 06:05:00 AM,2.303,0.0,,
1109,11/21/19 08:05:00 AM,2.303,0.0,,
1110,11/21/19 10:05:00 AM,2.303,0.0,,
1111,11/21/19 12:05:00 PM,2.303,0.0,,
1112,11/21/19 02:05:00 PM,2.303,0.0,,
1113,11/21/19 04:05:00 PM,2.195,0.0,,
1114,11/21/19 06:05:00 PM,2.195,0.0,,
1115,11/21/19 08:05:00 PM,2.195,0.0,,
1116,11/21/19 10:05:00 PM,2.195,0.0,,
1117,11/22/19 12:05:00 AM,2.303,0.0,,
1118,11/22/19 02:05:00 AM,2.303,0.0,,
1119,11/22/19 04:05:00 AM,2.195,0.0,,
1120,11/22/19 06:05:00 AM,2.303,0.0,,
1121,11/22/19 08:05:00 AM,2.195,0.0,,
1122,11/22/19 10:05:00 AM,2.303,0.0,,
1123,11/22/19 12:05:00 PM,2.303,0.0,,
1124,11/22/19 02:05:00 PM,2.303,0.0,,
1125,11/22/19 04:05:00 PM,2.303,0.0,,
1126,11/22/19 06:05:00 PM,2.303,0.0,,
1127,11/22/19 08:05:00 PM,2.303,0.0,,
1128,11/22/19 10:05:00 PM,2.303,0.0,,
1129,11/23/19 12:05:00 AM,2.303,0.0,,
1130,11/23/19 02:05:00 AM,2.303,0.0,,
1131,11/23/19 04:05:00 AM,2.195,0.0,,
1132,11/23/19 06:05:00 AM,2.195,0.0,,
1133,11/23/19 08:05:00 AM,2.195,0.0,,
1134,11/23/19 10:05:00 AM,2.195,0.0,,
1135,11/23/19 12:05:00 PM,2.195,0.0,,
1136,11/23/19 02:05:00 PM,2.195,0.0,,
1137,11/23/19 04:05:00 PM,2.195,0.0,,
1138,11/23/19 06:05:00 PM,2.195,0.0,,
1139,11/23/19 08:05:00 PM,2.303,0.0,,
1140,11/23/19 10:05:00 PM,2.410,0.0,,
1141,11/24/19 12:05:00 AM,2.410,0.0,,
1142,11/24/19 02:05:00 AM,2.517,0.0,,
1143,11/24/19 04:05:00 AM,2.517,0.0,,
1144,11/24/19 06:05:00 AM,2.624,0.0,,
1145,11/24/19 08:05:00 AM,2.837,0.0,,
1146,11/24/19 10:05:00 AM,2.837,0.0,,
1147,11/24/19 12:05:00 PM,2.943,0.0,,
1148,11/24/19 02:05:00 PM,3.155,0.0,,
1149,11/24/19 04:05:00 PM,3.155,0.0,,
1150,11/24/19 06:05:00 PM,3.261,0.0,,
1151,11/24/19 08:05:00 PM,3.367,0.0,,
1152,11/24/19 10:05:00 PM,3.367,0.0,,
1153,11/25/19 12:05:00 AM,3.367,0.0,,
1154,11/25/19 02:05:00 AM,3.367,0.0,,
1155,11/25/19 04:05:00 AM,3.367,0.0,,
1156,11/25/19 06:05:00 AM,3.367,0.0,,
1157,11/25/19 08:05:00 AM,3.367,0.0,,
1158,11/25/19 10:05:00 AM,3.472,0.0,,
1159,11/25/19 12:05:00 PM,3.472,0.0,,
1160,11/25/19 02:05:00 PM,3.472,0.0,,
1161,11/25/19 04:05:00 PM,3.472,0.0,,
1162,11/25/19 06:05:00 PM,3.472,0.0,,
1163,11/25/19 08:05:00 PM,3.472,0.0,,
1164,11/25/19 10:05:00 PM,3.472,0.0,,
1165,11/26/19 12:05:00 AM,3.472,0.0,,
1166,11/26/19 02:05:00 AM,3.472,0.0,,
1167,11/26/19 04:05:00 AM,3.472,0.0,,
1168,11/26/19 06:05:00 AM,3.472,0.0,,
1169,11/26/19 08:05:00 AM,3.472,0.0,,
1170,11/26/19 10:05:00 AM,3.578,0.0,,
1171,11/26/19 12:05:00 PM,3.578,0.0,,
1172,11/26/19 02:05:00 PM,3.578,0.0,,
1173,11/26/19 04:05:00 PM,3.578,0.0,,
1174,11/26/19 06:05:00 PM,3.578,0.0,,
1175,11/26/19 08:05:00 PM,3.578,0.0,,
1176,11/26/19 10:05:00 PM,3.472,0.0,,
1177,11/27/19 12:05:00 AM,3.472,0.0,,
1178,11/27/19 02:05:00 AM,3.367,0.0,,
1179,11/27/19 04:05:00 AM,3.367,0.0,,
1180,11/27/19 06:05:00 AM,3.261,0.0,,
1181,11/27/19 08:05:00 AM,3.261,0.0,,
1182,11/27/19 10:05:00 AM,3.261,0.0,,
1183,11/27/19 12:05:00 PM,3.261,0.0,,
1184,11/27/19 02:05:00 PM,3.261,0.0,,
1185,11/27/19 04:05:00 PM,3.155,0.0,,
1186,11/27/19 06:05:00 PM,3.155,0.0,,
1187,11/27/19 08:05:00 PM,3.155,0.0,,
1188,11/27/19 10:05:00 PM,3.049,0.0,,
1189,11/28/19 12:05:00 AM,3.049,0.0,,
1190,11/28/19 02:05:00 AM,2.943,0.0,,
1191,11/28/19 04:05:00 AM,2.943,0.0,,
1192,11/28/19 06:05:00 AM,2.943,0.0,,
1193,11/28/19 08:05:00 AM,2.943,0.0,,
1194,11/28/19 10:05:00 AM,3.049,0.0,,
1195,11/28/19 12:05:00 PM,3.049,0.0,,
1196,11/28/19 02:05:00 PM,3.049,0.0,,
1197,11/28/19 04:05:00 PM,3.049,0.0,,
1198,11/28/19 06:05:00 PM,3.049,0.0,,
1199,11/28/19 08:05:00 PM,3.049,0.0,,
1200,11/28/19 10:05:00 PM,3.049,0.0,,
1201,11/29/19 12:05:00 AM,3.049,0.0,,
1202,11/29/19 02:05:00 AM,2.943,0.0,,
1203,11/29/19 04:05:00 AM,2.943,0.0,,
1204,11/29/19 06:05:00 AM,2.943,0.0,,
1205,11/29/19 08:05:00 AM,2.943,0.0,,
1206,11/29/19 10:05:00 AM,2.943,0.0,,
1207,11/29/19 12:05:00 PM,3.049,0.0,,
1208,11/29/19 02:05:00 PM,3.049,0.0,,
1209,11/29/19 04:05:00 PM,3.049,0.0,,
1210,11/29/19 06:05:00 PM,3.049,0.0,,
1211,11/29/19 08:05:00 PM,2.943,0.0,,
1212,11/29/19 10:05:00 PM,3.049,0.0,,
1213,11/30/19 12:05:00 AM,3.049,0.0,,
1214,11/30/19 02:05:00 AM,3.049,0.0,,
1215,11/30/19 04:05:00 AM,3.049,0.0,,
1216,11/30/19 06:05:00 AM,2.837,0.0,,
1217,11/30/19 08:05:00 AM,2.943,0.0,,
1218,11/30/19 10:05:00 AM,2.837,0.0,,
1219,11/30/19 12:05:00 PM,2.943,0.0,,
1220,11/30/19 02:05:00 PM,2.730,0.0,,
1221,11/30/19 04:05:00 PM,2.837,0.0,,
1222,11/30/19 06:05:00 PM,2.730,0.0,,
1223,11/30/19 08:05:00 PM,2.730,0.0,,
1224,11/30/19 10:05:00 PM,2.730,0.0,,
1225,12/01/19 12:05:00 AM,2.730,0.0,,
1226,12/01/19 02:05:00 AM,2.624,0.0,,
1227,12/01/19 04:05:00 AM,2.624,0.0,,
1228,12/01/19 06:05:00 AM,2.517,0.0,,
1229,12/01/19 08:05:00 AM,2.517,0.0,,
1230,12/01/19 10:05:00 AM,2.517,0.0,,
1231,12/01/19 12:05:00 PM,2.624,0.0,,
1232,12/01/19 02:05:00 PM,2.624,0.0,,
1233,12/01/19 04:05:00 PM,2.624,0.0,,
1234,12/01/19 06:05:00 PM,2.517,0.0,,
1235,12/01/19 08:05:00 PM,2.517,0.0,,
1236,12/01/19 10:05:00 PM,2.517,0.0,,
1237,12/02/19 12:05:00 AM,2.517,0.0,,
1238,12/02/19 02:05:00 AM,2.624,0.0,,
1239,12/02/19 04:05:00 AM,2.624,0.0,,
1240,12/02/19 06:05:00 AM,2.517,0.0,,
1241,12/02/19 08:05:00 AM,2.624,0.0,,
1242,12/02/19 10:05:00 AM,2.517,0.0,,
1243,12/02/19 12:05:00 PM,2.517,0.0,,
1244,12/02/19 02:05:00 PM,2.624,0.0,,
1245,12/02/19 04:05:00 PM,2.624,0.0,,
1246,12/02/19 06:05:00 PM,2.517,0.0,,
1247,12/02/19 08:05:00 PM,2.410,0.0,,
1248,12/02/19 10:05:00 PM,2.303,0.0,,
1249,12/03/19 12:05:00 AM,2.303,0.0,,
1250,12/03/19 02:05:00 AM,2.303,0.0,,
1251,12/03/19 04:05:00 AM,2.195,0.0,,
1252,12/03/19 06:05:00 AM,2.088,0.0,,
1253,12/03/19 08:05:00 AM,1.980,0.0,,
1254,12/03/19 10:05:00 AM,1.980,0.0,,
1255,12/03/19 12:05:00 PM,1.980,0.0,,
1256,12/03/19 02:05:00 PM,2.088,0.0,,
1257,12/03/19 04:05:00 PM,2.088,0.0,,
1258,12/03/19 06:05:00 PM,2.088,0.0,,
1259,12/03/19 08:05:00 PM,2.088,0.0,,
1260,12/03/19 10:05:00 PM,2.088,0.0,,
1261,12/04/19 12:05:00 AM,2.088,0.0,,
1262,12/04/19 02:05:00 AM,2.088,0.0,,
1263,12/04/19 04:05:00 AM,2.088,0.0,,
1264,12/04/19 06:05:00 AM,2.088,0.0,,
1265,12/04/19 08:05:00 AM,2.088,0.0,,
1266,12/04/19 10:05:00 AM,2.088,0.0,,
1267,12/04/19 12:05:00 PM,2.195,0.0,,
1268,12/04/19 02:05:00 PM,2.195,0.0,,
1269,12/04/19 04:05:00 PM,2.410,0.0,,
1270,12/04/19 06:05:00 PM,2.624,0.0,,
1271,12/04/19 08:05:00 PM,2.730,0.0,,
1272,12/04/19 10:05:00 PM,2.730,0.0,,
1273,12/05/19 12:05:00 AM,2.730,0.0,,
1274,12/05/19 02:05:00 AM,2.730,0.0,,
1275,12/05/19 04:05:00 AM,2.837,0.0,,
1276,12/05/19 06:05:00 AM,2.837,0.0,,
1277,12/05/19 08:05:00 AM,2.730,0.0,,
1278,12/05/19 10:05:00 AM,2.730,0.0,,
1279,12/05/19 12:05:00 PM,2.730,0.0,,
1280,12/05/19 02:05:00 PM,2.837,0.0,,
1281,12/05/19 04:05:00 PM,2.730,0.0,,
1282,12/05/19 06:05:00 PM,2.837,0.0,,
1283,12/05/19 08:05:00 PM,2.730,0.0,,
1284,12/05/19 10:05:00 PM,2.730,0.0,,
1285,12/06/19 12:05:00 AM,2.730,0.0,,
1286,12/06/19 02:05:00 AM,2.730,0.0,,
1287,12/06/19 04:05:00 AM,2.730,0.0,,
1288,12/06/19 06:05:00 AM,2.730,0.0,,
1289,12/06/19 08:05:00 AM,2.624,0.0,,
1290,12/06/19 10:05:00 AM,2.624,0.0,,
1291,12/06/19 12:05:00 PM,2.624,0.0,,
1292,12/06/19 02:05:00 PM,2.624,0.0,,
1293,12/06/19 04:05:00 PM,2.624,0.0,,
1294,12/06/19 06:05:00 PM,2.624,0.0,,
1295,12/06/19 08:05:00 PM,2.624,0.0,,
1296,12/06/19 10:05:00 PM,2.624,0.0,,
1297,12/07/19 12:05:00 AM,2.624,0.0,,
1298,12/07/19 02:05:00 AM,2.624,0.0,,
1299,12/07/19 04:05:00 AM,2.624,0.0,,
1300,12/07/19 06:05:00 AM,2.624,0.0,,
1301,12/07/19 08:05:00 AM,2.624,0.0,,
1302,12/07/19 10:05:00 AM,2.624,0.0,,
1303,12/07/19 12:05:00 PM,2.624,0.0,,
1304,12/07/19 02:05:00 PM,2.624,0.0,,
1305,12/07/19 04:05:00 PM,2.624,0.0,,
1306,12/07/19 06:05:00 PM,2.624,0.0,,
1307,12/07/19 08:05:00 PM,2.624,0.0,,
1308,12/07/19 10:05:00 PM,2.624,0.0,,
1309,12/08/19 12:05:00 AM,2.624,0.0,,
1310,12/08/19 02:05:00 AM,2.624,0.0,,
1311,12/08/19 04:05:00 AM,2.624,0.0,,
1312,12/08/19 06:05:00 AM,2.624,0.0,,
1313,12/08/19 08:05:00 AM,2.624,0.0,,
1314,12/08/19 10:05:00 AM,2.624,0.0,,
1315,12/08/19 12:05:00 PM,2.624,0.0,,
1316,12/08/19 02:05:00 PM,2.730,0.0,,
1317,12/08/19 04:05:00 PM,2.624,0.0,,
1318,12/08/19 06:05:00 PM,2.624,0.0,,
1319,12/08/19 08:05:00 PM,2.730,0.0,,
1320,12/08/19 10:05:00 PM,2.730,0.0,,
1321,12/09/19 12:05:00 AM,2.730,0.0,,
1322,12/09/19 02:05:00 AM,2.730,0.0,,
1323,12/09/19 04:05:00 AM,2.730,0.0,,
1324,12/09/19 06:05:00 AM,2.730,0.0,,
1325,12/09/19 08:05:00 AM,2.730,0.0,,
1326,12/09/19 10:05:00 AM,2.730,0.0,,
1327,12/09/19 12:05:00 PM,2.730,0.0,,
1328,12/09/19 02:05:00 PM,2.730,0.0,,
1329,12/09/19 04:05:00 PM,2.730,0.0,,
1330,12/09/19 06:05:00 PM,2.730,0.0,,
1331,12/09/19 08:05:00 PM,2.730,0.0,,
1332,12/09/19 10:05:00 PM,2.730,0.0,,
1333,12/10/19 12:05:00 AM,2.624,0.0,,
1334,12/10/19 02:05:00 AM,2.730,0.0,,
1335,12/10/19 04:05:00 AM,2.624,0.0,,
1336,12/10/19 06:05:00 AM,2.624,0.0,,
1337,12/10/19 08:05:00 AM,2.624,0.0,,
1338,12/10/19 10:05:00 AM,2.624,0.0,,
1339,12/10/19 12:05:00 PM,2.517,0.0,,
1340,12/10/19 02:05:00 PM,2.517,0.0,,
1341,12/10/19 04:05:00 PM,2.517,0.0,,
1342,12/10/19 06:05:00 PM,2.410,0.0,,
1343,12/10/19 08:05:00 PM,2.410,0.0,,
1344,12/10/19 10:05:00 PM,2.410,0.0,,
1345,12/11/19 12:05:00 AM,2.410,0.0,,
1346,12/11/19 02:05:00 AM,2.303,0.0,,
1347,12/11/19 04:05:00 AM,2.303,0.0,,
1348,12/11/19 06:05:00 AM,2.410,0.0,,
1349,12/11/19 08:05:00 AM,2.410,0.0,,
1350,12/11/19 10:05:00 AM,2.410,0.0,,
1351,12/11/19 12:05:00 PM,2.410,0.0,,
1352,12/11/19 02:05:00 PM,2.410,0.0,,
1353,12/11/19 04:05:00 PM,2.410,0.0,,
1354,12/11/19 06:05:00 PM,2.410,0.0,,
1355,12/11/19 08:05:00 PM,2.410,0.0,,
1356,12/11/19 10:05:00 PM,2.410,0.0,,
1357,12/12/19 12:05:00 AM,2.410,0.0,,
1358,12/12/19 02:05:00 AM,2.303,0.0,,
1359,12/12/19 04:05:00 AM,2.303,0.0,,
1360,12/12/19 06:05:00 AM,2.303,0.0,,
1361,12/12/19 08:05:00 AM,2.195,0.0,,
1362,12/12/19 10:05:00 AM,2.195,0.0,,
1363,12/12/19 12:05:00 PM,2.088,0.0,,
1364,12/12/19 02:05:00 PM,2.088,0.0,,
1365,12/12/19 04:05:00 PM,2.088,0.0,,
1366,12/12/19 06:05:00 PM,2.088,0.0,,
1367,12/12/19 08:05:00 PM,2.195,0.0,,
1368,12/12/19 10:05:00 PM,2.088,0.0,,
1369,12/13/19 12:05:00 AM,2.088,0.0,,
1370,12/13/19 02:05:00 AM,1.980,0.0,,
1371,12/13/19 04:05:00 AM,2.088,0.0,,
1372,12/13/19 06:05:00 AM,1.980,0.0,,
1373,12/13/19 08:05:00 AM,1.980,0.0,,
1374,12/13/19 10:05:00 AM,2.088,0.0,,
1375,12/13/19 12:05:00 PM,1.980,0.0,,
1376,12/13/19 02:05:00 PM,1.980,0.0,,
1377,12/13/19 04:05:00 PM,2.088,0.0,,
1378,12/13/19 06:05:00 PM,1.980,0.0,,
1379,12/13/19 08:05:00 PM,1.980,0.0,,
1380,12/13/19 10:05:00 PM,1.980,0.0,,
1381,12/14/19 12:05:00 AM,1.980,0.0,,
1382,12/14/19 02:05:00 AM,1.980,0.0,,
1383,12/14/19 04:05:00 AM,1.980,0.0,,
1384,12/14/19 06:05:00 AM,2.088,0.0,,
1385,12/14/19 08:05:00 AM,1.980,0.0,,
1386,12/14/19 10:05:00 AM,2.088,0.0,,
1387,12/14/19 12:05:00 PM,2.088,0.0,,
1388,12/14/19 02:05:00 PM,2.195,0.0,,
1389,12/14/19 04:05:00 PM,2.195,0.0,,
1390,12/14/19 06:05:00 PM,2.195,0.0,,
1391,12/14/19 08:05:00 PM,2.195,0.0,,
1392,12/14/19 10:05:00 PM,2.303,0.0,,
1393,12/15/19 12:05:00 AM,2.303,0.0,,
1394,12/15/19 02:05:00 AM,2.303,0.0,,
1395,12/15/19 04:05:00 AM,2.303,0.0,,
1396,12/15/19 06:05:00 AM,2.303,0.0,,
1397,12/15/19 08:05:00 AM,2.303,0.0,,
1398,12/15/19 10:05:00 AM,2.410,0.0,,
1399,12/15/19 12:05:00 PM,2.303,0.0,,
1400,12/15/19 02:05:00 PM,2.303,0.0,,
1401,12/15/19 04:05:00 PM,2.303,0.0,,
1402,12/15/19 06:05:00 PM,2.303,0.0,,
1403,12/15/19 08:05:00 PM,2.303,0.0,,
1404,12/15/19 10:05:00 PM,2.410,0.0,,
1405,12/16/19 12:05:00 AM,2.410,0.0,,
1406,12/16/19 02:05:00 AM,2.517,0.0,,
1407,12/16/19 04:05:00 AM,2.624,0.0,,
1408,12/16/19 06:05:00 AM,2.730,0.0,,
1409,12/16/19 08:05:00 AM,2.730,0.0,,
1410,12/16/19 10:05:00 AM,2.837,0.0,,
1411,12/16/19 12:05:00 PM,2.943,0.0,,
1412,12/16/19 02:05:00 PM,2.943,0.0,,
1413,12/16/19 04:05:00 PM,2.943,0.0,,
1414,12/16/19 06:05:00 PM,2.943,0.0,,
1415,12/16/19 08:05:00 PM,2.943,0.0,,
1416,12/16/19 10:05:00 PM,3.049,0.0,,
1417,12/17/19 12:05:00 AM,3.049,0.0,,
1418,12/17/19 02:05:00 AM,3.049,0.0,,
1419,12/17/19 04:05:00 AM,3.049,0.0,,
1420,12/17/19 06:05:00 AM,3.049,0.0,,
1421,12/17/19 08:05:00 AM,3.049,0.0,,
1422,12/17/19 10:05:00 AM,3.049,0.0,,
1423,12/17/19 12:05:00 PM,3.049,0.0,,
1424,12/17/19 02:05:00 PM,3.049,0.0,,
1425,12/17/19 04:05:00 PM,3.049,0.0,,
1426,12/17/19 06:05:00 PM,3.049,0.0,,
1427,12/17/19 08:05:00 PM,3.155,0.0,,
1428,12/17/19 10:05:00 PM,3.155,0.0,,
1429,12/18/19 12:05:00 AM,3.155,0.0,,
1430,12/18/19 02:05:00 AM,3.049,0.0,,
1431,12/18/19 04:05:00 AM,3.049,0.0,,
1432,12/18/19 06:05:00 AM,3.049,0.0,,
1433,12/18/19 08:05:00 AM,3.049,0.0,,
1434,12/18/19 10:05:00 AM,2.943,0.0,,
1435,12/18/19 12:05:00 PM,2.943,0.0,,
1436,12/18/19 02:05:00 PM,2.943,0.0,,
1437,12/18/19 04:05:00 PM,2.943,0.0,,
1438,12/18/19 06:05:00 PM,2.943,0.0,,
1439,12/18/19 08:05:00 PM,2.837,0.0,,
1440,12/18/19 10:05:00 PM,2.837,0.0,,
1441,12/19/19 12:05:00 AM,2.837,0.0,,
1442,12/19/19 02:05:00 AM,2.730,0.0,,
1443,12/19/19 04:05:00 AM,2.730,0.0,,
1444,12/19/19 06:05:00 AM,2.730,0.0,,
1445,12/19/19 08:05:00 AM,2.624,0.0,,
1446,12/19/19 10:05:00 AM,2.624,0.0,,
1447,12/19/19 12:05:00 PM,2.624,0.0,,
1448,12/19/19 02:05:00 PM,2.624,0.0,,
1449,12/19/19 04:05:00 PM,2.624,0.0,,
1450,12/19/19 06:05:00 PM,2.624,0.0,,
1451,12/19/19 08:05:00 PM,2.624,0.0,,
1452,12/19/19 10:05:00 PM,2.624,0.0,,
1453,12/20/19 12:05:00 AM,2.624,0.0,,
1454,12/20/19 02:05:00 AM,2.624,0.0,,
1455,12/20/19 04:05:00 AM,2.730,0.0,,
1456,12/20/19 06:05:00 AM,2.730,0.0,,
1457,12/20/19 08:05:00 AM,2.730,0.0,,
1458,12/20/19 10:05:00 AM,2.730,0.0,,
1459,12/20/19 12:05:00 PM,2.837,0.0,,
1460,12/20/19 02:05:00 PM,2.837,0.0,,
1461,12/20/19 04:05:00 PM,2.837,0.0,,
1462,12/20/19 06:05:00 PM,2.837,0.0,,
1463,12/20/19 08:05:00 PM,2.837,0.0,,
1464,12/20/19 10:05:00 PM,2.837,0.0,,
1465,12/21/19 12:05:00 AM,2.730,0.0,,
1466,12/21/19 02:05:00 AM,2.730,0.0,,
1467,12/21/19 04:05:00 AM,2.624,0.0,,
1468,12/21/19 06:05:00 AM,2.624,0.0,,
1469,12/21/19 08:05:00 AM,2.624,0.0,,
1470,12/21/19 10:05:00 AM,2.624,0.0,,
1471,12/21/19 12:05:00 PM,2.624,0.0,,
1472,12/21/19 02:05:00 PM,2.517,0.0,,
1473,12/21/19 04:05:00 PM,2.624,0.0,,
1474,12/21/19 06:05:00 PM,2.624,0.0,,
1475,12/21/19 08:05:00 PM,2.624,0.0,,
1476,12/21/19 10:05:00 PM,2.624,0.0,,
1477,12/22/19 12:05:00 AM,2.624,0.0,,
1478,12/22/19 02:05:00 AM,2.624,0.0,,
1479,12/22/19 04:05:00 AM,2.624,0.0,,
1480,12/22/19 06:05:00 AM,2.624,0.0,,
1481,12/22/19 08:05:00 AM,2.624,0.0,,
1482,12/22/19 10:05:00 AM,2.624,0.0,,
