Plot Title: Incubator_17July2017,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Temp)","Intensity, Lux (LGR S/N: 10517223, SEN S/N: 10517223, LBL: Light)",Host Connected (LGR S/N: 10517223),Coupler Detached (LGR S/N: 10517223),Coupler Attached (LGR S/N: 10517223),Stopped (LGR S/N: 10517223),End Of File (LGR S/N: 10517223)
505,7/22/17 14:46,25.125,170845.6,,,,,
506,7/22/17 15:01,26.879,137778.7,,,,,
507,7/22/17 15:16,24.351,137778.7,,,,,
508,7/22/17 15:31,24.738,137778.7,,,,,
509,7/22/17 15:46,23.677,132267.5,,,,,
510,7/22/17 16:01,23.869,115734.1,,,,,
511,7/22/17 16:16,23.869,121245.2,,,,,
512,7/22/17 16:31,23.677,88178.4,,,,,
513,7/22/17 16:46,22.333,88178.4,,,,,
514,7/22/17 17:01,23.1,110223,,,,,
515,7/22/17 17:16,23.388,99200.7,,,,,
516,7/22/17 17:31,23.004,52355.9,,,,,
517,7/22/17 17:46,22.525,49600.3,,,,,
518,7/22/17 18:01,22.142,7577.8,,,,,
519,7/22/17 18:16,21.569,37200.2,,,,,
520,7/22/17 18:31,21.378,12400.1,,,,,
521,7/22/17 18:46,21.091,13777.9,,,,,
522,7/22/17 19:01,21.091,14466.8,,,,,
523,7/22/17 19:16,20.615,12400.1,,,,,
524,7/22/17 19:31,20.234,12400.1,,,,,
525,7/22/17 19:46,19.948,13089,,,,,
526,7/22/17 20:01,19.472,8611.2,,,,,
527,7/22/17 20:16,19.662,7577.8,,,,,
528,7/22/17 20:31,18.901,7233.4,,,,,
529,7/22/17 20:46,18.616,6544.5,,,,,
530,7/22/17 21:01,18.236,6544.5,,,,,
531,7/22/17 21:16,17.665,6200,,,,,
532,7/22/17 21:31,17.189,5166.7,,,,,
533,7/22/17 21:46,16.427,5511.1,,,,,
534,7/22/17 22:01,15.855,4994.5,,,,,
535,7/22/17 22:16,14.613,1463.9,,,,,
536,7/22/17 22:31,14.517,1463.9,,,,,
537,7/22/17 22:46,14.23,893.4,,,,,
538,7/22/17 23:01,14.23,667.4,,,,,
539,7/22/17 23:16,12.98,376.7,,,,,
540,7/22/17 23:31,12.497,215.3,,,,,
541,7/22/17 23:46,12.11,129.2,,,,,
542,7/23/17 0:01,12.11,86.1,,,,,
543,7/23/17 0:16,12.11,43.1,,,,,
544,7/23/17 0:31,11.916,32.3,,,,,
545,7/23/17 0:46,11.916,21.5,,,,,
546,7/23/17 1:01,11.722,21.5,,,,,
547,7/23/17 1:16,11.722,10.8,,,,,
548,7/23/17 1:31,11.722,10.8,,,,,
549,7/23/17 1:46,11.625,21.5,,,,,
550,7/23/17 2:01,11.528,43.1,,,,,
551,7/23/17 2:16,11.528,53.8,,,,,
552,7/23/17 2:31,11.528,86.1,,,,,
553,7/23/17 2:46,11.139,150.7,,,,,
554,7/23/17 3:01,11.139,279.9,,,,,
555,7/23/17 3:16,11.041,355.2,,,,,
556,7/23/17 3:31,11.334,516.7,,,,,
557,7/23/17 3:46,10.944,742.7,,,,,
558,7/23/17 4:01,11.625,1722.2,,,,,
559,7/23/17 4:16,11.819,2411.1,,,,,
560,7/23/17 4:31,11.819,2755.6,,,,,
561,7/23/17 4:46,12.013,3961.1,,,,,
562,7/23/17 5:01,12.401,3444.5,,,,,
563,7/23/17 5:16,12.401,4477.8,,,,,
564,7/23/17 5:31,12.787,3444.5,,,,,
565,7/23/17 5:46,13.365,4477.8,,,,,
566,7/23/17 6:01,13.75,4822.3,,,,,
567,7/23/17 6:16,13.942,4650,,,,,
568,7/23/17 6:31,14.23,5511.1,,,,,
569,7/23/17 6:46,15.091,5511.1,,,,,
570,7/23/17 7:01,14.996,4650,,,,,
571,7/23/17 7:16,16.332,7577.8,,,,,
572,7/23/17 7:31,16.903,6544.5,,,,,
573,7/23/17 7:46,16.903,7233.4,,,,,
574,7/23/17 8:01,17.855,7233.4,,,,,
575,7/23/17 8:16,18.616,6544.5,,,,,
576,7/23/17 8:31,19.377,7233.4,,,,,
577,7/23/17 8:46,20.424,6544.5,,,,,
578,7/23/17 9:01,21.187,6544.5,,,,,
579,7/23/17 9:16,21.76,6544.5,,,,,
580,7/23/17 9:31,22.429,7577.8,,,,,
581,7/23/17 9:46,22.717,7577.8,,,,,
582,7/23/17 10:01,23.292,7233.4,,,,,
583,7/23/17 10:16,26.488,8266.7,,,,,
584,7/23/17 10:31,31.88,8266.7,,,,,
585,7/23/17 10:46,30.457,9300.1,,,,,
586,7/23/17 11:01,31.983,9644.5,,,,,
587,7/23/17 11:16,35.649,11711.2,,,,,
588,7/23/17 11:31,37.384,13777.9,,,,,
589,7/23/17 11:46,37.604,15844.5,,,,,
590,7/23/17 12:01,38.268,26178,,,,,
591,7/23/17 12:16,37.824,60622.6,,,,,
592,7/23/17 12:31,41.81,99200.7,,,,,
593,7/23/17 12:46,43.966,132267.5,,,,,
594,7/23/17 13:01,44.334,148801,,,,,
595,7/23/17 13:16,39.615,154312.1,,,,,
596,7/23/17 13:31,42.52,159823.3,,,,,
597,7/23/17 13:46,43.118,154312.1,,,,,
598,7/23/17 14:01,47.238,154312.1,,,,,
599,7/23/17 14:16,48.821,159823.3,,,,,
600,7/23/17 14:31,43.359,154312.1,,,,,
601,7/23/17 14:46,35.971,154312.1,,,,,
602,7/23/17 15:01,30.659,148801,,,,,
603,7/23/17 15:16,30.659,154312.1,,,,,
604,7/23/17 15:31,29.853,154312.1,,,,,
605,7/23/17 15:46,28.159,126756.4,,,,,
606,7/23/17 16:01,26.292,99200.7,,,,,
607,7/23/17 16:16,26.195,137778.7,,,,,
608,7/23/17 16:31,26.585,115734.1,,,,,
609,7/23/17 16:46,26.488,104711.8,,,,,
610,7/23/17 17:01,27.075,126756.4,,,,,
611,7/23/17 17:16,26.879,104711.8,,,,,
612,7/23/17 17:31,25.708,115734.1,,,,,
613,7/23/17 17:46,23.388,99200.7,,,,,
614,7/23/17 18:01,21.76,93689.5,,,,,
615,7/23/17 18:16,21.091,30311.3,,,,,
616,7/23/17 18:31,20.234,11022.3,,,,,
617,7/23/17 18:46,18.901,88178.4,,,,,
618,7/23/17 19:01,19.092,15155.7,,,,,
619,7/23/17 19:16,18.521,19977.9,,,,,
620,7/23/17 19:31,18.236,22044.6,,,,,
621,7/23/17 19:46,18.331,26178,,,,,
622,7/23/17 20:01,18.14,6544.5,,,,,
623,7/23/17 20:16,17.855,9644.5,,,,,
624,7/23/17 20:31,18.521,13089,,,,,
625,7/23/17 20:46,17.76,6544.5,,,,,
626,7/23/17 21:01,16.523,6544.5,,,,,
627,7/23/17 21:16,15.951,6200,,,,,
628,7/23/17 21:31,15.187,4822.3,,,,,
629,7/23/17 21:46,14.804,4650,,,,,
630,7/23/17 22:01,14.804,3100,,,,,
631,7/23/17 22:16,13.654,1808.3,,,,,
632,7/23/17 22:31,12.69,1076.4,,,,,
633,7/23/17 22:46,12.497,764.2,,,,,
634,7/23/17 23:01,12.497,527.4,,,,,
635,7/23/17 23:16,12.497,355.2,,,,,
636,7/23/17 23:31,12.11,193.8,,,,,
637,7/23/17 23:46,12.11,118.4,,,,,
638,7/24/17 0:01,12.401,75.3,,,,,
639,7/24/17 0:16,12.11,43.1,,,,,
640,7/24/17 0:31,11.431,32.3,,,,,
641,7/24/17 0:46,11.041,21.5,,,,,
642,7/24/17 1:01,10.944,10.8,,,,,
643,7/24/17 1:16,10.748,10.8,,,,,
644,7/24/17 1:31,10.553,10.8,,,,,
645,7/24/17 1:46,10.455,10.8,,,,,
646,7/24/17 2:01,10.651,21.5,,,,,
647,7/24/17 2:16,10.846,43.1,,,,,
648,7/24/17 2:31,10.455,64.6,,,,,
649,7/24/17 2:46,9.965,129.2,,,,,
650,7/24/17 3:01,9.866,226,,,,,
651,7/24/17 3:16,9.768,355.2,,,,,
652,7/24/17 3:31,9.571,549,,,,,
653,7/24/17 3:46,9.373,796.5,,,,,
654,7/24/17 4:01,10.063,1808.3,,,,,
655,7/24/17 4:16,10.259,2669.5,,,,,
656,7/24/17 4:31,11.041,3444.5,,,,,
657,7/24/17 4:46,11.528,3444.5,,,,,
658,7/24/17 5:01,12.883,4305.6,,,,,
659,7/24/17 5:16,14.134,4650,,,,,
660,7/24/17 5:31,14.613,4994.5,,,,,
661,7/24/17 5:46,15.855,5166.7,,,,,
662,7/24/17 6:01,16.808,5166.7,,,,,
663,7/24/17 6:16,17.094,5166.7,,,,,
664,7/24/17 6:31,17.284,5338.9,,,,,
665,7/24/17 6:46,19.377,5166.7,,,,,
666,7/24/17 7:01,20.234,4650,,,,,
667,7/24/17 7:16,20.615,4650,,,,,
668,7/24/17 7:31,21.091,5166.7,,,,,
669,7/24/17 7:46,23.004,5166.7,,,,,
670,7/24/17 8:01,25.125,5511.1,,,,,
671,7/24/17 8:16,26.879,5166.7,,,,,
672,7/24/17 8:31,28.853,5511.1,,,,,
673,7/24/17 8:46,29.652,5511.1,,,,,
674,7/24/17 9:01,28.258,6200,,,,,
675,7/24/17 9:16,27.075,6544.5,,,,,
676,7/24/17 9:31,27.37,6544.5,,,,,
677,7/24/17 9:46,29.053,7233.4,,,,,
678,7/24/17 10:01,32.394,7233.4,,,,,
679,7/24/17 10:16,35.756,8266.7,,,,,
680,7/24/17 10:31,35.756,8266.7,,,,,
681,7/24/17 10:46,35.971,8611.2,,,,,
682,7/24/17 11:01,36.295,9644.5,,,,,
683,7/24/17 11:16,35.542,10677.8,,,,,
684,7/24/17 11:31,36.295,11711.2,,,,,
685,7/24/17 11:46,37.055,12400.1,,,,,
686,7/24/17 12:01,38.49,15844.5,,,,,
687,7/24/17 12:16,36.946,20666.8,,,,,
688,7/24/17 12:31,35.115,52355.9,,,,,
689,7/24/17 12:46,35.864,82667.2,,,,,
690,7/24/17 13:01,35.971,126756.4,,,,,
691,7/24/17 13:16,37.384,137778.7,,,,,
692,7/24/17 13:31,38.826,143289.8,,,,,
693,7/24/17 13:46,38.379,148801,,,,,
694,7/24/17 14:01,37.604,148801,,,,,
695,7/24/17 14:16,37.055,148801,,,,,
696,7/24/17 14:31,35.222,148801,,,,,
697,7/24/17 14:46,30.862,148801,,,,,
698,7/24/17 15:01,30.76,137778.7,,,,,
699,7/24/17 15:16,32.188,148801,,,,,
700,7/24/17 15:31,31.268,126756.4,,,,,
701,7/24/17 15:46,30.862,121245.2,,,,,
702,7/24/17 16:01,31.778,126756.4,,,,,
703,7/24/17 16:16,30.862,121245.2,,,,,
704,7/24/17 16:31,30.558,126756.4,,,,,
705,7/24/17 16:46,31.064,126756.4,,,,,
706,7/24/17 17:01,30.054,137778.7,,,,,
707,7/24/17 17:16,30.154,126756.4,,,,,
708,7/24/17 17:31,28.953,60622.6,,,,,
709,7/24/17 17:46,25.708,82667.2,,,,,
710,7/24/17 18:01,23.966,37200.2,,,,,
711,7/24/17 18:16,27.173,82667.2,,,,,
712,7/24/17 18:31,28.655,104711.8,,,,,
713,7/24/17 18:46,23.1,88178.4,,,,,
714,7/24/17 19:01,25.319,68889.3,,,,,
715,7/24/17 19:16,24.351,55111.5,,,,,
716,7/24/17 19:31,22.908,49600.3,,,,,
717,7/24/17 19:46,22.333,18600.1,,,,,
718,7/24/17 20:01,21.951,9644.5,,,,,
719,7/24/17 20:16,21.378,6544.5,,,,,
720,7/24/17 20:31,20.519,10333.4,,,,,
721,7/24/17 20:46,20.043,6544.5,,,,,
722,7/24/17 21:01,18.996,6544.5,,,,,
723,7/24/17 21:16,18.806,5511.1,,,,,
724,7/24/17 21:31,17.855,2325,,,,,
725,7/24/17 21:46,17.855,1722.2,,,,,
726,7/24/17 22:01,16.903,1636.1,,,,,
727,7/24/17 22:16,16.523,1345.5,,,,,
728,7/24/17 22:31,16.237,968.8,,,,,
729,7/24/17 22:46,16.046,656.6,,,,,
730,7/24/17 23:01,15.76,462.9,,,,,
731,7/24/17 23:16,15.187,301.4,,,,,
732,7/24/17 23:31,15.187,183,,,,,
733,7/24/17 23:46,14.9,86.1,,,,,
734,7/25/17 0:01,14.421,43.1,,,,,
735,7/25/17 0:16,14.23,32.3,,,,,
736,7/25/17 0:31,14.038,10.8,,,,,
737,7/25/17 0:46,14.038,10.8,,,,,
738,7/25/17 1:01,13.654,0,,,,,
739,7/25/17 1:16,13.461,0,,,,,
740,7/25/17 1:31,12.401,0,,,,,
741,7/25/17 1:46,12.11,0,,,,,
742,7/25/17 2:01,12.013,10.8,,,,,
743,7/25/17 2:16,12.304,21.5,,,,,
744,7/25/17 2:31,12.787,43.1,,,,,
745,7/25/17 2:46,13.076,75.3,,,,,
746,7/25/17 3:01,13.076,150.7,,,,,
747,7/25/17 3:16,12.304,279.9,,,,,
748,7/25/17 3:31,12.207,452.1,,,,,
749,7/25/17 3:46,12.11,645.8,,,,,
750,7/25/17 4:01,12.013,882.6,,,,,
751,7/25/17 4:16,12.207,1216.3,,,,,
752,7/25/17 4:31,11.916,1377.8,,,,,
753,7/25/17 4:46,13.173,3444.5,,,,,
754,7/25/17 5:01,14.613,3616.7,,,,,
755,7/25/17 5:16,15.76,4305.6,,,,,
756,7/25/17 5:31,16.808,4822.3,,,,,
757,7/25/17 5:46,17.284,4994.5,,,,,
758,7/25/17 6:01,16.903,5338.9,,,,,
759,7/25/17 6:16,17.379,5338.9,,,,,
760,7/25/17 6:31,16.427,4822.3,,,,,
761,7/25/17 6:46,16.999,5511.1,,,,,
762,7/25/17 7:01,17.665,5166.7,,,,,
763,7/25/17 7:16,19.187,5511.1,,,,,
764,7/25/17 7:31,20.615,5338.9,,,,,
765,7/25/17 7:46,20.329,4133.4,,,,,
766,7/25/17 8:01,19.758,5511.1,,,,,
767,7/25/17 8:16,20.615,5511.1,,,,,
768,7/25/17 8:31,22.429,6200,,,,,
769,7/25/17 8:46,25.708,6200,,,,,
770,7/25/17 9:01,26.195,6544.5,,,,,
771,7/25/17 9:16,30.659,6544.5,,,,,
772,7/25/17 9:31,33.118,6544.5,,,,,
773,7/25/17 9:46,27.862,7233.4,,,,,
774,7/25/17 10:01,34.374,9300.1,,,,,
775,7/25/17 10:16,35.864,10333.4,,,,,
776,7/25/17 10:31,33.953,11022.3,,,,,
777,7/25/17 10:46,32.807,12400.1,,,,,
778,7/25/17 11:01,33.743,15844.5,,,,,
779,7/25/17 11:16,35.328,26178,,,,,
780,7/25/17 11:31,35.542,71644.9,,,,,
781,7/25/17 11:46,35.756,121245.2,,,,,
782,7/25/17 12:01,37.494,137778.7,,,,,
783,7/25/17 12:16,36.295,143289.8,,,,,
784,7/25/17 12:31,39.389,148801,,,,,
785,7/25/17 12:46,40.53,148801,,,,,
786,7/25/17 13:01,40.071,154312.1,,,,,
787,7/25/17 13:16,39.615,154312.1,,,,,
788,7/25/17 13:31,41.225,159823.3,,,,,
789,7/25/17 13:46,39.843,159823.3,,,,,
790,7/25/17 14:01,38.938,159823.3,,,,,
791,7/25/17 14:16,38.49,159823.3,,,,,
792,7/25/17 14:31,37.384,159823.3,,,,,
793,7/25/17 14:46,41.108,159823.3,,,,,
794,7/25/17 15:01,36.403,154312.1,,,,,
795,7/25/17 15:16,39.502,154312.1,,,,,
796,7/25/17 15:31,41.575,154312.1,,,,,
797,7/25/17 15:46,43.48,148801,,,,,
798,7/25/17 16:01,38.602,143289.8,,,,,
799,7/25/17 16:16,39.05,143289.8,,,,,
800,7/25/17 16:31,30.255,137778.7,,,,,
801,7/25/17 16:46,30.255,159823.3,,,,,
802,7/25/17 17:01,26.683,35822.5,,,,,
803,7/25/17 17:16,26.977,126756.4,,,,,
804,7/25/17 17:31,26.683,126756.4,,,,,
805,7/25/17 17:46,26,104711.8,,,,,
806,7/25/17 18:01,26.781,170845.6,,,,,
807,7/25/17 18:16,26.781,99200.7,,,,,
808,7/25/17 18:31,26.292,104711.8,,,,,
809,7/25/17 18:46,25.61,85422.8,,,,,
810,7/25/17 19:01,25.125,93689.5,,,,,
811,7/25/17 19:16,25.513,93689.5,,,,,
812,7/25/17 19:31,24.351,27555.7,,,,,
813,7/25/17 19:46,23.966,49600.3,,,,,
814,7/25/17 20:01,23.196,104711.8,,,,,
815,7/25/17 20:16,23.1,19289,,,,,
816,7/25/17 20:31,22.908,52355.9,,,,,
817,7/25/17 20:46,22.333,12400.1,,,,,
818,7/25/17 21:01,21.569,8266.7,,,,,
819,7/25/17 21:16,21.091,19289,,,,,
820,7/25/17 21:31,20.519,24800.2,,,,,
821,7/25/17 21:46,19.758,4477.8,,,,,
822,7/25/17 22:01,19.187,3272.2,,,,,
823,7/25/17 22:16,17.475,1550,,,,,
824,7/25/17 22:31,17.475,882.6,,,,,
825,7/25/17 22:46,17.094,936.5,,,,,
826,7/25/17 23:01,16.618,592,,,,,
827,7/25/17 23:16,16.523,333.7,,,,,
828,7/25/17 23:31,16.046,183,,,,,
829,7/25/17 23:46,15.76,96.9,,,,,
830,7/26/17 0:01,15.473,53.8,,,,,
831,7/26/17 0:16,14.996,32.3,,,,,
832,7/26/17 0:31,14.804,21.5,,,,,
833,7/26/17 0:46,14.613,10.8,,,,,
834,7/26/17 1:01,14.517,0,,,,,
835,7/26/17 1:16,14.421,0,,,,,
836,7/26/17 1:31,14.038,0,,,,,
837,7/26/17 1:46,13.942,0,,,,,
838,7/26/17 2:01,13.846,10.8,,,,,
839,7/26/17 2:16,13.75,21.5,,,,,
840,7/26/17 2:31,13.654,43.1,,,,,
841,7/26/17 2:46,13.654,96.9,,,,,
842,7/26/17 3:01,13.558,161.5,,,,,
843,7/26/17 3:16,13.654,312.2,,,,,
844,7/26/17 3:31,13.365,452.1,,,,,
845,7/26/17 3:46,13.269,613.5,,,,,
846,7/26/17 4:01,13.654,1087.2,,,,,
847,7/26/17 4:16,13.846,1463.9,,,,,
848,7/26/17 4:31,13.558,2669.5,,,,,
849,7/26/17 4:46,14.421,2927.8,,,,,
850,7/26/17 5:01,15.091,3616.7,,,,,
851,7/26/17 5:16,15.76,4133.4,,,,,
852,7/26/17 5:31,16.141,4305.6,,,,,
853,7/26/17 5:46,16.618,5166.7,,,,,
854,7/26/17 6:01,16.808,5511.1,,,,,
855,7/26/17 6:16,17.57,5166.7,,,,,
856,7/26/17 6:31,16.999,5166.7,,,,,
857,7/26/17 6:46,16.903,5166.7,,,,,
858,7/26/17 7:01,16.999,5166.7,,,,,
859,7/26/17 7:16,17.094,6544.5,,,,,
860,7/26/17 7:31,16.237,7233.4,,,,,
861,7/26/17 7:46,17.189,5511.1,,,,,
862,7/26/17 8:01,17.284,6200,,,,,
863,7/26/17 8:16,17.665,5511.1,,,,,
864,7/26/17 8:31,18.14,5511.1,,,,,
865,7/26/17 8:46,18.236,6200,,,,,
866,7/26/17 9:01,18.711,6544.5,,,,,
867,7/26/17 9:16,18.901,6200,,,,,
868,7/26/17 9:31,19.662,6200,,,,,
869,7/26/17 9:46,20.615,6200,,,,,
870,7/26/17 10:01,20.901,6544.5,,,,,
871,7/26/17 10:16,20.805,6544.5,,,,,
872,7/26/17 10:31,21.664,7233.4,,,,,
873,7/26/17 10:46,22.142,8266.7,,,,,
874,7/26/17 11:01,23.388,7233.4,,,,,
875,7/26/17 11:16,23.773,8611.2,,,,,
876,7/26/17 11:31,23.869,8611.2,,,,,
877,7/26/17 11:46,24.255,9300.1,,,,,
878,7/26/17 12:01,25.319,10333.4,,,,,
879,7/26/17 12:16,25.513,13777.9,,,,,
880,7/26/17 12:31,25.708,16533.4,,,,,
881,7/26/17 12:46,26.683,17222.3,,,,,
882,7/26/17 13:01,26.585,132267.5,,,,,
883,7/26/17 13:16,27.468,68889.3,,,,,
884,7/26/17 13:31,27.567,148801,,,,,
885,7/26/17 13:46,28.456,154312.1,,,,,
886,7/26/17 14:01,28.655,148801,,,,,
887,7/26/17 14:16,28.754,148801,,,,,
888,7/26/17 14:31,29.252,52355.9,,,,,
889,7/26/17 14:46,28.853,143289.8,,,,,
890,7/26/17 15:01,28.953,148801,,,,,
891,7/26/17 15:16,28.953,132267.5,,,,,
892,7/26/17 15:31,31.064,143289.8,,,,,
893,7/26/17 15:46,29.252,154312.1,,,,,
894,7/26/17 16:01,27.862,165334.4,,,,,
895,7/26/17 16:16,28.159,137778.7,,,,,
896,7/26/17 16:31,27.961,148801,,,,,
897,7/26/17 16:46,28.357,143289.8,,,,,
898,7/26/17 17:01,27.862,137778.7,,,,,
899,7/26/17 17:16,27.567,132267.5,,,,,
900,7/26/17 17:31,26.585,148801,,,,,
901,7/26/17 17:46,25.708,121245.2,,,,,
902,7/26/17 18:01,25.416,110223,,,,,
903,7/26/17 18:16,24.931,137778.7,,,,,
904,7/26/17 18:31,24.351,93689.5,,,,,
905,7/26/17 18:46,23.677,82667.2,,,,,
906,7/26/17 19:01,23.1,99200.7,,,,,
907,7/26/17 19:16,23.1,110223,,,,,
908,7/26/17 19:31,22.525,57867,,,,,
909,7/26/17 19:46,21.951,37200.2,,,,,
910,7/26/17 20:01,21.091,26178,,,,,
911,7/26/17 20:16,19.948,44089.2,,,,,
912,7/26/17 20:31,19.092,34444.7,,,,,
913,7/26/17 20:46,18.236,14466.8,,,,,
914,7/26/17 21:01,16.999,7577.8,,,,,
915,7/26/17 21:16,16.523,22044.6,,,,,
916,7/26/17 21:31,15.951,6200,,,,,
917,7/26/17 21:46,15.187,6544.5,,,,,
918,7/26/17 22:01,14.23,3616.7,,,,,
919,7/26/17 22:16,12.883,2497.2,,,,,
920,7/26/17 22:31,12.69,2152.8,,,,,
921,7/26/17 22:46,12.497,1636.1,,,,,
922,7/26/17 23:01,11.625,914.9,,,,,
923,7/26/17 23:16,11.431,613.5,,,,,
924,7/26/17 23:31,11.139,236.8,,,,,
925,7/26/17 23:46,10.748,86.1,,,,,
926,7/27/17 0:01,10.846,43.1,,,,,
927,7/27/17 0:16,10.651,21.5,,,,,
928,7/27/17 0:31,10.259,10.8,,,,,
929,7/27/17 0:46,10.161,0,,,,,
930,7/27/17 1:01,9.965,0,,,,,
931,7/27/17 1:16,9.965,0,,,,,
932,7/27/17 1:31,10.161,0,,,,,
933,7/27/17 1:46,10.161,0,,,,,
934,7/27/17 2:01,10.161,10.8,,,,,
935,7/27/17 2:16,10.259,10.8,,,,,
936,7/27/17 2:31,10.259,32.3,,,,,
937,7/27/17 2:46,10.063,64.6,,,,,
938,7/27/17 3:01,9.965,139.9,,,,,
939,7/27/17 3:16,9.768,236.8,,,,,
940,7/27/17 3:31,10.161,312.2,,,,,
941,7/27/17 3:46,10.357,376.7,,,,,
942,7/27/17 4:01,10.161,333.7,,,,,
943,7/27/17 4:16,10.259,441.3,,,,,
944,7/27/17 4:31,10.259,990.3,,,,,
945,7/27/17 4:46,10.357,1894.5,,,,,
946,7/27/17 5:01,10.357,2152.8,,,,,
947,7/27/17 5:16,10.161,3100,,,,,
948,7/27/17 5:31,10.259,3788.9,,,,,
949,7/27/17 5:46,11.236,5511.1,,,,,
950,7/27/17 6:01,10.944,6200,,,,,
951,7/27/17 6:16,11.139,6200,,,,,
952,7/27/17 6:31,10.944,5511.1,,,,,
953,7/27/17 6:46,11.041,7577.8,,,,,
954,7/27/17 7:01,11.334,9644.5,,,,,
955,7/27/17 7:16,11.528,10677.8,,,,,
956,7/27/17 7:31,11.819,15844.5,,,,,
957,7/27/17 7:46,11.625,10677.8,,,,,
958,7/27/17 8:01,11.722,11022.3,,,,,
959,7/27/17 8:16,11.722,9644.5,,,,,
960,7/27/17 8:31,11.819,11711.2,,,,,
961,7/27/17 8:46,12.304,19289,,,,,
962,7/27/17 9:01,13.365,17222.3,,,,,
963,7/27/17 9:16,12.207,12400.1,,,,,
964,7/27/17 9:31,12.401,10333.4,,,,,
965,7/27/17 9:46,12.207,11711.2,,,,,
966,7/27/17 10:01,12.304,17911.2,,,,,
967,7/27/17 10:16,12.401,12400.1,,,,,
968,7/27/17 10:31,12.69,17222.3,,,,,
969,7/27/17 10:46,12.207,13089,,,,,
970,7/27/17 11:01,12.497,20666.8,,,,,
971,7/27/17 11:16,13.076,26178,,,,,
972,7/27/17 11:31,14.613,34444.7,,,,,
973,7/27/17 11:46,15.951,33066.9,,,,,
974,7/27/17 12:01,12.594,9644.5,,,,,
975,7/27/17 12:16,12.207,9300.1,,,,,
976,7/27/17 12:31,12.11,6200,,,,,
977,7/27/17 12:46,12.013,6200,,,,,
978,7/27/17 13:01,12.401,9644.5,,,,,
979,7/27/17 13:16,12.883,16533.4,,,,,
980,7/27/17 13:31,14.709,42711.4,,,,,
981,7/27/17 13:46,14.325,18600.1,,,,,
982,7/27/17 14:01,13.461,12400.1,,,,,
983,7/27/17 14:16,13.269,12400.1,,,,,
984,7/27/17 14:31,13.269,6200,,,,,
985,7/27/17 14:46,12.883,6544.5,,,,,
986,7/27/17 15:01,13.75,22044.6,,,,,
987,7/27/17 15:16,21.951,165334.4,,,,,
988,7/27/17 15:31,16.618,30311.3,,,,,
989,7/27/17 15:46,14.038,18600.1,,,,,
990,7/27/17 16:01,12.98,8611.2,,,,,
991,7/27/17 16:16,12.883,4822.3,,,,,
992,7/27/17 16:31,12.497,3961.1,,,,,
993,7/27/17 16:46,12.401,5511.1,,,,,
994,7/27/17 17:01,13.846,34444.7,,,,,
995,7/27/17 17:16,13.076,14466.8,,,,,
996,7/27/17 17:31,12.497,6544.5,,,,,
997,7/27/17 17:46,12.304,6544.5,,,,,
998,7/27/17 18:01,12.401,11022.3,,,,,
999,7/27/17 18:16,12.594,10333.4,,,,,
1000,7/27/17 18:31,12.207,4994.5,,,,,
1001,7/27/17 18:46,11.819,2325,,,,,
1002,7/27/17 19:01,11.916,1980.6,,,,,
1003,7/27/17 19:16,11.625,1894.5,,,,,
1004,7/27/17 19:31,11.431,2927.8,,,,,
1005,7/27/17 19:46,11.625,3272.2,,,,,
1006,7/27/17 20:01,11.528,2238.9,,,,,
1007,7/27/17 20:16,11.139,1022.6,,,,,
1008,7/27/17 20:31,11.041,731.9,,,,,
1009,7/27/17 20:46,10.846,710.4,,,,,
1010,7/27/17 21:01,10.846,871.9,,,,,
1011,7/27/17 21:16,10.748,828.8,,,,,
1012,7/27/17 21:31,10.553,968.8,,,,,
1013,7/27/17 21:46,10.455,215.3,,,,,
1014,7/27/17 22:01,10.357,161.5,,,,,
1015,7/27/17 22:16,10.161,107.6,,,,,
1016,7/27/17 22:31,10.259,64.6,,,,,
1017,7/27/17 22:46,10.161,43.1,,,,,
1018,7/27/17 23:01,10.259,21.5,,,,,
1019,7/27/17 23:16,10.063,21.5,,,,,
1020,7/27/17 23:31,10.161,0,,,,,
1021,7/27/17 23:46,10.063,0,,,,,
1022,7/28/17 0:01,9.965,0,,,,,
1023,7/28/17 0:16,9.866,0,,,,,
1024,7/28/17 0:31,9.866,0,,,,,
1025,7/28/17 0:46,9.866,0,,,,,
1026,7/28/17 1:01,9.669,0,,,,,
1027,7/28/17 1:16,9.571,0,,,,,
1028,7/28/17 1:31,9.571,0,,,,,
1029,7/28/17 1:46,9.768,0,,,,,
1030,7/28/17 2:01,9.571,0,,,,,
1031,7/28/17 2:16,9.373,0,,,,,
1032,7/28/17 2:31,9.373,0,,,,,
1033,7/28/17 2:46,9.275,10.8,,,,,
1034,7/28/17 3:01,9.176,43.1,,,,,
1035,7/28/17 3:16,9.077,53.8,,,,,
1036,7/28/17 3:31,8.978,161.5,,,,,
1037,7/28/17 3:46,9.077,699.7,,,,,
1038,7/28/17 4:01,8.978,452.1,,,,,
1039,7/28/17 4:16,8.879,613.5,,,,,
1040,7/28/17 4:31,8.978,904.2,,,,,
1041,7/28/17 4:46,8.879,882.6,,,,,
1042,7/28/17 5:01,9.176,1065.6,,,,,
1043,7/28/17 5:16,9.176,1334.7,,,,,
1044,7/28/17 5:31,9.275,2497.2,,,,,
1045,7/28/17 5:46,9.373,2497.2,,,,,
