"Plot Title: MD_E6_Pel_29Jul20"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Temp)","Intensity, Lux (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Light)","Good Battery (LGR S/N: 10517216)","Coupler Attached (LGR S/N: 10517216)","Host Connected (LGR S/N: 10517216)","Stopped (LGR S/N: 10517216)","End Of File (LGR S/N: 10517216)"
964,08/18/20 13:30:00,12.883,4650.0,,,,,
965,08/18/20 14:00:00,12.594,2669.5,,,,,
966,08/18/20 14:30:00,12.401,3788.9,,,,,
967,08/18/20 15:00:00,12.497,1808.3,,,,,
968,08/18/20 15:30:00,12.594,871.9,,,,,
969,08/18/20 16:00:00,12.690,269.1,,,,,
970,08/18/20 16:30:00,12.690,236.8,,,,,
971,08/18/20 17:00:00,12.594,215.3,,,,,
972,08/18/20 17:30:00,12.401,215.3,,,,,
973,08/18/20 18:00:00,12.304,247.6,,,,,
974,08/18/20 18:30:00,12.304,107.6,,,,,
975,08/18/20 19:00:00,12.304,64.6,,,,,
976,08/18/20 19:30:00,12.304,53.8,,,,,
977,08/18/20 20:00:00,12.207,21.5,,,,,
978,08/18/20 20:30:00,12.207,10.8,,,,,
979,08/18/20 21:00:00,12.110,0.0,,,,,
980,08/18/20 21:30:00,12.110,0.0,,,,,
981,08/18/20 22:00:00,12.110,0.0,,,,,
982,08/18/20 22:30:00,12.013,0.0,,,,,
983,08/18/20 23:00:00,12.013,0.0,,,,,
984,08/18/20 23:30:00,12.013,0.0,,,,,
985,08/19/20 00:00:00,12.013,0.0,,,,,
986,08/19/20 00:30:00,11.916,0.0,,,,,
987,08/19/20 01:00:00,11.916,0.0,,,,,
988,08/19/20 01:30:00,11.916,0.0,,,,,
989,08/19/20 02:00:00,11.916,0.0,,,,,
990,08/19/20 02:30:00,11.819,0.0,,,,,
991,08/19/20 03:00:00,11.819,0.0,,,,,
992,08/19/20 03:30:00,11.722,0.0,,,,,
993,08/19/20 04:00:00,11.722,0.0,,,,,
994,08/19/20 04:30:00,11.625,0.0,,,,,
995,08/19/20 05:00:00,11.625,0.0,,,,,
996,08/19/20 05:30:00,11.528,64.6,,,,,
997,08/19/20 06:00:00,11.528,118.4,,,,,
998,08/19/20 06:30:00,11.431,150.7,,,,,
999,08/19/20 07:00:00,11.431,570.5,,,,,
1000,08/19/20 07:30:00,11.431,527.4,,,,,
1001,08/19/20 08:00:00,11.334,678.1,,,,,
1002,08/19/20 08:30:00,11.334,1345.5,,,,,
1003,08/19/20 09:00:00,11.334,667.4,,,,,
1004,08/19/20 09:30:00,11.431,3272.2,,,,,
1005,08/19/20 10:00:00,11.431,2669.5,,,,,
1006,08/19/20 10:30:00,11.528,3444.5,,,,,
1007,08/19/20 11:00:00,11.528,3961.1,,,,,
1008,08/19/20 11:30:00,11.431,2497.2,,,,,
1009,08/19/20 12:00:00,11.528,2238.9,,,,,
1010,08/19/20 12:30:00,11.431,1377.8,,,,,
1011,08/19/20 13:00:00,11.528,1324.0,,,,,
1012,08/19/20 13:30:00,11.625,893.4,,,,,
1013,08/19/20 14:00:00,11.819,656.6,,,,,
1014,08/19/20 14:30:00,12.013,527.4,,,,,
1015,08/19/20 15:00:00,12.110,376.7,,,,,
1016,08/19/20 15:30:00,12.110,301.4,,,,,
1017,08/19/20 16:00:00,12.304,258.3,,,,,
1018,08/19/20 16:30:00,12.304,193.8,,,,,
1019,08/19/20 17:00:00,12.304,172.2,,,,,
1020,08/19/20 17:30:00,12.304,139.9,,,,,
1021,08/19/20 18:00:00,12.304,107.6,,,,,
1022,08/19/20 18:30:00,12.304,96.9,,,,,
1023,08/19/20 19:00:00,12.304,64.6,,,,,
1024,08/19/20 19:30:00,12.207,43.1,,,,,
1025,08/19/20 20:00:00,12.207,21.5,,,,,
1026,08/19/20 20:30:00,12.207,0.0,,,,,
1027,08/19/20 21:00:00,12.110,0.0,,,,,
1028,08/19/20 21:30:00,12.110,0.0,,,,,
1029,08/19/20 22:00:00,12.013,0.0,,,,,
1030,08/19/20 22:30:00,11.819,0.0,,,,,
1031,08/19/20 23:00:00,11.722,0.0,,,,,
1032,08/19/20 23:30:00,11.625,0.0,,,,,
1033,08/20/20 00:00:00,11.528,0.0,,,,,
1034,08/20/20 00:30:00,11.431,0.0,,,,,
1035,08/20/20 01:00:00,11.431,0.0,,,,,
1036,08/20/20 01:30:00,11.528,0.0,,,,,
1037,08/20/20 02:00:00,11.431,0.0,,,,,
1038,08/20/20 02:30:00,11.334,0.0,,,,,
1039,08/20/20 03:00:00,11.139,0.0,,,,,
1040,08/20/20 03:30:00,11.041,0.0,,,,,
1041,08/20/20 04:00:00,10.846,0.0,,,,,
1042,08/20/20 04:30:00,10.748,0.0,,,,,
1043,08/20/20 05:00:00,10.748,0.0,,,,,
1044,08/20/20 05:30:00,10.748,0.0,,,,,
1045,08/20/20 06:00:00,10.651,21.5,,,,,
1046,08/20/20 06:30:00,10.553,86.1,,,,,
1047,08/20/20 07:00:00,10.357,86.1,,,,,
1048,08/20/20 07:30:00,10.259,64.6,,,,,
1049,08/20/20 08:00:00,10.259,53.8,,,,,
1050,08/20/20 08:30:00,10.161,129.2,,,,,
1051,08/20/20 09:00:00,10.161,75.3,,,,,
1052,08/20/20 09:30:00,10.161,366.0,,,,,
1053,08/20/20 10:00:00,10.063,366.0,,,,,
1054,08/20/20 10:30:00,10.063,452.1,,,,,
1055,08/20/20 11:00:00,9.965,462.9,,,,,
1056,08/20/20 11:30:00,10.259,1011.8,,,,,
1057,08/20/20 12:00:00,10.161,1377.8,,,,,
1058,08/20/20 12:30:00,10.357,1463.9,,,,,
1059,08/20/20 13:00:00,10.651,1808.3,,,,,
1060,08/20/20 13:30:00,10.455,1550.0,,,,,
1061,08/20/20 14:00:00,10.455,2066.7,,,,,
1062,08/20/20 14:30:00,10.553,1377.8,,,,,
1063,08/20/20 15:00:00,10.553,656.6,,,,,
1064,08/20/20 15:30:00,10.553,656.6,,,,,
1065,08/20/20 16:00:00,10.651,398.3,,,,,
1066,08/20/20 16:30:00,10.651,226.0,,,,,
1067,08/20/20 17:00:00,10.748,193.8,,,,,
1068,08/20/20 17:30:00,10.748,312.2,,,,,
1069,08/20/20 18:00:00,10.748,344.4,,,,,
1070,08/20/20 18:30:00,10.846,107.6,,,,,
1071,08/20/20 19:00:00,10.846,53.8,,,,,
1072,08/20/20 19:30:00,10.846,43.1,,,,,
1073,08/20/20 20:00:00,10.846,32.3,,,,,
1074,08/20/20 20:30:00,10.846,0.0,,,,,
1075,08/20/20 21:00:00,10.748,0.0,,,,,
1076,08/20/20 21:30:00,10.748,0.0,,,,,
1077,08/20/20 22:00:00,10.651,0.0,,,,,
1078,08/20/20 22:30:00,10.553,0.0,,,,,
1079,08/20/20 23:00:00,10.455,0.0,,,,,
1080,08/20/20 23:30:00,10.259,0.0,,,,,
1081,08/21/20 00:00:00,10.161,0.0,,,,,
1082,08/21/20 00:30:00,10.161,0.0,,,,,
1083,08/21/20 01:00:00,10.161,0.0,,,,,
1084,08/21/20 01:30:00,10.161,0.0,,,,,
1085,08/21/20 02:00:00,10.063,0.0,,,,,
1086,08/21/20 02:30:00,10.063,0.0,,,,,
1087,08/21/20 03:00:00,10.063,0.0,,,,,
1088,08/21/20 03:30:00,10.161,0.0,,,,,
1089,08/21/20 04:00:00,10.161,0.0,,,,,
1090,08/21/20 04:30:00,10.063,0.0,,,,,
1091,08/21/20 05:00:00,10.063,0.0,,,,,
1092,08/21/20 05:30:00,10.063,0.0,,,,,
1093,08/21/20 06:00:00,9.965,21.5,,,,,
1094,08/21/20 06:30:00,9.866,21.5,,,,,
1095,08/21/20 07:00:00,9.768,32.3,,,,,
1096,08/21/20 07:30:00,9.768,0.0,,,,,
1097,08/21/20 08:00:00,9.669,43.1,,,,,
1098,08/21/20 08:30:00,9.669,64.6,,,,,
1099,08/21/20 09:00:00,9.669,204.5,,,,,
1100,08/21/20 09:30:00,9.669,366.0,,,,,
1101,08/21/20 10:00:00,9.571,183.0,,,,,
1102,08/21/20 10:30:00,9.571,204.5,,,,,
1103,08/21/20 11:00:00,9.472,258.3,,,,,
1104,08/21/20 11:30:00,9.472,376.7,,,,,
1105,08/21/20 12:00:00,9.373,344.4,,,,,
1106,08/21/20 12:30:00,9.571,2152.8,,,,,
1107,08/21/20 13:00:00,9.275,4305.6,,,,,
1108,08/21/20 13:30:00,9.275,2669.5,,,,,
1109,08/21/20 14:00:00,9.373,4650.0,,,,,
1110,08/21/20 14:30:00,9.866,2927.8,,,,,
1111,08/21/20 15:00:00,9.866,2238.9,,,,,
1112,08/21/20 15:30:00,10.063,1722.2,,,,,
1113,08/21/20 16:00:00,10.161,1808.3,,,,,
1114,08/21/20 16:30:00,10.161,1550.0,,,,,
1115,08/21/20 17:00:00,10.161,1119.5,,,,,
1116,08/21/20 17:30:00,10.161,958.0,,,,,
1117,08/21/20 18:00:00,10.259,742.7,,,,,
1118,08/21/20 18:30:00,10.259,215.3,,,,,
1119,08/21/20 19:00:00,10.259,559.7,,,,,
1120,08/21/20 19:30:00,10.161,333.7,,,,,
1121,08/21/20 20:00:00,10.161,161.5,,,,,
1122,08/21/20 20:30:00,10.161,86.1,,,,,
1123,08/21/20 21:00:00,10.161,10.8,,,,,
1124,08/21/20 21:30:00,10.455,0.0,,,,,
1125,08/21/20 22:00:00,10.455,0.0,,,,,
1126,08/21/20 22:30:00,10.259,0.0,,,,,
1127,08/21/20 23:00:00,10.161,0.0,,,,,
1128,08/21/20 23:30:00,10.063,0.0,,,,,
1129,08/22/20 00:00:00,9.965,0.0,,,,,
1130,08/22/20 00:30:00,9.866,0.0,,,,,
1131,08/22/20 01:00:00,9.669,0.0,,,,,
1132,08/22/20 01:30:00,9.669,0.0,,,,,
1133,08/22/20 02:00:00,9.669,0.0,,,,,
1134,08/22/20 02:30:00,9.669,0.0,,,,,
1135,08/22/20 03:00:00,9.669,0.0,,,,,
1136,08/22/20 03:30:00,9.669,0.0,,,,,
1137,08/22/20 04:00:00,9.669,0.0,,,,,
1138,08/22/20 04:30:00,9.669,0.0,,,,,
1139,08/22/20 05:00:00,9.669,0.0,,,,,
1140,08/22/20 05:30:00,9.669,10.8,,,,,
1141,08/22/20 06:00:00,9.571,64.6,,,,,
1142,08/22/20 06:30:00,9.571,107.6,,,,,
1143,08/22/20 07:00:00,9.571,172.2,,,,,
1144,08/22/20 07:30:00,9.571,183.0,,,,,
1145,08/22/20 08:00:00,9.571,236.8,,,,,
1146,08/22/20 08:30:00,9.669,376.7,,,,,
1147,08/22/20 09:00:00,9.768,538.2,,,,,
1148,08/22/20 09:30:00,9.768,731.9,,,,,
1149,08/22/20 10:00:00,9.866,2325.0,,,,,
1150,08/22/20 10:30:00,9.866,1550.0,,,,,
1151,08/22/20 11:00:00,9.866,645.8,,,,,
1152,08/22/20 11:30:00,9.571,1227.1,,,,,
1153,08/22/20 12:00:00,9.472,2755.6,,,,,
1154,08/22/20 12:30:00,9.669,2669.5,,,,,
1155,08/22/20 13:00:00,9.571,2927.8,,,,,
1156,08/22/20 13:30:00,9.571,4133.4,,,,,
1157,08/22/20 14:00:00,9.571,3100.0,,,,,
1158,08/22/20 14:30:00,9.373,344.4,,,,,
1159,08/22/20 15:00:00,9.571,624.3,,,,,
1160,08/22/20 15:30:00,10.161,1302.4,,,,,
1161,08/22/20 16:00:00,10.063,1980.6,,,,,
1162,08/22/20 16:30:00,9.669,2755.6,,,,,
1163,08/22/20 17:00:00,9.571,5511.1,,,,,
1164,08/22/20 17:30:00,9.571,3272.2,,,,,
1165,08/22/20 18:00:00,9.472,2669.5,,,,,
1166,08/22/20 18:30:00,9.373,1377.8,,,,,
1167,08/22/20 19:00:00,9.275,538.2,,,,,
1168,08/22/20 19:30:00,9.275,333.7,,,,,
1169,08/22/20 20:00:00,9.373,204.5,,,,,
1170,08/22/20 20:30:00,9.571,118.4,,,,,
1171,08/22/20 21:00:00,9.768,21.5,,,,,
1172,08/22/20 21:30:00,9.768,0.0,,,,,
1173,08/22/20 22:00:00,9.866,0.0,,,,,
1174,08/22/20 22:30:00,9.866,0.0,,,,,
1175,08/22/20 23:00:00,9.768,0.0,,,,,
1176,08/22/20 23:30:00,9.669,0.0,,,,,
1177,08/23/20 00:00:00,9.571,0.0,,,,,
1178,08/23/20 00:30:00,9.472,0.0,,,,,
1179,08/23/20 01:00:00,9.373,0.0,,,,,
1180,08/23/20 01:30:00,9.373,0.0,,,,,
1181,08/23/20 02:00:00,9.373,0.0,,,,,
1182,08/23/20 02:30:00,9.275,0.0,,,,,
1183,08/23/20 03:00:00,9.275,0.0,,,,,
1184,08/23/20 03:30:00,9.275,0.0,,,,,
1185,08/23/20 04:00:00,9.275,0.0,,,,,
1186,08/23/20 04:30:00,9.275,0.0,,,,,
1187,08/23/20 05:00:00,9.275,0.0,,,,,
1188,08/23/20 05:30:00,9.275,43.1,,,,,
1189,08/23/20 06:00:00,9.275,236.8,,,,,
1190,08/23/20 06:30:00,9.275,150.7,,,,,
1191,08/23/20 07:00:00,9.275,968.8,,,,,
1192,08/23/20 07:30:00,9.275,1054.9,,,,,
1193,08/23/20 08:00:00,9.176,1022.6,,,,,
1194,08/23/20 08:30:00,9.275,764.2,,,,,
1195,08/23/20 09:00:00,9.176,947.2,,,,,
1196,08/23/20 09:30:00,9.275,1808.3,,,,,
1197,08/23/20 10:00:00,9.373,3272.2,,,,,
1198,08/23/20 10:30:00,9.472,4650.0,,,,,
1199,08/23/20 11:00:00,9.472,3616.7,,,,,
1200,08/23/20 11:30:00,9.571,5511.1,,,,,
1201,08/23/20 12:00:00,9.571,4822.3,,,,,
1202,08/23/20 12:30:00,9.472,2669.5,,,,,
1203,08/23/20 13:00:00,9.373,2755.6,,,,,
1204,08/23/20 13:30:00,9.768,7233.4,,,,,
1205,08/23/20 14:00:00,9.571,4994.5,,,,,
1206,08/23/20 14:30:00,9.669,4133.4,,,,,
1207,08/23/20 15:00:00,9.965,3272.2,,,,,
1208,08/23/20 15:30:00,9.768,3961.1,,,,,
1209,08/23/20 16:00:00,9.669,2411.1,,,,,
1210,08/23/20 16:30:00,9.571,2755.6,,,,,
1211,08/23/20 17:00:00,9.472,2497.2,,,,,
1212,08/23/20 17:30:00,9.373,1980.6,,,,,
1213,08/23/20 18:00:00,9.373,1550.0,,,,,
1214,08/23/20 18:30:00,9.571,645.8,,,,,
1215,08/23/20 19:00:00,9.472,462.9,,,,,
1216,08/23/20 19:30:00,9.571,473.6,,,,,
1217,08/23/20 20:00:00,9.866,139.9,,,,,
1218,08/23/20 20:30:00,9.965,43.1,,,,,
1219,08/23/20 21:00:00,9.965,0.0,,,,,
1220,08/23/20 21:30:00,9.866,0.0,,,,,
1221,08/23/20 22:00:00,9.768,0.0,,,,,
1222,08/23/20 22:30:00,9.768,0.0,,,,,
1223,08/23/20 23:00:00,9.768,0.0,,,,,
1224,08/23/20 23:30:00,9.768,0.0,,,,,
1225,08/24/20 00:00:00,9.768,0.0,,,,,
1226,08/24/20 00:30:00,9.669,0.0,,,,,
1227,08/24/20 01:00:00,9.472,0.0,,,,,
1228,08/24/20 01:30:00,9.472,0.0,,,,,
1229,08/24/20 02:00:00,9.472,0.0,,,,,
1230,08/24/20 02:30:00,9.373,0.0,,,,,
1231,08/24/20 03:00:00,9.275,0.0,,,,,
1232,08/24/20 03:30:00,9.275,0.0,,,,,
1233,08/24/20 04:00:00,9.275,0.0,,,,,
1234,08/24/20 04:30:00,9.275,0.0,,,,,
1235,08/24/20 05:00:00,9.275,0.0,,,,,
1236,08/24/20 05:30:00,9.275,0.0,,,,,
1237,08/24/20 06:00:00,9.275,0.0,,,,,
1238,08/24/20 06:30:00,9.176,21.5,,,,,
1239,08/24/20 07:00:00,9.176,53.8,,,,,
1240,08/24/20 07:30:00,9.176,43.1,,,,,
1241,08/24/20 08:00:00,9.176,43.1,,,,,
1242,08/24/20 08:30:00,9.176,10.8,,,,,
1243,08/24/20 09:00:00,9.176,21.5,,,,,
1244,08/24/20 09:30:00,9.176,53.8,,,,,
1245,08/24/20 10:00:00,9.275,43.1,,,,,
1246,08/24/20 10:30:00,9.275,32.3,,,,,
1247,08/24/20 11:00:00,9.275,495.1,,,,,
1248,08/24/20 11:30:00,9.275,1463.9,,,,,
1249,08/24/20 12:00:00,9.275,1808.3,,,,,
1250,08/24/20 12:30:00,9.373,2411.1,,,,,
1251,08/24/20 13:00:00,9.373,1550.0,,,,,
1252,08/24/20 13:30:00,9.571,1377.8,,,,,
1253,08/24/20 14:00:00,10.259,2152.8,,,,,
1254,08/24/20 14:30:00,10.161,3272.2,,,,,
1255,08/24/20 15:00:00,10.063,3444.5,,,,,
1256,08/24/20 15:30:00,10.161,2583.4,,,,,
1257,08/24/20 16:00:00,10.357,2411.1,,,,,
1258,08/24/20 16:30:00,10.651,2497.2,,,,,
1259,08/24/20 17:00:00,10.553,3100.0,,,,,
1260,08/24/20 17:30:00,10.553,1894.5,,,,,
1261,08/24/20 18:00:00,10.455,1377.8,,,,,
1262,08/24/20 18:30:00,10.455,645.8,,,,,
1263,08/24/20 19:00:00,9.965,538.2,,,,,
1264,08/24/20 19:30:00,9.373,602.8,,,,,
1265,08/24/20 20:00:00,9.373,570.5,,,,,
1266,08/24/20 20:30:00,9.669,172.2,,,,,
1267,08/24/20 21:00:00,9.866,10.8,,,,,
1268,08/24/20 21:30:00,9.965,0.0,,,,,
1269,08/24/20 22:00:00,9.768,0.0,,,,,
1270,08/24/20 22:30:00,9.669,0.0,,,,,
1271,08/24/20 23:00:00,9.768,0.0,,,,,
1272,08/24/20 23:30:00,9.866,0.0,,,,,
1273,08/25/20 00:00:00,9.768,0.0,,,,,
1274,08/25/20 00:30:00,9.768,0.0,,,,,
1275,08/25/20 01:00:00,9.669,0.0,,,,,
1276,08/25/20 01:30:00,9.669,0.0,,,,,
1277,08/25/20 02:00:00,9.571,0.0,,,,,
1278,08/25/20 02:30:00,9.571,0.0,,,,,
1279,08/25/20 03:00:00,9.472,0.0,,,,,
1280,08/25/20 03:30:00,9.275,0.0,,,,,
1281,08/25/20 04:00:00,9.077,0.0,,,,,
1282,08/25/20 04:30:00,9.077,0.0,,,,,
1283,08/25/20 05:00:00,9.077,0.0,,,,,
1284,08/25/20 05:30:00,8.978,43.1,,,,,
1285,08/25/20 06:00:00,8.978,86.1,,,,,
1286,08/25/20 06:30:00,8.978,118.4,,,,,
1287,08/25/20 07:00:00,8.978,183.0,,,,,
1288,08/25/20 07:30:00,9.275,172.2,,,,,
1289,08/25/20 08:00:00,9.373,183.0,,,,,
1290,08/25/20 08:30:00,9.373,226.0,,,,,
1291,08/25/20 09:00:00,9.373,559.7,,,,,
1292,08/25/20 09:30:00,9.373,592.0,,,,,
1293,08/25/20 10:00:00,9.373,882.6,,,,,
1294,08/25/20 10:30:00,9.373,1722.2,,,,,
1295,08/25/20 11:00:00,9.373,2497.2,,,,,
1296,08/25/20 11:30:00,9.373,2755.6,,,,,
1297,08/25/20 12:00:00,9.373,3444.5,,,,,
1298,08/25/20 12:30:00,9.472,3961.1,,,,,
1299,08/25/20 13:00:00,9.866,5338.9,,,,,
1300,08/25/20 13:30:00,9.965,2755.6,,,,,
1301,08/25/20 14:00:00,9.965,1980.6,,,,,
1302,08/25/20 14:30:00,9.965,1054.9,,,,,
1303,08/25/20 15:00:00,10.161,172.2,,,,,
1304,08/25/20 15:30:00,10.259,301.4,,,,,
1305,08/25/20 16:00:00,10.455,441.3,,,,,
1306,08/25/20 16:30:00,11.041,279.9,,,,,
1307,08/25/20 17:00:00,11.041,236.8,,,,,
1308,08/25/20 17:30:00,11.528,150.7,,,,,
1309,08/25/20 18:00:00,11.819,118.4,,,,,
1310,08/25/20 18:30:00,11.819,129.2,,,,,
1311,08/25/20 19:00:00,10.748,107.6,,,,,
1312,08/25/20 19:30:00,10.161,129.2,,,,,
1313,08/25/20 20:00:00,9.965,355.2,,,,,
1314,08/25/20 20:30:00,10.553,96.9,,,,,
1315,08/25/20 21:00:00,10.651,10.8,,,,,
1316,08/25/20 21:30:00,10.455,0.0,,,,,
1317,08/25/20 22:00:00,9.768,0.0,,,,,
1318,08/25/20 22:30:00,9.965,0.0,,,,,
1319,08/25/20 23:00:00,10.357,0.0,,,,,
1320,08/25/20 23:30:00,10.553,0.0,,,,,
1321,08/26/20 00:00:00,10.455,0.0,,,,,
1322,08/26/20 00:30:00,10.161,0.0,,,,,
1323,08/26/20 01:00:00,9.768,0.0,,,,,
1324,08/26/20 01:30:00,9.571,0.0,,,,,
1325,08/26/20 02:00:00,9.472,0.0,,,,,
1326,08/26/20 02:30:00,9.571,0.0,,,,,
1327,08/26/20 03:00:00,9.571,0.0,,,,,
1328,08/26/20 03:30:00,9.571,0.0,,,,,
1329,08/26/20 04:00:00,9.571,0.0,,,,,
1330,08/26/20 04:30:00,9.472,0.0,,,,,
1331,08/26/20 05:00:00,9.373,0.0,,,,,
1332,08/26/20 05:30:00,9.373,32.3,,,,,
1333,08/26/20 06:00:00,9.373,118.4,,,,,
1334,08/26/20 06:30:00,9.275,279.9,,,,,
1335,08/26/20 07:00:00,9.275,258.3,,,,,
1336,08/26/20 07:30:00,9.373,204.5,,,,,
1337,08/26/20 08:00:00,9.472,1636.1,,,,,
1338,08/26/20 08:30:00,9.472,688.9,,,,,
1339,08/26/20 09:00:00,9.669,1248.6,,,,,
1340,08/26/20 09:30:00,9.768,1227.1,,,,,
1341,08/26/20 10:00:00,9.866,1894.5,,,,,
1342,08/26/20 10:30:00,10.063,2238.9,,,,,
1343,08/26/20 11:00:00,10.161,2927.8,,,,,
1344,08/26/20 11:30:00,10.063,3272.2,,,,,
1345,08/26/20 12:00:00,10.161,3616.7,,,,,
1346,08/26/20 12:30:00,10.161,3616.7,,,,,
1347,08/26/20 13:00:00,10.161,3444.5,,,,,
1348,08/26/20 13:30:00,10.259,2755.6,,,,,
1349,08/26/20 14:00:00,10.357,2755.6,,,,,
1350,08/26/20 14:30:00,10.455,3100.0,,,,,
1351,08/26/20 15:00:00,10.553,3444.5,,,,,
1352,08/26/20 15:30:00,10.259,3272.2,,,,,
1353,08/26/20 16:00:00,10.455,3272.2,,,,,
1354,08/26/20 16:30:00,11.041,1463.9,,,,,
1355,08/26/20 17:00:00,11.431,1345.5,,,,,
1356,08/26/20 17:30:00,11.334,882.6,,,,,
1357,08/26/20 18:00:00,10.944,688.9,,,,,
1358,08/26/20 18:30:00,11.041,925.7,,,,,
1359,08/26/20 19:00:00,11.139,430.6,,,,,
1360,08/26/20 19:30:00,11.041,118.4,,,,,
1361,08/26/20 20:00:00,10.553,43.1,,,,,
1362,08/26/20 20:30:00,10.455,32.3,,,,,
1363,08/26/20 21:00:00,10.357,0.0,,,,,
1364,08/26/20 21:30:00,10.455,0.0,,,,,
1365,08/26/20 22:00:00,10.553,0.0,,,,,
1366,08/26/20 22:30:00,10.553,0.0,,,,,
1367,08/26/20 23:00:00,10.651,0.0,,,,,
1368,08/26/20 23:30:00,10.748,0.0,,,,,
1369,08/27/20 00:00:00,10.651,0.0,,,,,
1370,08/27/20 00:30:00,10.553,0.0,,,,,
1371,08/27/20 01:00:00,10.357,0.0,,,,,
1372,08/27/20 01:30:00,10.259,0.0,,,,,
1373,08/27/20 02:00:00,10.357,0.0,,,,,
1374,08/27/20 02:30:00,10.357,0.0,,,,,
1375,08/27/20 03:00:00,10.357,0.0,,,,,
1376,08/27/20 03:30:00,10.161,0.0,,,,,
1377,08/27/20 04:00:00,10.161,0.0,,,,,
1378,08/27/20 04:30:00,10.161,0.0,,,,,
1379,08/27/20 05:00:00,9.965,0.0,,,,,
1380,08/27/20 05:30:00,9.965,10.8,,,,,
1381,08/27/20 06:00:00,9.866,64.6,,,,,
1382,08/27/20 06:30:00,9.866,193.8,,,,,
1383,08/27/20 07:00:00,9.768,344.4,,,,,
1384,08/27/20 07:30:00,9.768,581.3,,,,,
1385,08/27/20 08:00:00,9.866,839.6,,,,,
1386,08/27/20 08:30:00,9.965,1205.6,,,,,
1387,08/27/20 09:00:00,9.965,1377.8,,,,,
1388,08/27/20 09:30:00,10.063,1377.8,,,,,
1389,08/27/20 10:00:00,10.063,1636.1,,,,,
1390,08/27/20 10:30:00,10.161,1550.0,,,,,
1391,08/27/20 11:00:00,10.259,1808.3,,,,,
1392,08/27/20 11:30:00,10.357,2411.1,,,,,
1393,08/27/20 12:00:00,10.357,2755.6,,,,,
1394,08/27/20 12:30:00,10.357,4994.5,,,,,
1395,08/27/20 13:00:00,10.455,4305.6,,,,,
1396,08/27/20 13:30:00,10.748,2497.2,,,,,
1397,08/27/20 14:00:00,10.846,1894.5,,,,,
1398,08/27/20 14:30:00,11.041,1463.9,,,,,
1399,08/27/20 15:00:00,11.139,1808.3,,,,,
1400,08/27/20 15:30:00,11.139,1033.3,,,,,
1401,08/27/20 16:00:00,11.041,462.9,,,,,
1402,08/27/20 16:30:00,11.139,150.7,,,,,
1403,08/27/20 17:00:00,11.334,118.4,,,,,
1404,08/27/20 17:30:00,11.528,183.0,,,,,
1405,08/27/20 18:00:00,11.334,258.3,,,,,
1406,08/27/20 18:30:00,11.236,150.7,,,,,
1407,08/27/20 19:00:00,11.139,129.2,,,,,
1408,08/27/20 19:30:00,11.139,32.3,,,,,
1409,08/27/20 20:00:00,11.041,10.8,,,,,
1410,08/27/20 20:30:00,10.944,0.0,,,,,
1411,08/27/20 21:00:00,10.846,0.0,,,,,
1412,08/27/20 21:30:00,10.748,0.0,,,,,
1413,08/27/20 22:00:00,10.748,0.0,,,,,
1414,08/27/20 22:30:00,10.651,0.0,,,,,
1415,08/27/20 23:00:00,10.651,0.0,,,,,
1416,08/27/20 23:30:00,10.651,0.0,,,,,
1417,08/28/20 00:00:00,10.651,0.0,,,,,
1418,08/28/20 00:30:00,10.651,0.0,,,,,
1419,08/28/20 01:00:00,10.748,0.0,,,,,
1420,08/28/20 01:30:00,10.748,0.0,,,,,
1421,08/28/20 02:00:00,10.651,0.0,,,,,
1422,08/28/20 02:30:00,10.553,0.0,,,,,
1423,08/28/20 03:00:00,10.651,0.0,,,,,
1424,08/28/20 03:30:00,10.651,0.0,,,,,
1425,08/28/20 04:00:00,10.651,0.0,,,,,
1426,08/28/20 04:30:00,10.651,0.0,,,,,
1427,08/28/20 05:00:00,10.553,0.0,,,,,
1428,08/28/20 05:30:00,10.553,0.0,,,,,
1429,08/28/20 06:00:00,10.553,21.5,,,,,
1430,08/28/20 06:30:00,10.455,64.6,,,,,
1431,08/28/20 07:00:00,10.455,183.0,,,,,
1432,08/28/20 07:30:00,10.357,161.5,,,,,
1433,08/28/20 08:00:00,10.357,355.2,,,,,
1434,08/28/20 08:30:00,10.357,688.9,,,,,
1435,08/28/20 09:00:00,10.357,1076.4,,,,,
1436,08/28/20 09:30:00,10.357,958.0,,,,,
1437,08/28/20 10:00:00,10.357,290.6,,,,,
1438,08/28/20 10:30:00,10.455,484.4,,,,,
1439,08/28/20 11:00:00,10.455,785.8,,,,,
1440,08/28/20 11:30:00,10.455,871.9,,,,,
1441,08/28/20 12:00:00,10.455,688.9,,,,,
1442,08/28/20 12:30:00,10.455,366.0,,,,,
1443,08/28/20 13:00:00,10.455,150.7,,,,,
1444,08/28/20 13:30:00,10.357,107.6,,,,,
1445,08/28/20 14:00:00,10.455,139.9,,,,,
1446,08/28/20 14:30:00,10.357,387.5,,,,,
1447,08/28/20 15:00:00,10.455,139.9,,,,,
1448,08/28/20 15:30:00,13.365,15844.5,,,,,
1449,08/28/20 16:00:00,13.942,0.0,,,,,
1450,08/28/20 16:30:00,17.570,3100.0,,,,,
1451,08/28/20 16:42:10,,,,Logged,,,
1452,08/28/20 16:42:16,,,,,Logged,,
