Plot Title: SONDE_20July20,,,,,,,
#,"Date Time, ADJUSTED","Temp, °C (LGR S/N: 10349963, SEN S/N: 10349963)","Intensity, Lux (LGR S/N: 10349963, SEN S/N: 10349963)",Host Connected (LGR S/N: 10349963),Coupler Attached (LGR S/N: 10349963),Stopped (LGR S/N: 10349963),End Of File (LGR S/N: 10349963)
1050,8/11/2020 10:30,13.365,30311.3,,,,
1051,8/11/2020 11:00,13.75,44089.2,,,,
1052,8/11/2020 11:30,14.134,55111.5,,,,
1053,8/11/2020 12:00,14.804,63378.2,,,,
1054,8/11/2020 12:30,14.134,49600.3,,,,
1055,8/11/2020 13:00,15.76,74400.5,,,,
1056,8/11/2020 13:30,18.236,71644.9,,,,
1057,8/11/2020 14:00,19.472,55111.5,,,,
1058,8/11/2020 14:30,20.996,57867,,,,
1059,8/11/2020 15:00,24.738,57867,,,,
1060,8/11/2020 15:30,23.677,55111.5,,,,
1061,8/11/2020 16:00,24.255,55111.5,,,,
1062,8/11/2020 16:30,26.879,52355.9,,,,
1063,8/11/2020 17:00,23.004,34444.7,,,,
1064,8/11/2020 17:30,19.472,14466.8,,,,
1065,8/11/2020 18:00,18.236,13089,,,,
1066,8/11/2020 18:30,17.284,13089,,,,
1067,8/11/2020 19:00,16.713,7233.4,,,,
1068,8/11/2020 19:30,15.569,2152.8,,,,
1069,8/11/2020 20:00,15.76,4477.8,,,,
1070,8/11/2020 20:30,15.091,2927.8,,,,
1071,8/11/2020 21:00,14.23,2927.8,,,,
1072,8/11/2020 21:30,12.787,775,,,,
1073,8/11/2020 22:00,12.594,118.4,,,,
1074,8/11/2020 22:30,11.916,21.5,,,,
1075,8/11/2020 23:00,11.334,0,,,,
1076,8/11/2020 23:30,10.944,0,,,,
1077,8/12/2020 0:00,10.944,0,,,,
1078,8/12/2020 0:30,11.722,0,,,,
1079,8/12/2020 1:00,11.528,0,,,,
1080,8/12/2020 1:30,11.528,0,,,,
1081,8/12/2020 2:00,11.139,0,,,,
1082,8/12/2020 2:30,11.334,0,,,,
1083,8/12/2020 3:00,11.139,0,,,,
1084,8/12/2020 3:30,11.139,0,,,,
1085,8/12/2020 4:00,11.236,21.5,,,,
1086,8/12/2020 4:30,10.944,86.1,,,,
1087,8/12/2020 5:00,10.846,161.5,,,,
1088,8/12/2020 5:30,11.041,1463.9,,,,
1089,8/12/2020 6:00,11.139,4650,,,,
1090,8/12/2020 6:30,10.944,2583.4,,,,
1091,8/12/2020 7:00,10.846,3788.9,,,,
1092,8/12/2020 7:30,13.076,23422.4,,,,
1093,8/12/2020 8:00,14.134,37200.2,,,,
1094,8/12/2020 8:30,13.654,24800.2,,,,
1095,8/12/2020 9:00,18.14,77156.1,,,,
1096,8/12/2020 9:30,17.57,49600.3,,,,
1097,8/12/2020 10:00,18.045,57867,,,,
1098,8/12/2020 10:30,16.523,26178,,,,
1099,8/12/2020 11:00,18.14,71644.9,,,,
1100,8/12/2020 11:30,21.855,74400.5,,,,
1101,8/12/2020 12:00,22.908,66133.8,,,,
1102,8/12/2020 12:30,27.567,74400.5,,,,
1103,8/12/2020 13:00,31.472,85422.8,,,,
1104,8/12/2020 13:30,26.488,77156.1,,,,
1105,8/12/2020 14:00,24.931,57867,,,,
1106,8/12/2020 14:30,22.621,57867,,,,
1107,8/12/2020 15:00,20.615,57867,,,,
1108,8/12/2020 15:30,18.996,19289,,,,
1109,8/12/2020 16:00,18.996,27555.7,,,,
1110,8/12/2020 16:30,18.331,23422.4,,,,
1111,8/12/2020 17:00,17.76,26178,,,,
1112,8/12/2020 17:30,18.616,34444.7,,,,
1113,8/12/2020 18:00,14.421,22044.6,,,,
1114,8/12/2020 18:30,13.269,19289,,,,
1115,8/12/2020 19:00,12.497,6544.5,,,,
1116,8/12/2020 19:30,12.11,4477.8,,,,
1117,8/12/2020 20:00,12.69,6544.5,,,,
1118,8/12/2020 20:30,11.041,2066.7,,,,
1119,8/12/2020 21:00,11.528,2238.9,,,,
1120,8/12/2020 21:30,11.528,581.3,,,,
1121,8/12/2020 22:00,12.013,183,,,,
1122,8/12/2020 22:30,11.625,21.5,,,,
1123,8/12/2020 23:00,11.625,0,,,,
1124,8/12/2020 23:30,10.846,0,,,,
1125,8/13/2020 0:00,11.625,0,,,,
1126,8/13/2020 0:30,10.944,0,,,,
1127,8/13/2020 1:00,11.041,0,,,,
1128,8/13/2020 1:30,10.651,0,,,,
1129,8/13/2020 2:00,10.846,0,,,,
1130,8/13/2020 2:30,10.455,0,,,,
1131,8/13/2020 3:00,10.748,0,,,,
1132,8/13/2020 3:30,10.161,0,,,,
1133,8/13/2020 4:00,10.553,0,,,,
1134,8/13/2020 4:30,11.041,53.8,,,,
1135,8/13/2020 5:00,11.041,172.2,,,,
1136,8/13/2020 5:30,11.139,387.5,,,,
1137,8/13/2020 6:00,11.236,753.5,,,,
1138,8/13/2020 6:30,11.431,1722.2,,,,
1139,8/13/2020 7:00,11.334,2497.2,,,,
1140,8/13/2020 7:30,11.431,5511.1,,,,
1141,8/13/2020 8:00,11.334,6544.5,,,,
1142,8/13/2020 8:30,11.431,7577.8,,,,
1143,8/13/2020 9:00,11.528,9300.1,,,,
1144,8/13/2020 9:30,11.722,12400.1,,,,
1145,8/13/2020 10:00,12.013,15155.7,,,,
1146,8/13/2020 10:30,12.304,19289,,,,
1147,8/13/2020 11:00,12.69,28933.5,,,,
1148,8/13/2020 11:30,13.365,44089.2,,,,
1149,8/13/2020 12:00,12.69,33066.9,,,,
1150,8/13/2020 12:30,12.497,22044.6,,,,
1151,8/13/2020 13:00,12.207,14466.8,,,,
1152,8/13/2020 13:30,12.11,9644.5,,,,
1153,8/13/2020 14:00,11.916,5511.1,,,,
1154,8/13/2020 14:30,12.013,4305.6,,,,
1155,8/13/2020 15:00,11.916,1463.9,,,,
1156,8/13/2020 15:30,11.916,3100,,,,
1157,8/13/2020 16:00,11.819,4822.3,,,,
1158,8/13/2020 16:30,12.013,5511.1,,,,
1159,8/13/2020 17:00,12.013,7577.8,,,,
1160,8/13/2020 17:30,11.916,3616.7,,,,
1161,8/13/2020 18:00,11.916,5511.1,,,,
1162,8/13/2020 18:30,12.013,11711.2,,,,
1163,8/13/2020 19:00,12.013,7577.8,,,,
1164,8/13/2020 19:30,11.722,3272.2,,,,
1165,8/13/2020 20:00,11.334,2497.2,,,,
1166,8/13/2020 20:30,11.334,1636.1,,,,
1167,8/13/2020 21:00,11.334,3100,,,,
1168,8/13/2020 21:30,11.334,1894.5,,,,
1169,8/13/2020 22:00,11.236,1184,,,,
1170,8/13/2020 22:30,11.334,32.3,,,,
1171,8/13/2020 23:00,11.041,0,,,,
1172,8/13/2020 23:30,11.139,0,,,,
1173,8/14/2020 0:00,11.236,0,,,,
1174,8/14/2020 0:30,11.041,0,,,,
1175,8/14/2020 1:00,10.553,0,,,,
1176,8/14/2020 1:30,10.651,0,,,,
1177,8/14/2020 2:00,9.472,0,,,,
1178,8/14/2020 2:30,9.965,0,,,,
1179,8/14/2020 3:00,9.866,0,,,,
1180,8/14/2020 3:30,9.571,0,,,,
1181,8/14/2020 4:00,9.669,75.3,,,,
1182,8/14/2020 4:30,9.669,635.1,,,,
1183,8/14/2020 5:00,10.063,1377.8,,,,
1184,8/14/2020 5:30,10.259,10677.8,,,,
1185,8/14/2020 6:00,11.041,6544.5,,,,
1186,8/14/2020 6:30,11.041,15844.5,,,,
1187,8/14/2020 7:00,11.334,15844.5,,,,
1188,8/14/2020 7:30,11.916,19289,,,,
1189,8/14/2020 8:00,11.819,20666.8,,,,
1190,8/14/2020 8:30,12.013,22044.6,,,,
1191,8/14/2020 9:00,12.207,14466.8,,,,
1192,8/14/2020 9:30,12.304,115734.1,,,,
1193,8/14/2020 10:00,12.207,11022.3,,,,
1194,8/14/2020 10:30,12.497,55111.5,,,,
1195,8/14/2020 11:00,12.69,77156.1,,,,
1196,8/14/2020 11:30,12.883,115734.1,,,,
1197,8/14/2020 12:00,12.787,68889.3,,,,
1198,8/14/2020 12:30,12.883,115734.1,,,,
1199,8/14/2020 13:00,13.269,77156.1,,,,
1200,8/14/2020 13:30,12.69,52355.9,,,,
1201,8/14/2020 14:00,13.846,170845.6,,,,
1202,8/14/2020 14:30,13.269,74400.5,,,,
1203,8/14/2020 15:00,14.134,60622.6,,,,
1204,8/14/2020 15:30,16.523,46844.8,,,,
1205,8/14/2020 16:00,15.569,60622.6,,,,
1206,8/14/2020 16:30,15.378,44089.2,,,,
1207,8/14/2020 17:00,18.806,46844.8,,,,
1208,8/14/2020 17:30,12.883,24800.2,,,,
1209,8/14/2020 18:00,14.134,17911.2,,,,
1210,8/14/2020 18:30,14.23,16533.4,,,,
1211,8/14/2020 19:00,14.517,30311.3,,,,
1212,8/14/2020 19:30,14.134,15844.5,,,,
1213,8/14/2020 20:00,13.173,9300.1,,,,
1214,8/14/2020 20:30,12.787,24800.2,,,,
1215,8/14/2020 21:00,11.139,35822.5,,,,
1216,8/14/2020 21:30,9.176,1237.9,,,,
1217,8/14/2020 22:00,8.779,279.9,,,,
1218,8/14/2020 22:30,9.176,10.8,,,,
1219,8/14/2020 23:00,10.259,0,,,,
1220,8/14/2020 23:30,10.455,0,,,,
1221,8/15/2020 0:00,10.259,0,,,,
1222,8/15/2020 0:30,10.259,0,,,,
1223,8/15/2020 1:00,9.965,0,,,,
1224,8/15/2020 1:30,9.768,0,,,,
1225,8/15/2020 2:00,9.965,0,,,,
1226,8/15/2020 2:30,9.965,0,,,,
1227,8/15/2020 3:00,9.275,0,,,,
1228,8/15/2020 3:30,8.879,0,,,,
1229,8/15/2020 4:00,9.669,0,,,,
1230,8/15/2020 4:30,9.472,53.8,,,,
1231,8/15/2020 5:00,9.176,161.5,,,,
1232,8/15/2020 5:30,9.176,667.4,,,,
1233,8/15/2020 6:00,9.373,2325,,,,
1234,8/15/2020 6:30,9.373,1722.2,,,,
1235,8/15/2020 7:00,9.275,2411.1,,,,
1236,8/15/2020 7:30,8.879,4650,,,,
1237,8/15/2020 8:00,8.978,4650,,,,
1238,8/15/2020 8:30,10.063,5166.7,,,,
1239,8/15/2020 9:00,11.041,11711.2,,,,
1240,8/15/2020 9:30,13.942,46844.8,,,,
1241,8/15/2020 10:00,13.846,28933.5,,,,
1242,8/15/2020 10:30,16.427,46844.8,,,,
1243,8/15/2020 11:00,17.665,39955.8,,,,
1244,8/15/2020 11:30,19.092,57867,,,,
1245,8/15/2020 12:00,28.159,57867,,,,
1246,8/15/2020 12:30,31.88,77156.1,,,,
1247,8/15/2020 13:00,23.196,55111.5,,,,
1248,8/15/2020 13:30,28.456,66133.8,,,,
1249,8/15/2020 14:00,29.452,52355.9,,,,
1250,8/15/2020 14:30,26.488,52355.9,,,,
1251,8/15/2020 15:00,22.142,41333.6,,,,
1252,8/15/2020 15:30,24.448,93689.5,,,,
1253,8/15/2020 16:00,30.457,93689.5,,,,
1254,8/15/2020 16:30,22.812,49600.3,,,,
1255,8/15/2020 17:00,18.045,42711.4,,,,
1256,8/15/2020 17:30,14.9,8611.2,,,,
1257,8/15/2020 18:00,13.558,12400.1,,,,
1258,8/15/2020 18:30,13.269,6544.5,,,,
1259,8/15/2020 19:00,14.517,14466.8,,,,
1260,8/15/2020 19:30,15.378,12400.1,,,,
1261,8/15/2020 20:00,14.517,7577.8,,,,
1262,8/15/2020 20:30,12.207,1980.6,,,,
1263,8/15/2020 21:00,11.431,968.8,,,,
1264,8/15/2020 21:30,10.748,462.9,,,,
1265,8/15/2020 22:00,10.748,86.1,,,,
1266,8/15/2020 22:30,10.357,0,,,,
1267,8/15/2020 23:00,9.866,0,,,,
1268,8/15/2020 23:30,9.373,0,,,,
1269,8/16/2020 0:00,9.768,0,,,,
1270,8/16/2020 0:30,10.357,0,,,,
1271,8/16/2020 1:00,10.063,0,,,,
1272,8/16/2020 1:30,9.669,0,,,,
1273,8/16/2020 2:00,10.357,0,,,,
1274,8/16/2020 2:30,9.571,0,,,,
1275,8/16/2020 3:00,9.768,0,,,,
1276,8/16/2020 3:30,10.357,0,,,,
1277,8/16/2020 4:00,10.259,10.8,,,,
1278,8/16/2020 4:30,10.455,366,,,,
1279,8/16/2020 5:00,10.357,1377.8,,,,
1280,8/16/2020 5:30,10.651,3961.1,,,,
1281,8/16/2020 6:00,13.269,11022.3,,,,
1282,8/16/2020 6:30,13.269,8611.2,,,,
1283,8/16/2020 7:00,16.808,18600.1,,,,
1284,8/16/2020 7:30,19.948,24800.2,,,,
1285,8/16/2020 8:00,19.662,35822.5,,,,
1286,8/16/2020 8:30,26.195,77156.1,,,,
1287,8/16/2020 9:00,30.054,79911.6,,,,
1288,8/16/2020 9:30,32.394,110223,,,,
1289,8/16/2020 10:00,34.058,115734.1,,,,
1290,8/16/2020 10:30,33.118,115734.1,,,,
1291,8/16/2020 11:00,34.268,154312.1,,,,
1292,8/16/2020 11:30,32.188,132267.5,,,,
1293,8/16/2020 12:00,35.009,66133.8,,,,
1294,8/16/2020 12:30,35.222,66133.8,,,,
1295,8/16/2020 13:00,33.848,52355.9,,,,
1296,8/16/2020 13:30,32.807,52355.9,,,,
1297,8/16/2020 14:00,30.659,49600.3,,,,
1298,8/16/2020 14:30,32.497,49600.3,,,,
1299,8/16/2020 15:00,29.352,77156.1,,,,
1300,8/16/2020 15:30,26.977,74400.5,,,,
1301,8/16/2020 16:00,24.931,57867,,,,
1302,8/16/2020 16:30,20.901,49600.3,,,,
1303,8/16/2020 17:00,18.426,30311.3,,,,
1304,8/16/2020 17:30,16.618,24800.2,,,,
1305,8/16/2020 18:00,14.9,18600.1,,,,
1306,8/16/2020 18:30,15.187,22044.6,,,,
1307,8/16/2020 19:00,15.664,30311.3,,,,
1308,8/16/2020 19:30,14.9,7233.4,,,,
1309,8/16/2020 20:00,14.325,6544.5,,,,
1310,8/16/2020 20:30,13.942,6200,,,,
1311,8/16/2020 21:00,13.173,1636.1,,,,
1312,8/16/2020 21:30,12.401,592,,,,
1313,8/16/2020 22:00,12.013,86.1,,,,
1314,8/16/2020 22:30,11.916,0,,,,
1315,8/16/2020 23:00,11.334,0,,,,
1316,8/16/2020 23:30,11.139,0,,,,
1317,8/17/2020 0:00,11.041,0,,,,
1318,8/17/2020 0:30,11.041,0,,,,
1319,8/17/2020 1:00,10.259,0,,,,
1320,8/17/2020 1:30,10.063,0,,,,
1321,8/17/2020 2:00,9.768,0,,,,
1322,8/17/2020 2:30,10.161,0,,,,
1323,8/17/2020 3:00,9.768,0,,,,
1324,8/17/2020 3:30,9.768,0,,,,
1325,8/17/2020 4:00,8.978,10.8,,,,
1326,8/17/2020 4:30,9.965,387.5,,,,
1327,8/17/2020 5:00,10.357,1130.2,,,,
1328,8/17/2020 5:30,13.076,8266.7,,,,
1329,8/17/2020 6:00,18.521,14466.8,,,,
1330,8/17/2020 6:30,25.61,28933.5,,,,
1331,8/17/2020 7:00,26.585,34444.7,,,,
1332,8/17/2020 7:30,27.567,28933.5,,,,
1333,8/17/2020 8:00,21.76,31689.1,,,,
1334,8/17/2020 8:30,22.621,35822.5,,,,
1335,8/17/2020 9:00,22.429,28933.5,,,,
1336,8/17/2020 9:30,19.948,27555.7,,,,
1337,8/17/2020 10:00,29.452,68889.3,,,,
1338,8/17/2020 10:30,26.781,41333.6,,,,
1339,8/17/2020 11:00,25.513,63378.2,,,,
1340,8/17/2020 11:30,30.457,68889.3,,,,
1341,8/17/2020 12:00,28.06,115734.1,,,,
1342,8/17/2020 12:30,40.761,176356.7,,,,
1343,8/17/2020 13:00,38.938,110223,,,,
1344,8/17/2020 13:30,42.046,110223,,,,
1345,8/17/2020 14:00,28.953,49600.3,,,,
1346,8/17/2020 14:30,20.138,39955.8,,,,
1347,8/17/2020 15:00,16.046,39955.8,,,,
1348,8/17/2020 15:30,14.804,30311.3,,,,
1349,8/17/2020 16:00,14.804,33066.9,,,,
1350,8/17/2020 16:30,15.187,24800.2,,,,
1351,8/17/2020 17:00,14.9,24800.2,,,,
1352,8/17/2020 17:30,17.95,42711.4,,,,
1353,8/17/2020 18:00,14.9,27555.7,,,,
1354,8/17/2020 18:30,14.996,27555.7,,,,
1355,8/17/2020 19:00,16.141,28933.5,,,,
1356,8/17/2020 19:30,14.613,39955.8,,,,
1357,8/17/2020 20:00,13.076,9300.1,,,,
1358,8/17/2020 20:30,12.304,4650,,,,
1359,8/17/2020 21:00,12.11,1463.9,,,,
1360,8/17/2020 21:30,12.207,441.3,,,,
1361,8/17/2020 22:00,11.916,21.5,,,,
1362,8/17/2020 22:30,11.528,0,,,,
1363,8/17/2020 23:00,11.236,0,,,,
1364,8/17/2020 23:30,11.139,0,,,,
1365,8/18/2020 0:00,10.846,0,,,,
1366,8/18/2020 0:30,10.455,0,,,,
1367,8/18/2020 1:00,10.161,0,,,,
1368,8/18/2020 1:30,9.768,0,,,,
1369,8/18/2020 2:00,9.571,0,,,,
1370,8/18/2020 2:30,9.669,0,,,,
1371,8/18/2020 3:00,9.768,0,,,,
1372,8/18/2020 3:30,9.669,0,,,,
1373,8/18/2020 4:00,9.768,0,,,,
1374,8/18/2020 4:30,9.768,53.8,,,,
1375,8/18/2020 5:00,9.472,387.5,,,,
1376,8/18/2020 5:30,9.373,882.6,,,,
1377,8/18/2020 6:00,9.571,1108.7,,,,
1378,8/18/2020 6:30,9.669,2238.9,,,,
1379,8/18/2020 7:00,9.866,5166.7,,,,
1380,8/18/2020 7:30,10.748,17222.3,,,,
1381,8/18/2020 8:00,10.651,11022.3,,,,
1382,8/18/2020 8:30,10.748,8266.7,,,,
1383,8/18/2020 9:00,11.041,8266.7,,,,
1384,8/18/2020 9:30,11.236,13089,,,,
1385,8/18/2020 10:00,11.722,17911.2,,,,
1386,8/18/2020 10:30,12.207,26178,,,,
1387,8/18/2020 11:00,23.581,52355.9,,,,
1388,8/18/2020 11:30,24.448,57867,,,,
1389,8/18/2020 12:00,24.448,121245.2,,,,
1390,8/18/2020 12:30,17.95,63378.2,,,,
1391,8/18/2020 13:00,14.421,63378.2,,,,
1392,8/18/2020 13:30,14.421,71644.9,,,,
1393,8/18/2020 14:00,12.883,34444.7,,,,
1394,8/18/2020 14:30,13.076,42711.4,,,,
1395,8/18/2020 15:00,11.916,24800.2,,,,
1396,8/18/2020 15:30,11.528,14466.8,,,,
1397,8/18/2020 16:00,10.944,11711.2,,,,
1398,8/18/2020 16:30,10.651,8266.7,,,,
1399,8/18/2020 17:00,9.965,5166.7,,,,
1400,8/18/2020 17:30,10.063,4994.5,,,,
1401,8/18/2020 18:00,9.866,5511.1,,,,
1402,8/18/2020 18:30,9.866,2411.1,,,,
1403,8/18/2020 19:00,9.965,2411.1,,,,
1404,8/18/2020 19:30,9.669,2152.8,,,,
1405,8/18/2020 20:00,9.768,1463.9,,,,
1406,8/18/2020 20:30,9.472,1227.1,,,,
1407,8/18/2020 21:00,9.669,172.2,,,,
1408,8/18/2020 21:30,8.779,53.8,,,,
1409,8/18/2020 22:00,8.68,0,,,,
1410,8/18/2020 22:30,8.581,0,,,,
1411,8/18/2020 23:00,8.382,0,,,,
1412,8/18/2020 23:30,8.382,0,,,,
1413,8/19/2020 0:00,8.282,0,,,,
1414,8/19/2020 0:30,8.978,0,,,,
1415,8/19/2020 1:00,8.68,0,,,,
1416,8/19/2020 1:30,8.978,0,,,,
1417,8/19/2020 2:00,9.373,0,,,,
1418,8/19/2020 2:30,8.382,0,,,,
1419,8/19/2020 3:00,8.879,0,,,,
1420,8/19/2020 3:30,8.68,0,,,,
1421,8/19/2020 4:00,8.382,0,,,,
1422,8/19/2020 4:30,8.082,107.6,,,,
1423,8/19/2020 5:00,8.182,1173.3,,,,
1424,8/19/2020 5:30,8.879,4133.4,,,,
1425,8/19/2020 6:00,8.978,11022.3,,,,
1426,8/19/2020 6:30,8.978,8611.2,,,,
1427,8/19/2020 7:00,8.481,9300.1,,,,
1428,8/19/2020 7:30,8.282,13777.9,,,,
1429,8/19/2020 8:00,9.077,17911.2,,,,
1430,8/19/2020 8:30,10.748,24800.2,,,,
1431,8/19/2020 9:00,11.334,46844.8,,,,
1432,8/19/2020 9:30,10.944,88178.4,,,,
1433,8/19/2020 10:00,12.594,63378.2,,,,
1434,8/19/2020 10:30,15.76,137778.7,,,,
1435,8/19/2020 11:00,14.134,115734.1,,,,
1436,8/19/2020 11:30,12.594,74400.5,,,,
1437,8/19/2020 12:00,14.23,68889.3,,,,
1438,8/19/2020 12:30,16.808,137778.7,,,,
1439,8/19/2020 13:00,17.284,132267.5,,,,
1440,8/19/2020 13:30,16.903,99200.7,,,,
1441,8/19/2020 14:00,18.711,159823.3,,,,
1442,8/19/2020 14:30,16.523,198401.3,,,,
1443,8/19/2020 15:00,14.134,52355.9,,,,
1444,8/19/2020 15:30,17.665,28933.5,,,,
1445,8/19/2020 16:00,16.999,143289.8,,,,
1446,8/19/2020 16:30,16.808,28933.5,,,,
1447,8/19/2020 17:00,14.517,27555.7,,,,
1448,8/19/2020 17:30,14.325,31689.1,,,,
1449,8/19/2020 18:00,13.846,22044.6,,,,
1450,8/19/2020 18:30,13.173,33066.9,,,,
1451,8/19/2020 19:00,12.401,26178,,,,
1452,8/19/2020 19:30,11.528,21355.7,,,,
1453,8/19/2020 20:00,10.846,20666.8,,,,
1454,8/19/2020 20:30,9.176,10333.4,,,,
1455,8/19/2020 21:00,8.879,3100,,,,
1456,8/19/2020 21:30,8.481,484.4,,,,
1457,8/19/2020 22:00,7.882,43.1,,,,
1458,8/19/2020 22:30,8.082,0,,,,
1459,8/19/2020 23:00,7.882,0,,,,
1460,8/19/2020 23:30,7.481,0,,,,
1461,8/20/2020 0:00,7.381,0,,,,
1462,8/20/2020 0:30,7.682,0,,,,
1463,8/20/2020 1:00,7.582,0,,,,
1464,8/20/2020 1:30,7.582,0,,,,
1465,8/20/2020 2:00,6.775,0,,,,
1466,8/20/2020 2:30,5.552,0,,,,
1467,8/20/2020 3:00,5.45,0,,,,
1468,8/20/2020 3:30,5.347,0,,,,
1469,8/20/2020 4:00,5.347,0,,,,
1470,8/20/2020 4:30,3.683,86.1,,,,
1471,8/20/2020 5:00,3.788,613.5,,,,
1472,8/20/2020 5:30,4.727,6544.5,,,,
1473,8/20/2020 6:00,6.064,17222.3,,,,
1474,8/20/2020 6:30,7.179,17222.3,,,,
1475,8/20/2020 7:00,5.347,14466.8,,,,
1476,8/20/2020 7:30,8.68,16533.4,,,,
1477,8/20/2020 8:00,17.76,28933.5,,,,
1478,8/20/2020 8:30,15.091,31689.1,,,,
1479,8/20/2020 9:00,13.461,37200.2,,,,
1480,8/20/2020 9:30,19.567,41333.6,,,,
1481,8/20/2020 10:00,23.484,35822.5,,,,
1482,8/20/2020 10:30,19.282,49600.3,,,,
1483,8/20/2020 11:00,13.846,52355.9,,,,
1484,8/20/2020 11:30,18.711,165334.4,,,,
1485,8/20/2020 12:00,17.57,63378.2,,,,
1486,8/20/2020 12:30,14.421,60622.6,,,,
1487,8/20/2020 13:00,12.11,63378.2,,,,
1488,8/20/2020 13:30,11.528,66133.8,,,,
1489,8/20/2020 14:00,12.69,33066.9,,,,
1490,8/20/2020 14:30,13.076,49600.3,,,,
1491,8/20/2020 15:00,11.431,31689.1,,,,
1492,8/20/2020 15:30,12.304,57867,,,,
1493,8/20/2020 16:00,12.11,49600.3,,,,
1494,8/20/2020 16:30,10.944,33066.9,,,,
1495,8/20/2020 17:00,13.942,42711.4,,,,
1496,8/20/2020 17:30,10.553,30311.3,,,,
1497,8/20/2020 18:00,11.041,24800.2,,,,
1498,8/20/2020 18:30,11.139,60622.6,,,,
1499,8/20/2020 19:00,10.846,13089,,,,
1500,8/20/2020 19:30,11.625,18600.1,,,,
1501,8/20/2020 20:00,10.846,12400.1,,,,
1502,8/20/2020 20:30,9.768,7233.4,,,,
1503,8/20/2020 21:00,8.282,1550,,,,
1504,8/20/2020 21:30,8.481,409,,,,
1505,8/20/2020 22:00,7.983,32.3,,,,
1506,8/20/2020 22:30,7.582,0,,,,
1507,8/20/2020 23:00,7.28,0,,,,
1508,8/20/2020 23:30,7.079,0,,,,
1509,8/21/2020 0:00,7.079,0,,,,
1510,8/21/2020 0:30,6.166,0,,,,
1511,8/21/2020 1:00,6.37,0,,,,
1512,8/21/2020 1:30,6.877,0,,,,
1513,8/21/2020 2:00,6.064,0,,,,
1514,8/21/2020 2:30,5.757,0,,,,
1515,8/21/2020 3:00,4.934,0,,,,
1516,8/21/2020 3:30,4.934,0,,,,
1517,8/21/2020 4:00,5.347,0,,,,
1518,8/21/2020 4:30,5.655,53.8,,,,
1519,8/21/2020 5:00,5.86,419.8,,,,
1520,8/21/2020 5:30,5.141,1194.8,,,,
1521,8/21/2020 6:00,5.141,2927.8,,,,
1522,8/21/2020 6:30,7.28,28933.5,,,,
1523,8/21/2020 7:00,11.722,24800.2,,,,
1524,8/21/2020 7:30,6.775,10677.8,,,,
1525,8/21/2020 8:00,8.779,24800.2,,,,
1526,8/21/2020 8:30,10.553,17911.2,,,,
1527,8/21/2020 9:00,11.722,18600.1,,,,
1528,8/21/2020 9:30,14.709,22044.6,,,,
1529,8/21/2020 10:00,14.9,28933.5,,,,
1530,8/21/2020 10:30,17.95,41333.6,,,,
1531,8/21/2020 11:00,19.567,52355.9,,,,
1532,8/21/2020 11:30,23.196,88178.4,,,,
1533,8/21/2020 12:00,16.141,74400.5,,,,
1534,8/21/2020 12:30,13.076,170845.6,,,,
1535,8/21/2020 13:00,13.173,49600.3,,,,
1536,8/21/2020 13:30,13.365,176356.7,,,,
1537,8/21/2020 14:00,13.365,26178,,,,
1538,8/21/2020 14:30,13.846,55111.5,,,,
1539,8/21/2020 15:00,12.98,110223,,,,
1540,8/21/2020 15:30,13.269,137778.7,,,,
1541,8/21/2020 16:00,12.401,37200.2,,,,
1542,8/21/2020 16:30,12.787,30311.3,,,,
1543,8/21/2020 17:00,12.11,121245.2,,,,
1544,8/21/2020 17:30,12.304,30311.3,,,,
1545,8/21/2020 18:00,11.431,16533.4,,,,
1546,8/21/2020 18:30,12.013,41333.6,,,,
1547,8/21/2020 19:00,10.357,14466.8,,,,
1548,8/21/2020 19:30,9.669,12400.1,,,,
1549,8/21/2020 20:00,8.68,3616.7,,,,
1550,8/21/2020 20:30,8.581,2238.9,,,,
1551,8/21/2020 21:00,8.382,914.9,,,,
1552,8/21/2020 21:30,8.182,204.5,,,,
1553,8/21/2020 22:00,8.282,0,,,,
1554,8/21/2020 22:30,7.582,0,,,,
1555,8/21/2020 23:00,7.381,0,,,,
1556,8/21/2020 23:30,7.582,0,,,,
1557,8/22/2020 0:00,7.582,0,,,,
1558,8/22/2020 0:30,7.079,0,,,,
1559,8/22/2020 1:00,6.674,0,,,,
1560,8/22/2020 1:30,6.37,0,,,,
1561,8/22/2020 2:00,6.37,0,,,,
1562,8/22/2020 2:30,6.37,0,,,,
1563,8/22/2020 3:00,6.775,0,,,,
1564,8/22/2020 3:30,6.064,0,,,,
1565,8/22/2020 4:00,6.37,0,,,,
1566,8/22/2020 4:30,5.86,10.8,,,,
1567,8/22/2020 5:00,6.166,258.3,,,,
1568,8/22/2020 5:30,6.166,613.5,,,,
1569,8/22/2020 6:00,6.268,1636.1,,,,
1570,8/22/2020 6:30,6.064,2583.4,,,,
1571,8/22/2020 7:00,6.573,3616.7,,,,
1572,8/22/2020 7:30,6.775,6200,,,,
1573,8/22/2020 8:00,7.179,10677.8,,,,
1574,8/22/2020 8:30,7.882,15844.5,,,,
1575,8/22/2020 9:00,8.68,22044.6,,,,
1576,8/22/2020 9:30,9.571,28933.5,,,,
1577,8/22/2020 10:00,12.11,35822.5,,,,
1578,8/22/2020 10:30,16.427,44089.2,,,,
1579,8/22/2020 11:00,23.966,115734.1,,,,
1580,8/22/2020 11:30,22.238,170845.6,,,,
