"Plot Title: MD_E5Pel_13Jun19"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517219, SEN S/N: 10517219, LBL: Temp)","Intensity, Lux (LGR S/N: 10517219, SEN S/N: 10517219, LBL: Light)","Coupler Attached (LGR S/N: 10517219)","Coupler Detached (LGR S/N: 10517219)","Host Connected (LGR S/N: 10517219)","Stopped (LGR S/N: 10517219)","End Of File (LGR S/N: 10517219)"
957,07/03/19 12:00:00,12.787,19977.9,,,,,
958,07/03/19 12:30:00,13.076,26178.0,,,,,
959,07/03/19 13:00:00,13.076,17911.2,,,,,
960,07/03/19 13:30:00,13.076,19977.9,,,,,
961,07/03/19 14:00:00,13.269,20666.8,,,,,
962,07/03/19 14:30:00,13.269,20666.8,,,,,
963,07/03/19 15:00:00,13.076,16533.4,,,,,
964,07/03/19 15:30:00,13.269,16533.4,,,,,
965,07/03/19 16:00:00,13.173,15844.5,,,,,
966,07/03/19 16:30:00,12.980,9300.1,,,,,
967,07/03/19 17:00:00,12.883,5511.1,,,,,
968,07/03/19 17:30:00,12.883,5511.1,,,,,
969,07/03/19 18:00:00,12.787,4477.8,,,,,
970,07/03/19 18:30:00,12.787,5511.1,,,,,
971,07/03/19 19:00:00,12.690,4822.3,,,,,
972,07/03/19 19:30:00,12.690,4822.3,,,,,
973,07/03/19 20:00:00,12.594,2497.2,,,,,
974,07/03/19 20:30:00,12.497,1463.9,,,,,
975,07/03/19 21:00:00,12.401,839.6,,,,,
976,07/03/19 21:30:00,12.401,549.0,,,,,
977,07/03/19 22:00:00,12.304,322.9,,,,,
978,07/03/19 22:30:00,12.401,75.3,,,,,
979,07/03/19 23:00:00,12.401,21.5,,,,,
980,07/03/19 23:30:00,12.401,53.8,,,,,
981,07/04/19 00:00:00,12.401,43.1,,,,,
982,07/04/19 00:30:00,12.401,43.1,,,,,
983,07/04/19 01:00:00,12.401,32.3,,,,,
984,07/04/19 01:30:00,12.207,21.5,,,,,
985,07/04/19 02:00:00,12.110,32.3,,,,,
986,07/04/19 02:30:00,11.916,53.8,,,,,
987,07/04/19 03:00:00,11.916,96.9,,,,,
988,07/04/19 03:30:00,12.013,193.8,,,,,
989,07/04/19 04:00:00,12.013,387.5,,,,,
990,07/04/19 04:30:00,11.819,1141.0,,,,,
991,07/04/19 05:00:00,11.819,1894.5,,,,,
992,07/04/19 05:30:00,11.916,2755.6,,,,,
993,07/04/19 06:00:00,12.110,2927.8,,,,,
994,07/04/19 06:30:00,12.207,3961.1,,,,,
995,07/04/19 07:00:00,12.497,7577.8,,,,,
996,07/04/19 07:30:00,12.594,5166.7,,,,,
997,07/04/19 08:00:00,12.594,6544.5,,,,,
998,07/04/19 08:30:00,12.594,5511.1,,,,,
999,07/04/19 09:00:00,12.594,6544.5,,,,,
1000,07/04/19 09:30:00,12.594,8266.7,,,,,
1001,07/04/19 10:00:00,12.497,5511.1,,,,,
1002,07/04/19 10:30:00,12.594,7577.8,,,,,
1003,07/04/19 11:00:00,12.594,9300.1,,,,,
1004,07/04/19 11:30:00,12.497,5166.7,,,,,
1005,07/04/19 12:00:00,12.883,20666.8,,,,,
1006,07/04/19 12:30:00,13.654,18600.1,,,,,
1007,07/04/19 13:00:00,12.690,14466.8,,,,,
1008,07/04/19 13:30:00,13.269,41333.6,,,,,
1009,07/04/19 14:00:00,13.558,14466.8,,,,,
1010,07/04/19 14:30:00,13.461,10677.8,,,,,
1011,07/04/19 15:00:00,13.654,49600.3,,,,,
1012,07/04/19 15:30:00,13.076,7577.8,,,,,
1013,07/04/19 16:00:00,12.787,6544.5,,,,,
1014,07/04/19 16:30:00,13.076,19977.9,,,,,
1015,07/04/19 17:00:00,12.883,5166.7,,,,,
1016,07/04/19 17:30:00,12.980,7577.8,,,,,
1017,07/04/19 18:00:00,12.883,7577.8,,,,,
1018,07/04/19 18:30:00,12.690,7577.8,,,,,
1019,07/04/19 19:00:00,12.594,4650.0,,,,,
1020,07/04/19 19:30:00,12.497,4822.3,,,,,
1021,07/04/19 20:00:00,12.304,4477.8,,,,,
1022,07/04/19 20:30:00,12.304,3616.7,,,,,
1023,07/04/19 21:00:00,12.401,3444.5,,,,,
1024,07/04/19 21:30:00,12.304,1636.1,,,,,
1025,07/04/19 22:00:00,12.207,818.1,,,,,
1026,07/04/19 22:30:00,12.013,710.4,,,,,
1027,07/04/19 23:00:00,11.916,290.6,,,,,
1028,07/04/19 23:30:00,11.916,32.3,,,,,
1029,07/05/19 00:00:00,11.916,10.8,,,,,
1030,07/05/19 00:30:00,11.819,0.0,,,,,
1031,07/05/19 01:00:00,11.819,0.0,,,,,
1032,07/05/19 01:30:00,11.819,21.5,,,,,
1033,07/05/19 02:00:00,11.819,10.8,,,,,
1034,07/05/19 02:30:00,11.819,21.5,,,,,
1035,07/05/19 03:00:00,11.819,21.5,,,,,
1036,07/05/19 03:30:00,11.819,75.3,,,,,
1037,07/05/19 04:00:00,11.916,344.4,,,,,
1038,07/05/19 04:30:00,11.916,419.8,,,,,
1039,07/05/19 05:00:00,11.916,236.8,,,,,
1040,07/05/19 05:30:00,11.916,236.8,,,,,
1041,07/05/19 06:00:00,11.916,516.7,,,,,
1042,07/05/19 06:30:00,12.013,1001.0,,,,,
1043,07/05/19 07:00:00,12.013,1194.8,,,,,
1044,07/05/19 07:30:00,12.110,3961.1,,,,,
1045,07/05/19 08:00:00,12.207,3444.5,,,,,
1046,07/05/19 08:30:00,12.207,4650.0,,,,,
1047,07/05/19 09:00:00,12.304,3616.7,,,,,
1048,07/05/19 09:30:00,12.304,5166.7,,,,,
1049,07/05/19 10:00:00,12.304,4822.3,,,,,
1050,07/05/19 10:30:00,12.304,7233.4,,,,,
1051,07/05/19 11:00:00,12.207,4477.8,,,,,
1052,07/05/19 11:30:00,12.401,9644.5,,,,,
1053,07/05/19 12:00:00,12.690,14466.8,,,,,
1054,07/05/19 12:30:00,12.401,4822.3,,,,,
1055,07/05/19 13:00:00,12.304,6200.0,,,,,
1056,07/05/19 13:30:00,12.401,9644.5,,,,,
1057,07/05/19 14:00:00,12.207,5511.1,,,,,
1058,07/05/19 14:30:00,12.497,16533.4,,,,,
1059,07/05/19 15:00:00,12.980,15844.5,,,,,
1060,07/05/19 15:30:00,12.401,5511.1,,,,,
1061,07/05/19 16:00:00,12.497,11022.3,,,,,
1062,07/05/19 16:30:00,12.497,10677.8,,,,,
1063,07/05/19 17:00:00,12.883,13777.9,,,,,
1064,07/05/19 17:30:00,13.365,34444.7,,,,,
1065,07/05/19 18:00:00,12.497,5511.1,,,,,
1066,07/05/19 18:30:00,12.401,3961.1,,,,,
1067,07/05/19 19:00:00,12.594,5166.7,,,,,
1068,07/05/19 19:30:00,12.304,2583.4,,,,,
1069,07/05/19 20:00:00,12.304,1722.2,,,,,
1070,07/05/19 20:30:00,12.207,1367.0,,,,,
1071,07/05/19 21:00:00,12.110,1636.1,,,,,
1072,07/05/19 21:30:00,12.013,1463.9,,,,,
1073,07/05/19 22:00:00,11.916,1151.7,,,,,
1074,07/05/19 22:30:00,11.819,635.1,,,,,
1075,07/05/19 23:00:00,11.819,419.8,,,,,
1076,07/05/19 23:30:00,11.722,258.3,,,,,
1077,07/06/19 00:00:00,11.722,150.7,,,,,
1078,07/06/19 00:30:00,11.722,75.3,,,,,
1079,07/06/19 01:00:00,11.722,53.8,,,,,
1080,07/06/19 01:30:00,11.722,43.1,,,,,
1081,07/06/19 02:00:00,11.722,53.8,,,,,
1082,07/06/19 02:30:00,11.722,75.3,,,,,
1083,07/06/19 03:00:00,11.722,96.9,,,,,
1084,07/06/19 03:30:00,11.625,226.0,,,,,
1085,07/06/19 04:00:00,11.625,387.5,,,,,
1086,07/06/19 04:30:00,11.625,699.7,,,,,
1087,07/06/19 05:00:00,11.528,1065.6,,,,,
1088,07/06/19 05:30:00,11.625,1636.1,,,,,
1089,07/06/19 06:00:00,11.625,2325.0,,,,,
1090,07/06/19 06:30:00,11.722,2755.6,,,,,
1091,07/06/19 07:00:00,11.819,3961.1,,,,,
1092,07/06/19 07:30:00,11.916,4133.4,,,,,
1093,07/06/19 08:00:00,12.013,6200.0,,,,,
1094,07/06/19 08:30:00,12.110,13089.0,,,,,
1095,07/06/19 09:00:00,12.110,10677.8,,,,,
1096,07/06/19 09:30:00,12.207,9644.5,,,,,
1097,07/06/19 10:00:00,12.980,22044.6,,,,,
1098,07/06/19 10:30:00,12.594,22044.6,,,,,
1099,07/06/19 11:00:00,12.594,7577.8,,,,,
1100,07/06/19 11:30:00,13.076,27555.7,,,,,
1101,07/06/19 12:00:00,13.076,24800.2,,,,,
1102,07/06/19 12:30:00,13.076,27555.7,,,,,
1103,07/06/19 13:00:00,12.883,18600.1,,,,,
1104,07/06/19 13:30:00,12.883,14466.8,,,,,
1105,07/06/19 14:00:00,12.883,24800.2,,,,,
1106,07/06/19 14:30:00,12.883,34444.7,,,,,
1107,07/06/19 15:00:00,12.594,10677.8,,,,,
1108,07/06/19 15:30:00,13.076,39955.8,,,,,
1109,07/06/19 16:00:00,12.883,17222.3,,,,,
1110,07/06/19 16:30:00,12.980,18600.1,,,,,
1111,07/06/19 17:00:00,13.173,12400.1,,,,,
1112,07/06/19 17:30:00,13.076,16533.4,,,,,
1113,07/06/19 18:00:00,13.076,14466.8,,,,,
1114,07/06/19 18:30:00,13.076,28933.5,,,,,
1115,07/06/19 19:00:00,12.787,19977.9,,,,,
1116,07/06/19 19:30:00,12.594,9300.1,,,,,
1117,07/06/19 20:00:00,12.497,8266.7,,,,,
1118,07/06/19 20:30:00,12.401,2238.9,,,,,
1119,07/06/19 21:00:00,12.401,1894.5,,,,,
1120,07/06/19 21:30:00,12.304,1550.0,,,,,
1121,07/06/19 22:00:00,12.304,807.3,,,,,
1122,07/06/19 22:30:00,12.207,656.6,,,,,
1123,07/06/19 23:00:00,12.207,452.1,,,,,
1124,07/06/19 23:30:00,12.207,366.0,,,,,
1125,07/07/19 00:00:00,12.110,161.5,,,,,
1126,07/07/19 00:30:00,12.013,86.1,,,,,
1127,07/07/19 01:00:00,12.013,64.6,,,,,
1128,07/07/19 01:30:00,11.916,64.6,,,,,
1129,07/07/19 02:00:00,11.916,107.6,,,,,
1130,07/07/19 02:30:00,11.916,183.0,,,,,
1131,07/07/19 03:00:00,11.819,279.9,,,,,
1132,07/07/19 03:30:00,11.916,226.0,,,,,
1133,07/07/19 04:00:00,11.819,419.8,,,,,
1134,07/07/19 04:30:00,11.819,484.4,,,,,
1135,07/07/19 05:00:00,11.722,861.1,,,,,
1136,07/07/19 05:30:00,11.819,2927.8,,,,,
1137,07/07/19 06:00:00,11.819,1980.6,,,,,
1138,07/07/19 06:30:00,11.819,1980.6,,,,,
1139,07/07/19 07:00:00,11.916,4822.3,,,,,
1140,07/07/19 07:30:00,11.819,4133.4,,,,,
1141,07/07/19 08:00:00,11.916,4133.4,,,,,
1142,07/07/19 08:30:00,11.819,6200.0,,,,,
1143,07/07/19 09:00:00,11.819,3788.9,,,,,
1144,07/07/19 09:30:00,11.722,2755.6,,,,,
1145,07/07/19 10:00:00,11.625,3616.7,,,,,
1146,07/07/19 10:30:00,11.722,7577.8,,,,,
1147,07/07/19 11:00:00,11.722,5338.9,,,,,
1148,07/07/19 11:30:00,12.304,24800.2,,,,,
1149,07/07/19 12:00:00,11.916,6200.0,,,,,
1150,07/07/19 12:30:00,11.916,5166.7,,,,,
1151,07/07/19 13:00:00,11.916,4994.5,,,,,
1152,07/07/19 13:30:00,11.916,9644.5,,,,,
1153,07/07/19 14:00:00,12.110,12400.1,,,,,
1154,07/07/19 14:30:00,11.916,5338.9,,,,,
1155,07/07/19 15:00:00,12.013,11022.3,,,,,
1156,07/07/19 15:30:00,11.722,3616.7,,,,,
1157,07/07/19 16:00:00,11.722,5511.1,,,,,
1158,07/07/19 16:30:00,11.625,2927.8,,,,,
1159,07/07/19 17:00:00,11.528,2755.6,,,,,
1160,07/07/19 17:30:00,11.528,3100.0,,,,,
1161,07/07/19 18:00:00,11.334,2325.0,,,,,
1162,07/07/19 18:30:00,11.236,1065.6,,,,,
1163,07/07/19 19:00:00,11.236,882.6,,,,,
1164,07/07/19 19:30:00,11.139,807.3,,,,,
1165,07/07/19 20:00:00,11.041,602.8,,,,,
1166,07/07/19 20:30:00,11.041,753.5,,,,,
1167,07/07/19 21:00:00,10.944,893.4,,,,,
1168,07/07/19 21:30:00,10.944,462.9,,,,,
1169,07/07/19 22:00:00,11.041,366.0,,,,,
1170,07/07/19 22:30:00,11.041,172.2,,,,,
1171,07/07/19 23:00:00,10.944,96.9,,,,,
1172,07/07/19 23:30:00,10.944,32.3,,,,,
1173,07/08/19 00:00:00,10.846,21.5,,,,,
1174,07/08/19 00:30:00,10.846,10.8,,,,,
1175,07/08/19 01:00:00,10.846,10.8,,,,,
1176,07/08/19 01:30:00,10.846,10.8,,,,,
1177,07/08/19 02:00:00,10.748,21.5,,,,,
1178,07/08/19 02:30:00,10.748,43.1,,,,,
1179,07/08/19 03:00:00,10.846,150.7,,,,,
1180,07/08/19 03:30:00,10.846,193.8,,,,,
1181,07/08/19 04:00:00,10.846,409.0,,,,,
1182,07/08/19 04:30:00,10.846,452.1,,,,,
1183,07/08/19 05:00:00,10.748,731.9,,,,,
1184,07/08/19 05:30:00,10.748,1636.1,,,,,
1185,07/08/19 06:00:00,10.944,2066.7,,,,,
1186,07/08/19 06:30:00,10.944,2669.5,,,,,
1187,07/08/19 07:00:00,11.041,3100.0,,,,,
1188,07/08/19 07:30:00,11.041,4477.8,,,,,
1189,07/08/19 08:00:00,11.139,5166.7,,,,,
1190,07/08/19 08:30:00,11.236,5511.1,,,,,
1191,07/08/19 09:00:00,11.236,5511.1,,,,,
1192,07/08/19 09:30:00,11.334,9644.5,,,,,
1193,07/08/19 10:00:00,11.722,18600.1,,,,,
1194,07/08/19 10:30:00,12.110,34444.7,,,,,
1195,07/08/19 11:00:00,12.207,27555.7,,,,,
1196,07/08/19 11:30:00,12.013,28933.5,,,,,
1197,07/08/19 12:00:00,11.722,17222.3,,,,,
1198,07/08/19 12:30:00,11.916,22044.6,,,,,
1199,07/08/19 13:00:00,11.722,12400.1,,,,,
1200,07/08/19 13:30:00,11.722,14466.8,,,,,
1201,07/08/19 14:00:00,11.819,13089.0,,,,,
1202,07/08/19 14:30:00,11.722,7233.4,,,,,
1203,07/08/19 15:00:00,11.625,6544.5,,,,,
1204,07/08/19 15:30:00,11.625,6544.5,,,,,
1205,07/08/19 16:00:00,11.722,7233.4,,,,,
1206,07/08/19 16:30:00,11.722,7233.4,,,,,
1207,07/08/19 17:00:00,11.916,9300.1,,,,,
1208,07/08/19 17:30:00,11.916,7233.4,,,,,
1209,07/08/19 18:00:00,12.207,8611.2,,,,,
1210,07/08/19 18:30:00,12.207,9300.1,,,,,
1211,07/08/19 19:00:00,12.110,5511.1,,,,,
1212,07/08/19 19:30:00,12.013,4994.5,,,,,
1213,07/08/19 20:00:00,12.013,2927.8,,,,,
1214,07/08/19 20:30:00,11.916,1722.2,,,,,
1215,07/08/19 21:00:00,11.916,1808.3,,,,,
1216,07/08/19 21:30:00,11.819,1119.5,,,,,
1217,07/08/19 22:00:00,11.625,753.5,,,,,
1218,07/08/19 22:30:00,11.528,753.5,,,,,
1219,07/08/19 23:00:00,11.528,312.2,,,,,
1220,07/08/19 23:30:00,11.431,236.8,,,,,
1221,07/09/19 00:00:00,11.431,107.6,,,,,
1222,07/09/19 00:30:00,11.431,107.6,,,,,
1223,07/09/19 01:00:00,11.334,43.1,,,,,
1224,07/09/19 01:30:00,11.334,43.1,,,,,
1225,07/09/19 02:00:00,11.236,43.1,,,,,
1226,07/09/19 02:30:00,11.236,96.9,,,,,
1227,07/09/19 03:00:00,11.236,204.5,,,,,
1228,07/09/19 03:30:00,11.334,387.5,,,,,
1229,07/09/19 04:00:00,11.334,527.4,,,,,
1230,07/09/19 04:30:00,11.334,925.7,,,,,
1231,07/09/19 05:00:00,11.334,1151.7,,,,,
1232,07/09/19 05:30:00,11.334,1636.1,,,,,
1233,07/09/19 06:00:00,11.431,2411.1,,,,,
1234,07/09/19 06:30:00,11.431,3788.9,,,,,
1235,07/09/19 07:00:00,11.625,3788.9,,,,,
1236,07/09/19 07:30:00,11.722,4822.3,,,,,
1237,07/09/19 08:00:00,11.722,5166.7,,,,,
1238,07/09/19 08:30:00,11.819,8266.7,,,,,
1239,07/09/19 09:00:00,11.722,7577.8,,,,,
1240,07/09/19 09:30:00,11.625,7233.4,,,,,
1241,07/09/19 10:00:00,11.819,11711.2,,,,,
1242,07/09/19 10:30:00,11.916,14466.8,,,,,
1243,07/09/19 11:00:00,12.787,42711.4,,,,,
1244,07/09/19 11:30:00,12.594,22044.6,,,,,
1245,07/09/19 12:00:00,12.690,18600.1,,,,,
1246,07/09/19 12:30:00,12.690,17222.3,,,,,
1247,07/09/19 13:00:00,12.883,15155.7,,,,,
1248,07/09/19 13:30:00,12.883,15844.5,,,,,
1249,07/09/19 14:00:00,13.076,28933.5,,,,,
1250,07/09/19 14:30:00,12.980,13777.9,,,,,
1251,07/09/19 15:00:00,13.269,30311.3,,,,,
1252,07/09/19 15:30:00,13.269,12400.1,,,,,
1253,07/09/19 16:00:00,13.173,12400.1,,,,,
1254,07/09/19 16:30:00,13.269,17911.2,,,,,
1255,07/09/19 17:00:00,13.076,11711.2,,,,,
1256,07/09/19 17:30:00,13.076,23422.4,,,,,
1257,07/09/19 18:00:00,12.883,9300.1,,,,,
1258,07/09/19 18:30:00,13.076,15844.5,,,,,
1259,07/09/19 19:00:00,13.076,14466.8,,,,,
1260,07/09/19 19:30:00,12.787,3616.7,,,,,
1261,07/09/19 20:00:00,12.787,4822.3,,,,,
1262,07/09/19 20:30:00,12.690,4822.3,,,,,
1263,07/09/19 21:00:00,12.594,2669.5,,,,,
1264,07/09/19 21:30:00,12.497,1894.5,,,,,
1265,07/09/19 22:00:00,12.497,1270.1,,,,,
1266,07/09/19 22:30:00,12.207,645.8,,,,,
1267,07/09/19 23:00:00,11.916,462.9,,,,,
1268,07/09/19 23:30:00,11.916,107.6,,,,,
1269,07/10/19 00:00:00,11.916,64.6,,,,,
1270,07/10/19 00:30:00,11.722,43.1,,,,,
1271,07/10/19 01:00:00,11.625,43.1,,,,,
1272,07/10/19 01:30:00,11.431,32.3,,,,,
1273,07/10/19 02:00:00,11.334,75.3,,,,,
1274,07/10/19 02:30:00,11.139,139.9,,,,,
1275,07/10/19 03:00:00,11.236,226.0,,,,,
1276,07/10/19 03:30:00,11.431,538.2,,,,,
1277,07/10/19 04:00:00,11.528,1001.0,,,,,
1278,07/10/19 04:30:00,11.722,1722.2,,,,,
1279,07/10/19 05:00:00,11.819,2497.2,,,,,
1280,07/10/19 05:30:00,11.916,3961.1,,,,,
1281,07/10/19 06:00:00,12.013,9300.1,,,,,
1282,07/10/19 06:30:00,11.916,5166.7,,,,,
1283,07/10/19 07:00:00,12.110,6544.5,,,,,
1284,07/10/19 07:30:00,12.110,6544.5,,,,,
1285,07/10/19 08:00:00,12.207,15155.7,,,,,
1286,07/10/19 08:30:00,12.401,11711.2,,,,,
1287,07/10/19 09:00:00,12.497,23422.4,,,,,
1288,07/10/19 09:30:00,12.497,15155.7,,,,,
1289,07/10/19 10:00:00,12.497,11711.2,,,,,
1290,07/10/19 10:30:00,12.304,9644.5,,,,,
1291,07/10/19 11:00:00,12.690,18600.1,,,,,
1292,07/10/19 11:30:00,12.883,9644.5,,,,,
1293,07/10/19 12:00:00,13.173,60622.6,,,,,
1294,07/10/19 12:30:00,12.883,20666.8,,,,,
1295,07/10/19 13:00:00,12.883,17911.2,,,,,
1296,07/10/19 13:30:00,13.076,17222.3,,,,,
1297,07/10/19 14:00:00,12.980,12400.1,,,,,
1298,07/10/19 14:30:00,13.173,13089.0,,,,,
1299,07/10/19 15:00:00,13.654,33066.9,,,,,
1300,07/10/19 15:30:00,13.654,20666.8,,,,,
1301,07/10/19 16:00:00,13.942,15155.7,,,,,
1302,07/10/19 16:30:00,13.365,7577.8,,,,,
1303,07/10/19 17:00:00,13.269,12400.1,,,,,
1304,07/10/19 17:30:00,13.750,20666.8,,,,,
1305,07/10/19 18:00:00,13.750,33066.9,,,,,
1306,07/10/19 18:30:00,13.654,21355.7,,,,,
1307,07/10/19 19:00:00,13.365,14466.8,,,,,
1308,07/10/19 19:30:00,13.173,3272.2,,,,,
1309,07/10/19 20:00:00,13.269,3444.5,,,,,
1310,07/10/19 20:30:00,13.173,2583.4,,,,,
1311,07/10/19 21:00:00,13.173,2927.8,,,,,
1312,07/10/19 21:30:00,13.173,2669.5,,,,,
1313,07/10/19 22:00:00,13.173,1894.5,,,,,
1314,07/10/19 22:30:00,13.076,785.8,,,,,
1315,07/10/19 23:00:00,13.173,452.1,,,,,
1316,07/10/19 23:30:00,12.883,193.8,,,,,
1317,07/11/19 00:00:00,12.883,96.9,,,,,
1318,07/11/19 00:30:00,12.980,53.8,,,,,
1319,07/11/19 01:00:00,13.076,43.1,,,,,
1320,07/11/19 01:30:00,12.883,43.1,,,,,
1321,07/11/19 02:00:00,13.365,53.8,,,,,
1322,07/11/19 02:30:00,13.461,75.3,,,,,
1323,07/11/19 03:00:00,13.365,107.6,,,,,
1324,07/11/19 03:30:00,13.365,226.0,,,,,
1325,07/11/19 04:00:00,13.365,473.6,,,,,
1326,07/11/19 04:30:00,13.269,1141.0,,,,,
1327,07/11/19 05:00:00,13.269,1894.5,,,,,
1328,07/11/19 05:30:00,13.173,1808.3,,,,,
1329,07/11/19 06:00:00,13.076,1894.5,,,,,
1330,07/11/19 06:30:00,12.980,1894.5,,,,,
1331,07/11/19 07:00:00,12.980,2755.6,,,,,
1332,07/11/19 07:30:00,12.980,2927.8,,,,,
1333,07/11/19 08:00:00,13.076,4822.3,,,,,
1334,07/11/19 08:30:00,13.173,5511.1,,,,,
1335,07/11/19 09:00:00,13.365,7233.4,,,,,
1336,07/11/19 09:30:00,13.269,7233.4,,,,,
1337,07/11/19 10:00:00,13.365,8611.2,,,,,
1338,07/11/19 10:30:00,13.461,9300.1,,,,,
1339,07/11/19 11:00:00,13.461,8611.2,,,,,
1340,07/11/19 11:30:00,13.461,8611.2,,,,,
1341,07/11/19 12:00:00,13.461,9300.1,,,,,
1342,07/11/19 12:30:00,13.846,15155.7,,,,,
1343,07/11/19 13:00:00,13.846,14466.8,,,,,
1344,07/11/19 13:30:00,13.750,15155.7,,,,,
1345,07/11/19 14:00:00,14.134,21355.7,,,,,
1346,07/11/19 14:30:00,13.942,14466.8,,,,,
1347,07/11/19 15:00:00,14.230,14466.8,,,,,
1348,07/11/19 15:30:00,14.134,9300.1,,,,,
1349,07/11/19 16:00:00,14.038,9644.5,,,,,
1350,07/11/19 16:30:00,14.134,10677.8,,,,,
1351,07/11/19 17:00:00,14.230,10677.8,,,,,
1352,07/11/19 17:30:00,14.230,8611.2,,,,,
1353,07/11/19 18:00:00,14.038,7233.4,,,,,
1354,07/11/19 18:30:00,13.942,6200.0,,,,,
1355,07/11/19 19:00:00,13.846,5166.7,,,,,
1356,07/11/19 19:30:00,13.750,2497.2,,,,,
1357,07/11/19 20:00:00,13.750,2497.2,,,,,
1358,07/11/19 20:30:00,13.654,635.1,,,,,
1359,07/11/19 21:00:00,13.654,731.9,,,,,
1360,07/11/19 21:30:00,13.654,796.5,,,,,
1361,07/11/19 22:00:00,13.654,570.5,,,,,
1362,07/11/19 22:30:00,13.654,226.0,,,,,
1363,07/11/19 23:00:00,13.558,118.4,,,,,
1364,07/11/19 23:30:00,13.558,43.1,,,,,
1365,07/12/19 00:00:00,13.654,21.5,,,,,
1366,07/12/19 00:30:00,13.654,0.0,,,,,
1367,07/12/19 01:00:00,13.654,0.0,,,,,
1368,07/12/19 01:30:00,13.654,0.0,,,,,
1369,07/12/19 02:00:00,13.654,10.8,,,,,
1370,07/12/19 02:30:00,13.654,21.5,,,,,
1371,07/12/19 03:00:00,13.558,64.6,,,,,
1372,07/12/19 03:30:00,13.558,215.3,,,,,
1373,07/12/19 04:00:00,13.558,441.3,,,,,
1374,07/12/19 04:30:00,13.558,742.7,,,,,
1375,07/12/19 05:00:00,13.558,1162.5,,,,,
1376,07/12/19 05:30:00,13.654,968.8,,,,,
1377,07/12/19 06:00:00,13.654,2583.4,,,,,
1378,07/12/19 06:30:00,13.654,1722.2,,,,,
1379,07/12/19 07:00:00,13.750,3100.0,,,,,
1380,07/12/19 07:30:00,13.750,3961.1,,,,,
1381,07/12/19 08:00:00,13.846,3788.9,,,,,
1382,07/12/19 08:30:00,13.942,8266.7,,,,,
1383,07/12/19 09:00:00,14.134,7233.4,,,,,
1384,07/12/19 09:30:00,14.230,10677.8,,,,,
1385,07/12/19 10:00:00,14.230,6544.5,,,,,
1386,07/12/19 10:30:00,14.230,9300.1,,,,,
1387,07/12/19 11:00:00,14.325,11022.3,,,,,
1388,07/12/19 11:30:00,14.421,10677.8,,,,,
1389,07/12/19 12:00:00,14.613,18600.1,,,,,
1390,07/12/19 12:30:00,14.900,26178.0,,,,,
1391,07/12/19 13:00:00,14.996,11022.3,,,,,
1392,07/12/19 13:30:00,14.804,11022.3,,,,,
1393,07/12/19 14:00:00,14.709,10333.4,,,,,
1394,07/12/19 14:30:00,14.613,8266.7,,,,,
1395,07/12/19 15:00:00,14.613,8611.2,,,,,
1396,07/12/19 15:30:00,14.517,4650.0,,,,,
1397,07/12/19 16:00:00,14.613,6200.0,,,,,
1398,07/12/19 16:30:00,14.613,8611.2,,,,,
1399,07/12/19 17:00:00,14.804,6200.0,,,,,
1400,07/12/19 17:30:00,14.804,10677.8,,,,,
1401,07/12/19 18:00:00,14.709,5166.7,,,,,
1402,07/12/19 18:30:00,14.709,6200.0,,,,,
1403,07/12/19 19:00:00,14.804,8611.2,,,,,
1404,07/12/19 19:30:00,14.804,5166.7,,,,,
1405,07/12/19 20:00:00,14.709,3616.7,,,,,
1406,07/12/19 20:30:00,14.709,2325.0,,,,,
1407,07/12/19 21:00:00,14.709,1722.2,,,,,
1408,07/12/19 21:30:00,14.709,1550.0,,,,,
1409,07/12/19 22:00:00,14.613,1162.5,,,,,
1410,07/12/19 22:30:00,14.517,1001.0,,,,,
1411,07/12/19 23:00:00,14.421,269.1,,,,,
1412,07/12/19 23:30:00,14.421,96.9,,,,,
1413,07/13/19 00:00:00,14.421,32.3,,,,,
1414,07/13/19 00:30:00,14.517,10.8,,,,,
1415,07/13/19 01:00:00,14.421,0.0,,,,,
1416,07/13/19 01:30:00,14.421,0.0,,,,,
1417,07/13/19 02:00:00,14.325,10.8,,,,,
1418,07/13/19 02:30:00,14.230,32.3,,,,,
1419,07/13/19 03:00:00,14.134,64.6,,,,,
1420,07/13/19 03:30:00,14.134,161.5,,,,,
1421,07/13/19 04:00:00,14.230,301.4,,,,,
1422,07/13/19 04:30:00,14.230,505.9,,,,,
1423,07/13/19 05:00:00,14.134,656.6,,,,,
1424,07/13/19 05:30:00,14.134,979.5,,,,,
1425,07/13/19 06:00:00,14.134,1894.5,,,,,
1426,07/13/19 06:30:00,14.230,2669.5,,,,,
1427,07/13/19 07:00:00,14.325,4133.4,,,,,
1428,07/13/19 07:30:00,14.421,5166.7,,,,,
1429,07/13/19 08:00:00,14.517,5166.7,,,,,
1430,07/13/19 08:30:00,14.517,5166.7,,,,,
1431,07/13/19 09:00:00,14.517,5166.7,,,,,
1432,07/13/19 09:30:00,14.900,9300.1,,,,,
1433,07/13/19 10:00:00,14.996,12400.1,,,,,
1434,07/13/19 10:30:00,15.378,10677.8,,,,,
1435,07/13/19 11:00:00,15.378,19289.0,,,,,
1436,07/13/19 11:30:00,15.282,15155.7,,,,,
1437,07/13/19 12:00:00,14.996,7577.8,,,,,
