Plot Title: Grimstadir_Benthic_17Jul18							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Temp)"	"Intensity, Lux (LGR S/N: 10517215, SEN S/N: 10517215, LBL: Light)"	Coupler Attached (LGR S/N: 10517215)	Host Connected (LGR S/N: 10517215)	Stopped (LGR S/N: 10517215)	End Of File (LGR S/N: 10517215)
238	7/19/2018 22:15	8.978	0				
239	7/19/2018 22:30	8.879	0				
240	7/19/2018 22:45	9.077	0				
241	7/19/2018 23:00	9.176	0				
242	7/19/2018 23:15	9.275	0				
243	7/19/2018 23:30	9.373	0				
244	7/19/2018 23:45	9.472	0				
245	7/20/2018 0:00	9.373	0				
246	7/20/2018 0:15	9.176	0				
247	7/20/2018 0:30	9.077	0				
248	7/20/2018 0:45	9.176	0				
249	7/20/2018 1:00	9.275	0				
250	7/20/2018 1:15	9.373	0				
251	7/20/2018 1:30	9.373	0				
252	7/20/2018 1:45	9.373	0				
253	7/20/2018 2:00	9.176	0				
254	7/20/2018 2:15	9.373	0				
255	7/20/2018 2:30	9.373	0				
256	7/20/2018 2:45	9.373	0				
257	7/20/2018 3:00	9.275	0				
258	7/20/2018 3:15	9.275	0				
259	7/20/2018 3:30	9.176	0				
260	7/20/2018 3:45	9.176	0				
261	7/20/2018 4:00	9.176	0				
262	7/20/2018 4:15	9.275	0				
263	7/20/2018 4:30	9.373	0				
264	7/20/2018 4:45	9.275	0				
265	7/20/2018 5:00	9.176	0				
266	7/20/2018 5:15	9.176	0				
267	7/20/2018 5:30	9.176	0				
268	7/20/2018 5:45	9.077	0				
269	7/20/2018 6:00	9.077	0				
270	7/20/2018 6:15	9.176	0				
271	7/20/2018 6:30	9.275	0				
272	7/20/2018 6:45	9.176	0				
273	7/20/2018 7:00	9.176	0				
274	7/20/2018 7:15	9.176	0				
275	7/20/2018 7:30	9.176	0				
276	7/20/2018 7:45	9.275	0				
277	7/20/2018 8:00	9.176	0				
278	7/20/2018 8:15	9.077	0				
279	7/20/2018 8:30	9.077	0				
280	7/20/2018 8:45	9.176	0				
281	7/20/2018 9:00	9.077	0				
282	7/20/2018 9:15	9.176	0				
283	7/20/2018 9:30	9.176	0				
284	7/20/2018 9:45	9.176	0				
285	7/20/2018 10:00	9.176	0				
286	7/20/2018 10:15	9.275	0				
287	7/20/2018 10:30	9.176	0				
288	7/20/2018 10:45	9.176	0				
289	7/20/2018 11:00	9.077	0				
290	7/20/2018 11:15	8.978	0				
291	7/20/2018 11:30	8.978	0				
292	7/20/2018 11:45	8.978	0				
293	7/20/2018 12:00	8.978	0				
294	7/20/2018 12:15	8.978	0				
295	7/20/2018 12:30	8.978	0				
296	7/20/2018 12:45	9.176	0				
297	7/20/2018 13:00	9.176	0				
298	7/20/2018 13:15	8.779	0				
299	7/20/2018 13:30	8.68	0				
300	7/20/2018 13:45	9.077	0				
301	7/20/2018 14:00	9.176	0				
302	7/20/2018 14:15	8.978	0				
303	7/20/2018 14:30	8.581	0				
304	7/20/2018 14:45	8.879	0				
305	7/20/2018 15:00	8.978	0				
306	7/20/2018 15:15	8.779	0				
307	7/20/2018 15:30	8.879	0				
308	7/20/2018 15:45	8.978	0				
309	7/20/2018 16:00	9.077	0				
310	7/20/2018 16:15	8.879	0				
311	7/20/2018 16:30	8.879	0				
312	7/20/2018 16:45	9.077	0				
313	7/20/2018 17:00	9.176	0				
314	7/20/2018 17:15	8.879	0				
315	7/20/2018 17:30	9.275	0				
316	7/20/2018 17:45	9.373	0				
317	7/20/2018 18:00	9.176	0				
318	7/20/2018 18:15	8.581	0				
319	7/20/2018 18:30	8.68	0				
320	7/20/2018 18:45	8.879	0				
321	7/20/2018 19:00	8.978	0				
322	7/20/2018 19:15	8.879	0				
323	7/20/2018 19:30	8.978	0				
324	7/20/2018 19:45	9.077	0				
325	7/20/2018 20:00	9.176	0				
326	7/20/2018 20:15	9.176	0				
327	7/20/2018 20:30	9.176	0				
328	7/20/2018 20:45	9.176	0				
329	7/20/2018 21:00	9.176	0				
330	7/20/2018 21:15	9.275	0				
331	7/20/2018 21:30	9.472	0				
332	7/20/2018 21:45	9.077	0				
333	7/20/2018 22:00	9.077	0				
334	7/20/2018 22:15	9.176	0				
335	7/20/2018 22:30	9.275	0				
336	7/20/2018 22:45	9.373	0				
337	7/20/2018 23:00	9.472	0				
338	7/20/2018 23:15	9.571	0				
339	7/20/2018 23:30	9.571	0				
340	7/20/2018 23:45	9.669	0				
341	7/21/2018 0:00	9.571	0				
342	7/21/2018 0:15	9.176	0				
343	7/21/2018 0:30	8.978	0				
344	7/21/2018 0:45	8.978	0				
345	7/21/2018 1:00	9.077	0				
346	7/21/2018 1:15	9.077	0				
347	7/21/2018 1:30	9.176	0				
