"Plot Title: MD_CSa_19August18"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10349969, SEN S/N: 10349969)","Intensity, Lux (LGR S/N: 10349969, SEN S/N: 10349969)","End Of File (LGR S/N: 10349969)"
417,09/23/18 16:00:00,3.472,2497.2,
418,09/23/18 18:00:00,3.155,559.7,
419,09/23/18 20:00:00,2.837,0.0,
420,09/23/18 22:00:00,2.730,0.0,
421,09/24/18 00:00:00,2.730,0.0,
422,09/24/18 02:00:00,2.730,0.0,
423,09/24/18 04:00:00,2.837,0.0,
424,09/24/18 06:00:00,2.837,0.0,
425,09/24/18 08:00:00,2.837,473.6,
426,09/24/18 10:00:00,2.943,516.7,
427,09/24/18 12:00:00,3.049,1377.8,
428,09/24/18 14:00:00,3.472,3100.0,
429,09/24/18 16:00:00,3.367,75.3,
430,09/24/18 18:00:00,3.683,0.0,
431,09/24/18 20:00:00,3.788,0.0,
432,09/24/18 22:00:00,3.683,0.0,
433,09/25/18 00:00:00,3.578,0.0,
434,09/25/18 02:00:00,3.472,0.0,
435,09/25/18 04:00:00,3.261,0.0,
436,09/25/18 06:00:00,3.367,0.0,
437,09/25/18 08:00:00,3.261,10.8,
438,09/25/18 10:00:00,3.261,118.4,
439,09/25/18 12:00:00,3.367,139.9,
440,09/25/18 14:00:00,3.367,1377.8,
441,09/25/18 16:00:00,3.998,2583.4,
442,09/25/18 18:00:00,4.102,570.5,
443,09/25/18 20:00:00,3.788,0.0,
444,09/25/18 22:00:00,3.683,0.0,
445,09/26/18 00:00:00,3.578,0.0,
446,09/26/18 02:00:00,2.837,0.0,
447,09/26/18 04:00:00,2.730,0.0,
448,09/26/18 06:00:00,2.730,0.0,
449,09/26/18 08:00:00,2.624,75.3,
450,09/26/18 10:00:00,3.049,1097.9,
451,09/26/18 12:00:00,3.155,1808.3,
452,09/26/18 14:00:00,3.261,721.2,
453,09/26/18 16:00:00,3.788,1894.5,
454,09/26/18 18:00:00,3.998,172.2,
455,09/26/18 20:00:00,4.207,0.0,
456,09/26/18 22:00:00,4.415,0.0,
457,09/27/18 00:00:00,4.415,0.0,
458,09/27/18 02:00:00,4.311,0.0,
459,09/27/18 04:00:00,4.102,0.0,
460,09/27/18 06:00:00,3.683,0.0,
461,09/27/18 08:00:00,3.578,269.1,
462,09/27/18 10:00:00,3.788,1722.2,
463,09/27/18 12:00:00,3.893,2238.9,
464,09/27/18 14:00:00,3.998,2325.0,
465,09/27/18 16:00:00,3.998,1108.7,
466,09/27/18 18:00:00,3.893,204.5,
467,09/27/18 20:00:00,3.893,0.0,
468,09/27/18 22:00:00,3.893,0.0,
469,09/28/18 00:00:00,3.893,0.0,
470,09/28/18 02:00:00,3.472,0.0,
471,09/28/18 04:00:00,3.367,0.0,
472,09/28/18 06:00:00,3.261,0.0,
473,09/28/18 08:00:00,3.155,0.0,
474,09/28/18 10:00:00,3.472,139.9,
475,09/28/18 12:00:00,3.049,53.8,
476,09/28/18 14:00:00,3.367,0.0,
477,09/28/18 16:00:00,3.788,0.0,
478,09/28/18 18:00:00,3.893,0.0,
479,09/28/18 20:00:00,3.893,0.0,
480,09/28/18 22:00:00,3.788,0.0,
481,09/29/18 00:00:00,3.683,0.0,
482,09/29/18 02:00:00,3.683,0.0,
483,09/29/18 04:00:00,3.578,0.0,
484,09/29/18 06:00:00,3.578,0.0,
485,09/29/18 08:00:00,3.472,0.0,
486,09/29/18 10:00:00,3.472,0.0,
487,09/29/18 12:00:00,3.578,53.8,
488,09/29/18 14:00:00,4.519,355.2,
489,09/29/18 16:00:00,4.519,139.9,
490,09/29/18 18:00:00,4.415,21.5,
491,09/29/18 20:00:00,3.998,0.0,
492,09/29/18 22:00:00,3.367,0.0,
493,09/30/18 00:00:00,3.155,0.0,
494,09/30/18 02:00:00,3.049,0.0,
495,09/30/18 04:00:00,2.943,0.0,
496,09/30/18 06:00:00,2.837,0.0,
497,09/30/18 08:00:00,3.578,10.8,
498,09/30/18 10:00:00,3.155,86.1,
499,09/30/18 12:00:00,2.943,75.3,
500,09/30/18 14:00:00,2.837,53.8,
501,09/30/18 16:00:00,2.943,53.8,
502,09/30/18 18:00:00,2.624,0.0,
503,09/30/18 20:00:00,2.517,0.0,
504,09/30/18 22:00:00,2.730,0.0,
505,10/01/18 00:00:00,3.049,0.0,
506,10/01/18 02:00:00,3.049,0.0,
507,10/01/18 04:00:00,3.049,0.0,
508,10/01/18 06:00:00,2.943,0.0,
509,10/01/18 08:00:00,3.261,0.0,
510,10/01/18 10:00:00,3.261,43.1,
511,10/01/18 12:00:00,2.624,10.8,
512,10/01/18 14:00:00,2.624,43.1,
513,10/01/18 16:00:00,2.410,10.8,
514,10/01/18 18:00:00,2.517,0.0,
515,10/01/18 20:00:00,2.410,0.0,
516,10/01/18 22:00:00,2.410,0.0,
517,10/02/18 00:00:00,2.410,0.0,
518,10/02/18 02:00:00,2.410,0.0,
519,10/02/18 04:00:00,2.410,0.0,
520,10/02/18 06:00:00,2.410,0.0,
521,10/02/18 08:00:00,2.517,0.0,
522,10/02/18 10:00:00,2.943,387.5,
523,10/02/18 12:00:00,3.578,645.8,
524,10/02/18 14:00:00,3.788,419.8,
525,10/02/18 16:00:00,3.788,269.1,
526,10/02/18 18:00:00,3.367,75.3,
527,10/02/18 20:00:00,3.049,0.0,
528,10/02/18 22:00:00,3.049,0.0,
529,10/03/18 00:00:00,2.943,0.0,
530,10/03/18 02:00:00,2.943,0.0,
531,10/03/18 04:00:00,2.837,0.0,
