Plot Title: JP_ICE_St1_Hobo3_21Aug17							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349968, SEN S/N: 10349968)"	"Intensity, Lux (LGR S/N: 10349968, SEN S/N: 10349968)"	Coupler Attached (LGR S/N: 10349968)	Host Connected (LGR S/N: 10349968)	Stopped (LGR S/N: 10349968)	End Of File (LGR S/N: 10349968)
289	9/15/2017 0:00	6.775	0				
290	9/15/2017 2:00	6.674	0				
291	9/15/2017 4:00	6.674	0				
292	9/15/2017 6:00	6.674	0				
293	9/15/2017 8:00	6.674	86.1				
294	9/15/2017 10:00	6.775	484.4				
295	9/15/2017 12:00	6.877	592				
296	9/15/2017 14:00	6.978	592				
297	9/15/2017 16:00	6.978	290.6				
298	9/15/2017 18:00	7.079	419.8				
299	9/15/2017 20:00	6.978	0				
300	9/15/2017 22:00	6.978	0				
301	9/16/2017 0:00	7.179	0				
302	9/16/2017 2:00	7.381	0				
303	9/16/2017 4:00	7.481	0				
304	9/16/2017 6:00	7.381	0				
305	9/16/2017 8:00	7.28	215.3				
306	9/16/2017 10:00	7.28	279.9				
307	9/16/2017 12:00	7.381	549				
308	9/16/2017 14:00	7.582	118.4				
309	9/16/2017 16:00	7.682	129.2				
310	9/16/2017 18:00	7.782	21.5				
311	9/16/2017 20:00	7.782	0				
312	9/16/2017 22:00	7.882	0				
313	9/17/2017 0:00	7.882	0				
314	9/17/2017 2:00	7.882	0				
315	9/17/2017 4:00	7.983	0				
316	9/17/2017 6:00	7.983	0				
317	9/17/2017 8:00	8.182	64.6				
318	9/17/2017 10:00	8.082	527.4				
319	9/17/2017 12:00	8.182	1280.9				
320	9/17/2017 14:00	8.182	882.6				
321	9/17/2017 16:00	8.382	344.4				
322	9/17/2017 18:00	8.382	107.6				
323	9/17/2017 20:00	8.581	0				
324	9/17/2017 22:00	8.68	0				
325	9/18/2017 0:00	8.779	0				
326	9/18/2017 2:00	8.779	0				
327	9/18/2017 4:00	8.68	0				
328	9/18/2017 6:00	8.68	0				
329	9/18/2017 8:00	8.68	96.9				
330	9/18/2017 10:00	8.68	592				
331	9/18/2017 12:00	8.68	473.6				
332	9/18/2017 14:00	8.779	452.1				
333	9/18/2017 16:00	8.779	301.4				
334	9/18/2017 18:00	8.68	107.6				
335	9/18/2017 20:00	8.68	0				
336	9/18/2017 22:00	8.68	0				
337	9/19/2017 0:00	8.68	0				
338	9/19/2017 2:00	8.68	0				
339	9/19/2017 4:00	8.68	0				
