Plot Title: miniDOT-Pelagic-St33							
#	"Date Time, GMT+00:00"	"Temp, °C (LGR S/N: 10349969, SEN S/N: 10349969)"	"Intensity, Lux (LGR S/N: 10349969, SEN S/N: 10349969)"	Coupler Attached (LGR S/N: 10349969)	Host Connected (LGR S/N: 10349969)	Stopped (LGR S/N: 10349969)	End Of File (LGR S/N: 10349969)
337	6/20/2018 7:00	9.472	2238.9				
338	6/20/2018 7:30	9.472	3100				
339	6/20/2018 8:00	9.669	6200				
340	6/20/2018 8:30	9.768	4822.3				
341	6/20/2018 9:00	9.965	6544.5				
342	6/20/2018 9:30	9.965	13089				
343	6/20/2018 10:00	10.161	10677.8				
344	6/20/2018 10:30	10.259	20666.8				
345	6/20/2018 11:00	10.259	16533.4				
346	6/20/2018 11:30	10.553	27555.7				
347	6/20/2018 12:00	10.455	12400.1				
348	6/20/2018 12:30	10.748	31689.1				
349	6/20/2018 13:00	10.748	23422.4				
350	6/20/2018 13:30	10.944	15844.5				
351	6/20/2018 14:00	10.944	21355.7				
352	6/20/2018 14:30	11.041	26178				
353	6/20/2018 15:00	10.944	18600.1				
354	6/20/2018 15:30	11.041	26178				
355	6/20/2018 16:00	11.139	14466.8				
356	6/20/2018 16:30	11.041	18600.1				
357	6/20/2018 17:00	11.041	9644.5				
358	6/20/2018 17:30	10.944	13777.9				
359	6/20/2018 18:00	10.846	12400.1				
360	6/20/2018 18:30	10.748	8611.2				
361	6/20/2018 19:00	10.748	9644.5				
362	6/20/2018 19:30	10.748	8266.7				
363	6/20/2018 20:00	10.748	2325				
364	6/20/2018 20:30	10.846	3100				
365	6/20/2018 21:00	10.748	2152.8				
366	6/20/2018 21:30	10.651	1550				
367	6/20/2018 22:00	10.553	861.1				
368	6/20/2018 22:30	10.553	785.8				
369	6/20/2018 23:00	10.455	398.3				
370	6/20/2018 23:30	10.455	312.2				
371	6/21/2018 0:00	10.553	183				
372	6/21/2018 0:30	10.651	118.4				
373	6/21/2018 1:00	10.651	96.9				
374	6/21/2018 1:30	10.553	96.9				
375	6/21/2018 2:00	10.553	139.9				
376	6/21/2018 2:30	10.553	193.8				
377	6/21/2018 3:00	10.455	333.7				
378	6/21/2018 3:30	10.455	538.2				
379	6/21/2018 4:00	10.553	904.2				
380	6/21/2018 4:30	10.553	1097.9				
381	6/21/2018 5:00	10.651	1722.2				
382	6/21/2018 5:30	10.651	1894.5				
383	6/21/2018 6:00	10.651	3788.9				
384	6/21/2018 6:30	10.651	4133.4				
385	6/21/2018 7:00	10.748	8611.2				
386	6/21/2018 7:30	10.748	12400.1				
387	6/21/2018 8:00	10.846	14466.8				
388	6/21/2018 8:30	11.041	10333.4				
