Plot Title: Sonde 2015,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Temp)","Intensity, Lux (LGR S/N: 10517217, SEN S/N: 10517217, LBL: Light Intensity)",Coupler Attached (LGR S/N: 10517217),Host Connected (LGR S/N: 10517217),Stopped (LGR S/N: 10517217),End Of File (LGR S/N: 10517217)
340,5/31/15 13:42,6.877,28933.5,,,,
341,5/31/15 14:12,6.37,16533.4,,,,
342,5/31/15 14:42,6.268,13777.9,,,,
343,5/31/15 15:12,6.064,13777.9,,,,
344,5/31/15 15:42,5.757,10333.4,,,,
345,5/31/15 16:12,5.962,10677.8,,,,
346,5/31/15 16:42,6.37,17222.3,,,,
347,5/31/15 17:12,7.682,30311.3,,,,
348,5/31/15 17:42,6.674,20666.8,,,,
349,5/31/15 18:12,5.962,15155.7,,,,
350,5/31/15 18:42,6.37,17222.3,,,,
351,5/31/15 19:12,5.962,12400.1,,,,
352,5/31/15 19:42,5.655,7577.8,,,,
353,5/31/15 20:12,5.86,6200,,,,
354,5/31/15 20:42,5.655,5511.1,,,,
355,5/31/15 21:12,5.347,2927.8,,,,
356,5/31/15 21:42,4.934,1291.7,,,,
357,5/31/15 22:12,4.727,1011.8,,,,
358,5/31/15 22:42,4.415,419.8,,,,
359,5/31/15 23:12,4.207,387.5,,,,
360,5/31/15 23:42,3.998,258.3,,,,
361,6/1/15 0:12,3.893,172.2,,,,
362,6/1/15 0:42,3.683,118.4,,,,
363,6/1/15 1:12,3.788,86.1,,,,
364,6/1/15 1:42,3.367,118.4,,,,
365,6/1/15 2:12,3.578,215.3,,,,
366,6/1/15 2:42,3.788,226,,,,
367,6/1/15 3:12,3.893,1001,,,,
368,6/1/15 3:42,4.102,2066.7,,,,
369,6/1/15 4:12,4.519,5511.1,,,,
370,6/1/15 4:42,7.682,7233.4,,,,
371,6/1/15 5:12,8.779,10677.8,,,,
372,6/1/15 5:42,6.064,8266.7,,,,
373,6/1/15 6:12,4.727,7577.8,,,,
374,6/1/15 6:42,3.998,6544.5,,,,
375,6/1/15 7:12,4.102,9644.5,,,,
376,6/1/15 7:42,3.893,10333.4,,,,
377,6/1/15 8:12,5.45,20666.8,,,,
378,6/1/15 8:42,4.623,9644.5,,,,
379,6/1/15 9:12,5.347,15155.7,,,,
380,6/1/15 9:42,5.244,13777.9,,,,
381,6/1/15 10:12,5.037,13777.9,,,,
382,6/1/15 10:42,5.86,26178,,,,
383,6/1/15 11:12,6.268,26178,,,,
384,6/1/15 11:42,5.655,26178,,,,
385,6/1/15 12:12,5.655,19977.9,,,,
386,6/1/15 12:42,5.962,22044.6,,,,
387,6/1/15 13:12,6.471,49600.3,,,,
388,6/1/15 13:42,7.682,52355.9,,,,
389,6/1/15 14:12,11.236,121245.2,,,,
390,6/1/15 14:42,6.877,30311.3,,,,
391,6/1/15 15:12,6.775,28933.5,,,,
392,6/1/15 15:42,7.481,33066.9,,,,
393,6/1/15 16:12,6.674,19977.9,,,,
394,6/1/15 16:42,6.064,16533.4,,,,
395,6/1/15 17:12,4.934,13089,,,,
