Hydrolab DS5X 60804
"Log File Name : Myvatn_33_2015_2"
"Setup Date (M/D/YYYY) : 7/26/2015"
"Setup Time (HH:MM:SS) : 09:33:11"
"Starting Date (M/D/YYYY) : 7/26/2015"
"Starting Time (HH:MM:SS) : 09:12:11"
"Stopping Date (M/D/YYYY) : 8/31/2015"
"Stopping Time (HH:MM:SS) : 10:12:11"
"Interval (HH:MM:SS) : 00:30:00"
"Sensor warmup (HH:MM:SS) : 00:02:00"
"Circltr warmup (HH:MM:SS) : 00:02:00"

"Date","Time","","Temp","","SpCond","","TurbSC","","TurbSC","","LDO%","","LDO","","PCYV","","IBatt",""
"M/D/YYYY","HH:MM:SS","","°C","","µS/cm","","Volts","","NTU","","Sat","","mg/l","","Volts","","%Left",""

8/9/2015,04:12:11,"","10.27","","150","","-2.0946","","64.2","","127.9","","11.92","","0.2603","","84",""
8/9/2015,04:42:11,"","10.25","","150","","-2.1451","","32.8","","127.6","","11.90","","0.2373","","79",""
8/9/2015,05:12:11,"","10.23","","150","","-2.1575","","25.0","","127.2","","11.87","","0.2290","","82",""
8/9/2015,05:42:11,"","10.21","","150","","-2.1444","","33.2","","126.7","","11.82","","0.2372","","79",""
8/9/2015,06:12:11,"","10.19","","151","","-2.1555","","26.3","","126.8","","11.84","","0.2344","","79",""
8/9/2015,06:42:11,"","10.18","","151","","-2.1471","","31.5","","126.7","","11.84","","0.2452","","82",""
8/9/2015,07:12:11,"","10.18","","151","","-2.1528","","28.0","","126.8","","11.85","","0.2861","","77",""
8/9/2015,07:42:11,"","10.18","","151","","-2.1662","","19.7","","127.0","","11.87","","0.2551","","76",""
8/9/2015,08:12:11,"","10.18","","151","","-2.1530","","27.9","","128.3","","11.98","","0.2709","","76",""
8/9/2015,08:42:11,"","10.19","","151","","-2.1481","","30.9","","128.2","","11.98","","0.2456","","81",""
8/9/2015,09:12:11,"","10.18","","151","","-2.1697","","17.5","","127.8","","11.94","","0.3214","","77",""
8/9/2015,09:42:11,"","10.19","","151","","-2.0977","","62.3","","129.1","","12.06","","0.2371","","74",""
8/9/2015,10:12:11,"","10.28","","151","","-2.0535","","89.8","","131.9","","12.29","","0.2974","","81",""
8/9/2015,10:42:11,"","10.27","","151","","-2.1359","","38.5","","131.5","","12.26","","0.2853","","76",""
8/9/2015,11:12:11,"","10.28","","151","","-2.1712","","16.5","","132.5","","12.35","","0.2811","","71",""
8/9/2015,11:42:11,"","10.29","","151","","-2.1634","","21.4","","133.3","","12.42","","0.2364","","74",""
8/9/2015,12:12:11,"","10.32","","151","","-2.1579","","24.8","","135.3","","12.61","","0.2652","","69",""
8/9/2015,12:42:11,"","10.32","","151","","-2.1064","","56.9","","134.9","","12.56","","0.3274","","76",""
8/9/2015,13:12:11,"","10.32","","151","","-2.1541","","27.2","","134.2","","12.50","","0.2531","","77",""
8/9/2015,13:42:11,"","10.33","","151","","-2.0845","","70.5","","135.2","","12.59","","0.2231","","76",""
8/9/2015,14:12:11,"","10.38","","151","","-2.1253","","45.1","","137.7","","12.80","","0.3309","","72",""
8/9/2015,14:42:11,"","10.37","","152","","-2.1150","","51.5","","134.1","","12.47","","0.2569","","77",""
8/9/2015,15:12:11,"","10.40","","152","","-2.1486","","30.6","","133.4","","12.40","","0.2409","","55",""
8/9/2015,15:42:11,"","10.43","","152","","-2.1417","","34.9","","133.5","","12.40","","0.2350","","72",""
"Power loss from 010170 000000 to 080915 161020"
"Late probe turn on at 080915 161020"
8/9/2015,16:12:11,"","10.45","","152","","-2.1555","","26.3","","133.5","","12.39","","0.2305","","72",""
8/9/2015,16:42:11,"","10.48","","153","","-2.1475","","31.3","","133.2","","12.36","","0.2366","","66",""
8/9/2015,17:12:11,"","10.50","","153","","-2.1545","","26.9","","134.4","","12.46","","0.2522","","79",""
8/9/2015,17:42:11,"","10.51","","154","","-2.1252","","45.2","","133.2","","12.35","","0.2317","","58",""
8/9/2015,18:12:11,"","10.52","","155","","-2.0763","","75.6","","132.7","","12.30","","0.2414","","64",""
8/9/2015,18:42:11,"","10.53","","156","","-2.1617","","22.5","","132.5","","12.27","","0.2374","","71",""
8/9/2015,19:12:11,"","10.52","","156","","-2.1403","","35.8","","132.3","","12.26","","0.2255","","71",""
8/9/2015,19:42:11,"","10.51","","157","","-2.1511","","27.7","","132.3","","12.26","","0.2290","","68",""
8/9/2015,20:12:11,"","10.51","","158","","-2.1496","","30.0","","131.7","","12.21","","0.2359","","66",""
8/9/2015,20:42:11,"","10.51","","158","","-2.1433","","33.9","","131.6","","12.20","","0.2280","","52",""
8/9/2015,21:12:11,"","10.49","","158","","-2.1495","","30.0","","131.6","","12.20","","0.2335","","51",""
8/9/2015,21:42:11,"","10.48","","159","","-2.1578","","26.5","","130.2","","12.08","","0.2853","","63",""
8/9/2015,22:12:11,"","10.48","","159","","-2.1580","","24.7","","130.3","","12.09","","0.2426","","45",""
"Power loss from 010170 000000 to 080915 224122"
"Late probe turn on at 080915 224122"
8/9/2015,22:42:11,"","10.46","","159","","-2.1362","","38.3","","129.3","","12.00","","0.2320","","64",""
"Power loss from 010170 000000 to 080915 231040"
"Late probe turn on at 080915 231040"
8/9/2015,23:12:11,"","10.45","","159","","-2.1565","","25.6","","128.2","","11.90","","0.2277","","61",""
8/9/2015,23:42:11,"","10.43","","159","","-2.1633","","21.5","","128.1","","11.89","","0.2166","","63",""
"Power loss from 010170 000000 to 081015 001044"
"Late probe turn on at 081015 001044"
8/10/2015,00:12:11,"","10.42","","159","","-2.1619","","22.3","","127.8","","11.87","","0.2116","","50",""
"Power loss from 010170 000000 to 081015 004010"
8/10/2015,00:42:11,"","10.40","","160","","-2.1634","","21.4","","127.0","","11.80","","0.2282","","57",""
8/10/2015,01:12:11,"","10.39","","160","","-2.1304","","41.9","","126.5","","11.75","","0.2015","","61",""
8/10/2015,01:42:11,"","10.36","","158","","-2.1533","","27.7","","125.9","","11.71","","0.2115","","52",""
8/10/2015,02:12:11,"","10.33","","157","","-2.1305","","41.9","","125.4","","11.67","","0.1630","","63",""
8/10/2015,02:42:11,"","10.32","","155","","-2.1590","","24.1","","125.0","","11.64","","0.2138","","54",""
8/10/2015,03:12:11,"","10.31","","155","","-2.1591","","24.1","","123.8","","11.52","","0.2173","","66",""
8/10/2015,03:42:11,"","10.27","","158","","-2.0862","","69.5","","124.9","","11.64","","0.3663","","58",""
8/10/2015,04:12:11,"","10.29","","157","","-2.1500","","29.7","","124.4","","11.59","","0.2319","","68",""
8/10/2015,04:42:11,"","10.28","","159","","-2.1230","","46.6","","124.3","","11.58","","0.2370","","60",""
8/10/2015,05:12:11,"","10.26","","161","","-2.1656","","20.0","","124.5","","11.61","","0.1974","","63",""
8/10/2015,05:42:11,"","10.25","","161","","-2.0668","","81.5","","125.0","","11.66","","0.1691","","60",""
8/10/2015,06:12:11,"","10.23","","163","","-2.1499","","29.8","","125.0","","11.66","","0.1912","","55",""
8/10/2015,06:42:11,"","10.19","","165","","-2.1518","","27.6","","126.2","","11.79","","0.2499","","55",""
8/10/2015,07:12:11,"","10.21","","164","","-2.1649","","20.4","","125.2","","11.68","","0.2810","","69",""
8/10/2015,07:42:11,"","10.20","","166","","-2.1942","","2.2","","125.1","","11.68","","0.0349","","61",""
8/10/2015,08:12:11,"","10.21","","164","","-2.1284","","43.2","","127.3","","11.88","","0.3223","","60",""
8/10/2015,08:42:11,"","10.20","","167","","-2.1576","","25.0","","128.2","","11.97","","3.7362","","60",""
8/10/2015,09:12:11,"","10.21","","167","","-2.0644","","83.0","","128.6","","12.01","","0.2551","","66",""
8/10/2015,09:42:11,"","10.25","","165","","-2.1537","","27.4","","130.6","","12.18","","0.2573","","60",""
8/10/2015,10:12:11,"","10.34","","161","","-2.0973","","62.6","","131.7","","12.25","","0.2751","","61",""
8/10/2015,10:42:11,"","10.35","","162","","-2.1349","","39.1","","131.6","","12.24","","0.2702","","57",""
8/10/2015,11:12:11,"","10.32","","164","","-2.1002","","60.7","","130.4","","12.15","","0.2187","","55",""
8/10/2015,11:42:11,"","10.35","","164","","-2.1528","","28.0","","130.5","","12.14","","0.2040","","54",""
8/10/2015,12:12:11,"","10.40","","164","","-2.1698","","17.4","","131.0","","12.18","","0.2141","","52",""
8/10/2015,12:42:11,"","10.42","","164","","-2.1461","","32.2","","131.5","","12.21","","0.2007","","60",""
8/10/2015,13:12:11,"","10.44","","164","","-2.1687","","18.0","","132.3","","12.29","","0.2424","","42",""
8/10/2015,13:42:11,"","10.48","","164","","-2.1620","","22.3","","133.8","","12.41","","0.2249","","55",""
8/10/2015,14:12:11,"","10.49","","164","","-2.1480","","31.0","","133.7","","12.40","","0.2226","","63",""
8/10/2015,14:42:11,"","10.55","","164","","-2.1705","","16.9","","135.3","","12.53","","0.2456","","54",""
8/10/2015,15:12:11,"","10.58","","164","","-2.1684","","18.3","","136.1","","12.60","","0.2524","","58",""
8/10/2015,15:42:11,"","10.61","","164","","-2.1599","","23.6","","137.0","","12.66","","0.2910","","57",""
"Power loss from 010170 000000 to 081015 161034"
"Late probe turn on at 081015 161034"
"Power loss from 010170 000000 to 081015 161048"
"Late probe turn on at 081015 161048"
"Power loss from 010170 000000 to 081015 161109"
"Late probe turn on at 081015 161109"
"Power loss from 010170 000000 to 081015 161121"
"Late probe turn on at 081015 161121"
"Power loss from 010170 000000 to 081015 161156"
"Late probe turn on at 081015 161156"
8/10/2015,16:12:11,"","10.62","","164","?","-2.1471","?","3000.0","#","138.8","?","12.83","?","0.2332","?","68",""
8/10/2015,16:42:11,"","10.62","","163","","-2.1254","","45.0","","136.8","","12.64","","0.2429","","60",""
8/10/2015,17:12:11,"","10.62","","162","","-2.1542","","27.1","","136.4","","12.61","","0.2672","","51",""
8/10/2015,17:42:11,"","10.62","","163","","-2.1343","","39.5","","136.6","","12.63","","0.2712","","58",""
"Power loss from 010170 000000 to 081015 181021"
"Late probe turn on at 081015 181021"
8/10/2015,18:12:11,"","10.61","","163","","-2.1060","","57.1","","136.9","","12.66","","0.2831","","60",""
8/10/2015,18:42:11,"","10.61","","163","","-2.1387","","36.8","","136.6","","12.64","","0.2471","","63",""
8/10/2015,19:12:11,"","10.60","","163","","-2.1420","","34.7","","138.3","","12.80","","0.2738","","45",""
"Power loss from 010170 000000 to 081015 194011"
8/10/2015,19:42:11,"","10.60","","163","","-2.1530","","27.8","","137.0","","12.67","","0.2716","","60",""
8/10/2015,20:12:11,"","10.59","","163","","-2.0940","","64.6","","137.2","","12.69","","0.2526","","64",""
8/10/2015,20:42:11,"","10.58","","163","","-2.1381","","37.1","","137.2","","12.70","","0.2414","","60",""
8/10/2015,21:12:11,"","10.57","","163","","-2.1552","","26.5","","136.6","","12.64","","0.2684","","58",""
8/10/2015,21:42:11,"","10.57","","163","","-2.1436","","33.7","","135.3","","12.53","","0.2527","","47",""
8/10/2015,22:12:11,"","10.56","","163","","-2.1672","","19.0","","135.4","","12.53","","0.2855","","63",""
8/10/2015,22:42:11,"","10.54","","162","","-2.1487","","30.5","","135.0","","12.50","","0.2719","","61",""
8/10/2015,23:12:11,"","10.54","","162","","-2.1511","","29.0","","134.2","","12.43","","0.2659","","60",""
8/10/2015,23:42:11,"","10.52","","161","","-1.8918","","190.6","","133.3","","12.35","","0.2794","","60",""
8/11/2015,00:12:11,"","10.51","","161","","-2.1624","","22.0","","132.9","","12.32","","0.2782","","58",""
8/11/2015,00:42:11,"","10.49","","160","","-2.1640","","21.0","","131.4","","12.19","","0.3018","","47",""
8/11/2015,01:12:11,"","10.49","","161","","-2.1667","","19.3","","131.9","","12.23","","0.1916","","61",""
8/11/2015,01:42:11,"","10.48","","161","","-2.0875","","68.7","","131.1","","12.16","","1.9273","","58",""
8/11/2015,02:12:11,"","10.46","","159","","-2.1513","","28.9","","130.5","","12.12","","0.4188","","61",""
8/11/2015,02:42:11,"","10.45","","158","","-2.1662","","19.7","","129.6","","12.03","","0.2033","","52",""
8/11/2015,03:12:11,"","10.42","","158","","-2.1091","","55.2","","129.4","","12.02","","0.2295","","58",""
8/11/2015,03:42:11,"","10.42","","157","","-1.9113","","178.4","","129.3","","12.02","","0.2357","","61",""
8/11/2015,04:12:11,"","10.41","","157","","-2.1204","","48.1","","128.4","","11.93","","0.1082","","63",""
8/11/2015,04:42:11,"","10.39","","157","","-2.1513","","28.9","","127.8","","11.88","","0.2053","","61",""
8/11/2015,05:12:11,"","10.36","","157","","-2.1619","","22.3","","127.5","","11.86","","0.2565","","61",""
8/11/2015,05:42:11,"","10.34","","157","","-2.1128","","52.9","","128.3","","11.94","","0.1590","","61",""
8/11/2015,06:12:11,"","10.32","","158","","-2.1616","","22.5","","128.1","","11.92","","0.2175","","63",""
8/11/2015,06:42:11,"","10.32","","160","","-2.0873","","68.8","","128.2","","11.94","","0.0813","","61",""
8/11/2015,07:12:11,"","10.31","","160","","-2.1862","","7.2","","128.9","","12.01","","0.2152","","60",""
8/11/2015,07:42:11,"","10.30","","161","","-2.1861","","7.3","","128.5","","11.97","","0.1020","","58",""
8/11/2015,08:12:11,"","10.30","","161","","-2.1950","","1.7","","128.7","","11.99","","0.2632","","60",""
8/11/2015,08:42:11,"","10.29","","162","","-2.1959","","1.1","","128.8","","12.00","","0.2116","","60",""
8/11/2015,09:12:11,"","10.32","","163","","-2.1321","","40.9","","130.8","","12.17","","0.2068","","58",""
8/11/2015,09:42:11,"","10.33","","164","","-2.1247","","45.5","","130.3","","12.13","","0.2117","","47",""
8/11/2015,10:12:11,"","10.36","","164","","-2.1012","","60.1","","132.1","","12.29","","0.2280","","38",""
8/11/2015,10:42:11,"","10.31","","164","","-2.1533","","27.6","","132.4","","12.33","","0.2180","","37",""
8/11/2015,11:12:11,"","10.37","","165","","-2.1640","","21.0","","134.1","","12.47","","0.2196","","42",""
8/11/2015,11:42:11,"","10.37","","167","","-2.1583","","24.6","","134.0","","12.46","","0.2193","","44",""
8/11/2015,12:12:11,"","10.41","","168","","-2.1208","","47.9","","134.7","","12.52","","0.2507","","37",""
8/11/2015,12:42:11,"","10.49","","170","","-2.1557","","26.2","","137.2","","12.72","","0.3018","","50",""
8/11/2015,13:12:11,"","10.49","","170","","-2.1031","","59.0","","137.0","","12.70","","0.3137","","58",""
8/11/2015,13:42:11,"","10.51","","170","","-2.1346","","39.3","","138.3","","12.82","","0.2613","","45",""
8/11/2015,14:12:11,"","10.52","","169","","-2.1592","","24.0","","138.2","","12.80","","0.2661","","50",""
8/11/2015,14:42:11,"","10.51","","170","","-2.1493","","30.2","","138.6","","12.85","","0.3796","","52",""
8/11/2015,15:12:11,"","10.53","","172","","-2.1175","","49.9","","139.6","","12.93","","0.3173","","52",""
8/11/2015,15:42:11,"","10.64","","171","","-2.1083","","55.7","","141.8","","13.10","","0.3239","","52",""
"Power loss from 010170 000000 to 081115 161041"
"Late probe turn on at 081115 161041"
"Power loss from 010170 000000 to 081115 161051"
"Late probe turn on at 081115 161051"
"Power loss from 010170 000000 to 081115 161056"
"Late probe turn on at 081115 161056"
"Power loss from 010170 000000 to 081115 161105"
"Late probe turn on at 081115 161105"
"Power loss from 010170 000000 to 081115 161143"
"Late probe turn on at 081115 161143"
8/11/2015,16:12:11,"","10.76","","171","","-2.1058","","57.2","","144.5","","13.32","","0.3217","","57",""
8/11/2015,16:42:11,"","10.74","","170","","-2.1562","","25.9","","143.2","","13.20","","0.2743","","44",""
8/11/2015,17:12:11,"","10.75","","170","","-2.1246","","45.6","","143.9","","13.26","","0.3221","","37",""
8/11/2015,17:42:11,"","10.75","","169","","-2.1156","","51.2","","144.6","","13.33","","0.2860","","44",""
8/11/2015,18:12:11,"","10.75","","168","","-2.1616","","22.5","","144.8","","13.34","","0.2541","","50",""
8/11/2015,18:42:11,"","10.73","","168","","-2.1849","","8.0","","143.8","","13.26","","0.2902","","50",""
8/11/2015,19:12:11,"","10.72","","167","","-2.1976","","0.1","","142.7","","13.16","","0.2305","","58",""
8/11/2015,19:42:11,"","10.69","","166","","-2.0931","","65.2","","143.9","","13.28","","0.2369","","42",""
8/11/2015,20:12:11,"","10.72","","166","","-2.1308","","41.7","","145.3","","13.40","","0.3109","","50",""
8/11/2015,20:42:11,"","10.70","","165","","-2.1281","","43.4","","143.8","","13.27","","0.3037","","42",""
8/11/2015,21:12:11,"","10.66","","165","","-2.0921","","65.8","","143.2","","13.23","","0.3124","","23",""
8/11/2015,21:42:11,"","10.64","","164","","-2.1215","","47.5","","141.9","","13.12","","0.3037","","38",""
8/11/2015,22:12:11,"","10.61","","164","","-2.1147","","51.7","","141.4","","13.08","","0.2873","","52",""
8/11/2015,22:42:11,"","10.59","","163","","-2.1290","","42.8","","140.3","","12.99","","0.2595","","34",""
8/11/2015,23:12:11,"","10.56","","163","","-2.1247","","45.5","","139.5","","12.92","","0.2984","","34",""
8/11/2015,23:42:11,"","10.54","","163","","-2.1616","","22.5","","139.4","","12.91","","0.5143","","52",""
8/12/2015,00:12:11,"","10.52","","164","","-2.1108","","54.1","","138.9","","12.87","","0.2885","","42",""
8/12/2015,00:42:11,"","10.52","","164","","-2.1078","","56.0","","138.1","","12.80","","0.3128","","42",""
8/12/2015,01:12:11,"","10.46","","166","","-2.1487","","30.5","","138.2","","12.82","","0.3136","","41",""
8/12/2015,01:42:11,"","10.49","","166","","-2.1431","","34.0","","137.5","","12.76","","0.2297","","40",""
8/12/2015,02:12:11,"","10.46","","167","","-2.1465","","31.9","","137.1","","12.72","","0.3201","","45",""
8/12/2015,02:42:11,"","10.45","","166","","-2.1153","","51.3","","136.6","","12.68","","0.2704","","38",""
8/12/2015,03:12:11,"","10.43","","167","","-2.0886","","67.9","","136.3","","12.66","","0.2953","","48",""
8/12/2015,03:42:11,"","10.43","","168","","-2.1926","","3.2","","135.3","","12.56","","0.3546","","48",""
8/12/2015,04:12:11,"","10.42","","168","","-2.1346","","39.3","","135.4","","12.58","","0.2251","","50",""
8/12/2015,04:42:11,"","10.42","","168","","-2.1952","","1.6","","135.3","","12.57","","0.2715","","48",""
8/12/2015,05:12:11,"","10.39","","169","","-1.9023","","184.0","","134.7","","12.53","","0.3233","","54",""
8/12/2015,05:42:11,"","10.38","","169","","-2.1893","","5.2","","135.3","","12.58","","0.2063","","54",""
8/12/2015,06:12:11,"","10.40","","170","","-2.1854","","7.7","","134.3","","12.48","","0.2632","","52",""
8/12/2015,06:42:11,"","10.39","","170","","-2.1918","","3.7","","134.9","","12.54","","0.3548","","52",""
8/12/2015,07:12:11,"","10.39","","170","","-2.1829","","9.2","","135.3","","12.57","","0.3015","","52",""
8/12/2015,07:42:11,"","10.39","","170","","-2.1783","","12.1","","135.1","","12.56","","0.3832","","54",""
8/12/2015,08:12:11,"","10.39","","170","","-2.0893","","67.6","","136.1","","12.65","","0.1862","","52",""
8/12/2015,08:42:11,"","10.40","","170","","-2.1963","","1.6","","136.1","","12.65","","0.2189","","54",""
8/12/2015,09:12:11,"","10.40","","170","","-2.1361","","38.4","","135.2","","12.57","","0.0694","","48",""
8/12/2015,09:42:11,"","10.40","","170","","-2.1365","","38.1","","135.6","","12.61","","0.2695","","48",""
8/12/2015,10:12:11,"","10.41","","170","","-2.1923","","3.4","","136.8","","12.71","","0.3149","","45",""
8/12/2015,10:42:11,"","10.42","","170","","-2.1447","","33.0","","136.3","","12.66","","0.1134","","51",""
8/12/2015,11:12:11,"","10.42","","170","","-2.1919","","3.9","","135.1","","12.55","","0.1177","","51",""
8/12/2015,11:42:11,"","10.42","","170","","-2.1833","","9.0","","135.5","","12.59","","0.1201","","52",""
8/12/2015,12:12:11,"","10.42","","171","","-2.1922","","3.5","","135.0","","12.54","","0.1035","","52",""
8/12/2015,12:42:11,"","10.42","","171","","-2.1603","","23.3","","134.1","","12.45","","0.0595","","51",""
8/12/2015,13:12:11,"","10.42","","170","","-2.1095","","54.9","","134.3","","12.47","","0.0708","","45",""
8/12/2015,13:42:11,"","10.44","","168","","-2.1688","","18.0","","134.7","","12.51","","0.0689","","50",""
8/12/2015,14:12:11,"","10.45","","166","","-2.1908","","4.3","","133.3","","12.38","","0.0611","","37",""
8/12/2015,14:42:11,"","10.44","","165","","-2.1851","","7.9","","130.7","","12.14","","0.0467","","44",""
8/12/2015,15:12:11,"","10.92","","165","","-2.1577","","24.9","","146.2","","13.42","","0.2850","","30",""
8/12/2015,15:42:11,"","10.75","","165","","-2.1547","","26.8","","142.1","","13.10","","0.1930","","42",""
8/12/2015,16:12:11,"","10.79","","166","","-2.1756","","13.8","","143.5","","13.22","","0.2001","","37",""
8/12/2015,16:42:11,"","10.80","","166","","-2.1443","","33.3","","144.0","","13.26","","0.1856","","44",""
8/12/2015,17:12:11,"","10.82","","166","","-2.1329","","40.4","","145.7","","13.41","","0.2004","","44",""
8/12/2015,17:42:11,"","10.83","","166","","-2.1666","","19.4","","146.7","","13.49","","0.2174","","44",""
8/12/2015,18:12:11,"","10.74","","167","","-2.1280","","43.4","","143.7","","13.25","","0.1686","","34",""
8/12/2015,18:42:11,"","10.70","","167","","-2.1355","","38.8","","141.8","","13.09","","0.1504","","37",""
8/12/2015,19:12:11,"","10.67","","168","","-2.1745","","14.5","","141.2","","13.04","","0.1307","","21",""
8/12/2015,19:42:11,"","10.66","","168","","-2.1594","","23.9","","140.5","","12.98","","0.1450","","37",""
8/12/2015,20:12:11,"","10.64","","166","","-2.1642","","20.9","","140.4","","12.97","","0.1306","","33",""
8/12/2015,20:42:11,"","10.63","","167","","-2.1714","","16.4","","139.1","","12.85","","0.1229","","42",""
8/12/2015,21:12:11,"","10.61","","168","","-2.1726","","15.6","","139.4","","12.89","","0.1305","","36",""
8/12/2015,21:42:11,"","10.60","","168","","-2.1655","","20.0","","138.4","","12.80","","0.1312","","36",""
8/12/2015,22:12:11,"","10.62","","167","","-2.1641","","20.9","","138.8","","12.83","","0.1279","","40",""
8/12/2015,22:42:11,"","10.62","","168","","-2.1525","","28.2","","138.4","","12.80","","0.1568","","38",""
"Power loss from 010170 000000 to 081215 231015"
"Late probe turn on at 081215 231015"
"Power loss from 010170 000000 to 081215 231020"
"Late probe turn on at 081215 231020"
"Power loss from 010170 000000 to 081215 231056"
"Late probe turn on at 081215 231056"
"Power loss from 010170 000000 to 081215 231113"
"Late probe turn on at 081215 231113"
"Power loss from 010170 000000 to 081215 231123"
"Late probe turn on at 081215 231123"
"Power loss from 010170 000000 to 081215 231127"
"Late probe turn on at 081215 231127"
"Power loss from 010170 000000 to 081215 231155"
"Late probe turn on at 081215 231155"
"Power loss from 010170 000000 to 081215 231203"
"Late probe turn on at 081215 231203"
8/12/2015,23:12:11,"","10.63","","171","?","-2.3023","?","3000.0","#","0.0","?","0.00","?","0.0219","?","0",""
8/12/2015,23:42:11,"","10.59","","168","","-2.1720","","16.0","","136.8","","12.66","","0.1615","","33",""
"Power loss from 010170 000000 to 081315 001032"
"Late probe turn on at 081315 001032"
8/13/2015,00:12:11,"","10.57","","168","","-2.1395","","36.2","","135.7","","12.56","","0.1554","","17",""
"Power loss from 010170 000000 to 081315 004003"
8/13/2015,00:42:11,"","10.56","","167","","-2.1633","","21.4","","135.1","","12.51","","0.1620","","40",""
8/13/2015,01:12:11,"","10.56","","167","","-2.1797","","11.2","","134.4","","12.44","","0.1227","","38",""
8/13/2015,01:42:11,"","10.56","","167","","-2.1566","","25.6","","133.6","","12.37","","0.1624","","33",""
8/13/2015,02:12:11,"","10.55","","166","","-2.1703","","17.1","","133.4","","12.35","","0.1464","","41",""
8/13/2015,02:42:11,"","10.54","","166","","-2.1619","","22.3","","132.7","","12.30","","0.1441","","44",""
8/13/2015,03:12:11,"","10.54","","166","","-2.1730","","15.4","","132.2","","12.25","","0.1677","","38",""
8/13/2015,03:42:11,"","10.52","","166","","-2.1726","","15.6","","132.2","","12.25","","0.1373","","45",""
8/13/2015,04:12:11,"","10.52","","166","","-2.1662","","19.6","","132.0","","12.23","","0.2117","","45",""
8/13/2015,04:42:11,"","10.51","","166","","-2.0931","","65.1","","131.8","","12.22","","0.1499","","42",""
8/13/2015,05:12:11,"","10.49","","165","","-2.0325","","102.9","","131.1","","12.16","","0.1591","","50",""
8/13/2015,05:42:11,"","10.48","","165","","-2.1315","","41.2","","131.2","","12.17","","0.1616","","44",""
8/13/2015,06:12:11,"","10.48","","165","","-2.1784","","12.1","","131.1","","12.16","","0.1362","","38",""
8/13/2015,06:42:11,"","10.47","","165","","-2.1785","","12.0","","131.8","","12.23","","0.1758","","41",""
8/13/2015,07:12:11,"","10.47","","165","","-2.1703","","17.0","","131.4","","12.19","","0.1417","","44",""
8/13/2015,07:42:11,"","10.48","","165","","-2.1774","","12.7","","131.6","","12.21","","0.1212","","42",""
8/13/2015,08:12:11,"","10.50","","165","","-2.1454","","32.6","","132.9","","12.32","","0.1797","","40",""
8/13/2015,08:42:11,"","10.50","","165","","-2.1884","","5.8","","133.4","","12.36","","0.1643","","41",""
8/13/2015,09:12:11,"","10.53","","165","","-2.1352","","39.0","","133.9","","12.41","","0.1892","","42",""
8/13/2015,09:42:11,"","10.58","","164","","-2.1717","","16.2","","134.9","","12.49","","0.2096","","40",""
8/13/2015,10:12:11,"","10.66","","164","","-2.1433","","33.9","","136.7","","12.62","","0.1952","","41",""
8/13/2015,10:42:11,"","10.68","","164","","-2.1629","","21.7","","136.9","","12.64","","0.2019","","45",""
8/13/2015,11:12:11,"","10.70","","163","","-2.1663","","19.6","","138.7","","12.80","","0.0245","","47",""
8/13/2015,11:42:11,"","10.77","","164","","-2.1916","","3.8","","139.2","","12.82","","0.3334","","48",""
8/13/2015,12:12:11,"","10.85","","164","","-2.1562","","25.9","","140.4","","12.91","","0.1950","","42",""
8/13/2015,12:42:11,"","10.92","","164","","-2.1455","","32.5","","139.9","","12.84","","0.1886","","23",""
8/13/2015,13:12:11,"","10.91","","164","","-2.1613","","22.7","","138.4","","12.71","","0.1727","","37",""
8/13/2015,13:42:11,"","10.96","","164","","-2.1615","","22.6","","139.2","","12.77","","0.1640","","12",""
8/13/2015,14:12:11,"","11.02","","165","","-2.1235","","46.2","","140.8","","12.89","","0.1818","","38",""
8/13/2015,14:42:11,"","11.03","","165","","-2.1438","","33.6","","140.5","","12.87","","0.2021","","37",""
8/13/2015,15:12:11,"","11.03","","164","","-2.1720","","16.0","","138.4","","12.67","","0.2485","","36",""
8/13/2015,15:42:11,"","11.06","","165","","-2.1470","","31.6","","138.0","","12.63","","0.1847","","33",""
8/13/2015,16:12:11,"","11.06","","164","","-2.1475","","31.3","","137.7","","12.60","","0.1925","","41",""
8/13/2015,16:42:11,"","11.06","","164","","-2.2067","","0.0","","137.4","","12.57","","0.2277","","40",""
8/13/2015,17:12:11,"","11.08","","164","","-2.1683","","18.3","","137.7","","12.59","","0.1996","","30",""
8/13/2015,17:42:11,"","11.04","","164","","-2.1613","","22.7","","136.9","","12.54","","0.1819","","33",""
8/13/2015,18:12:11,"","11.02","","165","","-2.1523","","28.3","","136.2","","12.47","","0.1860","","9",""
8/13/2015,18:42:11,"","10.99","","165","","-2.2080","","0.0","","135.4","","12.41","","0.1834","","28",""
8/13/2015,19:12:11,"","10.96","","165","","-2.1748","","14.2","","135.1","","12.39","","0.1791","","28",""
8/13/2015,19:42:11,"","10.93","","165","","-2.1726","","15.7","","134.7","","12.36","","0.1715","","30",""
8/13/2015,20:12:11,"","10.92","","165","","-2.1527","","28.1","","134.1","","12.31","","0.1716","","29",""
8/13/2015,20:42:11,"","10.89","","166","","-2.1665","","19.4","","133.9","","12.30","","0.1750","","30",""
8/13/2015,21:12:11,"","10.87","","166","","-2.0499","","92.1","","133.0","","12.22","","0.2335","","28",""
8/13/2015,21:42:11,"","10.87","","166","","-2.1352","","39.0","","132.4","","12.17","","0.1915","","30",""
8/13/2015,22:12:11,"","10.85","","166","","-2.0964","","63.1","","131.5","","12.09","","0.1804","","23",""
